mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice,lat,lon,addressDetails
R2821459,910000.0,4.0,1.0,"12822 229St, Maple Ridge, BC, Canada",2037.0,3.0,4424.0,466.0,1910.0,SingleFamily,26/01/2024,2023-10-02,950000.0,,,
R2844190,1028500.0,5.0,2.0,"24207 102b Ave, Maple Ridge, BC, Canada",2147.0,3.0,4934.0,482.0,2005.0,SingleFamily,25/01/2024,2024-01-23,1035000.0,49.1888285,-122.5352738,"102B Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2840834,1410000.0,5.0,3.0,"11225 244St, Maple Ridge, BC, Canada",3462.0,6.0,7280.0,415.0,2014.0,SingleFamily,25/01/2024,2024-01-09,1438000.0,,,
R2835976,1564000.0,5.0,4.0,"13556 Foreman Dr, Maple Ridge, BC, Canada",3387.0,4.0,2499.0,459.0,2023.0,SingleFamily,24/01/2024,2023-11-30,1555000.0,49.2481089,-122.5951752,"Foreman Drive, Yennadon, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2P6, Canada"
R2818086,1043000.0,3.0,2.0,"12094 214St, Maple Ridge, BC, Canada",1141.0,4.0,4946.0,953.0,1961.0,SingleFamily,24/01/2024,2023-09-20,1088000.0,,,
R2818687,910000.0,2.0,1.0,"20478 Westfield Ave, Maple Ridge, BC, Canada",668.0,7.0,4583.0,1459.0,1939.0,SingleFamily,24/01/2024,2023-09-24,974900.0,49.2103382,-122.6526921,"Westfield Avenue, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 8G1, Canada"
R2834413,1253000.0,6.0,4.0,"11741 Glenhurst St, Maple Ridge, BC, Canada",2616.0,5.0,5696.0,496.0,1988.0,SingleFamily,24/01/2024,2023-11-21,1298500.0,49.2151373,-122.5755224,"Glenhurst Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2838626,880000.0,4.0,3.0,"24076 112 Ave, Maple Ridge, BC, Canada",1644.0,3.0,4044.0,538.0,2020.0,Townhouse,24/01/2024,2023-12-28,885500.0,49.2056273,-122.4436042,"112 Avenue, Ruskin, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1M1, Canada"
R2822124,3100000.0,5.0,4.0,"26540 124 Ave, Maple Ridge, BC, Canada",6217.0,14.0,10188.0,529.0,2010.0,SingleFamily,24/01/2024,2023-10-03,3290000.0,49.2277421,-122.5349178,"124 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2842990,760000.0,3.0,2.0,"11176 Gilker Hill Rd, Maple Ridge, BC, Canada",1396.0,2.0,3162.0,547.0,2013.0,Townhouse,24/01/2024,2024-01-17,764900.0,49.2053854,-122.5701888,"Gilker Hill Road, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1C1, Canada"
R2838811,356000.0,2.0,1.0,"11900 228St, Maple Ridge, BC, Canada",878.0,1.0,1534.0,408.0,1982.0,Condo,24/01/2024,2024-01-01,358800.0,,,
R2841095,1688750.0,5.0,3.0,"13947 Anderson Creek Dr, Maple Ridge, BC, Canada",4095.0,0.0,6900.0,422.0,2009.0,SingleFamily,23/01/2024,2024-01-10,1730000.0,49.255724,-122.5821334,"Anderson Creek Drive, Anderson Creek Estates, Silver Valley, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2S6, Canada"
R2842584,590000.0,2.0,2.0,"22213 Selkirk Ave, Maple Ridge, BC, Canada",1335.0,1.0,2657.0,441.0,1988.0,Condo,23/01/2024,2024-01-15,590000.0,49.2177585,-122.6045304,"Selkirk Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2T3, Canada"
R2839000,500000.0,2.0,2.0,"20556 113 Ave, Maple Ridge, BC, Canada",947.0,1.0,2802.0,548.0,1994.0,Condo,22/01/2024,2024-01-02,519900.0,49.2076839,-122.4574135,"113 Avenue, Ruskin, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1N1, Canada"
R2804279,640000.0,2.0,2.0,"11609 227St, Maple Ridge, BC, Canada",1464.0,1.0,2706.0,443.0,1996.0,Condo,22/01/2024,2023-08-03,649000.0,,,
R2843303,1575000.0,4.0,2.0,"12757 228a St, Maple Ridge, BC, Canada",2579.0,9.0,6348.0,581.0,1997.0,SingleFamily,11/06/2024,2024-04-22,1599000.0,49.2499254,-122.5896836,"228A Street, Silver Valley, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2P6, Canada"
R2825315,1529000.0,5.0,2.0,"20520 123b Ave, Maple Ridge, BC, Canada",2624.0,4.0,6320.0,609.0,1989.0,SingleFamily,21/01/2024,2023-10-16,1599900.0,49.2272164,-122.6543036,"123B Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2P0, Canada"
R2836410,820000.0,3.0,2.0,"11305 240St, Maple Ridge, BC, Canada",1441.0,2.0,3268.0,582.0,2016.0,Townhouse,20/01/2024,2023-12-04,839900.0,,,
R2827551,605000.0,2.0,2.0,"12268 224St, Maple Ridge, BC, Canada",1122.0,1.0,2561.0,557.0,2007.0,Condo,20/01/2024,2023-10-24,625000.0,,,
R2828678,655000.0,3.0,2.0,"12117 Schmidt Cres, Maple Ridge, BC, Canada",1149.0,2.0,3403.0,578.0,1975.0,Townhouse,20/01/2024,2023-10-29,664900.0,49.2229385,-122.6365915,"Schmidt Crescent, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 8E8, Canada"
R2840136,638000.0,2.0,2.0,"11601 227St, Maple Ridge, BC, Canada",1250.0,1.0,2413.0,519.0,1993.0,Condo,19/01/2024,2024-01-07,649900.0,,,
R2824920,1050000.0,4.0,3.0,"11272 240St, Maple Ridge, BC, Canada",2208.0,2.0,4080.0,498.0,2020.0,Townhouse,17/01/2024,2023-10-15,1099900.0,,,
R2836983,429000.0,2.0,1.0,"22661 Lougheed Highway, Maple Ridge, BC, Canada",924.0,1.0,1846.0,486.0,1990.0,Condo,17/01/2024,2023-12-10,449900.0,49.1810072,-122.5482422,"Lougheed Highway, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2840354,492000.0,2.0,2.0,"20554 118 Ave, Maple Ridge, BC, Canada",1016.0,1.0,2630.0,492.0,1990.0,Townhouse,16/01/2024,2024-01-08,499900.0,49.21671,-122.5753517,"118 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2839891,1020000.0,3.0,2.0,"12545 220a St, Maple Ridge, BC, Canada",1769.0,8.0,5551.0,564.0,1990.0,SingleFamily,15/01/2024,2024-01-08,998000.0,49.2311254,-122.6109709,"220A Street, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3H8, Canada"
R2829926,550000.0,2.0,2.0,"11935 Burnett St, Maple Ridge, BC, Canada",1115.0,2.0,2611.0,536.0,2011.0,Condo,15/01/2024,2023-10-31,598000.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
R2827821,1375000.0,4.0,3.0,"24782 Mcclure Dr, Maple Ridge, BC, Canada",3558.0,4.0,6313.0,393.0,2006.0,SingleFamily,14/01/2024,2023-10-24,1399900.0,49.1954413,-122.5441669,"McClure Drive, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2827576,1130000.0,3.0,3.0,"20280 Ashley Cres, Maple Ridge, BC, Canada",2032.0,2.0,4583.0,565.0,1985.0,SingleFamily,14/01/2024,2023-10-23,1149900.0,49.2168317,-122.66227,"Ashley Crescent, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2P6, Canada"
R2840030,782000.0,3.0,2.0,"10151 240St, Maple Ridge, BC, Canada",1416.0,2.0,3276.0,564.0,2014.0,Townhouse,13/01/2024,2024-01-07,799900.0,,,
R2816205,769000.0,3.0,2.0,"11536 236St, Maple Ridge, BC, Canada",1678.0,3.0,3871.0,470.0,1995.0,Townhouse,13/01/2024,2023-09-14,789900.0,,,
R2828390,605000.0,2.0,2.0,"12148 224St, Maple Ridge, BC, Canada",1163.0,1.0,2489.0,541.0,1999.0,Condo,13/01/2024,2023-10-25,629900.0,,,
R2838564,910000.0,4.0,3.0,"10550 248St, Maple Ridge, BC, Canada",2006.0,2.0,3733.0,458.0,2015.0,Townhouse,12/01/2024,2023-12-31,919000.0,,,
R2841392,457000.0,1.0,1.0,"12283 224St, Maple Ridge, BC, Canada",661.0,1.0,2020.0,694.0,2008.0,Condo,12/01/2024,2024-01-11,459000.0,,,
R2820624,1850000.0,4.0,3.0,"22520 132 Ave, Maple Ridge, BC, Canada",3074.0,6.0,6615.0,617.0,1993.0,SingleFamily,11/01/2024,2023-10-03,1899000.0,49.2422678,-122.6550212,"132 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2N1, Canada"
R2841261,1572000.0,6.0,3.0,"13359 239b St, Maple Ridge, BC, Canada",3417.0,6.0,6675.0,468.0,2006.0,SingleFamily,10/01/2024,2024-01-10,1599900.0,49.2240138,-122.558435,"239B Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2816475,685000.0,3.0,2.0,"22466 North Ave, Maple Ridge, BC, Canada",1622.0,1.0,2847.0,431.0,2005.0,Townhouse,10/01/2024,2023-09-16,699900.0,49.2159963,-122.60457,"North Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2T3, Canada"
R2824318,1100000.0,4.0,2.0,"21718 121 Ave, Maple Ridge, BC, Canada",2310.0,10.0,5312.0,480.0,1945.0,SingleFamily,10/01/2024,2023-10-09,1110000.0,49.2222992,-122.4905979,"121 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1N1, Canada"
R2841302,2750000.0,0.0,1.0,"12591 209St, Maple Ridge, BC, Canada",2368.0,5.0,1065.0,1689.0,1958.0,SingleFamily,10/01/2024,2024-01-10,4000000.0,,,
R2839019,1625000.0,6.0,5.0,"11395 242 A St, Maple Ridge, BC, Canada",4532.0,4.0,7319.0,358.0,2020.0,SingleFamily,09/01/2024,2024-01-03,1625000.0,,,
R2826064,595000.0,2.0,2.0,"11893 227St, Maple Ridge, BC, Canada",940.0,1.0,2577.0,637.0,2019.0,Condo,02/01/2024,2023-10-17,598800.0,,,
R2831328,939500.0,3.0,3.0,"22804 116 Ave, Maple Ridge, BC, Canada",1978.0,2.0,4811.0,487.0,2001.0,SingleFamily,02/01/2024,2023-11-07,965000.0,49.2130118,-122.5500756,"116 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2824307,714500.0,3.0,2.0,"23085 118 Ave, Maple Ridge, BC, Canada",1325.0,2.0,3059.0,542.0,1997.0,Townhouse,31/12/2023,2023-10-10,719000.0,49.21671,-122.5753517,"118 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2826717,1180000.0,5.0,2.0,"11931 Wicklow Way, Maple Ridge, BC, Canada",2157.0,3.0,6659.0,555.0,1978.0,SingleFamily,30/12/2023,2023-10-21,1198000.0,49.2185551,-122.6153591,"Wicklow Way, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 5P6, Canada"
R2838332,1150000.0,5.0,2.0,"11975 Acadia St, Maple Ridge, BC, Canada",2394.0,4.0,5532.0,454.0,1963.0,SingleFamily,28/12/2023,2023-12-26,1088800.0,49.2217523,-122.6158812,"Acadia Street, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 5P6, Canada"
R2825484,1690000.0,3.0,3.0,"25461 130 Ave, Maple Ridge, BC, Canada",1996.0,12.0,5746.0,889.0,1989.0,SingleFamily,27/12/2023,2023-10-15,1775000.0,49.2383334,-122.5620948,"130 Avenue, Yennadon, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2S6, Canada"
R2831109,820000.0,2.0,2.0,"22751 Haney Bypass, Maple Ridge, BC, Canada",2140.0,2.0,3844.0,397.0,1994.0,Townhouse,27/12/2023,2023-11-05,849900.0,49.2111725,-122.6005261,"Haney Bypass, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 0S4, Canada"
R2838452,1160000.0,4.0,2.0,"11678 212St, Maple Ridge, BC, Canada",2365.0,6.0,5296.0,493.0,1972.0,SingleFamily,26/12/2023,2023-12-26,1168000.0,,,
R2817406,530000.0,2.0,2.0,"11665 Haney Bypass, Maple Ridge, BC, Canada",948.0,2.0,2146.0,579.0,2007.0,Condo,26/12/2023,2023-09-18,549000.0,49.2111725,-122.6005261,"Haney Bypass, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 0S4, Canada"
R2832843,650000.0,2.0,2.0,"12258 224St, Maple Ridge, BC, Canada",1383.0,2.0,2916.0,490.0,2006.0,Condo,26/12/2023,2023-11-14,679000.0,,,
R2823125,1200000.0,5.0,2.0,"21058 River Rd, Maple Ridge, BC, Canada",1947.0,0.0,5433.0,641.0,1968.0,SingleFamily,22/12/2023,2023-10-05,1249900.0,49.1848829,-122.5638411,"River Road, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2833018,1109155.0,3.0,1.0,"12187 227St, Maple Ridge, BC, Canada",1241.0,4.0,4778.0,925.0,1937.0,SingleFamily,21/12/2023,2023-11-15,1149000.0,,,
R2807068,1171000.0,4.0,2.0,"21764 Howison Ave, Maple Ridge, BC, Canada",2284.0,6.0,5859.0,525.0,1972.0,SingleFamily,21/12/2023,2023-08-14,1200000.0,49.2181369,-122.6187463,"Howison Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2S2, Canada"
R2835116,688000.0,2.0,2.0,"22308 124 Ave, Maple Ridge, BC, Canada",1075.0,1.0,3360.0,647.0,1989.0,Townhouse,21/12/2023,2023-11-27,696000.0,49.2277421,-122.5349178,"124 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2824841,950000.0,3.0,2.0,"22440 Morse Cres, Maple Ridge, BC, Canada",1730.0,4.0,5071.0,552.0,1987.0,SingleFamily,20/12/2023,2023-10-15,955000.0,49.2299953,-122.6000005,"Morse Crescent, Yennadon, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 7X0, Canada"
R2833799,820000.0,3.0,2.0,"24076 112 Ave, Maple Ridge, BC, Canada",1434.0,2.0,3017.0,585.0,2020.0,Townhouse,19/12/2023,2023-11-20,839900.0,49.2056273,-122.4436042,"112 Avenue, Ruskin, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1M1, Canada"
R2821491,1180000.0,5.0,3.0,"20460 115a Ave, Maple Ridge, BC, Canada",2288.0,4.0,5307.0,522.0,1989.0,SingleFamily,19/12/2023,2023-10-01,1194900.0,49.2118419,-122.5585996,"115A Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2827448,680000.0,2.0,2.0,"11502 Burnett St, Maple Ridge, BC, Canada",1886.0,2.0,3326.0,371.0,1992.0,Townhouse,18/12/2023,2023-10-23,700000.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
R2836207,1111000.0,4.0,2.0,"24251 100 B Ave, Maple Ridge, BC, Canada",2712.0,2.0,5296.0,423.0,2002.0,SingleFamily,18/12/2023,2023-12-04,1149000.0,,,
R2836208,950000.0,3.0,2.0,"11671 210St, Maple Ridge, BC, Canada",1394.0,4.0,5043.0,699.0,1968.0,SingleFamily,17/12/2023,2023-12-03,974900.0,,,
R2837610,1092400.0,2.0,2.0,"20631 River Rd W, Maple Ridge, BC, Canada",1448.0,5.0,5444.0,759.0,1989.0,SingleFamily,17/12/2023,2023-12-13,1099900.0,49.2133369,-122.648131,"River Road West, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2P8, Canada"
R2820453,1160000.0,3.0,1.0,"11823 Stephens St, Maple Ridge, BC, Canada",2145.0,5.0,5101.0,553.0,1968.0,SingleFamily,16/12/2023,2023-09-27,1188000.0,49.2190844,-122.5814549,"Stephens Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2V7, Canada"
R2834757,1060000.0,3.0,3.0,"20285 116b Ave, Maple Ridge, BC, Canada",2101.0,4.0,5136.0,532.0,1988.0,SingleFamily,16/12/2023,2023-11-26,1119800.0,49.2151698,-122.6608399,"116B Avenue, Port Hammond, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 8G1, Canada"
R2826762,584000.0,2.0,2.0,"12090 227St, Maple Ridge, BC, Canada",968.0,1.0,2348.0,618.0,2005.0,Condo,15/12/2023,2023-10-23,599000.0,,,
R2835889,465000.0,1.0,1.0,"12248 224St, Maple Ridge, BC, Canada",767.0,1.0,2051.0,611.0,2007.0,Condo,14/12/2023,2023-12-01,469000.0,,,
R2837340,398000.0,1.0,1.0,"22514 116 Ave, Maple Ridge, BC, Canada",820.0,1.0,1644.0,499.0,1989.0,Condo,13/12/2023,2023-12-10,409900.0,49.2130118,-122.5500756,"116 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2837078,620000.0,2.0,2.0,"11502 Burnett St, Maple Ridge, BC, Canada",1274.0,2.0,3033.0,490.0,1991.0,Townhouse,13/12/2023,2023-12-10,624900.0,49.2199948,-122.5883472,"Burnett Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3V0, Canada"
R2830268,2100000.0,3.0,3.0,"11061 272St, Maple Ridge, BC, Canada",3503.0,0.0,8501.0,624.0,1981.0,SingleFamily,13/12/2023,2023-11-01,2188000.0,,,
R2832275,800000.0,3.0,2.0,"11176 Gilker Hill Rd, Maple Ridge, BC, Canada",1615.0,2.0,3371.0,510.0,2012.0,Townhouse,13/12/2023,2023-11-10,824800.0,49.2053854,-122.5701888,"Gilker Hill Road, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1C1, Canada"
R2831337,1260000.0,5.0,3.0,"23030 Cliff Ave, Maple Ridge, BC, Canada",2695.0,4.0,5467.0,478.0,1994.0,SingleFamily,13/12/2023,2023-11-08,1289000.0,49.2158467,-122.5848632,"Cliff Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2V7, Canada"
R2836942,1238000.0,5.0,3.0,"23226 121a Ave, Maple Ridge, BC, Canada",2612.0,4.0,5429.0,478.0,1992.0,SingleFamily,12/12/2023,2023-12-06,1248800.0,49.2232634,-122.5285032,"121A Avenue, Webster's Corners, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2816426,389900.0,1.0,1.0,"22611 116 Ave, Maple Ridge, BC, Canada",794.0,1.0,2539.0,491.0,1991.0,Condo,11/12/2023,2023-09-17,389900.0,49.2130118,-122.5500756,"116 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2836139,870000.0,3.0,3.0,"23986 104 Ave, Maple Ridge, BC, Canada",1823.0,2.0,3360.0,493.0,2014.0,Townhouse,11/12/2023,2023-12-03,899900.0,49.1913782,-122.5608401,"104 Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6A9, Canada"
R2831048,790000.0,3.0,2.0,"22751 Haney Bypass, Maple Ridge, BC, Canada",1918.0,0.0,3977.0,427.0,1994.0,Townhouse,11/12/2023,2023-11-06,820000.0,49.2111725,-122.6005261,"Haney Bypass, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 0S4, Canada"
R2836033,889000.0,2.0,1.0,"11787 240St, Maple Ridge, BC, Canada",891.0,8.0,4090.0,1010.0,1959.0,SingleFamily,10/12/2023,2023-12-03,899999.0,,,
R2812983,1285000.0,4.0,3.0,"24428 113a Ave, Maple Ridge, BC, Canada",2733.0,4.0,6130.0,475.0,2015.0,SingleFamily,09/12/2023,2023-09-04,1298888.0,49.2087723,-122.5455252,"113A Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2831293,681000.0,3.0,1.0,"20680 118 Ave, Maple Ridge, BC, Canada",1365.0,1.0,3346.0,509.0,1988.0,Townhouse,09/12/2023,2023-11-07,694900.0,49.21671,-122.5753517,"118 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2820746,678000.0,2.0,2.0,"10151 240St, Maple Ridge, BC, Canada",1167.0,1.0,2731.0,591.0,2016.0,Townhouse,08/12/2023,2023-09-28,689900.0,,,
R2819791,530000.0,2.0,2.0,"11609 227St, Maple Ridge, BC, Canada",1169.0,1.0,2203.0,470.0,1997.0,Condo,08/12/2023,2023-09-26,549800.0,,,
R2825817,448000.0,1.0,1.0,"11641 227St, Maple Ridge, BC, Canada",596.0,1.0,0.0,786.0,2023.0,Condo,08/12/2023,2023-10-16,469000.0,,,
R2835222,1450000.0,4.0,3.0,"22833 Gilbert Dr, Maple Ridge, BC, Canada",3271.0,4.0,6519.0,458.0,2016.0,SingleFamily,07/12/2023,2023-11-26,1499000.0,49.2532769,-122.5839048,"Gilbert Drive, Silver Valley, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2S6, Canada"
R2815691,2230000.0,4.0,1.0,"20758 113 Ave, Maple Ridge, BC, Canada",3165.0,10.0,8252.0,805.0,1953.0,SingleFamily,07/12/2023,2023-09-13,2550000.0,49.2076839,-122.4574135,"113 Avenue, Ruskin, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1N1, Canada"
R2822381,1440000.0,5.0,3.0,"24757 Kimola Dr, Maple Ridge, BC, Canada",3604.0,5.0,6389.0,410.0,2006.0,SingleFamily,06/12/2023,2023-10-04,1479900.0,49.1969131,-122.5365687,"Kimola Drive, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2836199,1465000.0,4.0,3.0,"10279 238a St, Maple Ridge, BC, Canada",3329.0,4.0,6526.0,440.0,2017.0,SingleFamily,05/12/2023,2023-12-03,1465000.0,49.1890351,-122.5616513,"238A Street, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 6A9, Canada"
R2801423,1775000.0,7.0,3.0,"11831 249a St, Maple Ridge, BC, Canada",4095.0,6.0,6903.0,445.0,2003.0,SingleFamily,05/12/2023,2023-07-24,1825000.0,49.2218606,-122.5309908,"249A Street, Webster's Corners, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 1X2, Canada"
R2830041,1100000.0,4.0,2.0,"21518 122 Ave, Maple Ridge, BC, Canada",2124.0,4.0,5444.0,564.0,1958.0,SingleFamily,05/12/2023,2023-11-01,1199000.0,49.2241635,-122.6068774,"122 Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 7X0, Canada"
R2822235,980000.0,3.0,1.0,"20803 Camwood Ave, Maple Ridge, BC, Canada",1134.0,4.0,5191.0,881.0,1958.0,SingleFamily,05/12/2023,2023-10-03,999999.0,49.2168391,-122.6457864,"Camwood Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2R3, Canada"
R2834968,935000.0,5.0,3.0,"24134 102a Ave, Maple Ridge, BC, Canada",2217.0,2.0,4854.0,423.0,2003.0,SingleFamily,04/12/2023,2023-11-26,938000.0,49.18811,-122.535977,"102A Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 2G4, Canada"
R2815600,720000.0,4.0,1.0,"22160 122 Ave, Maple Ridge, BC, Canada",1450.0,1.0,3461.0,534.0,1981.0,Townhouse,04/12/2023,2023-09-12,775000.0,49.2241635,-122.6068774,"122 Avenue, Haney, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 7X0, Canada"
R2831129,1200000.0,5.0,3.0,"23840 117b Ave, Maple Ridge, BC, Canada",2480.0,2.0,5635.0,503.0,2000.0,SingleFamily,03/12/2023,2023-11-06,1249000.0,49.2158751,-122.5609365,"117B Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 3L8, Canada"
R2832981,422000.0,1.0,1.0,"405 22290 North Ave, Maple Ridge, BC, Canada",666.0,1.0,1864.0,659.0,2009.0,Condo,03/12/2023,2023-11-15,439000.0,49.2159767,-122.6001681,"North Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 2V1, Canada"
R2835369,665000.0,3.0,2.0,"12099 237St, Maple Ridge, BC, Canada",1490.0,2.0,3692.0,459.0,1994.0,Townhouse,03/12/2023,2023-11-28,685000.0,,,
R2835888,569000.0,2.0,2.0,"12248 224St, Maple Ridge, BC, Canada",944.0,2.0,2314.0,602.0,2007.0,Condo,02/12/2023,2023-12-01,569000.0,,,
R2833337,452000.0,2.0,1.0,"22661 Lougheed Highway, Maple Ridge, BC, Canada",840.0,1.0,1704.0,559.0,1990.0,Condo,02/12/2023,2023-11-16,469900.0,49.1810072,-122.5482422,"Lougheed Highway, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2787768,1385000.0,3.0,2.0,"12221 207a St, Maple Ridge, BC, Canada",2407.0,4.0,6499.0,621.0,2016.0,SingleFamily,02/12/2023,2023-06-11,1495000.0,49.2241922,-122.6469563,"207A Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 1X7, Canada"
R2830773,555000.0,2.0,2.0,"12020 207a St, Maple Ridge, BC, Canada",922.0,1.0,2253.0,623.0,2005.0,Condo,02/12/2023,2023-11-05,575000.0,49.2241922,-122.6469563,"207A Street, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2X 1X7, Canada"
R2825586,1287000.0,6.0,3.0,"24038 109a Ave, Maple Ridge, BC, Canada",2881.0,4.0,6628.0,381.0,2001.0,SingleFamily,23/06/2024,2024-06-20,1299000.0,49.2008438,-122.555226,"109A Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1B8, Canada"
R2835062,1299000.0,4.0,3.0,"24122 Hill Ave, Maple Ridge, BC, Canada",3049.0,4.0,5680.0,426.0,2003.0,SingleFamily,30/11/2023,2023-11-26,1299000.0,49.1850299,-122.5551525,"Hill Avenue, Albion, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1G2, Canada"
R2819084,950000.0,2.0,1.0,"11722 216St, Maple Ridge, BC, Canada",781.0,10.0,5017.0,1280.0,1944.0,SingleFamily,30/11/2023,2023-09-24,999990.0,,,
R2828947,2115000.0,7.0,6.0,"21280 122 B Ave, Maple Ridge, BC, Canada",5738.0,5.0,8518.0,383.0,2022.0,SingleFamily,30/11/2023,2023-10-30,2199000.0,,,
R2829790,1160000.0,4.0,2.0,"21686 123 Ave, Maple Ridge, BC, Canada",1894.0,7.0,5118.0,633.0,1968.0,SingleFamily,29/11/2023,2023-11-01,1199000.0,49.2257881,-122.473749,"123 Avenue, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1N1, Canada"
R2828850,858000.0,4.0,3.0,"24076 112 Ave, Maple Ridge, BC, Canada",1725.0,3.0,3455.0,498.0,2020.0,Townhouse,29/11/2023,2023-10-29,860000.0,49.2056273,-122.4436042,"112 Avenue, Ruskin, Maple Ridge, Metro Vancouver Regional District, British Columbia, V2W 1M1, Canada"
R2823928,999900.0,3.0,1.0,"12125 229St, Maple Ridge, BC, Canada",1100.0,3.0,5136.0,980.0,1973.0,SingleFamily,28/11/2023,2023-10-09,1079000.0,,,
