,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
283,"54 - 10489 Delsom Cres, Delta, BC",3,2,1424 sqft,,3,"$3,157",2012,R2856581,Residential,Yes,,$659,17/03/2024,"$930,000",05/03/2024,"$939,000",Townhouse
284,"8614 116 St, Delta, BC",5,3,2550 sqft,,8,"$4,520",1971,R2858409,Residential,Yes,,$558,17/03/2024,"$1,420,000",11/03/2024,"$1,425,000",Single Family Residence
285,"1705 Spyglass Cres, Delta, BC",6,4,3389 sqft,,0,"$5,455",1992,R2859965,Residential,No,,$616,17/03/2024,"$2,075,000",14/03/2024,"$2,088,000",Single Family Residence
286,"5426 Chestnut Cres, Delta, BC",6,2,2785 sqft,,6,"$4,808",1972,R2858598,Residential,No,,$534,17/03/2024,"$1,473,000",11/03/2024,"$1,488,000",Single Family Residence
287,"5121 Whitworth Cres N, Delta, BC",4,2,2217 sqft,,1,"$4,608",1965,R2859200,Residential,No,,$653,16/03/2024,"$1,551,000",12/03/2024,"$1,448,000",Single Family Residence
288,"5495 Candlewyck Wynd, Delta, BC",3,2,1824 sqft,,2,"$4,788",1978,R2859043,Residential,Yes,,$931,16/03/2024,"$1,680,000",12/03/2024,"$1,699,900",Single Family Residence
289,"13 - 11556 72a Ave, Delta, BC",4,2,1452 sqft,,2,"$2,690",2022,R2861060,Residential,Yes,,$681,15/03/2024,"$990,000",14/03/2024,"$989,000",Townhouse
290,"6734 Nicholson Rd, Delta, BC",3,2,1653 sqft,,4,"$4,409",1979,R2855424,Residential,Yes,,$586,13/03/2024,"$1,150,100",04/03/2024,"$970,000",Single Family Residence
291,"4573 55a St, Delta, BC",4,1,1615 sqft,,0,"$4,401",1975,R2844421,Residential,No,,$859,13/03/2024,"$1,375,000",24/01/2024,"$1,388,000",Single Family Residence
292,"701 - 11920 80 Ave, Delta, BC",2,2,1308 sqft,,2,"$1,780",1990,R2855140,Residential,Yes,,$496,12/03/2024,"$635,000",05/03/2024,"$650,000",Apartment/Condominium
293,"4693 55 St, Delta, BC",5,2,2660 sqft,,4,"$4,779",1973,R2857943,Residential,No,,$559,12/03/2024,"$1,485,000",10/03/2024,"$1,488,000",Single Family Residence
294,"5255 Lynn Pl, Delta, BC",5,3,2948 sqft,,6,"$5,718",2012,R2843841,Residential,Yes,,$634,11/03/2024,"$1,835,000",22/01/2024,"$1,869,900",Single Family Residence
295,"35 - 5311 Admiral Way, Delta, BC",4,3,2098 sqft,,3,,2024,R2858226,Residential,Yes,,$714,11/03/2024,"$1,498,000",10/03/2024,"$1,498,000",Townhouse
296,"83 - 5550 Admiral Way, Delta, BC",3,2,1550 sqft,,2,"$3,234",2017,R2855579,Residential,Yes,,$645,11/03/2024,"$1,100,000",03/03/2024,"$999,900",Townhouse
297,"87 - 5551 Admiral Way, Delta, BC",4,3,1918 sqft,,4,"$4,061",2020,R2855300,Residential,Yes,,$651,10/03/2024,"$1,250,000",03/03/2024,"$1,250,000",Townhouse
298,"5716 Goldenrod Cres, Delta, BC",5,2,3468 sqft,,6,"$5,868",1980,R2846938,Residential,Yes,,$541,10/03/2024,"$1,860,000",04/02/2024,"$1,879,000",Single Family Residence
299,"27 - 5311 Admiral Way, Delta, BC",4,3,1934 sqft,,2,,2024,R2858223,Residential,Yes,,$686,10/03/2024,"$1,328,000",10/03/2024,"$1,328,000",Townhouse
300,"4533 River Rd W, Delta, BC",2,1,1081 sqft,,7,"$3,712",1986,R2751827,Residential,No,,"$1,201",10/03/2024,"$1,200,000",08/02/2023,"$1,299,000",Single Family Residence
301,"7521 Minster Dr E, Delta, BC",4,1,1912 sqft,,4,"$4,133",1973,R2856820,Residential,No,,$747,10/03/2024,"$1,380,000",04/03/2024,"$1,429,000",Single Family Residence
302,"102 - 6263 River Rd, Delta, BC",2,2,1268 sqft,,1,"$2,434",2001,R2855076,Residential,Yes,,$670,10/03/2024,"$1,000,102",03/03/2024,"$850,000",Apartment/Condominium
303,"393 56 St, Delta, BC",4,2,2023 sqft,,2,"$3,159",1970,R2856320,Residential,No,,$592,09/03/2024,"$1,320,000",05/03/2024,"$1,199,000",Single Family Residence
304,"110N - 1100 56 St, Delta, BC",2,2,1301 sqft,,1,"$2,459",1993,R2839957,Residential,Yes,,$844,09/03/2024,"$1,070,000",07/01/2024,"$1,099,000",Apartment/Condominium
305,"6545 Wade Rd, Delta, BC",4,3,2251 sqft,,4,"$4,633",1983,R2824091,Residential,Yes,,$754,08/03/2024,"$1,450,000",10/10/2023,"$1,699,000",Single Family Residence
306,"101 - 1375 View Cres, Delta, BC",2,2,1018 sqft,,1,"$2,088",2006,R2857018,Residential,Yes,,$686,08/03/2024,"$750,000",06/03/2024,"$699,000",Apartment/Condominium
307,"9214 Barnes Rd, Delta, BC",5,3,2998 sqft,,6,"$4,243",1979,R2850709,Residential,Yes,,$513,08/03/2024,"$1,500,000",20/02/2024,"$1,538,800",Single Family Residence
308,"13 - 8355 Delsom Way, Delta, BC",4,3,1994 sqft,,4,"$3,290",2010,R2857117,Residential,Yes,,$576,08/03/2024,"$1,148,000",06/03/2024,"$1,149,000",Townhouse
309,"407 - 5556 14 Ave, Delta, BC",1,1,765 sqft,,1,"$1,676",1993,R2848262,Residential,Yes,,$783,07/03/2024,"$584,000",07/02/2024,"$599,000",Apartment/Condominium
310,"9 - 4748 53 St, Delta, BC",3,2,1641 sqft,,2,"$2,646",1992,R2854461,Residential,Yes,,$609,07/03/2024,"$999,999",28/02/2024,"$999,999",Townhouse
311,"53 Woodland Dr, Delta, BC",4,3,2690 sqft,,4,"$5,450",1980,R2853925,Residential,Yes,,$590,06/03/2024,"$1,580,000",27/02/2024,"$1,589,000",Single Family Residence
312,"3210 - 11967 80 Ave, Delta, BC",3,2,813 sqft,,2,"$2,371",2017,R2845172,Residential,Yes,,$830,06/03/2024,"$650,000",28/01/2024,"$674,900",Apartment/Condominium
313,"8552 115 A St, Delta, BC",4,2,2667 sqft,,5,"$4,544",1973,R2855621,Residential,Yes,,$524,06/03/2024,"$1,400,000",04/03/2024,"$1,399,900",Single Family Residence
314,"4605 Arthur Dr, Delta, BC",6,4,4944 sqft,,10,"$6,278",1915,R2848621,Residential,Yes,,$505,06/03/2024,"$2,400,000",07/02/2024,"$2,498,000",Single Family Residence
315,"122 - 5550 Admiral Way, Delta, BC",3,2,1545 sqft,,2,"$3,456",2017,R2851448,Residential,Yes,,$679,05/03/2024,"$1,045,000",19/02/2024,"$1,050,000",Townhouse
316,"5276 Dixon Pl, Delta, BC",5,2,2434 sqft,,6,"$4,470",1970,R2853514,Residential,No,,$574,05/03/2024,"$1,428,000",26/02/2024,"$1,399,000",Single Family Residence
317,"11854 87 Ave, Delta, BC",4,2,1968 sqft,,0,"$4,604",1963,R2841281,Residential,No,,$889,04/03/2024,"$1,615,000",10/01/2024,"$1,750,000",Single Family Residence
318,"28 - 6340 Market Ave, Delta, BC",2,2,1364 sqft,,2,,2024,R2856365,Residential,Yes,,$791,04/03/2024,"$1,079,900",04/03/2024,"$1,079,900",Townhouse
319,"625 Gilchrist Dr, Delta, BC",5,4,2260 sqft,,2,"$3,450",1968,R2849984,Residential,No,,$552,03/03/2024,"$1,233,000",13/02/2024,"$1,249,000",Multi Family
320,"4806 48 Ave, Delta, BC",2,2,854 sqft,,2,"$4,622",9999,R2833528,Residential,Yes,,"$2,106",03/03/2024,"$1,730,000",19/11/2023,"$1,799,000",Single Family Residence
321,"47 - 5311 Admiral Way, Delta, BC",4,4,2720 sqft,,4,,2024,R2855557,Residential,Yes,,$694,03/03/2024,"$1,888,000",02/03/2024,"$1,888,000",Townhouse
322,"69 - 10415 Delsom Cres, Delta, BC",3,2,1527 sqft,,3,"$3,033",2011,R2853202,Residential,Yes,,$589,03/03/2024,"$935,000",25/02/2024,"$899,900",Townhouse
323,"302 - 11920 80 Ave, Delta, BC",2,2,1254 sqft,,1,"$1,698",1989,R2853402,Residential,Yes,,$501,03/03/2024,"$615,000",26/02/2024,"$629,000",Apartment/Condominium
324,"413 - 1363 56 St, Delta, BC",2,1,852 sqft,,1,"$1,811",1996,R2853732,Residential,Yes,,$703,03/03/2024,"$590,000",28/02/2024,"$599,000",Apartment/Condominium
325,"28 - 5311 Admiral Way, Delta, BC",4,3,1903 sqft,,2,,2024,R2843658,Residential,Yes,,$697,03/03/2024,"$1,328,000",21/01/2024,"$1,328,000",Townhouse
326,"19 - 10500 Delsom Cres, Delta, BC",3,2,2167 sqft,,2,"$4,449",2014,R2853806,Residential,Yes,,$659,03/03/2024,"$1,448,888",27/02/2024,"$1,428,888",Townhouse
327,"11727 64a Ave, Delta, BC",4,3,2327 sqft,,4,"$4,849",1977,R2853343,Residential,Yes,,$666,02/03/2024,"$1,475,000",26/02/2024,"$1,550,000",Single Family Residence
328,"11714 73 Ave, Delta, BC",4,2,1941 sqft,,2,"$4,320",1967,R2816872,Residential,No,,$747,02/03/2024,"$1,420,000",16/09/2023,"$1,449,990",Single Family Residence
329,"112 - 1702 56 St, Delta, BC",2,2,1186 sqft,,2,"$2,515",1996,R2847375,Residential,Yes,,$639,02/03/2024,"$735,000",05/02/2024,"$759,000",Townhouse
330,"6049 Briarwood Cres, Delta, BC",4,2,2380 sqft,,6,"$5,258",1980,R2844355,Residential,Yes,,$629,01/03/2024,"$1,565,000",25/01/2024,"$1,499,000",Single Family Residence
331,"379 - 1440 Garden Pl, Delta, BC",2,2,1011 sqft,,1,"$1,808",1982,R2854441,Residential,Yes,,$603,01/03/2024,"$605,000",28/02/2024,"$610,000",Apartment/Condominium
332,"5358 1a Ave, Delta, BC",5,2,2628 sqft,,6,"$5,250",1967,R2851462,Residential,No,,$624,29/02/2024,"$1,600,000",14/02/2024,"$1,640,000",Single Family Residence
333,"31 - 11880 82 Ave, Delta, BC",3,2,1780 sqft,,2,"$2,556",1988,R2849894,Residential,No,,$448,28/02/2024,"$878,000",14/02/2024,"$799,000",Townhouse
334,"10680 Westside Dr, Delta, BC",6,4,3543 sqft,,8,"$4,779",1972,R2848846,Residential,Yes,,$486,28/02/2024,"$1,640,000",08/02/2024,"$1,725,000",Single Family Residence
335,"901 - 11920 80 Ave, Delta, BC",2,2,1326 sqft,,1,"$1,776",1990,R2852095,Residential,Yes,,$482,27/02/2024,"$610,500",21/02/2024,"$639,999",Apartment/Condominium
336,"7077 Papuc Pl, Delta, BC",4,2,2360 sqft,,0,"$4,540",1973,R2850782,Residential,No,,$635,27/02/2024,"$1,450,000",18/02/2024,"$1,499,000",Single Family Residence
337,"109 - 8360 Delsom Way, Delta, BC",1,1,744 sqft,,1,"$1,809",2019,R2846430,Residential,Yes,,$873,26/02/2024,"$615,000",01/02/2024,"$650,000",Apartment/Condominium
338,"12 - 5311 Admiral Way, Delta, BC",4,3,1947 sqft,,2,,2024,R2853241,Residential,Yes,,$682,25/02/2024,"$1,328,000",22/02/2024,"$1,328,000",Townhouse
339,"10432 Glenrose Dr, Delta, BC",4,2,2393 sqft,,4,"$4,914",2009,R2848461,Residential,Yes,,$659,25/02/2024,"$1,556,000",08/02/2024,"$1,578,000",Single Family Residence
340,"5334 6th Ave, Delta, BC",5,2,2430 sqft,,1,"$4,368",1969,R2829195,Residential,No,,$572,25/02/2024,"$1,260,000",27/10/2023,"$1,390,000",Single Family Residence
341,"244B - 8635 120 St, Delta, BC",1,1,801 sqft,,1,$994,1977,R2828883,Residential,No,,$536,25/02/2024,"$420,000",29/10/2023,"$430,000",Apartment/Condominium
342,"5279 1 Ave, Delta, BC",3,2,1542 sqft,,4,"$4,840",1973,R2846166,Residential,Yes,,$894,24/02/2024,"$1,325,000",31/01/2024,"$1,378,800",Single Family Residence
343,"203S - 1100 56 St, Delta, BC",2,2,1316 sqft,,1,"$2,475",1992,R2847864,Residential,Yes,,$683,23/02/2024,"$880,000",03/02/2024,"$899,000",Apartment/Condominium
344,"5811 Fair Wynd, Delta, BC",4,3,2598 sqft,,2,"$5,114",2007,R2842622,Residential,Yes,,$692,23/02/2024,"$1,795,000",12/01/2024,"$1,799,000",Single Family Residence
345,"225 English Bluff Rd, Delta, BC",5,5,6785 sqft,,8,"$12,871",1993,R2848788,Residential,Yes,,$630,22/02/2024,"$3,925,000",07/02/2024,"$4,280,000",Single Family Residence
346,"107 - 1704 56 St, Delta, BC",2,2,1069 sqft,,0,"$2,340",2005,R2846217,Residential,Yes,,$748,22/02/2024,"$770,000",31/01/2024,"$799,900",Apartment/Condominium
347,"C - 4901 Linden Dr, Delta, BC",3,1,1569 sqft,,2,"$2,349",1973,R2840848,Residential,No,,$509,22/02/2024,"$785,000",24/01/2024,"$799,900",Townhouse
348,"205 - 5518 14 Ave, Delta, BC",2,2,882 sqft,,1,"$1,856",1995,R2838744,Residential,Yes,,$735,21/02/2024,"$625,000",01/01/2024,"$649,000",Apartment/Condominium
349,"7869 108b St, Delta, BC",3,2,1594 sqft,,4,"$4,282",1985,R2845303,Residential,Yes,,$752,21/02/2024,"$1,100,000",29/01/2024,"$1,199,800",Single Family Residence
350,"6654 London Lane, Delta, BC",4,4,2688 sqft,,6,"$5,082",1990,R2820738,Residential,Yes,,$590,21/02/2024,"$1,580,000",28/09/2023,"$1,588,000",Single Family Residence
351,"85 - 8355 Delsom Way, Delta, BC",4,3,2103 sqft,,2,"$3,556",2010,R2851920,Residential,Yes,,$561,21/02/2024,"$1,160,000",19/02/2024,"$1,180,000",Townhouse
352,"10982 Brandy Dr, Delta, BC",3,2,2045 sqft,,3,"$4,306",1969,R2851541,Residential,Yes,,$586,20/02/2024,"$1,185,000",20/02/2024,"$1,200,000",Single Family Residence
353,"18 - 10500 Delsom Cres, Delta, BC",4,2,2163 sqft,,4,"$4,452",2014,R2848950,Residential,No,,$670,20/02/2024,"$1,440,000",11/02/2024,"$1,450,000",Townhouse
354,"39 - 8355 Delsom Way, Delta, BC",4,3,2154 sqft,,4,"$3,561",2010,R2843578,Residential,Yes,,$533,18/02/2024,"$1,140,000",21/01/2024,"$1,149,000",Townhouse
355,"251 - 5421 10 Ave, Delta, BC",1,1,765 sqft,,1,"$1,399",1976,R2847884,Residential,Yes,,$560,18/02/2024,"$420,000",06/02/2024,"$429,000",Apartment/Condominium
356,"224 - 7511 120 St, Delta, BC",2,2,913 sqft,,2,"$1,974",2012,R2844937,Residential,Yes,,$644,18/02/2024,"$615,000",28/01/2024,"$588,000",Apartment/Condominium
357,"15 - 5551 Admiral Way, Delta, BC",3,2,1444 sqft,,2,"$3,641",2020,R2844138,Residential,Yes,,$691,18/02/2024,"$1,005,000",23/01/2024,"$999,000",Townhouse
358,"11498 93a Ave, Delta, BC",3,1,1644 sqft,,2,"$4,414",1959,R2849148,Residential,No,,$790,18/02/2024,"$1,290,000",13/02/2024,"$1,299,000",Single Family Residence
359,"1730 Farrell Cres, Delta, BC",4,2,2388 sqft,,1,"$5,756",1967,R2846827,Residential,Yes,,$816,18/02/2024,"$1,875,000",03/02/2024,"$1,949,000",Single Family Residence
360,"5226 Saratoga Dr, Delta, BC",4,2,2209 sqft,,4,"$4,570",1963,R2849939,Residential,Yes,,$632,16/02/2024,"$1,360,000",13/02/2024,"$1,398,000",Single Family Residence
361,"303 - 1375 View Cres, Delta, BC",2,2,963 sqft,,1,"$2,122",2006,R2848290,Residential,Yes,,$725,16/02/2024,"$689,000",07/02/2024,"$699,000",Apartment/Condominium
362,"23 - 5900 Ferry Rd, Delta, BC",4,2,2166 sqft,,2,"$4,877",1998,R2848318,Residential,Yes,,$680,16/02/2024,"$1,500,000",07/02/2024,"$1,475,000",Townhouse
363,"6603 Albion Way, Delta, BC",8,6,5520 sqft,,10,"$7,012",2020,R2846769,Residential,Yes,,$498,16/02/2024,"$2,595,000",04/02/2024,"$2,750,000",Single Family Residence
364,"6695 Lyon Rd, Delta, BC",3,3,3339 sqft,,2,"$4,693",1987,R2846452,Residential,Yes,,$473,16/02/2024,"$1,535,000",31/01/2024,"$1,580,000",Single Family Residence
365,"603 - 5055 Springs Blvd, Delta, BC",2,2,920 sqft,,1,"$2,503",2014,R2846979,Residential,Yes,,$869,15/02/2024,"$800,000",04/02/2024,"$799,999",Apartment/Condominium
366,"315 - 5055 Springs Blvd, Delta, BC",2,2,910 sqft,,1,"$2,438",2014,R2848509,Residential,Yes,,$824,15/02/2024,"$745,000",07/02/2024,"$749,990",Apartment/Condominium
367,"6 - 263 Parkside St, Delta, BC",2,2,1240 sqft,,2,"$4,217",2021,R2844702,Residential,Yes,,"$1,008",14/02/2024,"$1,249,999",28/01/2024,"$1,249,999",Single Family Residence
368,"10707 Santa Monica Dr, Delta, BC",3,2,2273 sqft,,6,"$4,277",1973,R2800929,Residential,No,,$646,12/02/2024,"$1,430,000",23/07/2023,"$1,469,000",Single Family Residence
369,"1008 50b St, Delta, BC",0,0,101 sqft,,4,"$4,788",2023,R2762307,Residential,No,,"$11,871",09/02/2024,"$1,047,619",21/03/2023,"$1,199,000",Single Family Residence
370,"7664 Garrett Dr, Delta, BC",5,3,3345 sqft,,5,"$5,559",1978,R2797947,Residential,Yes,,$470,09/02/2024,"$1,540,000",12/07/2023,"$1,575,000",Single Family Residence
371,"998 50b St, Delta, BC",5,5,4830 sqft,,4,"$4,788",2023,R2809467,Residential,Yes,,$517,09/02/2024,"$1,095,238",22/08/2023,"$2,499,000",Single Family Residence
372,"200 - 1150 54a St, Delta, BC",2,2,1369 sqft,,1,"$2,230",1988,R2844498,Residential,Yes,,$555,09/02/2024,"$740,000",25/01/2024,"$759,900",Apartment/Condominium
373,"305 - 1175 55 St, Delta, BC",2,2,1381 sqft,,1,"$2,654",2004,R2840495,Residential,Yes,,$636,08/02/2024,"$867,500",08/01/2024,"$878,900",Apartment/Condominium
374,"403 - 5055 Springs Blvd, Delta, BC",2,2,920 sqft,,1,"$2,493",2014,R2841951,Residential,Yes,,$869,07/02/2024,"$785,500",14/01/2024,"$799,999",Apartment/Condominium
375,"207 - 4955 River Rd, Delta, BC",1,1,1042 sqft,,1,"$1,991",1990,R2847379,Residential,Yes,,$614,06/02/2024,"$639,900",05/02/2024,"$639,900",Apartment/Condominium
376,"1647 Farrell Cres, Delta, BC",3,3,2286 sqft,,0,"$4,821",1975,R2847942,Residential,No,,$697,06/02/2024,"$1,640,000",06/02/2024,"$1,595,000",Single Family Residence
377,"8871 115 St, Delta, BC",2,1,2132 sqft,,5,"$4,371",1967,R2848360,Residential,No,,$492,06/02/2024,"$1,049,000",05/02/2024,"$1,049,000",Single Family Residence
378,"11531 89a Ave, Delta, BC",5,3,2589 sqft,,7,,1978,R2844717,Residential,No,,$550,05/02/2024,"$1,390,000",28/01/2024,"$1,425,000",Single Family Residence
379,"5300 1 Ave, Delta, BC",5,3,2952 sqft,,4,"$4,618",1969,R2845763,Residential,No,,$491,05/02/2024,"$1,471,000",30/01/2024,"$1,450,000",Single Family Residence
380,"11371 89 Ave, Delta, BC",5,2,2050 sqft,,8,"$4,435",1971,R2846222,Residential,No,,$682,04/02/2024,"$1,422,000",31/01/2024,"$1,399,888",Single Family Residence
381,"5026 Willow Springs Ave, Delta, BC",3,4,2474 sqft,,4,"$5,323",2015,R2844701,Residential,Yes,,$732,04/02/2024,"$1,800,000",28/01/2024,"$1,811,111",Single Family Residence
382,"6305 Sunwood Dr, Delta, BC",3,2,1697 sqft,,4,"$4,959",1980,R2842243,Residential,Yes,,$765,04/02/2024,"$1,250,000",14/01/2024,"$1,299,800",Single Family Residence
383,"10 - 4788 57 St, Delta, BC",3,3,2042 sqft,,2,"$3,123",1994,R2841671,Residential,Yes,,$440,04/02/2024,"$888,000",14/01/2024,"$898,800",Townhouse
384,"103 - 5421 10 Ave, Delta, BC",3,1,1515 sqft,,1,"$2,582",1976,R2845036,Residential,Yes,,$573,04/02/2024,"$859,000",25/01/2024,"$869,000",Townhouse
385,"204 - 4770 52a St, Delta, BC",2,2,1024 sqft,,1,"$2,077",1996,R2844247,Residential,Yes,,$644,03/02/2024,"$640,000",24/01/2024,"$659,900",Apartment/Condominium
386,"4425 46b St, Delta, BC",3,2,1938 sqft,,4,"$4,042",1972,R2843721,Residential,Yes,,$721,03/02/2024,"$1,340,000",22/01/2024,"$1,399,000",Single Family Residence
387,"11243 Kendale View, Delta, BC",4,2,2356 sqft,,4,"$4,309",1967,R2843732,Residential,Yes,,$585,02/02/2024,"$1,300,000",22/01/2024,"$1,379,900",Single Family Residence
388,"607 - 9015 120 St, Delta, BC",2,2,1028 sqft,,1,"$2,360",2019,R2845188,Residential,Yes,,$641,01/02/2024,"$655,000",28/01/2024,"$659,000",Apartment/Condominium
389,"7597 114 St, Delta, BC",5,2,2021 sqft,,5,"$3,885",1973,R2833263,Residential,No,,$692,01/02/2024,"$1,385,000",16/11/2023,"$1,399,999",Single Family Residence
390,"401 - 11501 84 Ave, Delta, BC",2,2,1266 sqft,,1,"$2,657",2020,R2832996,Residential,Yes,,$630,01/02/2024,"$785,000",14/11/2023,"$798,800",Apartment/Condominium
391,"4518 51 St, Delta, BC",6,4,4000 sqft,,6,"$6,943",2005,R2826091,Residential,Yes,,$525,31/01/2024,"$1,970,000",18/10/2023,"$2,100,000",Single Family Residence
392,"8221 114 St, Delta, BC",7,5,3176 sqft,,4,"$4,941",2022,R2839997,Residential,Yes,,$597,31/01/2024,"$1,795,238",07/01/2024,"$1,899,000",Single Family Residence
393,"36 - 5510 Admiral Way, Delta, BC",4,3,1978 sqft,,2,"$3,872",2018,R2844933,Residential,Yes,,$581,30/01/2024,"$1,175,000",28/01/2024,"$1,149,900",Townhouse
394,"210 - 4768 53 St, Delta, BC",2,2,944 sqft,,1,"$1,912",1995,R2844958,Residential,Yes,,$635,29/01/2024,"$595,000",28/01/2024,"$599,850",Apartment/Condominium
395,"7017 Woodcrest Pl, Delta, BC",3,2,1837 sqft,,6,"$5,603",1979,R2841840,Residential,Yes,,$816,28/01/2024,"$1,515,000",14/01/2024,"$1,499,900",Single Family Residence
396,"13 - 5311 Admiral Way, Delta, BC",4,3,1934 sqft,,2,,2024,R2845291,Residential,Yes,,$686,28/01/2024,"$1,328,000",27/01/2024,"$1,328,000",Townhouse
397,"5238 Windjammer Rd, Delta, BC",3,2,2088 sqft,,4,"$5,016",1995,R2833879,Residential,Yes,,$811,28/01/2024,"$1,695,000",19/11/2023,"$1,695,000",Single Family Residence
398,"105 - 5311 Admiral Way, Delta, BC",4,3,1904 sqft,,2,,2024,R2836247,Residential,Yes,,$718,28/01/2024,"$1,368,000",04/12/2023,"$1,368,000",Townhouse
399,"8210 Sheaves Rd, Delta, BC",4,2,3415 sqft,,6,"$4,138",1994,R2831403,Residential,Yes,,$409,28/01/2024,"$1,430,000",07/11/2023,"$1,398,813",Single Family Residence
400,"301 - 6950 Nicholson Rd, Delta, BC",2,2,720 sqft,,1,"$1,972",2021,R2817717,Residential,Yes,,$833,28/01/2024,"$580,000",19/09/2023,"$599,900",Apartment/Condominium
401,"8230 Delsom Pl, Delta, BC",4,3,3428 sqft,,6,"$5,938",2010,R2840405,Residential,Yes,,$553,27/01/2024,"$1,810,000",08/01/2024,"$1,899,000",Single Family Residence
402,"7586 Filey Dr, Delta, BC",4,3,2058 sqft,,4,"$4,097",1975,R2843780,Residential,Yes,,$728,27/01/2024,"$1,500,000",22/01/2024,"$1,499,000",Single Family Residence
403,"A201 - 4811 53 St, Delta, BC",2,2,1201 sqft,,1,"$2,213",1992,R2844384,Residential,Yes,,$590,27/01/2024,"$709,000",24/01/2024,"$709,000",Apartment/Condominium
404,"29 - 6340 Market Ave, Delta, BC",2,2,1364 sqft,,2,,2024,R2844914,Residential,Yes,,$791,27/01/2024,"$1,079,900",26/01/2024,"$1,079,900",Townhouse
405,"6 - 5311 Admiral Way, Delta, BC",3,2,1687 sqft,,2,,2023,R2844529,Residential,Yes,,$911,25/01/2024,"$1,538,000",23/01/2024,"$1,538,000",Townhouse
406,"207 Murphy Dr W, Delta, BC",4,3,2630 sqft,,4,"$5,597",1975,R2839295,Residential,Yes,,$638,25/01/2024,"$1,645,000",03/01/2024,"$1,679,900",Single Family Residence
407,"413 - 1350 View Cres, Delta, BC",2,2,1255 sqft,,1,"$1,855",1983,R2823646,Residential,Yes,,$537,25/01/2024,"$650,000",09/10/2023,"$674,000",Apartment/Condominium
408,"5400 1 Ave, Delta, BC",3,2,2137 sqft,,4,"$4,384",1975,R2844154,Residential,Yes,,$620,24/01/2024,"$1,300,000",23/01/2024,"$1,325,000",Single Family Residence
409,"6 - 4910 Central Ave, Delta, BC",3,2,1451 sqft,,2,"$3,277",2007,R2842198,Residential,Yes,,$620,23/01/2024,"$967,000",15/01/2024,"$899,800",Townhouse
410,"9 - 4767 64 St, Delta, BC",4,2,2010 sqft,,4,"$2,777",1994,R2842193,Residential,Yes,,$496,23/01/2024,"$993,000",15/01/2024,"$998,000",Townhouse
411,"5094b Bentley Dr, Delta, BC",5,5,3088 sqft,,4,"$6,067",2022,R2830871,Residential,Yes,,$679,22/01/2024,"$1,947,619",02/11/2023,"$2,098,800",Single Family Residence
412,"988 English Bluff Rd, Delta, BC",5,3,2488 sqft,,8,"$5,252",1970,R2841769,Residential,Yes,,$693,21/01/2024,"$1,720,000",14/01/2024,"$1,724,900",Single Family Residence
413,"15 - 3473 River Rd W, Delta, BC",2,2,1996 sqft,,2,"$3,165",2009,R2841663,Residential,Yes,,$440,20/01/2024,"$865,000",12/01/2024,"$879,900",Single Family Residence
414,"11 - 6340 Market Ave, Delta, BC",2,2,1137 sqft,,3,,2024,R2841260,Residential,Yes,,$835,20/01/2024,"$949,900",10/01/2024,"$949,900",Townhouse
415,"4663 54 St, Delta, BC",6,3,3124 sqft,,4,"$5,051",1981,R2822351,Residential,Yes,,$799,20/01/2024,"$2,415,000",03/10/2023,"$2,499,000",Single Family Residence
416,"201 - 4689 52 A St, Delta, BC",2,2,1087 sqft,,2,"$2,560",2012,R2827793,Residential,Yes,,$745,20/01/2024,"$809,900",24/10/2023,"$809,900",Apartment/Condominium
417,"10699 Hermosa Dr, Delta, BC",4,2,2027 sqft,,4,"$4,434",1974,R2839664,Residential,Yes,,$739,20/01/2024,"$1,400,000",15/01/2024,"$1,499,000",Single Family Residence
418,"407 - 1428 56 St, Delta, BC",3,2,1581 sqft,,2,"$2,579",1994,R2830647,Residential,Yes,,$540,19/01/2024,"$850,000",05/11/2023,"$855,000",Apartment/Condominium
419,"4494 45a St, Delta, BC",3,2,2135 sqft,,0,"$4,338",1971,R2843415,Residential,No,,$538,19/01/2024,"$1,149,000",17/01/2024,"$1,149,000",Single Family Residence
420,"33 - 6340 Market Ave, Delta, BC",2,2,1364 sqft,,2,,2023,R2814722,Residential,Yes,,$791,19/01/2024,"$1,079,900",11/09/2023,"$1,079,900",Townhouse
421,"5378 Brigantine Rd, Delta, BC",4,3,2239 sqft,,4,"$4,189",1993,R2827708,Residential,Yes,,$647,16/01/2024,"$1,425,000",24/10/2023,"$1,450,000",Single Family Residence
422,"76 - 5311 Admiral Way, Delta, BC",4,3,1947 sqft,,2,,2024,R2842332,Residential,Yes,,$733,15/01/2024,"$1,428,000",14/01/2024,"$1,428,000",Townhouse
423,"5463 River Rd, Delta, BC",3,1,1347 sqft,,2,"$4,192",1970,R2840854,Residential,No,,$927,14/01/2024,"$1,240,000",10/01/2024,"$1,250,000",Single Family Residence
424,"11775 90 Ave, Delta, BC",3,1,1348 sqft,,6,"$4,117",1977,R2839644,Residential,No,,$741,14/01/2024,"$1,170,000",04/01/2024,"$999,990",Single Family Residence
425,"211 - 1150 54a St, Delta, BC",2,2,1375 sqft,,1,"$2,200",1988,R2838205,Residential,Yes,,$589,14/01/2024,"$809,900",19/12/2023,"$809,900",Apartment/Condominium
