,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
1202,"3420 Semlin Dr, Richmond, BC",5,4,3002 sqft,,4,"$8,676",2013,R2837156,Residential,Yes,,"$1,192",19/01/2024,"$3,280,000",10/12/2023,"$3,580,000",Single Family Residence
1203,"207 - 6651 Minoru Blvd, Richmond, BC",1,1,913 sqft,,1,"$1,086",1974,R2841102,Residential,No,,$589,19/01/2024,"$522,000",10/01/2024,"$538,000",Apartment/Condominium
1204,"10 - 22888 Windsor Crt, Richmond, BC",3,2,1638 sqft,,2,"$2,323",1996,R2842279,Residential,Yes,,$548,19/01/2024,"$890,000",15/01/2024,"$899,000",Townhouse
1205,"708 - 8988 Patterson Rd, Richmond, BC",1,1,533 sqft,,1,"$1,668",2017,R2837683,Residential,Yes,,"$1,180",18/01/2024,"$610,000",11/12/2023,"$629,000",Apartment/Condominium
1206,"406 - 9399 Alexandra Rd, Richmond, BC",2,2,966 sqft,,1,"$2,451",2015,R2832444,Residential,Yes,,$874,18/01/2024,"$840,000",12/11/2023,"$845,000",Apartment/Condominium
1207,"6891 Mayflower Dr, Richmond, BC",5,6,5413 sqft,,7,"$14,837",2016,R2773421,Residential,Yes,,$921,17/01/2024,"$4,600,000",01/05/2023,"$4,990,000",Single Family Residence
1208,"903 - 7708 Alderbridge Way, Richmond, BC",1,1,600 sqft,,1,"$1,738",2017,R2842046,Residential,Yes,,"$1,000",17/01/2024,"$600,688",15/01/2024,"$600,000",Apartment/Condominium
1209,"120 - 9311 Alexandra Rd, Richmond, BC",1,1,630 sqft,,1,"$1,665",2015,R2841271,Residential,Yes,,$968,17/01/2024,"$615,000",10/01/2024,"$609,900",Apartment/Condominium
1210,"604 - 3398 Ketcheson Rd, Richmond, BC",2,2,840 sqft,,1,,2026,R2842855,Residential,Yes,,"$1,176",17/01/2024,"$988,000",14/01/2024,"$988,000",Apartment/Condominium
1211,"18 - 9728 Alberta Rd, Richmond, BC",3,2,1320 sqft,,2,"$3,743",2019,R2842454,Residential,Yes,,"$1,059",16/01/2024,"$1,320,000",16/01/2024,"$1,398,800",Townhouse
1212,"1502 - 7733 Firbridge Way, Richmond, BC",1,1,541 sqft,,1,"$1,778",2015,R2833331,Residential,Yes,,"$1,179",16/01/2024,"$630,000",16/11/2023,"$638,000",Apartment/Condominium
1213,"217 - 4500 Westwater Dr, Richmond, BC",1,1,845 sqft,,1,"$2,072",2004,R2841096,Residential,Yes,,$887,16/01/2024,"$760,000",10/01/2024,"$749,999",Apartment/Condominium
1214,"501 - 9180 Hemlock Dr, Richmond, BC",1,1,752 sqft,,1,"$1,723",2006,R2839135,Residential,Yes,,$835,15/01/2024,"$618,000",02/01/2024,"$628,000",Apartment/Condominium
1215,"341 - 7293 Moffatt Rd, Richmond, BC",2,1,949 sqft,,1,"$1,411",1981,R2840870,Residential,Yes,,$526,15/01/2024,"$503,000",09/01/2024,"$499,888",Apartment/Condominium
1216,"314 - 4033 May Dr, Richmond, BC",2,2,776 sqft,,1,"$2,011",2020,R2839971,Residential,Yes,,$966,15/01/2024,"$750,000",07/01/2024,"$750,000",Apartment/Condominium
1217,"6351 Madrona Cres, Richmond, BC",5,5,3541 sqft,,4,"$6,447",1997,R2839757,Residential,Yes,,$649,15/01/2024,"$2,318,000",07/01/2024,"$2,299,000",Single Family Residence
1218,"1805 - 8333 Anderson Rd, Richmond, BC",3,2,1042 sqft,,2,"$2,899",2012,R2836502,Residential,Yes,,$911,15/01/2024,"$930,000",05/12/2023,"$950,000",Apartment/Condominium
1219,"27 - 7733 Heather St, Richmond, BC",3,2,1349 sqft,,2,"$3,094",2003,R2834898,Residential,Yes,,$836,15/01/2024,"$1,120,000",26/11/2023,"$1,128,000",Townhouse
1220,"312 - 5600 Andrews Rd, Richmond, BC",1,1,560 sqft,,1,"$1,336",1998,R2841026,Residential,Yes,,$891,15/01/2024,"$500,000",10/01/2024,"$499,000",Apartment/Condominium
1221,"3215 - 5119 Garden City Rd, Richmond, BC",3,2,1192 sqft,,2,"$2,398",2005,R2840370,Residential,Yes,,$670,15/01/2024,"$840,000",08/01/2024,"$799,000",Apartment/Condominium
1222,"403 - 9288 Odlin Rd, Richmond, BC",2,2,925 sqft,,3,"$2,058",2009,R2839604,Residential,Yes,,$756,15/01/2024,"$780,000",04/01/2024,"$699,900",Apartment/Condominium
1223,"505 - 3398 Ketcheson Rd, Richmond, BC",2,2,840 sqft,,1,,2026,R2840326,Residential,Yes,,"$1,164",14/01/2024,"$978,000",08/01/2024,"$978,000",Apartment/Condominium
1224,"1605 - 8180 Granville Ave, Richmond, BC",2,2,878 sqft,,2,"$1,764",1999,R2832499,Residential,No,,$774,14/01/2024,"$660,000",09/11/2023,"$679,900",Apartment/Condominium
1225,"B905 - 3331 Brown Rd, Richmond, BC",2,2,856 sqft,,1,"$2,419",2017,R2831807,Residential,Yes,,"$1,037",14/01/2024,"$856,000",07/11/2023,"$888,000",Apartment/Condominium
1226,"10611 Seaway Rd, Richmond, BC",5,2,2355 sqft,,5,"$4,708",1968,R2841243,Residential,Yes,,$700,14/01/2024,"$1,653,000",11/01/2024,"$1,649,000",Single Family Residence
1227,"9555 Kilby Dr, Richmond, BC",4,2,2448 sqft,,4,"$4,644",1990,R2801896,Residential,Yes,,$701,13/01/2024,"$1,678,000",25/07/2023,"$1,718,000",Single Family Residence
1228,"1203 - 3398 Ketcheson Rd, Richmond, BC",2,2,840 sqft,,1,,2026,R2841640,Residential,Yes,,"$1,247",13/01/2024,"$1,048,000",11/01/2024,"$1,048,000",Apartment/Condominium
1229,"15 - 10200 4th Ave, Richmond, BC",4,1,1326 sqft,,1,"$1,974",1971,R2840635,Residential,No,,$542,13/01/2024,"$717,700",08/01/2024,"$719,000",Townhouse
1230,"10551 Whistler Crt, Richmond, BC",3,1,1207 sqft,,3,"$3,172",1976,R2833022,Residential,No,,$992,12/01/2024,"$1,189,000",15/11/2023,"$1,198,000",Single Family Residence
1231,"6 - 6028 Maple Rd, Richmond, BC",4,2,1647 sqft,,2,"$4,095",2015,R2825976,Residential,Yes,,$940,12/01/2024,"$1,503,800",17/10/2023,"$1,548,800",Townhouse
1232,"8640 Leslie Rd, Richmond, BC",3,2,1800 sqft,,1,"$4,518",1973,R2798377,Residential,No,,$933,12/01/2024,"$1,655,088",10/07/2023,"$1,680,000",Single Family Residence
1233,"1203 - 3280 Corvette Way, Richmond, BC",3,3,1325 sqft,,1,"$3,151",2022,R2809800,Residential,Yes,,"$1,139",12/01/2024,"$1,509,900",22/08/2023,"$1,509,900",Apartment/Condominium
1234,"6233 Garrison Crt, Richmond, BC",6,5,3626 sqft,,6,"$8,304",2004,R2840807,Residential,Yes,,$904,12/01/2024,"$3,100,000",09/01/2024,"$3,280,000",Single Family Residence
1235,"1707 - 5911 Alderbridge Way, Richmond, BC",2,2,690 sqft,,1,"$1,420",1998,R2840209,Residential,Yes,,$779,12/01/2024,"$535,000",07/01/2024,"$538,000",Apartment/Condominium
1236,"1710 - 7488 Lansdowne Rd, Richmond, BC",2,2,833 sqft,,1,"$2,582",2017,R2814390,Residential,Yes,,"$1,139",11/01/2024,"$903,000",07/09/2023,"$949,000",Apartment/Condominium
1237,"125 - 9373 Hemlock Dr, Richmond, BC",2,2,956 sqft,,1,"$2,427",2008,R2813184,Residential,Yes,,$876,11/01/2024,"$798,000",06/09/2023,"$838,000",Apartment/Condominium
1238,"1006 - 8288 Granville Ave, Richmond, BC",1,1,647 sqft,,1,"$1,657",2015,R2830826,Residential,Yes,,"$1,017",11/01/2024,"$648,000",06/11/2023,"$658,000",Apartment/Condominium
1239,"822 - 8080 Cambie Rd, Richmond, BC",1,2,721 sqft,,1,"$1,866",2008,R2835374,Residential,Yes,,$908,11/01/2024,"$649,000",28/11/2023,"$655,000",Apartment/Condominium
1240,"12171 Cameron Dr, Richmond, BC",3,2,1849 sqft,,2,"$4,110",1996,R2832931,Residential,Yes,,$892,11/01/2024,"$1,638,000",15/11/2023,"$1,650,000",Single Family Residence
1241,"8120 Mirabel Crt, Richmond, BC",4,3,2095 sqft,,4,"$5,198",1980,R2821301,Residential,Yes,,$859,11/01/2024,"$1,789,000",02/10/2023,"$1,799,800",Single Family Residence
1242,"8340 Alanmore Pl, Richmond, BC",5,5,3419 sqft,,3,"$8,621",2017,R2816277,Residential,Yes,,$847,10/01/2024,"$3,000,000",15/09/2023,"$2,898,000",Single Family Residence
1243,"102 - 8160 Colonial Dr, Richmond, BC",2,1,769 sqft,,1,,1976,R2829829,Residential,Yes,,$696,10/01/2024,"$524,000",01/11/2023,"$535,900",Townhouse
1244,"18 - 9691 Alberta Rd, Richmond, BC",1,1,480 sqft,,1,"$1,448",2016,R2839765,Residential,No,,"$1,141",10/01/2024,"$538,000",07/01/2024,"$548,000",Apartment/Condominium
1245,"11851 3rd Ave, Richmond, BC",4,3,1914 sqft,,3,"$4,681",1977,R2832385,Residential,No,,$877,10/01/2024,"$1,650,000",12/11/2023,"$1,680,000",Single Family Residence
1246,"239 - 7439 Moffatt Rd, Richmond, BC",1,1,793 sqft,,1,"$1,392",1990,R2839892,Residential,Yes,,$703,10/01/2024,"$555,000",07/01/2024,"$558,000",Apartment/Condominium
1247,"1100 - 3331 No. 3 Rd, Richmond, BC",3,3,1257 sqft,,2,"$3,692",2021,R2784724,Residential,Yes,,$976,09/01/2024,"$1,210,000",04/06/2023,"$1,228,000",Apartment/Condominium
1248,"13800 Blundell Rd, Richmond, BC",6,7,9762 sqft,,26,"$16,503",2017,R2828381,Residential,Yes,,$613,09/01/2024,"$5,280,000",20/10/2023,"$5,988,800",Single Family Residence
1249,"1308 - 6900 Pearson Way, Richmond, BC",3,2,1113 sqft,,2,"$3,079",2020,R2816040,Residential,Yes,,"$1,166",09/01/2024,"$1,180,000",14/09/2023,"$1,298,000",Apartment/Condominium
1250,"2 - 8428 Park Rd, Richmond, BC",3,2,1488 sqft,,1,,2024,R2791609,Residential,Yes,,$994,09/01/2024,"$1,468,000",18/06/2023,"$1,480,000",Townhouse
1251,"1003 - 6622 Pearson Way, Richmond, BC",1,1,690 sqft,,1,"$2,497",2021,R2829889,Residential,Yes,,"$1,301",09/01/2024,"$850,000",01/11/2023,"$898,000",Apartment/Condominium
1252,"15 - 6388 Alder St, Richmond, BC",3,2,1581 sqft,,2,"$3,228",2000,R2838703,Residential,Yes,,$822,09/01/2024,"$1,318,000",01/01/2024,"$1,299,800",Townhouse
1253,"12571 Cameron Dr, Richmond, BC",5,4,2986 sqft,,2,"$5,349",1994,R2839068,Residential,Yes,,$625,09/01/2024,"$1,918,868",02/01/2024,"$1,868,000",Single Family Residence
1254,"9599 No. 1 Rd, Richmond, BC",6,4,2444 sqft,,4,"$4,572",2006,R2838634,Residential,Yes,,$736,09/01/2024,"$1,760,000",01/01/2024,"$1,799,900",Single Family Residence
1255,"104 - 12639 No. 2 Rd, Richmond, BC",1,1,744 sqft,,1,"$1,580",1998,R2839370,Residential,Yes,,$806,08/01/2024,"$625,000",02/01/2024,"$599,900",Apartment/Condominium
1256,"319 - 8600 Ackroyd Rd, Richmond, BC",1,1,731 sqft,,1,"$1,138",1982,R2837502,Residential,Yes,,$682,08/01/2024,"$493,000",12/12/2023,"$499,000",Apartment/Condominium
1257,"1506 - 7500 Granville Ave, Richmond, BC",2,2,1401 sqft,,1,"$2,349",1992,R2838812,Residential,Yes,,$619,08/01/2024,"$855,000",31/12/2023,"$868,000",Apartment/Condominium
1258,"5542 Cornwall Dr, Richmond, BC",4,2,2125 sqft,,4,"$6,269",1991,R2839814,Residential,Yes,,"$1,024",08/01/2024,"$2,098,000",07/01/2024,"$2,178,000",Single Family Residence
1259,"48 - 10133 River Dr, Richmond, BC",3,2,1171 sqft,,2,"$2,515",2014,R2838990,Residential,Yes,,$758,08/01/2024,"$855,000",02/01/2024,"$888,000",Townhouse
1260,"1012 - 8988 Patterson Rd, Richmond, BC",1,1,540 sqft,,1,"$1,717",2017,R2830703,Residential,Yes,,"$1,200",08/01/2024,"$624,000",05/11/2023,"$648,000",Apartment/Condominium
1261,"509 - 9099 Cook Rd, Richmond, BC",2,2,865 sqft,,1,"$2,299",2015,R2817681,Residential,Yes,,$901,07/01/2024,"$752,000",19/09/2023,"$780,000",Apartment/Condominium
1262,"7388 Barkerville Crt, Richmond, BC",5,5,4519 sqft,,7,"$9,293",2022,R2832468,Residential,Yes,,"$1,059",07/01/2024,"$4,400,000",13/11/2023,"$4,788,000",Single Family Residence
1263,"10260 No. 1 Rd, Richmond, BC",7,4,4725 sqft,,12,"$8,239",2010,R2780564,Residential,Yes,,$611,07/01/2024,"$2,705,000",23/05/2023,"$2,888,888",Single Family Residence
1264,"607 - 5508 Hollybridge Way, Richmond, BC",1,1,668 sqft,,1,"$1,935",2020,R2839355,Residential,No,,"$1,044",06/01/2024,"$676,800",02/01/2024,"$698,000",Apartment/Condominium
1265,"304 - 11240 Daniels Rd, Richmond, BC",1,1,832 sqft,,1,"$1,220",1978,R2838967,Residential,Yes,,$562,06/01/2024,"$460,000",02/01/2024,"$468,000",Apartment/Condominium
1266,"510 - 7008 River Pky, Richmond, BC",2,2,925 sqft,,1,"$2,288",2017,R2829583,Residential,Yes,,$831,06/01/2024,"$738,000",31/10/2023,"$769,000",Apartment/Condominium
1267,"1506 - 8180 Granville Ave, Richmond, BC",2,2,867 sqft,,2,"$1,592",1999,R2804375,Residential,Yes,,$692,06/01/2024,"$650,000",03/08/2023,"$599,999",Apartment/Condominium
1268,"401 - 9388 Mckim Way, Richmond, BC",2,2,951 sqft,,2,"$2,221",2013,R2838631,Residential,Yes,,$840,06/01/2024,"$790,000",01/01/2024,"$799,000",Apartment/Condominium
1269,"14 - 9728 Alberta Rd, Richmond, BC",3,2,1320 sqft,,2,"$3,734",2019,R2838650,Residential,Yes,,"$1,036",06/01/2024,"$1,300,000",01/01/2024,"$1,368,800",Townhouse
1270,"55 - 6600 Lucas Rd, Richmond, BC",3,2,2278 sqft,,2,"$3,060",1978,R2826875,Residential,No,,$504,-,-,07/01/2024,"$1,148,800",Townhouse
1271,"3 - 8751 Cook Rd, Richmond, BC",3,2,1461 sqft,,0,"$3,696",2016,R2830573,Residential,Yes,,$895,-,Not Sold Yet,25/06/2024,"$1,099,000",Townhouse
1272,"3 - 8751 Cook Rd, Richmond, BC",3,2,1461 sqft,,0,"$3,696",2016,R2830573,Residential,Yes,,$895,-,Not Sold Yet,25/06/2024,"$1,099,000",Townhouse
1273,"903 - 6133 Buswell St, Richmond, BC",1,1,625 sqft,,1,"$1,490",2009,R2839014,Residential,Yes,,$928,05/01/2024,"$562,000",02/01/2024,"$580,000",Apartment/Condominium
1274,"1102 - 8280 Westminster Highway, Richmond, BC",2,2,1235 sqft,,2,"$1,870",1993,R2816495,Residential,Yes,,$646,05/01/2024,"$747,000",10/09/2023,"$799,000",Apartment/Condominium
1275,"7511 Bridge St, Richmond, BC",4,4,2300 sqft,,4,"$5,428",2011,R2832066,Residential,Yes,,$869,05/01/2024,"$1,968,000",12/11/2023,"$1,999,000",Single Family Residence
1276,"3 - 8633 Capstan Way, Richmond, BC",2,3,1262 sqft,,1,"$2,596",2016,R2829250,Residential,Yes,,$743,04/01/2024,"$938,000",29/10/2023,"$938,000",Townhouse
1277,"2 - 8711 Jones Rd, Richmond, BC",4,2,1533 sqft,,2,"$2,547",1994,R2832606,Residential,Yes,,$651,04/01/2024,"$1,050,000",13/11/2023,"$999,000",Townhouse
1278,"14 - 9133 Sills Ave, Richmond, BC",2,2,1458 sqft,,2,"$2,913",2003,R2820124,Residential,Yes,,$740,04/01/2024,"$1,015,000",26/09/2023,"$1,080,000",Townhouse
1279,"5380 Lancing Rd, Richmond, BC",5,5,4664 sqft,,6,"$11,918",2015,R2821244,Residential,Yes,,"$1,067",03/01/2024,"$4,300,000",02/10/2023,"$4,980,000",Single Family Residence
1280,"1 - 6391 Cooney Rd, Richmond, BC",3,2,1265 sqft,,1,"$2,374",1989,R2823077,Residential,Yes,,$710,02/01/2024,"$858,000",09/10/2023,"$899,000",Townhouse
1281,"59 - 4300 Thompson Rd, Richmond, BC",3,2,1412 sqft,,2,,2023,R2809024,Residential,Yes,,$707,02/01/2024,"$998,900",20/08/2023,"$998,900",Townhouse
1282,"308 - 6088 Minoru Blvd, Richmond, BC",1,1,755 sqft,,1,"$1,609",1997,R2825833,Residential,Yes,,$860,02/01/2024,"$578,000",17/10/2023,"$650,000",Apartment/Condominium
1283,"901 - 6888 Cooney Rd, Richmond, BC",1,1,537 sqft,,1,"$1,516",2012,R2837386,Residential,Yes,,"$1,022",01/01/2024,"$547,600",05/12/2023,"$549,000",Apartment/Condominium
1284,"9 - 8300 Jones Rd, Richmond, BC",3,2,1531 sqft,,2,"$3,065",1994,R2837888,Residential,Yes,,$652,01/01/2024,"$1,230,000",17/12/2023,"$999,000",Townhouse
1285,"11511 Daniels Rd, Richmond, BC",4,3,2517 sqft,,10,"$5,409",1973,R2819206,Residential,Yes,,$780,01/01/2024,"$1,800,000",21/09/2023,"$1,965,000",Single Family Residence
1286,"515 - 9171 Ferndale Rd, Richmond, BC",2,2,940 sqft,,1,"$1,833",2008,R2810209,Residential,Yes,,$754,01/01/2024,"$700,000",27/08/2023,"$709,000",Apartment/Condominium
1287,"8360 Mowbray Rd, Richmond, BC",5,5,3624 sqft,,3,"$6,854",1997,R2820645,Residential,Yes,,$717,31/12/2023,"$2,380,000",28/09/2023,"$2,599,999",Single Family Residence
1288,"2 - 9880 Parsons Rd, Richmond, BC",3,2,1800 sqft,,4,"$3,394",1984,R2824606,Residential,Yes,,$677,31/12/2023,"$1,195,000",12/10/2023,"$1,220,000",Townhouse
1289,"8751 Pigott Rd, Richmond, BC",5,4,3883 sqft,,2,"$7,227",1997,R2831714,Residential,Yes,,$715,31/12/2023,"$2,558,000",07/11/2023,"$2,780,000",Single Family Residence
1290,"7828 Sunnydene Rd, Richmond, BC",5,5,3707 sqft,,6,"$11,837",2018,R2835952,Residential,Yes,,"$1,262",31/12/2023,"$4,280,000",03/12/2023,"$4,680,000",Single Family Residence
1291,"305 - 8120 Colonial Dr, Richmond, BC",2,1,690 sqft,,1,"$1,205",1980,R2838273,Residential,Yes,,$708,31/12/2023,"$482,500",21/12/2023,"$489,000",Apartment/Condominium
1292,"62 - 11751 King Rd, Richmond, BC",3,1,1376 sqft,,2,"$2,404",1978,R2837151,Residential,No,,$653,30/12/2023,"$890,000",07/12/2023,"$899,000",Townhouse
1293,"225 - 5700 Andrews Rd, Richmond, BC",1,1,705 sqft,,1,"$1,609",2002,R2837273,Residential,Yes,,$820,30/12/2023,"$578,500",07/12/2023,"$578,800",Apartment/Condominium
1294,"703 - 9133 Hemlock Dr, Richmond, BC",2,2,961 sqft,,1,"$2,145",2004,R2826201,Residential,Yes,,$780,30/12/2023,"$750,000",17/10/2023,"$750,000",Apartment/Condominium
1295,"307 - 8080 Ryan Rd, Richmond, BC",2,1,915 sqft,,1,,1975,R2824593,Residential,No,,$272,30/12/2023,"$238,000",12/10/2023,"$249,000",Apartment/Condominium
1296,"9059 No. 1 Rd, Richmond, BC",6,3,2454 sqft,,3,"$4,730",2006,R2836543,Residential,Yes,,$725,29/12/2023,"$1,766,000",04/12/2023,"$1,780,000",Single Family Residence
1297,"7691 River Rd, Richmond, BC",1,1,590 sqft,,1,$500,9999,R2833249,Residential,No,,$244,29/12/2023,"$110,000",16/11/2023,"$144,000",Single Family Residence
1298,"908 - 6900 Pearson Way, Richmond, BC",3,2,1137 sqft,,2,"$2,986",2020,R2831002,Residential,Yes,,"$1,010",28/12/2023,"$1,100,000",06/11/2023,"$1,148,800",Apartment/Condominium
1299,"213 - 5399 Cedarbridge Way, Richmond, BC",1,1,596 sqft,,1,"$1,545",2015,R2829078,Residential,Yes,,"$1,005",28/12/2023,"$582,500",30/10/2023,"$599,000",Apartment/Condominium
1300,"8400 Heather St, Richmond, BC",5,4,2680 sqft,,6,"$6,001",2007,R2831827,Residential,Yes,,$820,28/12/2023,"$2,120,000",08/11/2023,"$2,198,888",Single Family Residence
1301,"27 - 9688 Keefer Ave, Richmond, BC",4,2,1576 sqft,,2,"$3,434",2009,R2830563,Residential,Yes,,$824,28/12/2023,"$1,234,376",05/11/2023,"$1,299,000",Townhouse
1302,"9700 Bakerview Dr, Richmond, BC",5,3,2952 sqft,,4,"$5,691",1956,R2837382,Residential,Yes,,$744,27/12/2023,"$2,088,000",11/12/2023,"$2,198,000",Single Family Residence
1303,"8 - 9671 Capella Dr, Richmond, BC",3,2,1424 sqft,,2,"$2,663",1992,R2831264,Residential,No,,$654,27/12/2023,"$892,800",07/11/2023,"$932,000",Townhouse
1304,"1007 - 7878 Westminster Highway, Richmond, BC",2,2,945 sqft,,1,"$1,945",1997,R2822157,Residential,Yes,,$803,26/12/2023,"$755,000",04/10/2023,"$759,000",Apartment/Condominium
1305,"9 - 11188 Railway Ave, Richmond, BC",3,2,1926 sqft,,2,"$3,848",2001,R2828810,Residential,Yes,,$762,26/12/2023,"$1,400,000",29/10/2023,"$1,468,000",Townhouse
1306,"811 - 6188 No. 3 Rd, Richmond, BC",1,1,570 sqft,,1,"$1,679",2016,R2835078,Residential,Yes,,"$1,136",24/12/2023,"$642,800",26/11/2023,"$648,000",Apartment/Condominium
1307,"6 - 7393 Turnill St, Richmond, BC",3,2,1506 sqft,,1,"$3,251",2009,R2828924,Residential,Yes,,$796,24/12/2023,"$1,198,000",30/10/2023,"$1,199,900",Townhouse
1308,"1102 - 9180 Hemlock Dr, Richmond, BC",1,1,671 sqft,,1,"$1,700",2006,R2837869,Residential,Yes,,$935,24/12/2023,"$620,000",17/12/2023,"$628,000",Apartment/Condominium
1309,"22 - 3555 Westminster Highway, Richmond, BC",3,2,2098 sqft,,2,"$4,287",1995,R2830457,Residential,Yes,,$766,24/12/2023,"$1,548,000",05/11/2023,"$1,608,000",Townhouse
1310,"205 - 9388 Odlin Rd, Richmond, BC",2,2,900 sqft,,0,"$2,219",2014,R2834080,Residential,Yes,,$886,23/12/2023,"$782,000",21/11/2023,"$798,000",Apartment/Condominium
1311,"1505 - 5580 No. 3 Rd, Richmond, BC",2,2,830 sqft,,1,"$2,414",2018,R2825441,Residential,Yes,,$993,23/12/2023,"$819,000",16/10/2023,"$825,000",Apartment/Condominium
1312,"1101 - 5811 No. 3 Rd, Richmond, BC",2,2,1040 sqft,,1,"$2,238",2007,R2816178,Residential,Yes,,$815,23/12/2023,"$830,000",14/09/2023,"$848,000",Apartment/Condominium
1313,"1508 - 9099 Cook Rd, Richmond, BC",1,1,618 sqft,,1,"$1,816",2015,R2834081,Residential,Yes,,$986,22/12/2023,"$610,000",21/11/2023,"$609,900",Apartment/Condominium
1314,"1602 - 7535 Alderbridge Way, Richmond, BC",3,2,1153 sqft,,4,"$2,570",2007,R2837742,Residential,Yes,,$830,22/12/2023,"$928,000",14/12/2023,"$958,000",Apartment/Condominium
1315,"12226 Buchanan St, Richmond, BC",5,3,2760 sqft,,4,"$5,326",2004,R2838445,Residential,Yes,,$749,21/12/2023,"$2,050,000",21/12/2023,"$2,068,000",Single Family Residence
1316,"6160 Azure Rd, Richmond, BC",5,5,3959 sqft,,6,"$7,064",1996,R2814994,Residential,Yes,,$681,20/12/2023,"$2,320,000",11/09/2023,"$2,698,000",Single Family Residence
1317,"817 - 7831 Westminster Highway, Richmond, BC",3,2,1098 sqft,,1,"$2,247",2003,R2831013,Residential,Yes,,$709,20/12/2023,"$775,000",06/11/2023,"$779,000",Apartment/Condominium
1318,"40 - 11291 7th Ave, Richmond, BC",3,2,1877 sqft,,4,"$3,416",1978,R2835164,Residential,No,,$572,20/12/2023,"$1,075,000",27/11/2023,"$1,075,000",Townhouse
1319,"24 - 22800 Windsor Crt, Richmond, BC",4,2,1492 sqft,,2,"$2,325",1997,R2837063,Residential,Yes,,$589,20/12/2023,"$886,000",10/12/2023,"$880,000",Townhouse
1320,"308 - 10788 No. 5 Rd, Richmond, BC",1,1,652 sqft,,1,"$1,644",2018,R2830674,Residential,Yes,,$912,20/12/2023,"$590,000",05/11/2023,"$595,000",Apartment/Condominium
1321,"1613 - 6188 No. 3 Rd, Richmond, BC",1,1,625 sqft,,1,"$1,909",2016,R2804989,Residential,Yes,,"$1,084",20/12/2023,"$670,000",07/08/2023,"$678,000",Apartment/Condominium
1322,"25 - 5820 Dover Cres, Richmond, BC",2,2,1194 sqft,,2,"$2,427",1994,R2830698,Residential,Yes,,$760,19/12/2023,"$890,000",05/11/2023,"$908,000",Townhouse
1323,"10520 Agassiz Crt, Richmond, BC",5,2,2118 sqft,,3,"$3,384",1974,R2819892,Residential,No,,$632,19/12/2023,"$1,250,000",26/09/2023,"$1,340,000",Multi Family
1324,"312 - 4500 Westwater Dr, Richmond, BC",1,1,731 sqft,,1,"$1,880",2004,R2834099,Residential,Yes,,$819,18/12/2023,"$581,500",21/11/2023,"$599,000",Apartment/Condominium
1325,"10260 Mcleod Crt, Richmond, BC",6,3,3094 sqft,,2,"$4,890",1988,R2837608,Residential,Yes,,$484,18/12/2023,"$1,650,000",13/12/2023,"$1,500,000",Single Family Residence
1326,"9151 Steveston Highway, Richmond, BC",4,2,2019 sqft,,4,"$4,992",1958,R2666243,Residential,No,,$791,18/12/2023,"$1,580,000",16/03/2022,"$1,599,000",Single Family Residence
1327,"322 - 3451 Springfield Dr, Richmond, BC",2,1,926 sqft,,1,"$1,438",1971,R2837367,Residential,No,,$539,18/12/2023,"$529,000",11/12/2023,"$499,900",Apartment/Condominium
1328,"206 - 9333 Tomicki Ave, Richmond, BC",1,1,665 sqft,,1,"$1,738",2014,R2837160,Residential,Yes,,$930,18/12/2023,"$612,800",10/12/2023,"$619,000",Apartment/Condominium
1329,"302 - 8511 Ackroyd Rd, Richmond, BC",1,1,624 sqft,,1,"$1,084",1981,R2827142,Residential,Yes,,$705,-,Not Sold Yet,18/06/2024,"$509,785",Apartment/Condominium
1330,"333 - 7480 St. Albans Rd, Richmond, BC",1,1,635 sqft,,1,"$1,212",1991,R2837491,Residential,Yes,,$628,18/12/2023,"$482,000",11/12/2023,"$399,000",Apartment/Condominium
1331,"1706 - 3233 Ketcheson Rd, Richmond, BC",1,1,527 sqft,,1,"$1,778",2018,R2836190,Residential,Yes,,"$1,134",18/12/2023,"$593,000",30/11/2023,"$598,000",Apartment/Condominium
1332,"5 - 11888 Mellis Dr, Richmond, BC",3,2,1380 sqft,,2,"$2,204",1998,R2825448,Residential,Yes,,$724,17/12/2023,"$955,000",16/10/2023,"$999,999",Townhouse
1333,"5500 Linscott Crt, Richmond, BC",4,2,2590 sqft,,4,"$5,182",1986,R2826271,Residential,Yes,,$729,17/12/2023,"$1,818,000",17/10/2023,"$1,890,000",Single Family Residence
1334,"205 - 9260 No. 2 Rd, Richmond, BC",2,1,1062 sqft,,1,"$1,338",1994,R2802059,Residential,Yes,,$367,17/12/2023,"$370,000",25/07/2023,"$390,000",Apartment/Condominium
1335,"607 - 7371 Westminster Highway, Richmond, BC",2,2,769 sqft,,1,"$1,982",2008,R2836497,Residential,Yes,,$908,17/12/2023,"$696,000",05/12/2023,"$699,000",Apartment/Condominium
1336,"509 - 7371 Westminster Highway, Richmond, BC",1,1,577 sqft,,1,"$1,580",2008,R2834723,Residential,Yes,,$961,17/12/2023,"$545,000",25/11/2023,"$555,000",Apartment/Condominium
1337,"203 - 10155 River Dr, Richmond, BC",2,2,733 sqft,,1,"$1,764",2014,R2826199,Residential,Yes,,$872,16/12/2023,"$620,000",18/10/2023,"$639,900",Apartment/Condominium
