,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
662,"2108 - 3970 Carrigan Crt, Burnaby, BC",2,1,891 sqft,,1,"$1,582",1987,R2865974,Residential,Yes,,$672,19/04/2024,"$598,800",01/04/2024,"$598,800",Apartment/Condominium
663,"501 - 3755 Bartlett Crt, Burnaby, BC",2,1,928 sqft,,1,"$1,333",1976,R2855443,Residential,Yes,,$598,19/04/2024,"$550,000",03/03/2024,"$555,000",Apartment/Condominium
664,"325 - 9847 Manchester Dr, Burnaby, BC",2,1,788 sqft,,1,"$1,202",1981,R2865463,Residential,Yes,,$655,19/04/2024,"$505,000",01/04/2024,"$516,800",Apartment/Condominium
665,"611 - 9262 University Cres, Burnaby, BC",2,1,715 sqft,,1,"$1,339",2006,R2871195,Residential,Yes,,$741,19/04/2024,"$530,000",15/04/2024,"$529,900",Apartment/Condominium
666,"8 - 7311 Montecito Dr, Burnaby, BC",3,2,1469 sqft,,1,"$2,065",1973,R2862922,Residential,Yes,,$591,18/04/2024,"$855,000",24/03/2024,"$869,000",Townhouse
667,"3008 - 4711 Hazel St, Burnaby, BC",2,2,955 sqft,,2,"$2,703",2022,R2865393,Residential,Yes,,"$1,444",18/04/2024,"$1,345,000",01/04/2024,"$1,379,900",Apartment/Condominium
668,"1808 - 3970 Carrigan Crt, Burnaby, BC",2,1,886 sqft,,1,"$1,571",1986,R2861934,Residential,Yes,,$699,18/04/2024,"$607,000",20/03/2024,"$619,900",Apartment/Condominium
669,"1703 - 9280 Salish Crt, Burnaby, BC",1,1,748 sqft,,1,"$1,189",1977,R2857720,Residential,Yes,,$668,18/04/2024,"$500,000",10/03/2024,"$499,900",Apartment/Condominium
670,"301 - 9868 Cameron St, Burnaby, BC",1,1,630 sqft,,1,"$1,400",2009,R2859349,Residential,Yes,,$919,18/04/2024,"$564,500",12/03/2024,"$579,000",Apartment/Condominium
671,"6451 Marine Dr, Burnaby, BC",6,2,2286 sqft,,3,"$4,213",1961,R2855453,Residential,No,,$699,18/04/2024,"$1,508,000",03/03/2024,"$1,599,000",Single Family Residence
672,"1602 - 3809 Evergreen Pl, Burnaby, BC",1,1,569 sqft,,1,,2023,R2869883,Residential,Yes,,"$1,152",18/04/2024,"$625,000",09/04/2024,"$656,000",Apartment/Condominium
673,"5478 Hardy Crt, Burnaby, BC",6,4,3767 sqft,,0,"$7,398",2009,R2847449,Residential,Yes,,$767,18/04/2024,"$2,720,000",05/02/2024,"$2,890,000",Single Family Residence
674,"1401 - 3970 Carrigan Crt, Burnaby, BC",1,1,814 sqft,,1,"$1,452",1986,R2862799,Residential,Yes,,$674,18/04/2024,"$529,000",24/03/2024,"$549,000",Apartment/Condominium
675,"702 - 9300 University Cres, Burnaby, BC",3,2,1143 sqft,,1,"$2,091",2008,R2871021,Residential,Yes,,$742,18/04/2024,"$839,000",14/04/2024,"$849,000",Apartment/Condominium
676,"2703 - 1888 Gilmore Ave, Burnaby, BC",2,2,936 sqft,,1,"$2,771",2020,R2851637,Residential,Yes,,"$1,036",17/04/2024,"$943,000",20/02/2024,"$969,998",Apartment/Condominium
677,"304 - 5889 Irmin St, Burnaby, BC",1,1,517 sqft,,1,"$1,279",2009,R2859607,Residential,Yes,,$918,17/04/2024,"$450,000",14/03/2024,"$475,000",Apartment/Condominium
678,"5138 Inman Ave, Burnaby, BC",5,3,1991 sqft,,2,"$5,218",2013,R2862162,Residential,No,,"$1,069",17/04/2024,"$1,989,500",21/03/2024,"$2,130,000",Multi Family
679,"1702 - 2020 Bellwood Ave, Burnaby, BC",2,1,1353 sqft,,1,"$1,621",1975,R2870835,Residential,No,,$491,17/04/2024,"$655,000",14/04/2024,"$664,900",Apartment/Condominium
680,"22 - 7488 Salisbury Ave, Burnaby, BC",3,2,1352 sqft,,2,"$2,292",1996,R2825096,Residential,Yes,,$931,17/04/2024,"$1,100,000",15/10/2023,"$1,260,000",Townhouse
681,"56 Glynde Ave, Burnaby, BC",5,3,2356 sqft,,7,"$5,589",1986,R2856389,Residential,Yes,,$912,17/04/2024,"$2,050,000",05/03/2024,"$2,150,000",Single Family Residence
682,"801 - 6759 Willingdon Ave, Burnaby, BC",2,1,904 sqft,,1,"$1,402",1976,R2869417,Residential,Yes,,$662,16/04/2024,"$610,000",09/04/2024,"$599,000",Apartment/Condominium
683,"1705 - 4650 Brentwood Blvd, Burnaby, BC",2,2,777 sqft,,1,"$2,230",2021,R2861925,Residential,Yes,,"$1,029",16/04/2024,"$780,000",20/03/2024,"$799,900",Apartment/Condominium
684,"1702 - 4720 Lougheed Highway, Burnaby, BC",2,2,740 sqft,,1,"$2,269",2022,R2854137,Residential,Yes,,"$1,213",16/04/2024,"$860,000",27/02/2024,"$898,000",Apartment/Condominium
685,"2602 - 2345 Madison Ave, Burnaby, BC",3,2,1160 sqft,,2,"$2,643",2007,R2870914,Residential,Yes,,$861,16/04/2024,"$1,010,000",14/04/2024,"$999,000",Apartment/Condominium
686,"1209 - 9868 Cameron St, Burnaby, BC",1,1,689 sqft,,1,"$1,512",2009,R2870710,Residential,Yes,,$863,16/04/2024,"$590,000",14/04/2024,"$595,000",Apartment/Condominium
687,"14 - 7370 Stride Ave, Burnaby, BC",2,1,911 sqft,,2,"$1,941",2005,R2870178,Residential,Yes,,$823,16/04/2024,"$749,800",11/04/2024,"$749,800",Townhouse
688,"108 - 4728 Dawson St, Burnaby, BC",2,2,865 sqft,,1,"$1,973",2008,R2869633,Residential,Yes,,$890,16/04/2024,"$755,000",10/04/2024,"$769,999",Apartment/Condominium
689,"4483 Samara Crt, Burnaby, BC",5,2,2326 sqft,,1,"$3,670",1970,R2870532,Residential,Yes,,$601,16/04/2024,"$1,498,000",10/04/2024,"$1,398,000",Multi Family
690,"317 - 3911 Carrigan Crt, Burnaby, BC",2,1,893 sqft,,1,"$1,441",1972,R2866572,Residential,Yes,,$621,15/04/2024,"$550,000",03/04/2024,"$554,800",Apartment/Condominium
691,"6420 Aubrey St, Burnaby, BC",5,2,2364 sqft,,2,"$6,093",1955,R2866424,Residential,Yes,,$925,15/04/2024,"$2,500,000",03/04/2024,"$2,188,000",Single Family Residence
692,"106 - 3183 Esmond Ave, Burnaby, BC",1,1,780 sqft,,1,"$1,333",1994,R2865539,Residential,Yes,,$703,15/04/2024,"$544,500",31/03/2024,"$549,000",Apartment/Condominium
693,"1504 - 6383 Mckay Ave, Burnaby, BC",3,2,908 sqft,,2,"$2,815",2020,R2869209,Residential,Yes,,"$1,099",15/04/2024,"$1,020,000",09/04/2024,"$998,000",Apartment/Condominium
694,"6990 Lochdale St, Burnaby, BC",4,3,2454 sqft,,2,"$5,130",2007,R2869630,Residential,Yes,,$814,15/04/2024,"$1,965,000",10/04/2024,"$1,999,800",Multi Family
695,"1003 - 2133 Douglas Rd, Burnaby, BC",2,2,965 sqft,,1,"$2,237",2011,R2852980,Residential,Yes,,$844,15/04/2024,"$802,000",25/02/2024,"$815,000",Apartment/Condominium
696,"314 Ingleton Ave N, Burnaby, BC",4,2,2535 sqft,,3,"$6,023",1925,R2869787,Residential,No,,$848,15/04/2024,"$2,100,000",10/04/2024,"$2,149,900",Single Family Residence
697,"1401 - 7358 Edmonds St, Burnaby, BC",1,1,587 sqft,,1,"$1,670",2020,R2866698,Residential,Yes,,"$1,086",15/04/2024,"$625,000",03/04/2024,"$638,000",Apartment/Condominium
698,"2202 - 6398 Silver Ave, Burnaby, BC",1,1,602 sqft,,1,"$2,076",2022,R2867192,Residential,Yes,,"$1,159",15/04/2024,"$761,000",04/04/2024,"$698,000",Apartment/Condominium
699,"3006 - 6000 Mckay Ave, Burnaby, BC",2,1,678 sqft,,1,"$2,160",2022,R2869822,Residential,Yes,,"$1,150",15/04/2024,"$830,000",09/04/2024,"$779,999",Apartment/Condominium
700,"8384 16 Th Ave, Burnaby, BC",5,3,2576 sqft,,4,"$4,401",1988,R2868911,Residential,No,,$562,15/04/2024,"$1,605,000",08/04/2024,"$1,450,000",Single Family Residence
701,"79 Holdom Ave N, Burnaby, BC",5,2,2128 sqft,,2,"$4,998",1956,R2868496,Residential,Yes,,$751,15/04/2024,"$1,750,000",07/04/2024,"$1,599,000",Single Family Residence
702,"206 - 6820 Rumble St, Burnaby, BC",1,1,715 sqft,,1,"$1,293",1992,R2868983,Residential,Yes,,$697,15/04/2024,"$529,000",09/04/2024,"$499,000",Apartment/Condominium
703,"2506 - 6098 Station St, Burnaby, BC",1,1,685 sqft,,1,"$2,180",2018,R2868500,Residential,Yes,,"$1,020",15/04/2024,"$736,000",08/04/2024,"$699,000",Apartment/Condominium
704,"1402 - 7108 Collier St, Burnaby, BC",2,2,1056 sqft,,1,"$2,235",2006,R2867743,Residential,Yes,,$776,15/04/2024,"$888,000",07/04/2024,"$820,000",Apartment/Condominium
705,"3102 - 2008 Rosser Ave, Burnaby, BC",2,2,977 sqft,,2,"$2,706",2015,R2868906,Residential,Yes,,"$1,057",15/04/2024,"$1,000,000",03/04/2024,"$1,033,000",Apartment/Condominium
706,"7237 Jubilee Ave, Burnaby, BC",4,2,2067 sqft,,3,"$5,526",1929,R2870978,Residential,Yes,,$962,15/04/2024,"$2,015,000",14/04/2024,"$1,990,000",Single Family Residence
707,"37 - 3368 Morrey Crt, Burnaby, BC",3,2,1428 sqft,,2,"$2,802",2005,R2867937,Residential,Yes,,$789,14/04/2024,"$1,118,000",07/04/2024,"$1,128,000",Townhouse
708,"2707 - 6461 Telford Ave, Burnaby, BC",2,2,907 sqft,,1,"$2,496",2014,R2859974,Residential,Yes,,$970,14/04/2024,"$870,000",14/03/2024,"$880,000",Apartment/Condominium
709,"3406 - 4890 Lougheed Highway, Burnaby, BC",3,3,1279 sqft,,2,,2024,R2868000,Residential,Yes,,"$1,391",14/04/2024,"$1,630,000",07/04/2024,"$1,780,000",Apartment/Condominium
710,"205 - 3755 Bartlett Crt, Burnaby, BC",1,1,679 sqft,,1,"$1,016",1976,R2867838,Residential,Yes,,$588,14/04/2024,"$459,500",07/04/2024,"$399,888",Apartment/Condominium
711,"43 - 7500 Cumberland St, Burnaby, BC",4,2,1740 sqft,,2,"$3,053",1996,R2862036,Residential,Yes,,$740,14/04/2024,"$1,270,000",20/03/2024,"$1,289,000",Townhouse
712,"505 - 2138 Madison Ave, Burnaby, BC",2,2,1013 sqft,,1,"$2,139",2006,R2868196,Residential,Yes,,$789,14/04/2024,"$820,000",06/04/2024,"$799,888",Apartment/Condominium
713,"907 - 4880 Lougheed Highway, Burnaby, BC",2,2,745 sqft,,1,,2024,R2869992,Residential,Yes,,"$1,140",14/04/2024,"$809,524",10/04/2024,"$849,800",Apartment/Condominium
714,"11 - 7567 Humphries Crt, Burnaby, BC",2,1,912 sqft,,1,"$1,412",1978,R2860324,Residential,Yes,,$592,14/04/2024,"$530,000",17/03/2024,"$540,000",Apartment/Condominium
715,"5385 Georgia St, Burnaby, BC",5,6,4302 sqft,,0,"$9,000",2009,R2851744,Residential,Yes,,$788,14/04/2024,"$3,180,000",20/02/2024,"$3,390,000",Single Family Residence
716,"1597 Augusta Ave, Burnaby, BC",3,2,1605 sqft,,0,"$2,837",1987,R2856383,Residential,No,,$721,14/04/2024,"$1,150,000",05/03/2024,"$1,158,000",Townhouse
717,"4868 Hazel St, Burnaby, BC",2,2,1136 sqft,,2,"$2,584",2008,R2866928,Residential,Yes,,$879,14/04/2024,"$1,051,000",04/04/2024,"$999,000",Townhouse
718,"6370 Mesa Crt, Burnaby, BC",3,3,1659 sqft,,4,"$5,760",1973,R2867015,Residential,No,,"$1,324",14/04/2024,"$2,150,000",01/04/2024,"$2,198,000",Single Family Residence
719,"2004 - 4388 Buchanan St, Burnaby, BC",2,2,1188 sqft,,1,"$2,415",2002,R2862474,Residential,Yes,,$798,13/04/2024,"$915,000",24/03/2024,"$949,000",Apartment/Condominium
720,"2501 - 6838 Station Hill Dr, Burnaby, BC",2,2,1200 sqft,,1,"$2,300",1996,R2868015,Residential,Yes,,$737,13/04/2024,"$885,000",07/04/2024,"$885,000",Apartment/Condominium
721,"121 - 3888 Norfolk St, Burnaby, BC",2,1,780 sqft,,1,"$1,915",2012,R2868757,Residential,Yes,,$882,13/04/2024,"$671,000",08/04/2024,"$688,000",Townhouse
722,"1808 - 7088 18th Ave, Burnaby, BC",2,2,870 sqft,,1,"$1,961",2007,R2866301,Residential,Yes,,$803,13/04/2024,"$770,000",02/04/2024,"$699,000",Apartment/Condominium
723,"6510 Lakeview Ave, Burnaby, BC",6,3,3291 sqft,,6,"$6,926",1985,R2867363,Residential,Yes,,$844,13/04/2024,"$2,780,000",03/04/2024,"$2,780,000",Single Family Residence
724,"2203 - 4132 Halifax St, Burnaby, BC",2,2,934 sqft,,1,"$2,137",2005,R2857196,Residential,Yes,,$910,12/04/2024,"$839,000",07/03/2024,"$850,000",Apartment/Condominium
725,"5845 Braemar Ave, Burnaby, BC",6,5,5581 sqft,,2,"$11,278",2005,R2859540,Residential,Yes,,$752,12/04/2024,"$3,875,000",13/03/2024,"$4,198,000",Single Family Residence
726,"2909 - 7088 18 Th Ave, Burnaby, BC",1,1,722 sqft,,1,"$1,738",2007,R2845940,Residential,Yes,,$900,12/04/2024,"$649,000",31/01/2024,"$649,800",Apartment/Condominium
727,"206 - 4134 Maywood St, Burnaby, BC",2,1,943 sqft,,1,"$1,611",1985,R2868698,Residential,Yes,,$667,12/04/2024,"$656,000",08/04/2024,"$629,900",Apartment/Condominium
728,"1002 - 9623 Manchester Dr, Burnaby, BC",2,2,940 sqft,,1,"$1,696",1994,R2862301,Residential,Yes,,$670,12/04/2024,"$617,500",21/03/2024,"$629,900",Apartment/Condominium
729,"218 - 6735 Station Hill Crt, Burnaby, BC",2,2,1060 sqft,,1,"$1,827",1991,R2857654,Residential,Yes,,$659,11/04/2024,"$695,000",10/03/2024,"$699,000",Apartment/Condominium
730,"702 - 6070 Mcmurray Ave, Burnaby, BC",2,2,1070 sqft,,1,"$1,805",1987,R2863550,Residential,Yes,,$746,11/04/2024,"$780,000",25/03/2024,"$799,000",Apartment/Condominium
731,"605 - 2425 Alpha Ave, Burnaby, BC",1,1,538 sqft,,1,,2024,R2868952,Residential,Yes,,"$1,113",11/04/2024,"$575,000",08/04/2024,"$599,000",Apartment/Condominium
732,"3102 - 4890 Lougheed Highway, Burnaby, BC",2,2,745 sqft,,1,,2024,R2862246,Residential,Yes,,"$1,245",11/04/2024,"$900,000",21/03/2024,"$928,000",Apartment/Condominium
733,"2308 - 6638 Dunblane Ave, Burnaby, BC",2,2,866 sqft,,1,"$2,464",2018,R2851990,Residential,Yes,,"$1,027",11/04/2024,"$890,000",20/02/2024,"$890,000",Apartment/Condominium
734,"1107 - 4178 Dawson St, Burnaby, BC",1,1,631 sqft,,1,"$1,560",2006,R2868646,Residential,Yes,,$933,10/04/2024,"$586,000",08/04/2024,"$589,000",Apartment/Condominium
735,"6790 Grant Pl, Burnaby, BC",4,5,4464 sqft,,6,"$7,710",1989,R2853152,Residential,Yes,,$667,10/04/2024,"$2,888,888",25/02/2024,"$2,980,000",Single Family Residence
736,"4379 Charles St, Burnaby, BC",5,4,3429 sqft,,2,"$7,765",2015,R2868652,Residential,Yes,,$839,10/04/2024,"$2,880,000",08/04/2024,"$2,880,000",Single Family Residence
737,"6523 Lochdale St, Burnaby, BC",9,5,4006 sqft,,7,"$7,572",1968,R2858624,Residential Income,Yes,,$798,10/04/2024,"$3,120,000",10/03/2024,"$3,199,000",Quadruplex
738,"307 - 9188 University Cres, Burnaby, BC",2,2,904 sqft,,1,"$1,607",2008,R2866117,Residential,Yes,,$663,10/04/2024,"$595,000",01/04/2024,"$599,900",Apartment/Condominium
739,"1808 - 7088 Salisbury Ave, Burnaby, BC",1,1,587 sqft,,1,"$1,405",2008,R2866378,Residential,Yes,,$899,10/04/2024,"$540,000",02/04/2024,"$528,000",Apartment/Condominium
740,"10 - 4238 Bond St, Burnaby, BC",3,3,1707 sqft,,2,"$3,195",1996,R2862560,Residential,Yes,,$755,10/04/2024,"$1,215,000",24/03/2024,"$1,288,800",Townhouse
741,"2604 - 4250 Dawson St, Burnaby, BC",3,2,1138 sqft,,2,"$2,616",2008,R2866703,Residential,Yes,,$865,10/04/2024,"$967,000",03/04/2024,"$984,900",Apartment/Condominium
742,"1804 - 2232 Douglas Rd, Burnaby, BC",2,2,1095 sqft,,2,"$2,434",2012,R2854210,Residential,Yes,,$902,10/04/2024,"$959,500",27/02/2024,"$988,000",Apartment/Condominium
743,"2206 - 4880 Lougheed Highway, Burnaby, BC",1,1,568 sqft,,1,,2024,R2864420,Residential,Yes,,"$1,230",10/04/2024,"$663,000",28/03/2024,"$699,000",Apartment/Condominium
744,"1903 - 4189 Halifax St, Burnaby, BC",2,2,855 sqft,,1,"$2,343",2015,R2864647,Residential,Yes,,$992,10/04/2024,"$825,000",31/03/2024,"$849,000",Apartment/Condominium
745,"516 - 9009 Cornerstone Mews, Burnaby, BC",1,1,568 sqft,,1,"$1,207",2009,R2827800,Residential,Yes,,$862,09/04/2024,"$475,000",23/10/2023,"$490,000",Apartment/Condominium
746,"4630 Alpha Dr, Burnaby, BC",5,3,3441 sqft,,6,"$5,706",1957,R2864604,Residential,No,,$635,09/04/2024,"$2,160,000",31/03/2024,"$2,188,000",Single Family Residence
747,"4913 Frances St, Burnaby, BC",5,4,2130 sqft,,4,"$6,741",2024,R2862812,Residential,Yes,,$938,09/04/2024,"$2,078,000",24/03/2024,"$1,998,000",Multi Family
748,"2808 - 4670 Assembly Way, Burnaby, BC",2,2,915 sqft,,1,"$2,687",2018,R2826248,Residential,Yes,,"$1,005",09/04/2024,"$980,888",18/10/2023,"$920,000",Apartment/Condominium
749,"7141 Halifax St, Burnaby, BC",5,2,2490 sqft,,5,"$3,719",1977,R2864712,Residential,No,,$552,09/04/2024,"$1,450,000",01/04/2024,"$1,375,000",Multi Family
750,"1508 - 7325 Arcola St, Burnaby, BC",2,2,960 sqft,,1,"$2,109",2009,R2856390,Residential,Yes,,$833,09/04/2024,"$775,000",05/03/2024,"$799,900",Apartment/Condominium
751,"1103 - 6538 Nelson Ave, Burnaby, BC",3,2,1012 sqft,,1,,2017,R2865567,Residential,Yes,,"$1,085",09/04/2024,"$1,080,000",31/03/2024,"$1,099,000",Apartment/Condominium
752,"5 - 5218 Savile Row, Burnaby, BC",3,2,1482 sqft,,2,"$3,251",2018,R2867492,Residential,Yes,,$923,09/04/2024,"$1,350,000",07/04/2024,"$1,368,000",Townhouse
753,"3202 - 3809 Evergreen Pl, Burnaby, BC",1,1,570 sqft,,1,,2023,R2853744,Residential,Yes,,"$1,192",09/04/2024,"$670,000",25/02/2024,"$680,000",Apartment/Condominium
754,"3608 - 2311 Beta Ave, Burnaby, BC",2,1,657 sqft,,1,"$2,106",2020,R2857456,Residential,Yes,,"$1,110",09/04/2024,"$705,000",07/03/2024,"$729,888",Apartment/Condominium
755,"7740 Rosewood St, Burnaby, BC",8,8,5073 sqft,,15,"$4,640",2023,R2832063,Residential,No,,$650,09/04/2024,"$3,180,000",12/11/2023,"$3,298,000",Single Family Residence
756,"2108 - 2311 Beta Ave, Burnaby, BC",2,1,650 sqft,,1,"$2,016",2021,R2865368,Residential,Yes,,"$1,075",09/04/2024,"$675,000",01/04/2024,"$699,000",Apartment/Condominium
757,"57 - 5950 Oakdale Rd, Burnaby, BC",3,3,1910 sqft,,4,"$3,747",1994,R2865055,Residential,Yes,,$784,09/04/2024,"$1,465,000",01/04/2024,"$1,499,000",Townhouse
758,"3846 Price St, Burnaby, BC",5,3,3297 sqft,,3,"$4,168",1979,R2864686,Residential,Yes,,$485,08/04/2024,"$1,688,000",01/04/2024,"$1,599,900",Multi Family
759,"2002 - 4730 Lougheed Highway, Burnaby, BC",2,2,732 sqft,,1,"$2,291",2022,R2851402,Residential,Yes,,"$1,199",08/04/2024,"$858,000",18/02/2024,"$878,000",Apartment/Condominium
760,"6051 Charles St, Burnaby, BC",4,1,2568 sqft,,1,"$6,248",1958,R2864760,Residential,No,,$856,08/04/2024,"$2,200,069",01/04/2024,"$2,200,000",Single Family Residence
761,"4357 Winnifred St, Burnaby, BC",8,4,4003 sqft,,4,"$5,825",1956,R2864803,Residential Income,No,,$574,08/04/2024,"$2,158,000",01/04/2024,"$2,300,000",Duplex
762,"3322 Fairland Crt, Burnaby, BC",3,1,1343 sqft,,2,"$5,183",1971,R2865657,Residential,Yes,,"$1,339",08/04/2024,"$1,818,000",31/03/2024,"$1,799,000",Single Family Residence
763,"1808 - 2181 Madison Ave, Burnaby, BC",1,1,535 sqft,,1,,2023,R2863180,Residential,Yes,,"$1,285",08/04/2024,"$670,000",25/03/2024,"$688,000",Apartment/Condominium
764,"5 - 9151 Forest Grove Dr, Burnaby, BC",3,1,1214 sqft,,1,"$2,097",1981,R2864465,Residential,Yes,,$732,08/04/2024,"$897,500",31/03/2024,"$889,000",Townhouse
765,"209 - 3888 Norfolk St, Burnaby, BC",2,2,1163 sqft,,2,"$2,565",2012,R2854227,Residential,Yes,,$773,08/04/2024,"$872,888",27/02/2024,"$899,000",Townhouse
766,"308 - 5000 Imperial St, Burnaby, BC",1,1,607 sqft,,1,"$1,556",2009,R2863359,Residential,Yes,,$983,08/04/2024,"$588,000",24/03/2024,"$597,000",Apartment/Condominium
767,"2206 - 4189 Halifax St, Burnaby, BC",1,1,634 sqft,,1,"$1,842",2015,R2862526,Residential,Yes,,"$1,025",08/04/2024,"$650,000",24/03/2024,"$650,000",Apartment/Condominium
768,"38 - 6736 Southpoint Dr, Burnaby, BC",4,2,1844 sqft,,2,"$3,670",2006,R2865267,Residential,Yes,,$704,08/04/2024,"$1,398,000",01/04/2024,"$1,299,000",Townhouse
769,"7250 Frances St, Burnaby, BC",7,5,4739 sqft,,8,"$8,740",1995,R2857831,Residential,No,,$670,08/04/2024,"$3,090,000",10/03/2024,"$3,177,000",Single Family Residence
770,"7451 Government Rd, Burnaby, BC",6,5,5496 sqft,,8,"$8,997",2005,R2865148,Residential,Yes,,$673,08/04/2024,"$3,520,000",01/04/2024,"$3,699,000",Single Family Residence
771,"401 - 9623 Manchester Dr, Burnaby, BC",1,1,688 sqft,,1,"$1,293",1993,R2866728,Residential,Yes,,$710,08/04/2024,"$512,000",02/04/2024,"$488,800",Apartment/Condominium
772,"4623 Frances St, Burnaby, BC",4,3,2605 sqft,,2,"$5,434",1980,R2865413,Residential,No,,$767,08/04/2024,"$1,850,000",01/04/2024,"$1,999,999",Single Family Residence
773,"211 - 3787 Pender St, Burnaby, BC",2,2,1015 sqft,,1,"$2,061",1993,R2861712,Residential,Yes,,$788,07/04/2024,"$799,990",19/03/2024,"$799,990",Townhouse
774,"1101 - 4689 Hazel St, Burnaby, BC",2,2,1030 sqft,,2,"$2,026",1995,R2866231,Residential,Yes,,$775,07/04/2024,"$838,000",02/04/2024,"$799,000",Apartment/Condominium
775,"111 - 4728 Brentwood Dr, Burnaby, BC",1,1,695 sqft,,2,"$1,631",2009,R2856122,Residential,Yes,,$919,07/04/2024,"$625,000",03/03/2024,"$638,800",Apartment/Condominium
776,"1903 - 6188 Wilson Ave, Burnaby, BC",2,2,1121 sqft,,1,"$2,788",2010,R2861777,Residential,Yes,,"$1,015",07/04/2024,"$1,114,000",20/03/2024,"$1,138,000",Apartment/Condominium
777,"111 - 7133 14th Ave, Burnaby, BC",2,2,863 sqft,,1,"$2,080",2021,R2863602,Residential,Yes,,$809,07/04/2024,"$750,000",26/03/2024,"$699,000",Apartment/Condominium
778,"TH-01 - 4988 Bennett St, Burnaby, BC",2,2,1064 sqft,,1,,2025,R2848219,Residential,Yes,,"$1,015",07/04/2024,"$1,080,900",07/02/2024,"$1,080,900",Townhouse
779,"604 - 3920 Hastings St, Burnaby, BC",1,1,752 sqft,,1,"$1,256",1986,R2865432,Residential,Yes,,$698,07/04/2024,"$512,000",01/04/2024,"$525,000",Apartment/Condominium
780,"15 - 6588 Southoaks Cres, Burnaby, BC",2,2,849 sqft,,1,"$1,696",1997,R2866217,Residential,Yes,,$811,07/04/2024,"$713,500",02/04/2024,"$689,000",Townhouse
781,"9935 Sullivan St, Burnaby, BC",6,2,2479 sqft,,3,"$4,943",1961,R2797797,Residential,No,,$847,06/04/2024,"$1,930,000",11/07/2023,"$2,100,000",Single Family Residence
782,"310 - 5667 Smith Ave, Burnaby, BC",1,1,688 sqft,,1,"$1,353",1997,R2865013,Residential,Yes,,$725,06/04/2024,"$497,000",01/04/2024,"$499,000",Apartment/Condominium
783,"37 - 7433 16th St, Burnaby, BC",3,2,1568 sqft,,2,"$2,609",1994,R2866506,Residential,Yes,,$636,06/04/2024,"$1,028,500",03/04/2024,"$998,000",Townhouse
784,"404 - 2088 Beta Ave, Burnaby, BC",2,2,807 sqft,,1,"$1,389",2009,R2865970,Residential,Yes,,$923,06/04/2024,"$748,000",02/04/2024,"$745,000",Apartment/Condominium
785,"1002 - 6588 Nelson Ave, Burnaby, BC",2,2,811 sqft,,1,"$2,218",2015,R2865065,Residential,Yes,,"$1,071",06/04/2024,"$868,900",01/04/2024,"$868,900",Apartment/Condominium
786,"602 - 6688 Arcola St, Burnaby, BC",2,2,748 sqft,,1,"$1,753",2011,R2856367,Residential,Yes,,$934,06/04/2024,"$693,000",05/03/2024,"$699,000",Apartment/Condominium
787,"4060 Forest St, Burnaby, BC",6,2,2268 sqft,,2,"$5,725",1970,R2838960,Residential,No,,$876,06/04/2024,"$1,935,000",02/01/2024,"$1,988,000",Single Family Residence
788,"1206 - 9595 Erickson Dr, Burnaby, BC",2,1,875 sqft,,2,"$1,334",1980,R2862148,Residential,Yes,,$650,06/04/2024,"$565,000",20/03/2024,"$569,000",Apartment/Condominium
789,"1401 - 7368 Sandborne Ave, Burnaby, BC",3,2,1107 sqft,,1,"$2,244",2002,R2862001,Residential,Yes,,$874,05/04/2024,"$930,000",18/03/2024,"$968,000",Apartment/Condominium
790,"6006 - 4663 Kingsway, Burnaby, BC",1,1,597 sqft,,1,,2029,R2867120,Residential,Yes,,"$1,431",05/04/2024,"$854,900",03/04/2024,"$854,900",Apartment/Condominium
791,"521 - 7133 14 Th Ave, Burnaby, BC",2,2,853 sqft,,1,"$1,950",2021,R2845321,Residential,Yes,,$982,05/04/2024,"$818,800",29/01/2024,"$838,000",Apartment/Condominium
792,"108 - 3809 Evergreen Pl, Burnaby, BC",2,2,865 sqft,,1,,2023,R2852512,Residential,Yes,,"$1,028",05/04/2024,"$845,000",22/02/2024,"$889,900",Apartment/Condominium
793,"4008 - 4663 Kingsway, Burnaby, BC",2,2,834 sqft,,1,,2029,R2866866,Residential,Yes,,"$1,306",05/04/2024,"$1,089,900",03/04/2024,"$1,089,900",Apartment/Condominium
794,"1201 - 7388 Sandborne Ave, Burnaby, BC",3,2,1105 sqft,,2,"$2,293",2003,R2860139,Residential,Yes,,$885,05/04/2024,"$919,000",17/03/2024,"$978,000",Apartment/Condominium
795,"2005 - 4353 Halifax St, Burnaby, BC",2,1,974 sqft,,1,"$1,543",1982,R2861489,Residential,Yes,,$667,05/04/2024,"$620,000",19/03/2024,"$649,800",Apartment/Condominium
796,"102 - 4255 Sardis St, Burnaby, BC",1,1,621 sqft,,1,"$1,619",2013,R2842095,Residential,Yes,,$964,05/04/2024,"$581,000",15/01/2024,"$599,000",Townhouse
797,"2105 - 4465 Juneau St, Burnaby, BC",2,2,880 sqft,,1,"$2,635",2020,R2845750,Residential,Yes,,"$1,021",04/04/2024,"$874,000",30/01/2024,"$899,000",Apartment/Condominium
798,"3908 Creekside Pl, Burnaby, BC",2,2,1650 sqft,,2,"$2,835",1985,R2859648,Residential,Yes,,$666,04/04/2024,"$1,088,000",07/03/2024,"$1,099,000",Townhouse
