,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
793,Single Family Residence,,2301 sqft,No,$760,R2612003,,Residential,1903,,"1 - 1628 Kitchener St, Vancouver, BC",3,5,0,23/08/2021,"$1,749,000",14/09/2021,"$1,735,000"
794,Single Family Residence,"$13,528",2816 sqft,Yes,"$1,598",R2601760,,Residential,1913,,"4243 W 12th Ave, Vancouver, BC",3,5,2,13/07/2021,"$4,500,000",15/09/2021,"$4,200,000"
795,Apartment/Condominium,"$2,756",933 sqft,Yes,"$1,210",R2835111,,Residential,2009,,"2903 - 689 Abbott St, Vancouver, BC",2,2,1,26/11/2023,"$1,129,000",-,-
796,Single Family Residence,"$6,474",2382 sqft,No,$918,R2561638,,Residential,1976,,"21 60 Th Ave W, Vancouver, BC",2,6,4,04/04/2021,"$2,188,000",14/09/2021,"$1,960,000"
797,Apartment/Condominium,"$2,928",926 sqft,Yes,"$1,291",R2856025,,Residential,2002,,"704 - 1228 W Hastings St, Vancouver, BC",2,2,1,03/03/2024,"$1,196,000",13/03/2024,"$1,178,000"
798,Single Family Residence,"$7,164",3836 sqft,Yes,$771,R2584619,,Residential,2017,,"1492 E 62nd Ave, Vancouver, BC",7,9,4,23/05/2021,"$2,960,000",14/09/2021,"$2,945,000"
799,Single Family Residence,"$5,244",2028 sqft,Yes,$640,R2615977,,Residential,1966,,"2219 Grandview Highway N, Vancouver, BC",1,4,0,04/09/2021,"$1,299,800",14/09/2021,"$1,420,000"
800,Single Family Residence,"$6,108",1995 sqft,No,"$1,253",R2773469,,Residential,9999,,"4404 Rupert St, Vancouver, BC",2,5,0,30/04/2023,"$2,500,000",-,-
801,Multi Family,,1957 sqft,Yes,$709,R2616339,,Residential,2021,,"1746 Se Marine Dr, Vancouver, BC",4,4,2,08/09/2021,"$1,388,000",15/09/2021,"$1,368,000"
802,Apartment/Condominium,"$1,704",512 sqft,Yes,"$1,265",R2614966,,Residential,2005,,"2509 - 928 Beatty St, Vancouver, BC",1,1,1,06/09/2021,"$648,000",15/09/2021,"$638,000"
803,Apartment/Condominium,"$8,185",1285 sqft,No,$613,R2614861,,Residential,1955,,"5 - 2255 W 40th Ave, Vancouver, BC",1,2,0,06/09/2021,"$788,000",15/09/2021,"$788,000"
804,Single Family Residence,"$5,483",1543 sqft,No,"$1,620",R2773555,,Residential,9999,,"4424 Rupert St, Vancouver, BC",1,2,0,30/04/2023,"$2,500,000",-,-
805,Apartment/Condominium,"$1,379",571 sqft,Yes,"$1,007",R2743753,,Residential,1982,,"302 - 1230 Comox St, Vancouver, BC",1,1,1,02/01/2023,"$575,000",04/01/2023,"$560,000"
806,Single Family Residence,"$6,275",1344 sqft,Yes,"$1,412",R2559757,,Residential,1954,,"64 W 63 Rd Ave, Vancouver, BC",2,3,2,31/03/2021,"$1,898,000",15/09/2021,"$1,800,000"
807,Single Family Residence,"$7,309",2382 sqft,Yes,$839,R2616681,,Residential,1984,,"418 E 21st Ave, Vancouver, BC",3,5,4,08/09/2021,"$1,999,000",15/09/2021,"$2,255,418"
808,Single Family Residence,"$7,974",2553 sqft,No,$763,R2583696,,Residential,1908,,"2213 Ontario St, Vancouver, BC",3,3,3,20/05/2021,"$1,949,900",16/09/2021,"$1,875,000"
809,Townhouse,,1426 sqft,Yes,$981,R2617035,,Residential,2021,,"30 E 12th Ave, Vancouver, BC",3,3,1,12/09/2021,"$1,399,900",16/09/2021,"$1,399,000"
810,Apartment/Condominium,"$1,832",810 sqft,Yes,$738,R2615784,,Residential,1973,,"512 - 2101 Mcmullen Ave, Vancouver, BC",1,1,1,06/09/2021,"$598,000",16/09/2021,"$610,000"
811,Apartment/Condominium,"$1,821",529 sqft,Yes,"$1,323",R2618174,,Residential,2013,,"1106 - 1708 Columbia St, Vancouver, BC",1,1,1,14/09/2021,"$699,900",16/09/2021,"$697,500"
812,Apartment/Condominium,"$1,427",973 sqft,Yes,$902,R2607242,,Residential,2000,,"302 - 5639 Hampton Pl, Vancouver, BC",2,2,1,02/08/2021,"$878,000",16/09/2021,"$822,000"
813,Townhouse,"$2,752",982 sqft,Yes,"$1,094",R2762138,,Residential,2000,,"100 - 1068 Hornby St, Vancouver, BC",1,2,1,22/03/2023,"$1,075,000",28/04/2023,"$1,075,000"
814,Apartment/Condominium,"$7,378",1502 sqft,Yes,"$1,789",R2614500,,Residential,1996,,"2601 - 555 Jervis St, Vancouver, BC",2,2,2,02/09/2021,"$2,688,000",16/09/2021,"$2,739,800"
815,Apartment/Condominium,"$3,621",1691 sqft,Yes,$827,R2616143,,Residential,1984,,"601 - 1450 Pennyfarthing Dr, Vancouver, BC",2,3,1,08/09/2021,"$1,399,000",16/09/2021,"$1,350,000"
816,Apartment/Condominium,"$2,057",965 sqft,Yes,$886,R2607144,,Residential,1996,,"902 - 183 Keefer Pl, Vancouver, BC",2,2,1,03/08/2021,"$855,000",17/09/2021,"$846,000"
817,Apartment/Condominium,"$4,331",1370 sqft,Yes,"$1,167",R2617485,,Residential,2004,,"1405 - 120 Milross Ave, Vancouver, BC",2,2,2,13/09/2021,"$1,599,900",17/09/2021,"$1,590,000"
818,Single Family Residence,"$6,108",2186 sqft,No,"$1,234",R2615329,,Residential,1985,,"3255 Wallace St, Vancouver, BC",3,4,0,06/09/2021,"$2,698,000",17/09/2021,"$2,650,000"
819,Apartment/Condominium,$929,621 sqft,Yes,$642,R2617720,,Residential,1971,,"1107 - 1720 Barclay St, Vancouver, BC",1,1,1,12/09/2021,"$399,000",17/09/2021,"$415,000"
820,Single Family Residence,"$11,192",3127 sqft,No,"$1,208",R2615988,,Residential,1922,,"2185 W 37 Th Ave, Vancouver, BC",3,5,4,07/09/2021,"$3,780,000",17/09/2021,"$3,650,000"
821,Apartment/Condominium,"$3,477",1050 sqft,Yes,"$1,238",R2581568,,Residential,2001,,"613 - 2655 Cranberry Dr, Vancouver, BC",2,3,1,16/05/2021,"$1,299,900",17/09/2021,"$1,270,000"
822,Apartment/Condominium,,1055 sqft,Yes,"$1,819",R2618779,,Residential,2023,,"402 - 3596 W 28 Th Ave, Vancouver, BC",2,2,2,15/09/2021,"$1,920,000",17/09/2021,"$1,920,000"
823,Apartment/Condominium,"$1,225",572 sqft,Yes,$889,R2608007,,Residential,2005,,"501 - 5380 Oben St, Vancouver, BC",1,1,1,08/08/2021,"$508,800",17/09/2021,"$502,000"
824,Apartment/Condominium,"$1,905",549 sqft,Yes,"$1,320",R2600855,,Residential,2008,,"3207 - 33 Smithe St, Vancouver, BC",1,1,1,11/07/2021,"$724,900",18/09/2021,"$715,000"
825,Apartment/Condominium,"$1,736",589 sqft,Yes,"$1,188",R2617490,,Residential,2006,,"604 - 909 Mainland St, Vancouver, BC",1,1,1,13/09/2021,"$699,800",18/09/2021,"$699,000"
826,Apartment/Condominium,"$2,621",1032 sqft,Yes,$833,R2617129,,Residential,1995,,"1806 - 867 Hamilton St, Vancouver, BC",2,2,1,12/09/2021,"$860,000",18/09/2021,"$840,000"
827,Apartment/Condominium,"$1,876",629 sqft,Yes,"$1,144",R2612444,,Residential,2008,,"510 - 821 Cambie St, Vancouver, BC",1,1,1,24/08/2021,"$720,000",18/09/2021,"$710,000"
828,Apartment/Condominium,"$1,480",587 sqft,Yes,"$1,105",R2594219,,Residential,1997,,"908 - 1166 Melville St, Vancouver, BC",1,1,1,17/06/2021,"$649,000",18/09/2021,"$645,000"
829,Apartment/Condominium,"$2,744",901 sqft,Yes,"$1,107",R2618161,,Residential,1998,,"513 - 2268 Redbud Lane, Vancouver, BC",2,2,2,14/09/2021,"$998,000",18/09/2021,"$1,000,000"
830,Multi Family,"$4,601",1707 sqft,Yes,"$1,581",R2612868,,Residential,2021,,"2142 W 1st Ave, Vancouver, BC",2,2,1,26/08/2021,"$2,699,000",18/09/2021,"$2,650,000"
831,Apartment/Condominium,"$2,090",846 sqft,Yes,$955,R2615199,,Residential,2007,,"1206 - 111 W Georgia St, Vancouver, BC",1,2,1,06/09/2021,"$808,000",18/09/2021,"$797,000"
832,Apartment/Condominium,"$1,575",575 sqft,Yes,"$1,126",R2616935,,Residential,2014,,"309 - 8588 Cornish St, Vancouver, BC",1,1,1,12/09/2021,"$648,000",19/09/2021,"$658,000"
833,Townhouse,"$4,033",1400 sqft,Yes,"$1,070",R2611443,,Residential,2014,,"2222 Willow St, Vancouver, BC",2,2,2,22/08/2021,"$1,498,000",19/09/2021,"$1,458,000"
834,Apartment/Condominium,"$1,398",789 sqft,Yes,$735,R2562777,,Residential,1988,,"309 - 2238 Eton St, Vancouver, BC",1,2,1,07/04/2021,"$580,000",19/09/2021,"$573,000"
835,Apartment/Condominium,"$2,142",670 sqft,Yes,"$1,193",R2616041,,Residential,2017,,"311 - 2033 10 Th Ave W, Vancouver, BC",1,1,1,06/09/2021,"$799,880",19/09/2021,"$802,000"
836,Apartment/Condominium,"$1,721",597 sqft,Yes,"$1,130",R2617333,,Residential,2005,,"204 - 2635 Prince Edward St, Vancouver, BC",1,1,1,12/09/2021,"$675,000",19/09/2021,"$698,000"
837,Apartment/Condominium,"$1,952",846 sqft,Yes,$861,R2614598,,Residential,1995,,"215 - 1001 W 43rd Ave, Vancouver, BC",1,1,1,02/09/2021,"$729,000",19/09/2021,"$721,000"
838,Apartment/Condominium,"$1,882",796 sqft,Yes,$966,R2617278,,Residential,1993,,"307 - 2288 Pine St, Vancouver, BC",1,1,1,12/09/2021,"$769,000",19/09/2021,"$818,500"
839,Apartment/Condominium,"$1,575",462 sqft,Yes,"$1,080",R2616135,,Residential,2005,,"3001 - 928 Beatty St, Vancouver, BC",1,0,1,08/09/2021,"$499,000",19/09/2021,"$556,000"
840,Apartment/Condominium,"$3,396",1072 sqft,Yes,"$1,080",R2605282,,Residential,2006,,"312 - 1477 W 15th Ave, Vancouver, BC",2,2,1,25/07/2021,"$1,158,000",19/09/2021,"$1,158,000"
841,Single Family Residence,"$8,361",2172 sqft,Yes,"$1,145",R2619007,,Residential,1931,,"3340 W 15th Ave, Vancouver, BC",3,3,1,16/09/2021,"$2,489,000",19/09/2021,"$2,575,000"
842,Single Family Residence,"$5,242",2228 sqft,No,$684,R2617086,,Residential,1966,,"4227 Boundary Rd, Vancouver, BC",2,5,3,12/09/2021,"$1,525,000",19/09/2021,"$1,530,000"
843,Apartment/Condominium,"$4,432",1332 sqft,Yes,"$1,370",R2615759,,Residential,2007,,"503 - 1180 Homer St, Vancouver, BC",2,2,2,07/09/2021,"$1,825,000",19/09/2021,"$1,780,000"
844,Single Family Residence,"$17,996",2496 sqft,Yes,"$1,903",R2641175,,Residential,2009,,"4584 Langara Ave, Vancouver, BC",3,3,2,05/01/2022,"$4,750,000",-,-
845,Apartment/Condominium,"$1,952",736 sqft,Yes,"$1,070",R2851478,,Residential,2015,,"904 - 488 Marine Dr Sw, Vancouver, BC",2,2,1,19/02/2024,"$788,000",07/03/2024,"$770,000"
846,Apartment/Condominium,"$2,896",1152 sqft,Yes,"$1,039",R2614969,,Residential,2001,,"203 - 6198 Ash St, Vancouver, BC",2,2,1,06/09/2021,"$1,198,000",19/09/2021,"$1,100,000"
847,Single Family Residence,"$6,785",2885 sqft,Yes,$779,R2813373,,Residential,2016,,"2509 Mcgill St, Vancouver, BC",5,6,2,07/09/2023,"$2,249,000",-,-
848,Apartment/Condominium,"$2,133",940 sqft,Yes,$775,R2617196,,Residential,1988,,"1104 - 1020 Harwood St, Vancouver, BC",1,1,1,12/09/2021,"$729,000",20/09/2021,"$761,000"
849,Townhouse,"$8,326",2904 sqft,Yes,"$1,125",R2617175,,Residential,1979,,"6590 Pinehurst Dr, Vancouver, BC",2,2,2,12/09/2021,"$3,268,000",20/09/2021,"$3,035,000"
850,Apartment/Condominium,"$1,675",505 sqft,Yes,"$1,186",R2615782,,Residential,2005,,"1007 - 822 Seymour St, Vancouver, BC",1,1,1,06/09/2021,"$599,000",20/09/2021,"$587,000"
851,Multi Family,$100,1752 sqft,Yes,$941,R2617586,,Residential,2021,,"3588 Falaise Ave, Vancouver, BC",3,4,1,12/09/2021,"$1,649,000",20/09/2021,"$1,659,000"
852,Apartment/Condominium,"$1,946",878 sqft,Yes,$817,R2613288,,Residential,2003,,"907 - 3588 Crowley Dr, Vancouver, BC",2,2,1,29/08/2021,"$718,000",20/09/2021,"$695,000"
853,Multi Family,$100,1758 sqft,Yes,$937,R2617592,,Residential,2021,,"3590 Falaise Ave, Vancouver, BC",3,4,1,12/09/2021,"$1,649,000",20/09/2021,"$1,659,000"
854,Single Family Residence,"$9,989",3666 sqft,Yes,$818,R2616932,,Residential,1931,,"5870 Dunbar St, Vancouver, BC",4,4,3,12/09/2021,"$3,000,000",20/09/2021,"$3,200,000"
855,Apartment/Condominium,"$1,420",640 sqft,Yes,$779,R2617240,,Residential,1977,,"204 - 2366 Wall St, Vancouver, BC",1,1,1,12/09/2021,"$499,000",20/09/2021,"$550,000"
856,Single Family Residence,"$6,567",2157 sqft,No,$876,R2616747,,Residential,1909,,"441 E 28th Ave, Vancouver, BC",2,4,0,09/09/2021,"$1,890,000",20/09/2021,"$1,980,000"
857,Townhouse,"$2,594",840 sqft,Yes,"$1,176",R2618967,,Residential,2002,,"2G - 1067 Marinaside Cres, Vancouver, BC",1,2,1,16/09/2021,"$988,000",20/09/2021,"$980,000"
858,Apartment/Condominium,"$1,125",595 sqft,Yes,$771,R2617712,,Residential,1999,,"PH5 - 6991 Victoria Dr, Vancouver, BC",1,1,1,13/09/2021,"$459,000",20/09/2021,"$475,000"
859,Apartment/Condominium,"$1,870",551 sqft,Yes,"$1,224",R2618223,,Residential,2002,,"502 - 1478 W Hastings St, Vancouver, BC",1,1,1,14/09/2021,"$674,900",20/09/2021,"$738,000"
860,Apartment/Condominium,"$1,724",564 sqft,Yes,"$1,170",R2610206,,Residential,2018,,"607 - 209 E 7th Ave, Vancouver, BC",1,1,0,16/08/2021,"$660,000",20/09/2021,"$650,000"
861,Apartment/Condominium,"$2,037",611 sqft,Yes,"$1,062",R2615727,,Residential,2017,,"1309 - 1133 Hornby St, Vancouver, BC",1,1,1,05/09/2021,"$649,000",20/09/2021,"$688,000"
862,Apartment/Condominium,"$1,292",430 sqft,Yes,"$1,160",R2617665,,Residential,1997,,"208 - 910 Beach Ave, Vancouver, BC",1,1,1,13/09/2021,"$499,000",20/09/2021,"$515,000"
863,Apartment/Condominium,"$1,692",509 sqft,Yes,"$1,235",R2615847,,Residential,2006,,"1208 - 928 Homer St, Vancouver, BC",1,1,1,05/09/2021,"$629,000",20/09/2021,"$631,000"
864,Townhouse,"$8,355",2495 sqft,Yes,"$1,314",R2601516,,Residential,2000,,"1247 Homer St, Vancouver, BC",2,2,1,12/07/2021,"$3,280,000",21/09/2021,"$3,200,000"
865,Apartment/Condominium,"$1,587",860 sqft,Yes,$743,R2618054,,Residential,1997,,"202 - 8495 Jellicoe St, Vancouver, BC",1,2,2,14/09/2021,"$639,000",21/09/2021,"$618,000"
866,Apartment/Condominium,"$2,622",973 sqft,Yes,"$1,130",R2832260,,Residential,2009,,"506 - 633 Abbott St, Vancouver, BC",2,2,1,15/11/2023,"$1,099,800",-,-
867,Multi Family,"$5,870",1233 sqft,Yes,"$1,337",R2617581,,Residential,2021,,"3378 Clark Dr, Vancouver, BC",3,3,3,12/09/2021,"$1,649,000",21/09/2021,"$1,667,000"
868,Multi Family,"$4,676",1220 sqft,Yes,"$1,022",R2613551,,Residential,1988,,"2712 St. Catherines St, Vancouver, BC",2,3,2,29/08/2021,"$1,248,000",21/09/2021,"$1,210,000"
869,Townhouse,"$2,849",1443 sqft,Yes,$580,R2600915,,Residential,1978,,"303 - 673 Market Hill, Vancouver, BC",2,2,1,11/07/2021,"$838,000",21/09/2021,"$805,000"
870,Apartment/Condominium,"$2,011",529 sqft,Yes,"$1,396",R2617388,,Residential,2016,,"2203 - 777 Richards St, Vancouver, BC",1,1,1,12/09/2021,"$739,000",21/09/2021,"$730,000"
871,Apartment/Condominium,"$2,513",859 sqft,No,$674,R2617401,,Residential,1996,,"C5 - 238 E 10th Ave, Vancouver, BC",1,1,0,12/09/2021,"$579,000",21/09/2021,"$606,000"
872,Apartment/Condominium,"$1,356",828 sqft,Yes,$602,R2619429,,Residential,1997,,"305 - 2238 Kingsway, Vancouver, BC",2,2,1,19/09/2021,"$499,000",22/09/2021,"$501,000"
873,Apartment/Condominium,"$2,056",870 sqft,Yes,$802,R2611619,,Residential,2018,,"913 - 5470 Ormidale St, Vancouver, BC",2,2,1,22/08/2021,"$698,000",22/09/2021,"$688,000"
874,Apartment/Condominium,"$1,120",620 sqft,No,$838,R2616943,,Residential,1995,,"120 - 2556 E Hastings St, Vancouver, BC",1,1,0,12/09/2021,"$520,000",22/09/2021,"$550,000"
875,Apartment/Condominium,"$2,811",881 sqft,Yes,"$1,132",R2618014,,Residential,2012,,"2210 - 161 W Georgia St, Vancouver, BC",2,2,1,14/09/2021,"$998,000",21/09/2021,"$1,000,000"
876,Townhouse,,982 sqft,No,"$1,018",R2607591,,Residential,2021,,"2555 E 40th Ave, Vancouver, BC",2,3,1,01/08/2021,"$999,900",21/09/2021,"$990,000"
877,Apartment/Condominium,,1368 sqft,Yes,"$2,192",R2588977,,Residential,2024,,"PH2 - 3668 W 10th Ave, Vancouver, BC",2,3,2,01/06/2021,"$2,999,900",22/09/2021,"$2,999,900"
878,Apartment/Condominium,"$1,881",710 sqft,Yes,"$1,012",R2610760,,Residential,1996,,"2208 - 438 Seymour St, Vancouver, BC",2,2,1,18/08/2021,"$719,000",22/09/2021,"$703,000"
879,Apartment/Condominium,"$24,288",3012 sqft,Yes,"$1,423",R2643846,,Residential,1993,,"1388 - 2088 Barclay St, Vancouver, BC",3,3,2,17/01/2022,"$4,288,000",31/03/2022,"$3,500,000"
880,Single Family Residence,"$9,284",3339 sqft,No,$487,R2750419,,Residential,1974,,"4177 Staulo Cres, Vancouver, BC",3,3,6,02/02/2023,"$1,628,888",26/02/2023,"$1,590,000"
881,Apartment/Condominium,"$2,934",967 sqft,Yes,"$1,125",R2615891,,Residential,2014,,"1201 - 1308 Hornby St, Vancouver, BC",2,2,1,07/09/2021,"$1,088,000",23/09/2021,"$1,075,000"
882,Apartment/Condominium,"$3,498",1036 sqft,Yes,"$1,320",R2613660,,Residential,2015,,"503 - 505 W 30th Ave, Vancouver, BC",2,2,2,31/08/2021,"$1,368,000",23/09/2021,"$1,357,000"
883,Apartment/Condominium,"$1,263",652 sqft,Yes,$797,R2608368,,Residential,2005,,"211 - 3663 Crowley Dr, Vancouver, BC",1,1,1,07/08/2021,"$519,900",23/09/2021,"$517,000"
884,Apartment/Condominium,"$2,481",782 sqft,Yes,"$1,122",R2613204,,Residential,2019,,"612 - 455 Marine Dr Sw, Vancouver, BC",2,2,1,29/08/2021,"$878,000",23/09/2021,"$870,000"
885,Apartment/Condominium,"$1,714",589 sqft,Yes,$983,R2617247,,Residential,2016,,"1902 - 5515 Boundary Rd, Vancouver, BC",1,1,1,12/09/2021,"$579,000",23/09/2021,"$560,000"
886,Single Family Residence,"$5,138",1381 sqft,No,$904,R2615365,,Residential,1950,,"4340 Miller St, Vancouver, BC",2,3,0,06/09/2021,"$1,249,000",23/09/2021,"$1,275,000"
887,Apartment/Condominium,"$1,976",606 sqft,Yes,"$1,153",R2619159,,Residential,2005,,"902 - 1001 Homer St, Vancouver, BC",1,1,1,19/09/2021,"$699,000",23/09/2021,"$730,000"
888,Single Family Residence,"$7,138",2204 sqft,Yes,$906,R2614200,,Residential,2008,,"772 E 59th Ave, Vancouver, BC",4,6,2,01/09/2021,"$1,998,000",24/09/2021,"$1,980,000"
889,Apartment/Condominium,"$1,377",495 sqft,Yes,"$1,009",R2640790,,Residential,1994,,"505 - 1188 Howe St, Vancouver, BC",1,1,1,03/01/2022,"$499,900",17/01/2022,"$510,000"
890,Apartment/Condominium,"$1,191",591 sqft,Yes,$820,R2615371,,Residential,2005,,"409 - 3638 Vanness Ave, Vancouver, BC",1,1,1,06/09/2021,"$485,000",24/09/2021,"$481,750"
891,Apartment/Condominium,"$2,110",922 sqft,Yes,$894,R2615319,,Residential,1967,,"107 - 2211 W 5th Ave, Vancouver, BC",2,2,1,06/09/2021,"$825,000",23/09/2021,"$845,000"
892,Single Family Residence,"$8,367",2250 sqft,No,"$1,111",R2618193,,Residential,1939,,"2984 W 19th Ave, Vancouver, BC",2,3,0,12/09/2021,"$2,499,900",24/09/2021,"$2,537,758"
893,Single Family Residence,"$9,124",2609 sqft,Yes,"$1,257",R2612458,,Residential,1995,,"2788 W 32 Nd Ave, Vancouver, BC",5,5,2,25/08/2021,"$3,280,000",24/09/2021,"$2,954,000"
894,Apartment/Condominium,"$1,452",463 sqft,Yes,"$1,241",R2619634,,Residential,2003,,"1203 - 1010 Richards St, Vancouver, BC",1,1,0,19/09/2021,"$574,900",24/09/2021,"$580,000"
895,Single Family Residence,"$7,120",2546 sqft,No,$785,R2616981,,Residential,1928,,"2025 E 20th Ave, Vancouver, BC",3,5,0,12/09/2021,"$1,999,900",24/09/2021,"$1,998,000"
896,Apartment/Condominium,,915 sqft,Yes,$860,R2614518,,Residential,2023,,"415 - 3430 E Kent Ave S, Vancouver, BC",2,2,1,02/09/2021,"$786,900",25/09/2021,"$786,900"
897,Apartment/Condominium,"$1,033",465 sqft,Yes,$989,R2615633,,Residential,1976,,"203 - 2142 Carolina St, Vancouver, BC",1,1,1,07/09/2021,"$460,000",25/09/2021,"$452,000"
898,Apartment/Condominium,"$2,139",788 sqft,Yes,"$1,002",R2547787,,Residential,2000,,"1604 - 837 W Hastings St, Vancouver, BC",1,1,1,04/03/2021,"$790,000",25/09/2021,"$755,000"
899,Apartment/Condominium,"$1,967",513 sqft,Yes,"$1,421",R2616586,,Residential,2016,,"2008 - 68 Smithe St, Vancouver, BC",1,1,1,09/09/2021,"$729,000",25/09/2021,"$695,000"
900,Apartment/Condominium,"$2,610",773 sqft,Yes,"$1,266",R2617321,,Residential,2018,,"804 - 209 E 7th Ave, Vancouver, BC",2,2,1,12/09/2021,"$979,000",25/09/2021,"$964,000"
901,Apartment/Condominium,"$2,181",721 sqft,Yes,"$1,024",R2617552,,Residential,2009,,"202 - 36 Water St, Vancouver, BC",1,1,1,13/09/2021,"$739,000",25/09/2021,"$735,000"
902,Apartment/Condominium,"$2,110",673 sqft,Yes,"$1,261",R2612453,,Residential,2018,,"612 - 1661 Quebec St, Vancouver, BC",1,1,1,26/08/2021,"$849,000",25/09/2021,"$825,000"
903,Single Family Residence,"$6,573",3533 sqft,Yes,$701,R2616895,,Residential,2017,,"3275 Grant St, Vancouver, BC",7,9,2,12/09/2021,"$2,480,000",25/09/2021,"$2,480,000"
904,Apartment/Condominium,"$1,917",576 sqft,Yes,"$1,128",R2620263,,Residential,2003,,"2008 - 1010 Richards St, Vancouver, BC",1,1,1,21/09/2021,"$650,000",26/09/2021,"$680,000"
905,Apartment/Condominium,"$1,286",610 sqft,Yes,$949,R2617792,,Residential,1977,,"203 - 2920 Ash St, Vancouver, BC",1,1,1,13/09/2021,"$579,000",26/09/2021,"$563,000"
906,Apartment/Condominium,"$2,318",816 sqft,Yes,$980,R2619600,,Residential,2007,,"2706 - 111 W Georgia St, Vancouver, BC",1,2,1,19/09/2021,"$799,900",26/09/2021,"$795,000"
907,Single Family Residence,"$6,219",2574 sqft,Yes,$621,R2619791,,Residential,1987,,"2549 E 41st Ave, Vancouver, BC",4,6,4,20/09/2021,"$1,599,000",26/09/2021,"$1,880,000"
908,Apartment/Condominium,"$1,024",442 sqft,Yes,"$1,038",R2736708,,Residential,2015,,"326 - 1588 E Hastings St, Vancouver, BC",1,1,1,06/11/2022,"$459,000",07/12/2022,"$445,000"
909,Multi Family,"$5,473",1301 sqft,Yes,"$1,152",R2619440,,Residential,2021,,"977 Kaslo St, Vancouver, BC",2,3,0,19/09/2021,"$1,499,900",26/09/2021,"$1,489,900"
910,Multi Family,,1415 sqft,Yes,"$1,108",R2794046,,Residential,2023,,"2558 William St, Vancouver, BC",2,3,1,29/06/2023,"$1,569,000",-,-
911,Single Family Residence,"$9,765",2875 sqft,Yes,"$1,630",R2593389,,Residential,2016,,"3739 W 24th Ave, Vancouver, BC",4,4,3,14/06/2021,"$4,688,000",26/09/2021,"$4,358,000"
912,Apartment/Condominium,"$3,626",1016 sqft,Yes,"$1,377",R2809058,,Residential,2004,,"113 - 4685 Valley Dr, Vancouver, BC",2,2,2,22/08/2023,"$1,399,900",-,-
913,Townhouse,"$2,276",1434 sqft,Yes,$696,R2619212,,Residential,1986,,"2314 Riverwood Way, Vancouver, BC",2,3,2,19/09/2021,"$999,000",26/09/2021,"$1,076,000"
914,Multi Family,"$4,979",1593 sqft,Yes,$973,R2607813,,Residential,2021,,"1818 12 Th Ave E, Vancouver, BC",3,5,1,05/08/2021,"$1,550,000",26/09/2021,"$1,475,000"
915,Apartment/Condominium,"$1,072",600 sqft,No,$733,R2618466,,Residential,1976,,"201 - 474 E 43rd Ave, Vancouver, BC",1,1,1,15/09/2021,"$439,800",26/09/2021,"$465,000"
916,Apartment/Condominium,"$1,259",869 sqft,No,$575,R2619193,,Residential,1960,,"306 - 1216 W 11th Ave, Vancouver, BC",1,1,1,18/09/2021,"$500,000",26/09/2021,"$500,000"
917,Apartment/Condominium,,936 sqft,Yes,$912,R2614528,,Residential,2023,,"804 - 3430 E Kent Ave S, Vancouver, BC",2,2,1,02/09/2021,"$853,900",26/09/2021,"$853,900"
918,Apartment/Condominium,"$1,882",711 sqft,Yes,$940,R2613814,,Residential,1991,,"103 - 863 W 16th Ave, Vancouver, BC",1,1,1,31/08/2021,"$668,888",26/09/2021,"$652,500"
919,Apartment/Condominium,"$1,930",700 sqft,Yes,"$1,070",R2614853,,Residential,1978,,"305 - 1425 Cypress St, Vancouver, BC",1,1,1,06/09/2021,"$749,000",26/09/2021,"$740,000"
920,Multi Family,"$4,920",1417 sqft,Yes,$958,R2619674,,Residential,2021,,"4080 Rupert St, Vancouver, BC",3,3,1,19/09/2021,"$1,358,000",26/09/2021,"$1,313,800"
921,Apartment/Condominium,"$1,352",645 sqft,Yes,$773,R2619238,,Residential,1976,,"112 - 853 E 7th Ave, Vancouver, BC",1,1,1,19/09/2021,"$499,000",26/09/2021,"$554,000"
922,Apartment/Condominium,"$1,511",667 sqft,Yes,$748,R2604515,,Residential,1993,,"408 - 3440 W Broadway Way, Vancouver, BC",1,1,1,21/07/2021,"$499,000",26/09/2021,"$486,000"
923,Apartment/Condominium,"$2,493",1028 sqft,Yes,$932,R2618903,,Residential,1986,,"510 - 1490 Pennyfarthing Dr, Vancouver, BC",1,2,1,16/09/2021,"$959,000",26/09/2021,"$960,000"
924,Apartment/Condominium,"$1,450",547 sqft,Yes,"$1,003",R2616227,,Residential,2018,,"908 - 983 E Hastings St, Vancouver, BC",1,1,1,08/09/2021,"$549,000",27/09/2021,"$540,000"
925,Apartment/Condominium,"$1,616",857 sqft,Yes,$663,R2619800,,Residential,1993,,"404 - 120 Garden Dr, Vancouver, BC",1,2,1,20/09/2021,"$568,900",27/09/2021,"$625,000"
926,Townhouse,"$2,484",1123 sqft,Yes,"$1,067",R2619126,,Residential,1986,,"795 W 15th Ave, Vancouver, BC",2,3,1,19/09/2021,"$1,199,000",27/09/2021,"$1,308,000"
927,Apartment/Condominium,"$1,426",459 sqft,Yes,"$1,198",R2616939,,Residential,1977,,"304 - 2120 W 2nd Ave, Vancouver, BC",1,1,1,08/09/2021,"$549,900",27/09/2021,"$530,000"
928,Apartment/Condominium,"$1,247",466 sqft,Yes,"$1,070",R2620396,,Residential,2018,,"1203 - 5470 Ormidale St, Vancouver, BC",1,1,1,19/09/2021,"$499,000",27/09/2021,"$507,000"
