,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
796,Single Family Residence,"$4,763",2221 sqft,Yes,$675,R2727778,,Residential,1967,,"12384 244 St, Maple Ridge, BC",2,3,0,28/09/2022,"$1,500,000",04/10/2022,"$1,300,000"
797,Townhouse,"$3,193",1040 sqft,Yes,$603,R2718018,,Residential,1989,,"18 - 22308 124 Ave, Maple Ridge, BC",2,2,1,21/08/2022,"$628,000",03/10/2022,"$623,000"
798,Apartment/Condominium,"$2,160",1306 sqft,Yes,$382,R2722045,,Residential,1987,,"203 - 11578 225 St, Maple Ridge, BC",1,2,1,07/09/2022,"$499,000",03/10/2022,"$480,000"
799,Apartment/Condominium,"$1,863",960 sqft,Yes,$415,R2730475,,Residential,1988,,"211 - 22356 Mcintosh Ave, Maple Ridge, BC",1,2,1,10/10/2022,"$399,000",17/10/2022,"$395,000"
800,Townhouse,"$4,429",3093 sqft,Yes,$371,R2719007,,Residential,2010,,"76 - 24185 106b Ave, Maple Ridge, BC",3,4,4,24/08/2022,"$1,149,000",15/10/2022,"$1,070,000"
801,Apartment/Condominium,"$1,902",836 sqft,Yes,$513,R2721732,,Residential,1997,,"101 - 22277 122 Ave, Maple Ridge, BC",1,2,2,06/09/2022,"$429,000",15/10/2022,"$430,000"
802,Single Family Residence,"$3,761",2081 sqft,Yes,$552,R2676754,,Residential,9999,,"11376 272 St, Maple Ridge, BC",1,4,20,10/04/2022,"$1,150,000",17/10/2022,"$975,000"
803,Single Family Residence,"$6,065",3581 sqft,Yes,$362,R2726164,,Residential,2006,,"10387 Robertson St, Maple Ridge, BC",3,6,2,22/09/2022,"$1,299,900",14/10/2022,"$1,250,000"
804,Townhouse,"$3,638",1530 sqft,Yes,$493,R2721839,,Residential,1993,,"5 - 22280 124 Ave, Maple Ridge, BC",2,3,2,07/09/2022,"$755,500",15/10/2022,"$692,500"
805,Apartment/Condominium,"$2,549",723 sqft,Yes,$593,R2724342,,Residential,1991,,"304 - 11595 Fraser St, Maple Ridge, BC",1,2,1,14/09/2022,"$429,000",16/10/2022,"$421,000"
806,Townhouse,"$4,363",2342 sqft,Yes,$486,R2725115,,Residential,2008,,"50 - 24185 106b Ave, Maple Ridge, BC",2,3,4,18/09/2022,"$1,140,000",16/10/2022,"$1,130,000"
807,Single Family Residence,"$4,897",2625 sqft,Yes,$466,R2728973,,Residential,2015,,"10486 Jackson Rd, Maple Ridge, BC",3,4,3,03/10/2022,"$1,224,500",23/10/2022,"$1,160,000"
808,Apartment/Condominium,"$2,375",1201 sqft,Yes,$457,R2727206,,Residential,1999,,"511 - 12148 224 St, Maple Ridge, BC",2,2,1,27/09/2022,"$550,000",24/10/2022,"$550,000"
809,Single Family Residence,"$6,431",3252 sqft,Yes,$473,R2729360,,Residential,2005,,"23417 133a Ave, Maple Ridge, BC",3,5,6,05/10/2022,"$1,539,888",24/10/2022,"$1,460,000"
810,Single Family Residence,"$5,813",2629 sqft,Yes,$517,R2715590,,Residential,2013,,"13376 236 St, Maple Ridge, BC",3,5,2,08/08/2022,"$1,359,900",24/10/2022,"$1,335,000"
811,Single Family Residence,"$5,197",1480 sqft,Yes,$661,R2732664,,Residential,1977,,"11763 230 St, Maple Ridge, BC",3,3,7,17/10/2022,"$979,000",23/10/2022,"$950,000"
812,Single Family Residence,"$3,690",2436 sqft,Yes,$533,R2721888,,Residential,1982,,"10271 272 St, Maple Ridge, BC",3,3,10,07/09/2022,"$1,300,000",24/10/2022,"$1,130,000"
813,Townhouse,"$3,299",1483 sqft,Yes,$488,R2732000,,Residential,2010,,"59 - 22865 Telosky Ave, Maple Ridge, BC",2,3,2,16/10/2022,"$724,999",24/10/2022,"$720,000"
814,Apartment/Condominium,"$3,342",1533 sqft,Yes,$587,R2733175,,Residential,2020,,"510 - 22638 119 Ave, Maple Ridge, BC",2,2,6,20/10/2022,"$899,900",24/10/2022,"$865,000"
815,Single Family Residence,"$4,850",1129 sqft,No,$752,R2725726,,Residential,1985,,"20216 Ospring St, Maple Ridge, BC",1,3,2,21/09/2022,"$849,999",01/11/2022,"$820,000"
816,Single Family Residence,"$5,292",2605 sqft,Yes,$431,R2727023,,Residential,2003,,"24159 102b Ave, Maple Ridge, BC",3,4,4,26/09/2022,"$1,124,900",02/11/2022,"$1,070,000"
817,Single Family Residence,"$5,091",1088 sqft,No,$698,R2727571,,Residential,1976,,"21095 122 Ave, Maple Ridge, BC",1,3,2,28/09/2022,"$760,000",31/10/2022,"$750,000"
818,Townhouse,"$3,188",1561 sqft,Yes,$464,R2734944,,Residential,2017,,"31 - 13260 236 St, Maple Ridge, BC",2,4,2,30/10/2022,"$725,000",01/11/2022,"$725,000"
819,Single Family Residence,"$5,383",1879 sqft,Yes,$558,R2731225,,Residential,1986,,"12588 Gray St, Maple Ridge, BC",2,3,6,12/10/2022,"$1,049,000",31/10/2022,"$1,020,000"
820,Single Family Residence,"$3,964",1784 sqft,No,$616,R2728742,,Residential,1958,,"26035 112 Ave, Maple Ridge, BC",2,3,8,02/10/2022,"$1,099,000",31/10/2022,"$1,035,000"
821,Single Family Residence,"$6,008",2999 sqft,Yes,$399,R2734940,,Residential,1997,,"23923 121 Ave, Maple Ridge, BC",3,5,6,30/10/2022,"$1,199,000",01/11/2022,"$1,232,000"
822,Townhouse,"$3,665",1390 sqft,Yes,$502,R2731786,,Residential,1983,,"1 - 21550 Cherrington Ave, Maple Ridge, BC",1,3,1,16/10/2022,"$699,000",31/10/2022,"$680,000"
823,Single Family Residence,"$5,402",1819 sqft,Yes,$596,R2734980,,Residential,1990,,"22917 123b Ave, Maple Ridge, BC",2,3,4,30/10/2022,"$1,084,900",12/11/2022,"$1,050,000"
824,Single Family Residence,"$5,562",3511 sqft,Yes,$384,R2733648,,Residential,1957,,"21706 122 Ave, Maple Ridge, BC",4,6,5,23/10/2022,"$1,349,000",12/11/2022,"$1,290,000"
825,Single Family Residence,"$5,833",3063 sqft,Yes,$424,R2730527,,Residential,2013,,"10313 240a St, Maple Ridge, BC",3,6,3,10/10/2022,"$1,299,900",09/11/2022,"$1,230,000"
826,Single Family Residence,"$6,210",3008 sqft,Yes,$455,R2726540,,Residential,2016,,"13480 Nelson Peak Dr, Maple Ridge, BC",3,4,4,25/09/2022,"$1,369,000",09/11/2022,"$1,338,000"
827,Single Family Residence,"$5,801",2195 sqft,Yes,$478,R2731898,,Residential,1996,,"23702 Dewdney Trunk Rd, Maple Ridge, BC",3,5,6,16/10/2022,"$1,049,999",10/11/2022,"$985,000"
828,Apartment/Condominium,"$1,388",890 sqft,Yes,$421,R2876606,,Residential,1976,,"219 - 12170 222 St, Maple Ridge, BC",1,2,1,28/04/2024,"$375,000",-,Not Sold Yet
829,Townhouse,"$3,138",1360 sqft,No,$477,R2732347,,Residential,1980,,"12157 222 St, Maple Ridge, BC",1,4,2,16/10/2022,"$650,000",11/11/2022,"$607,000"
830,Townhouse,"$3,192",1585 sqft,Yes,$466,R2733403,,Residential,2011,,"8 - 13771 232a St, Maple Ridge, BC",2,3,3,23/10/2022,"$739,900",09/11/2022,"$730,000"
831,Single Family Residence,"$3,431",760 sqft,No,"$1,184",R2739310,,Residential,1960,,"14136 Marc Rd, Maple Ridge, BC",1,2,3,20/11/2022,"$899,900",22/11/2022,"$865,000"
832,Single Family Residence,"$5,944",2151 sqft,Yes,$604,R2739028,,Residential,2010,,"23081 Gilbert Dr, Maple Ridge, BC",2,3,4,17/11/2022,"$1,299,900",22/11/2022,"$1,287,000"
833,Single Family Residence,"$4,658",1221 sqft,Yes,$798,R2732032,,Residential,1968,,"20955 118 Ave, Maple Ridge, BC",1,3,4,16/10/2022,"$975,000",20/11/2022,"$955,000"
834,Apartment/Condominium,"$1,822",902 sqft,Yes,$415,R2739130,,Residential,1988,,"332 - 22661 Lougheed Highway, Maple Ridge, BC",1,2,1,16/11/2022,"$374,900",21/11/2022,"$400,000"
835,Townhouse,"$3,844",1582 sqft,Yes,$442,R2737962,,Residential,1994,,"14 - 11536 236 St, Maple Ridge, BC",2,3,2,15/11/2022,"$699,900",20/11/2022,"$684,000"
836,Apartment/Condominium,"$2,714",1082 sqft,Yes,$443,R2726777,,Residential,1990,,"306 - 11963 223 St, Maple Ridge, BC",2,2,1,26/09/2022,"$479,900",22/11/2022,"$470,250"
837,Townhouse,"$3,242",1419 sqft,Yes,$525,R2730244,,Residential,2017,,"36 - 13260 236 St, Maple Ridge, BC",2,3,3,10/10/2022,"$745,800",21/11/2022,"$720,000"
838,Apartment/Condominium,"$1,826",562 sqft,Yes,$709,R2738699,,Residential,2015,,"116 - 12070 227 St, Maple Ridge, BC",1,1,1,15/11/2022,"$398,900",21/11/2022,"$410,000"
839,Single Family Residence,"$5,757",1953 sqft,Yes,$678,R2695773,,Residential,2015,,"13560 Nelson Peak Dr, Maple Ridge, BC",2,3,4,01/06/2022,"$1,325,000",28/11/2022,"$1,260,000"
840,Apartment/Condominium,,754 sqft,Yes,$705,R2739702,,Residential,2023,,"407 - 12109 223 St, Maple Ridge, BC",2,2,1,21/11/2022,"$531,900",29/11/2022,"$507,000"
841,Townhouse,"$2,661",882 sqft,No,$453,R2734610,,Residential,1987,,"28 - 20799 119 Ave, Maple Ridge, BC",1,2,1,26/10/2022,"$399,900",29/11/2022,"$385,000"
842,Apartment/Condominium,"$2,337",1065 sqft,Yes,$505,R2736531,,Residential,2007,,"203 - 22150 Dewdney Trunk Rd, Maple Ridge, BC",2,2,1,01/11/2022,"$538,000",29/11/2022,"$515,000"
843,Apartment/Condominium,"$2,502",735 sqft,Yes,$578,R2738695,,Residential,1991,,"209 - 11595 Fraser St, Maple Ridge, BC",1,2,1,15/11/2022,"$425,000",29/11/2022,"$424,500"
844,Manufactured Home,$346,907 sqft,No,$340,R2717236,,Residential,1970,,"1 - 12868 229th St, Maple Ridge, BC",1,2,2,16/08/2022,"$309,000",29/11/2022,"$290,000"
845,Apartment/Condominium,"$1,266",741 sqft,Yes,$391,R2727634,,Residential,1976,,"301 - 12170 222 St, Maple Ridge, BC",1,1,1,27/09/2022,"$290,000",28/11/2022,"$280,000"
846,Single Family Residence,"$3,680",3536 sqft,Yes,$424,R2738055,,Residential,2022,,"13184 Shoesmith Loop, Maple Ridge, BC",3,5,4,13/11/2022,"$1,499,900",28/11/2022,"$1,481,000"
847,Townhouse,"$3,566",1352 sqft,Yes,$480,R2737729,,Residential,1995,,"62 - 22740 116 Ave, Maple Ridge, BC",1,2,2,09/11/2022,"$650,000",08/12/2022,"$615,000"
848,Single Family Residence,"$4,570",984 sqft,No,$965,R2742378,,Residential,1951,,"21861 Dewdney Trunk Rd, Maple Ridge, BC",2,3,0,09/12/2022,"$950,000",10/12/2022,"$950,000"
849,Townhouse,"$2,851",789 sqft,Yes,$633,R2740602,,Residential,1989,,"306 - 11726 225 St, Maple Ridge, BC",1,2,1,27/11/2022,"$499,900",07/12/2022,"$490,000"
850,Townhouse,"$3,485",1369 sqft,Yes,$547,R2737440,,Residential,2014,,"82 - 12161 237 St, Maple Ridge, BC",2,3,2,08/11/2022,"$749,900",07/12/2022,"$740,000"
851,Single Family Residence,"$5,927",2844 sqft,No,$333,R2732935,,Residential,1977,,"22501 124 Ave, Maple Ridge, BC",4,5,5,19/10/2022,"$949,500",07/12/2022,"$835,000"
852,Townhouse,"$2,960",1265 sqft,Yes,$528,R2741578,,Residential,2016,,"4 - 9989 240a St, Maple Ridge, BC",2,3,2,04/12/2022,"$669,000",07/12/2022,"$665,000"
853,Single Family Residence,"$5,105",1961 sqft,Yes,$509,R2741482,,Residential,1975,,"21100 119 Ave, Maple Ridge, BC",1,3,3,04/12/2022,"$999,000",07/12/2022,"$950,000"
854,Apartment/Condominium,"$1,975",618 sqft,Yes,$687,R2741772,,Residential,2015,,"320 - 12070 227 St, Maple Ridge, BC",1,1,1,05/12/2022,"$424,900",08/12/2022,"$425,000"
855,Single Family Residence,"$5,478",2208 sqft,No,$493,R2743282,,Residential,1973,,"22870 123 Ave, Maple Ridge, BC",3,4,6,21/12/2022,"$1,089,900",26/12/2022,"$1,025,000"
856,Apartment/Condominium,"$2,325",1025 sqft,Yes,$536,R2738198,,Residential,2010,,"109 - 12075 228 St, Maple Ridge, BC",2,3,2,13/11/2022,"$549,900",27/12/2022,"$530,000"
857,Apartment/Condominium,"$1,864",666 sqft,Yes,$659,R2832981,,Residential,2009,,"405 22290 North Ave, Maple Ridge, BC",1,1,1,15/11/2023,"$439,000",03/12/2023,"$422,000"
858,Apartment/Condominium,"$2,489",1020 sqft,Yes,$525,R2739491,,Residential,2010,,"308 - 11935 Burnett St, Maple Ridge, BC",0,2,2,20/11/2022,"$535,900",21/12/2022,"$520,000"
859,Apartment/Condominium,,625 sqft,Yes,$735,R2743284,,Residential,2022,,"410 - 22265 Dewdney Trunk Rd, Maple Ridge, BC",1,1,1,21/12/2022,"$459,800",21/12/2022,"$447,500"
860,Single Family Residence,"$2,868",4426 sqft,Yes,$404,R2724015,,Residential,2022,,"10855 Morrisette Pl, Maple Ridge, BC",6,6,4,11/09/2022,"$1,790,000",30/12/2022,"$1,604,761"
861,Single Family Residence,"$5,692",2186 sqft,Yes,$532,R2721626,,Residential,1995,,"11811 236b St, Maple Ridge, BC",2,4,0,06/09/2022,"$1,165,000",21/12/2022,"$1,100,000"
862,Manufactured Home,$430,720 sqft,No,$277,R2813321,,Residential,1970,,"59 - 21163 Lougheed Highway, Maple Ridge, BC",2,2,1,04/09/2023,"$199,900",28/10/2023,"$200,000"
863,Single Family Residence,"$5,181",2267 sqft,Yes,$474,R2745242,,Residential,2018,,"24303 101a Ave, Maple Ridge, BC",3,4,2,09/01/2023,"$1,074,990",11/01/2023,"$1,060,000"
864,Single Family Residence,"$7,984",4097 sqft,Yes,$414,R2745108,,Residential,2021,,"11289 238 St, Maple Ridge, BC",5,6,4,09/01/2023,"$1,699,999",12/01/2023,"$1,680,000"
865,Single Family Residence,"$5,398",2217 sqft,Yes,$495,R2744715,,Residential,1997,,"23812 Kanaka Way, Maple Ridge, BC",2,4,2,09/01/2023,"$1,099,000",10/01/2023,"$1,099,000"
866,Single Family Residence,"$4,910",1334 sqft,Yes,$674,R2744308,,Residential,1988,,"20125 Ospring St, Maple Ridge, BC",2,3,4,04/01/2023,"$899,999",12/01/2023,"$884,500"
867,Single Family Residence,"$5,638",2167 sqft,Yes,$415,R2744244,,Residential,1987,,"12519 Colemore Pl, Maple Ridge, BC",2,4,6,04/01/2023,"$899,900",11/01/2023,"$950,000"
868,Apartment/Condominium,"$2,280",944 sqft,Yes,$582,R2741917,,Residential,2007,,"210 - 12248 224 St, Maple Ridge, BC",2,2,2,06/12/2022,"$549,900",12/01/2023,"$545,000"
869,Townhouse,"$3,253",1520 sqft,Yes,$492,R2734531,,Residential,2016,,"17 - 23986 104 Ave, Maple Ridge, BC",2,3,2,23/10/2022,"$749,000",12/01/2023,"$700,000"
870,Single Family Residence,"$5,949",3333 sqft,Yes,$323,R2743661,,Residential,1991,,"23694 - 108 Loop, Maple Ridge, BC",3,4,0,02/01/2023,"$1,079,000",12/01/2023,"$1,030,000"
871,Single Family Residence,"$5,920",2000 sqft,Yes,$612,R2721521,,Residential,2015,,"11187 239 St, Maple Ridge, BC",2,3,4,05/09/2022,"$1,224,500",19/01/2023,"$1,210,000"
872,Single Family Residence,"$5,421",2224 sqft,Yes,$535,R2744688,,Residential,1989,,"23280 118 Ave, Maple Ridge, BC",2,3,6,08/01/2023,"$1,189,900",19/01/2023,"$1,156,000"
873,Townhouse,"$3,669",1380 sqft,No,$463,R2803964,,Residential,1987,,"127 - 11255 Harrison St, Maple Ridge, BC",2,3,2,02/08/2023,"$639,900",05/08/2023,"$675,000"
874,Townhouse,"$4,431",2265 sqft,Yes,$366,R2744975,,Residential,1992,,"20 - 22488 116 Ave, Maple Ridge, BC",2,3,2,09/01/2023,"$829,000",18/01/2023,"$807,500"
875,Single Family Residence,"$5,371",2297 sqft,Yes,$511,R2746793,,Residential,1987,,"23368 118 Ave, Maple Ridge, BC",2,4,5,16/01/2023,"$1,174,800",19/01/2023,"$1,170,000"
876,Apartment/Condominium,,885 sqft,Yes,$610,R2744980,,Residential,2023,,"201 - 11641 227 St, Maple Ridge, BC",2,2,1,08/01/2023,"$539,900",20/01/2023,"$525,535"
877,Townhouse,"$3,484",1714 sqft,Yes,$542,R2848611,,Residential,2020,,"105 - 24076 112 Ave, Maple Ridge, BC",3,4,3,11/02/2024,"$929,999",26/02/2024,"$920,000"
878,Single Family Residence,"$6,221",2979 sqft,Yes,$435,R2744200,,Residential,1993,,"20535 120 B Ave, Maple Ridge, BC",3,6,6,03/01/2023,"$1,298,000",20/01/2023,"$1,200,000"
879,Single Family Residence,"$5,037",1808 sqft,Yes,$459,R2747795,,Residential,1960,,"11866 Stephens St, Maple Ridge, BC",1,2,4,22/01/2023,"$829,900",25/01/2023,"$836,000"
880,Single Family Residence,"$5,437",2676 sqft,Yes,$448,R2743476,,Residential,2001,,"23879 117 B Ave, Maple Ridge, BC",3,6,0,29/12/2022,"$1,199,000",26/01/2023,"$1,180,000"
881,Townhouse,"$2,458",906 sqft,No,$689,R2892179,,Residential,1987,,"12 - 20799 119 Ave, Maple Ridge, BC",1,2,0,06/06/2024,"$625,000",-,Not Sold Yet
882,Apartment/Condominium,,646 sqft,Yes,$596,R2743468,,Residential,2023,,"306 - 11703 Fraser St, Maple Ridge, BC",1,1,0,28/12/2022,"$385,500",25/01/2023,"$390,000"
883,Apartment/Condominium,"$2,526",762 sqft,Yes,$590,R2747481,,Residential,1991,,"409 - 11595 Fraser St, Maple Ridge, BC",1,2,1,22/01/2023,"$450,000",25/01/2023,"$450,000"
884,Single Family Residence,"$6,811",4010 sqft,Yes,$398,R2740210,,Residential,2016,,"24651 101 Ave, Maple Ridge, BC",4,6,4,24/11/2022,"$1,597,000",26/01/2023,"$1,570,000"
885,Townhouse,"$2,759",1207 sqft,No,$404,R2748030,,Residential,1990,,"28 - 20554 118 Ave, Maple Ridge, BC",1,2,1,22/01/2023,"$488,000",25/01/2023,"$488,000"
886,Townhouse,"$3,246",1502 sqft,No,$419,R2730699,,Residential,1982,,"22190 122 Ave, Maple Ridge, BC",1,4,1,11/10/2022,"$629,999",25/01/2023,"$612,000"
887,Single Family Residence,"$5,520",2704 sqft,Yes,$406,R2749489,,Residential,2008,,"23389 Kanaka Way, Maple Ridge, BC",3,3,2,29/01/2023,"$1,099,900",31/01/2023,"$1,100,000"
888,Single Family Residence,"$3,836",770 sqft,No,"$1,206",R2747272,,Residential,9999,,"12761 227 St, Maple Ridge, BC",1,3,4,17/01/2023,"$929,000",31/01/2023,"$901,000"
889,Single Family Residence,"$5,684",1654 sqft,Yes,$664,R2743626,,Residential,1965,,"21466 122 Ave, Maple Ridge, BC",2,3,5,02/01/2023,"$1,099,000",31/01/2023,"$1,040,000"
890,Single Family Residence,"$6,663",2721 sqft,Yes,$587,R2773368,,Residential,2010,,"13772 Silver Valley Rd, Maple Ridge, BC",2,5,4,01/05/2023,"$1,599,000",04/05/2023,"$1,500,000"
891,Townhouse,"$3,569",1518 sqft,Yes,$519,R2740507,,Residential,2020,,"2301 - 11295 Pazarena Pl, Maple Ridge, BC",2,4,2,27/11/2022,"$788,000",31/01/2023,"$755,000"
892,Single Family Residence,"$5,673",3296 sqft,Yes,$361,R2745980,,Residential,2011,,"10102 240a St, Maple Ridge, BC",2,4,4,15/01/2023,"$1,189,900",31/01/2023,"$1,167,500"
893,Townhouse,"$3,391",1539 sqft,Yes,$519,R2744356,,Residential,1992,,"28 - 23151 Haney Bypass, Maple Ridge, BC",2,3,2,04/01/2023,"$799,900",30/01/2023,"$790,000"
894,Single Family Residence,"$5,959",2971 sqft,Yes,$454,R2749459,,Residential,1994,,"24955 119 Ave, Maple Ridge, BC",3,6,10,30/01/2023,"$1,350,000",31/01/2023,"$1,340,000"
895,Single Family Residence,"$4,809",1540 sqft,Yes,$646,R2748288,,Residential,1990,,"23994 119b Ave, Maple Ridge, BC",2,3,6,24/01/2023,"$995,000",05/02/2023,"$970,000"
896,Apartment/Condominium,"$2,024",731 sqft,Yes,$601,R2747353,,Residential,2008,,"414 - 12238 224 St, Maple Ridge, BC",1,1,1,19/01/2023,"$439,900",05/02/2023,"$440,000"
897,Single Family Residence,"$5,193",2461 sqft,No,$467,R2749325,,Residential,1966,,"21697 119 Ave, Maple Ridge, BC",2,5,6,29/01/2023,"$1,149,900",05/02/2023,"$1,030,000"
898,Single Family Residence,"$5,551",2596 sqft,Yes,$461,R2749963,,Residential,1985,,"12169 Makinson St, Maple Ridge, BC",3,4,4,31/01/2023,"$1,198,000",05/02/2023,"$1,198,000"
899,Manufactured Home,$261,780 sqft,No,$160,R2743481,,Residential,1973,,"6 - 21163 Lougheed Highway, Maple Ridge, BC",1,2,3,27/12/2022,"$125,000",04/02/2023,"$82,500"
900,Townhouse,"$3,478",1196 sqft,Yes,$585,R2749217,,Residential,1988,,"10 - 20699 120b Ave, Maple Ridge, BC",1,3,1,26/01/2023,"$699,999",05/02/2023,"$690,000"
901,Single Family Residence,"$5,364",2055 sqft,Yes,$523,R2747846,,Residential,1981,,"12323 Laity St, Maple Ridge, BC",2,3,6,19/01/2023,"$1,075,000",05/02/2023,"$1,036,000"
902,Single Family Residence,"$5,040",1900 sqft,Yes,$525,R2750248,,Residential,1974,,"23095 117 Ave, Maple Ridge, BC",1,3,0,01/02/2023,"$999,000",05/02/2023,"$955,000"
903,Townhouse,"$3,652",1469 sqft,No,$473,R2750730,,Residential,1983,,"3 - 21707 Dewdney Trunk Rd, Maple Ridge, BC",1,3,1,05/02/2023,"$695,000",10/02/2023,"$705,500"
904,Single Family Residence,"$4,057",2618 sqft,Yes,$456,R2752025,,Residential,2002,,"7 - 11495 Cottonwood Dr, Maple Ridge, BC",3,5,4,08/02/2023,"$1,195,000",11/02/2023,"$1,195,000"
905,Single Family Residence,,-,No,,R2791379,,Residential Lease,,,"20127 Lorne Ave, Maple Ridge, BC",1,3,0,19/06/2023,"$3,000",21/07/2023,"$3,000"
906,Townhouse,"$3,722",2064 sqft,Yes,$421,R2740677,,Residential,2009,,"59 - 11282 Cottonwood Dr, Maple Ridge, BC",3,3,2,28/11/2022,"$869,000",10/02/2023,"$837,500"
907,Multi Family,"$4,294",1689 sqft,Yes,$512,R2751489,,Residential,1987,,"11812 232 St, Maple Ridge, BC",2,3,6,07/02/2023,"$864,900",11/02/2023,"$864,900"
908,Single Family Residence,"$6,303",3510 sqft,No,$370,R2750426,,Residential,2001,,"26440 Cunningham Ave, Maple Ridge, BC",3,5,4,02/02/2023,"$1,299,000",10/02/2023,"$1,150,000"
909,Single Family Residence,"$5,265",1893 sqft,Yes,$580,R2751078,,Residential,1984,,"21397 126 Ave, Maple Ridge, BC",2,3,3,05/02/2023,"$1,099,000",12/02/2023,"$1,103,000"
910,Townhouse,,1371 sqft,Yes,$539,R2748805,,Residential,2023,,"16 - 23108 Lougheed Highway, Maple Ridge, BC",2,3,3,25/01/2023,"$739,900",10/02/2023,"$728,000"
911,Townhouse,"$3,171",1382 sqft,Yes,$506,R2753168,,Residential,2010,,"88 - 13819 232 St, Maple Ridge, BC",2,3,2,14/02/2023,"$699,900",20/02/2023,"$733,000"
912,Single Family Residence,"$5,551",1988 sqft,Yes,$568,R2752543,,Residential,2021,,"13683 232 A St, Maple Ridge, BC",3,4,2,12/02/2023,"$1,130,000",19/02/2023,"$1,060,000"
913,Multi Family,"$5,117",2050 sqft,Yes,$500,R2752782,,Residential,1995,,"21208 123 Ave, Maple Ridge, BC",2,3,6,13/02/2023,"$1,025,000",19/02/2023,"$995,000"
914,Apartment/Condominium,"$2,683",1286 sqft,Yes,$454,R2737277,,Residential,2007,,"316 - 11665 Haney Bypass, Maple Ridge, BC",2,3,2,08/11/2022,"$584,900",19/02/2023,"$580,000"
915,Townhouse,"$3,844",1339 sqft,Yes,$522,R2752293,,Residential,1995,,"9 - 11870 232 St, Maple Ridge, BC",2,3,2,08/02/2023,"$699,900",20/02/2023,"$670,000"
916,Townhouse,,1389 sqft,Yes,$539,R2754314,,Residential,2023,,"18 - 23108 Lougheed Highway, Maple Ridge, BC",2,3,3,19/02/2023,"$749,900",20/02/2023,"$745,000"
917,Townhouse,"$3,078",1455 sqft,Yes,$457,R2753676,,Residential,1990,,"1 - 11580 Burnett St, Maple Ridge, BC",2,3,2,16/02/2023,"$665,000",18/02/2023,"$690,000"
918,Apartment/Condominium,,798 sqft,Yes,$676,R2752622,,Residential,2023,,"103 - 11703 Fraser St, Maple Ridge, BC",2,2,1,12/02/2023,"$539,505",19/02/2023,"$530,900"
919,Townhouse,"$3,379",1324 sqft,Yes,$595,R2754356,,Residential,2021,,"1605 - 11295 Pazarena Pl, Maple Ridge, BC",2,3,2,21/02/2023,"$789,000",24/02/2023,"$790,000"
920,Townhouse,"$3,836",1346 sqft,Yes,$534,R2754835,,Residential,1995,,"26 - 11870 232 St, Maple Ridge, BC",2,3,2,20/02/2023,"$719,800",24/02/2023,"$715,000"
921,Townhouse,"$3,459",2475 sqft,No,$262,R2754007,,Residential,1993,,"4 - 22268 116 Ave, Maple Ridge, BC",2,2,2,19/02/2023,"$649,999",25/02/2023,"$725,000"
922,Single Family Residence,"$6,901",4081 sqft,Yes,$357,R2732186,,Residential,1999,,"10479 Slatford St, Maple Ridge, BC",3,8,6,17/10/2022,"$1,459,000",25/02/2023,"$1,410,000"
923,Apartment/Condominium,"$1,667",797 sqft,Yes,$470,R2746569,,Residential,1987,,"107 - 11578 225 St, Maple Ridge, BC",1,1,1,16/01/2023,"$375,000",24/02/2023,"$362,500"
924,Single Family Residence,"$5,795",2497 sqft,Yes,$478,R2755325,,Residential,1987,,"12181 Lindsay Pl, Maple Ridge, BC",2,4,6,21/02/2023,"$1,195,000",25/02/2023,"$1,195,000"
925,Single Family Residence,"$5,448",2775 sqft,Yes,$277,R2754385,,Residential,1989,,"12344 234 St, Maple Ridge, BC",2,4,5,20/02/2023,"$769,000",25/02/2023,"$845,000"
926,Apartment/Condominium,"$1,803",696 sqft,Yes,$610,R2752107,,Residential,2007,,"105 - 11667 Haney Bypass, Maple Ridge, BC",1,1,1,09/02/2023,"$425,000",24/02/2023,"$410,000"
927,Townhouse,"$3,403",1120 sqft,No,$571,R2752701,,Residential,1977,,"12152 Faber Cres, Maple Ridge, BC",1,3,3,12/02/2023,"$639,999",04/03/2023,"$637,000"
928,Apartment/Condominium,,885 sqft,No,$621,R2754459,,Residential,2023,,"401 - 11639 227 St, Maple Ridge, BC",2,2,1,19/02/2023,"$549,900",04/03/2023,"$540,000"
929,Single Family Residence,"$6,495",3195 sqft,Yes,$406,R2756010,,Residential,2004,,"20156 Ditton St, Maple Ridge, BC",4,5,8,27/02/2023,"$1,299,000",02/03/2023,"$1,285,000"
930,Single Family Residence,"$5,280",1553 sqft,Yes,$656,R2747456,,Residential,1993,,"12147 231 St, Maple Ridge, BC",2,3,4,19/01/2023,"$1,020,000",03/03/2023,"$1,000,000"
931,Single Family Residence,"$5,555",2473 sqft,Yes,$524,R2738611,,Residential,1985,,"23003 Apple Grove, Maple Ridge, BC",2,4,5,14/11/2022,"$1,298,000",04/03/2023,"$1,250,000"
932,Townhouse,"$2,773",1391 sqft,Yes,$481,R2755570,,Residential,1998,,"3 - 22980 Abernethy Lane, Maple Ridge, BC",2,3,2,26/02/2023,"$669,900",02/03/2023,"$670,000"
933,Single Family Residence,"$6,705",3228 sqft,Yes,$441,R2756431,,Residential,2017,,"10260 Wynnyk Way, Maple Ridge, BC",3,5,5,27/02/2023,"$1,425,000",04/03/2023,"$1,400,000"
