,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
851,Single Family Residence,,2326 sqft,Yes,$730,R2680256,,Residential,1961,,"1652 Eden Ave, Coquitlam, BC",2,5,0,22/04/2022,"$1,699,888",01/05/2022,"$1,782,000"
852,Single Family Residence,"$4,228",3041 sqft,Yes,$492,R2677784,,Residential,1990,,"2378 Mariana Pl, Coquitlam, BC",3,6,4,18/04/2022,"$1,498,000",30/04/2022,"$1,465,000"
853,Single Family Residence,"$3,648",1766 sqft,Yes,$808,R2679401,,Residential,1986,,"628 Lost Lake Dr, Coquitlam, BC",2,3,4,20/04/2022,"$1,428,000",01/05/2022,"$1,428,000"
854,Single Family Residence,"$4,259",2164 sqft,Yes,$780,R2680832,,Residential,1965,,"2498 Latimer Ave, Coquitlam, BC",3,4,3,24/04/2022,"$1,690,000",01/05/2022,"$1,820,000"
855,Apartment/Condominium,"$2,753",764 sqft,Yes,$928,R2677268,,Residential,2019,,"1104 691 North Rd, Coquitlam, BC",2,2,1,12/04/2022,"$709,000",01/05/2022,"$722,500"
856,Townhouse,"$3,909",1414 sqft,Yes,$706,R2681356,,Residential,2016,,"132 - 528 Foster Ave, Coquitlam, BC",2,3,3,25/04/2022,"$998,800",02/05/2022,"$1,316,000"
857,Townhouse,"$3,132",2132 sqft,Yes,$421,R2681990,,Residential,1988,,"27 - 1190 Falcon Dr, Coquitlam, BC",2,4,3,25/04/2022,"$899,000",02/05/2022,"$900,000"
858,Apartment/Condominium,"$3,227",1029 sqft,Yes,$862,R2683190,,Residential,2013,,"2507 - 3102 Windsor Gate, Coquitlam, BC",2,2,2,01/05/2022,"$888,000",02/05/2022,"$900,000"
859,Townhouse,"$2,806",1360 sqft,Yes,$513,R2680409,,Residential,1991,,"4A - 501 Cochrane Ave, Coquitlam, BC",2,2,1,24/04/2022,"$699,000",02/05/2022,"$710,000"
860,Single Family Residence,"$5,425",2667 sqft,No,$633,R2682013,,Residential,1963,,"1161 Madore Ave, Coquitlam, BC",2,5,0,26/04/2022,"$1,690,000",02/05/2022,"$1,835,000"
861,Townhouse,"$3,678",1330 sqft,Yes,$885,R2683136,,Residential,2016,,"109 - 528 Foster Ave, Coquitlam, BC",3,3,0,01/05/2022,"$1,178,000",02/05/2022,"$1,178,000"
862,Townhouse,"$2,835",1423 sqft,Yes,$484,R2680384,,Residential,1988,,"6 - 1328 Brunette Ave, Coquitlam, BC",2,2,2,24/04/2022,"$689,900",02/05/2022,"$765,000"
863,Apartment/Condominium,"$2,226",925 sqft,Yes,$539,R2681930,,Residential,1992,,"405 - 1180 Pinetree Way, Coquitlam, BC",2,2,1,25/04/2022,"$499,000",02/05/2022,"$588,000"
864,Single Family Residence,"$7,247",5456 sqft,Yes,$474,R2678716,,Residential,1995,,"1747 Sugarpine Crt, Coquitlam, BC",5,7,8,19/04/2022,"$2,588,000",07/05/2022,"$2,528,000"
865,Apartment/Condominium,,1028 sqft,Yes,$860,R2687332,,Residential,2026,,"310 - 567 Emerson St, Coquitlam, BC",2,2,1,06/05/2022,"$884,900",08/05/2022,"$884,900"
866,Apartment/Condominium,"$2,893",819 sqft,Yes,$937,R2684775,,Residential,2020,,"404 - 603 Regan Ave, Coquitlam, BC",2,2,1,03/05/2022,"$768,000",07/05/2022,"$764,000"
867,Single Family Residence,"$6,000",4860 sqft,Yes,$514,R2649664,,Residential,2022,,"3500 Highland Dr, Coquitlam, BC",8,8,3,06/02/2022,"$2,500,000",08/05/2022,"$2,420,000"
868,Townhouse,"$2,397",1154 sqft,Yes,$606,R2678310,,Residential,1993,,"122 - 217 Begin St, Coquitlam, BC",2,2,2,17/04/2022,"$699,900",07/05/2022,"$699,900"
869,Apartment/Condominium,,749 sqft,Yes,"$1,133",R2668561,,Residential,2022,,"1407 - 585 Austin Ave, Coquitlam, BC",2,2,1,21/03/2022,"$849,000",07/05/2022,"$798,095"
870,Apartment/Condominium,,530 sqft,Yes,"$1,130",R2676025,,Residential,2021,,"1305 - 450 Westview St, Coquitlam, BC",1,1,1,10/04/2022,"$599,000",07/05/2022,"$620,000"
871,Townhouse,"$3,091",1300 sqft,Yes,$767,R2684109,,Residential,2012,,"18 - 1338 Hames Cres, Coquitlam, BC",2,3,3,02/05/2022,"$998,000",07/05/2022,"$1,003,000"
872,Single Family Residence,"$4,002",2242 sqft,No,$610,R2682098,,Residential,1967,,"1206 Como Lake Ave, Coquitlam, BC",2,4,6,25/04/2022,"$1,369,000",09/05/2022,"$1,350,000"
873,Apartment/Condominium,"$1,593",1024 sqft,Yes,$683,R2851388,,Residential,1993,,"310 - 2995 Princess Cres, Coquitlam, BC",2,2,1,19/02/2024,"$699,900",06/03/2024,"$687,000"
874,Townhouse,"$2,225",1079 sqft,No,$647,R2683769,,Residential,1986,,"302 Schoolhouse St, Coquitlam, BC",1,2,2,01/05/2022,"$699,000",09/05/2022,"$730,000"
875,Single Family Residence,"$4,360",2509 sqft,No,$557,R2684019,,Residential,1986,,"2919 Walton Ave, Coquitlam, BC",2,3,2,01/05/2022,"$1,399,000",09/05/2022,"$1,415,000"
876,Townhouse,"$3,314",1497 sqft,Yes,$667,R2684468,,Residential,2009,,"132 - 3105 Dayanee Springs Blvd, Coquitlam, BC",2,3,2,02/05/2022,"$999,900",09/05/2022,"$999,999"
877,Single Family Residence,"$5,823",3713 sqft,Yes,$538,R2680842,,Residential,1974,,"811 Sprice Ave, Coquitlam, BC",3,6,6,24/04/2022,"$1,999,000",09/05/2022,"$1,996,500"
878,Apartment/Condominium,"$2,730",923 sqft,Yes,$745,R2684555,,Residential,1998,,"305 - 1428 Parkway Blvd, Coquitlam, BC",2,2,2,02/05/2022,"$688,000",09/05/2022,"$735,000"
879,Townhouse,"$3,469",1579 sqft,Yes,$696,R2684564,,Residential,2015,,"102 - 801 Roderick Ave, Coquitlam, BC",2,3,2,03/05/2022,"$1,099,000",09/05/2022,"$1,199,000"
880,Townhouse,"$3,060",2012 sqft,Yes,$426,R2683148,,Residential,1988,,"6 - 1190 Falcon Dr, Coquitlam, BC",2,2,2,01/05/2022,"$859,000",11/05/2022,"$808,000"
881,Single Family Residence,"$4,730",3066 sqft,Yes,$521,R2656708,,Residential,1967,,"644 Midvale St, Coquitlam, BC",2,6,5,22/02/2022,"$1,599,000",11/05/2022,"$1,450,000"
882,Townhouse,"$3,674",1237 sqft,Yes,$970,R2677948,,Residential,2015,,"123 - 548 Foster Ave, Coquitlam, BC",3,3,0,18/04/2022,"$1,200,000",12/05/2022,"$1,150,000"
883,Apartment/Condominium,"$2,302",610 sqft,Yes,$949,R2680877,,Residential,2013,,"1808 - 3008 Glen Dr, Coquitlam, BC",1,1,1,20/04/2022,"$579,000",12/05/2022,"$579,000"
884,Apartment/Condominium,"$2,621",1298 sqft,Yes,$523,R2681910,,Residential,1995,,"437 - 3098 Guildford Way, Coquitlam, BC",2,2,1,27/04/2022,"$679,000",12/05/2022,"$672,000"
885,Apartment/Condominium,"$2,203",711 sqft,Yes,$984,R2678508,,Residential,2022,,"215 - 750 Dogwood St, Coquitlam, BC",1,2,1,17/04/2022,"$699,900",12/05/2022,"$699,900"
886,Single Family Residence,"$8,370",3487 sqft,Yes,$857,R2686128,,Residential,2007,,"635 Dansey Ave, Coquitlam, BC",3,5,5,07/05/2022,"$2,988,800",11/05/2022,"$2,950,000"
887,Apartment/Condominium,"$1,753",693 sqft,Yes,$705,R2682118,,Residential,1995,,"306 - 1190 Eastwood St, Coquitlam, BC",1,1,1,25/04/2022,"$489,000",11/05/2022,"$490,000"
888,Apartment/Condominium,"$1,988",657 sqft,Yes,$911,R2686927,,Residential,2009,,"210 - 3132 Dayanee Springs Blvd, Coquitlam, BC",1,1,1,09/05/2022,"$599,000",15/05/2022,"$575,000"
889,Townhouse,"$3,409",2042 sqft,Yes,$488,R2686359,,Residential,1990,,"4 - 1216 Johnson St, Coquitlam, BC",2,3,2,07/05/2022,"$998,000",15/05/2022,"$1,100,000"
890,Single Family Residence,"$5,192",2472 sqft,No,$728,R2686102,,Residential,1969,,"873 Kelvin St, Coquitlam, BC",1,3,6,08/05/2022,"$1,799,900",15/05/2022,"$1,766,000"
891,Single Family Residence,"$3,811",2446 sqft,Yes,$408,R2685340,,Residential,1985,,"2966 Dewdney Trunk Rd, Coquitlam, BC",3,5,5,04/05/2022,"$999,000",15/05/2022,"$1,250,000"
892,Multi Family,"$4,478",1706 sqft,Yes,$820,R2682715,,Residential,2009,,"1308 Hammond Ave, Coquitlam, BC",2,3,7,28/04/2022,"$1,399,000",15/05/2022,"$1,390,000"
893,Apartment/Condominium,"$2,575",858 sqft,Yes,$790,R2687785,,Residential,2009,,"602 - 2980 Atlantic Ave, Coquitlam, BC",2,2,1,09/05/2022,"$678,000",15/05/2022,"$665,000"
894,Townhouse,"$2,862",1315 sqft,No,$637,R2687098,,Residential,1987,,"43 - 2736 Atlin Pl, Coquitlam, BC",2,3,1,10/05/2022,"$838,888",15/05/2022,"$840,000"
895,Townhouse,"$2,536",1325 sqft,Yes,$753,R2687433,,Residential,2013,,"79 - 1320 Riley St, Coquitlam, BC",2,3,0,10/05/2022,"$999,000",16/05/2022,"$999,000"
896,Apartment/Condominium,"$1,544",613 sqft,Yes,$650,R2688165,,Residential,1982,,"305 - 1050 Howie Ave, Coquitlam, BC",1,1,1,11/05/2022,"$399,000",18/05/2022,"$415,000"
897,Single Family Residence,"$4,403",2566 sqft,No,$623,R2689378,,Residential,1972,,"2228 Park Cres, Coquitlam, BC",2,5,5,15/05/2022,"$1,599,000",19/05/2022,"$1,567,500"
898,Apartment/Condominium,"$2,613",827 sqft,Yes,$894,R2687963,,Residential,2018,,"504 - 3100 Windsor Gate, Coquitlam, BC",2,2,2,10/05/2022,"$739,900",18/05/2022,"$780,000"
899,Single Family Residence,"$4,247",2249 sqft,No,$778,R2679414,,Residential,1961,,"318 Seaforth Cres, Coquitlam, BC",2,3,8,20/04/2022,"$1,750,000",18/05/2022,"$1,685,000"
900,Apartment/Condominium,"$3,007",994 sqft,Yes,$802,R2682776,,Residential,2007,,"2501 - 2979 Glen Dr, Coquitlam, BC",2,2,1,28/04/2022,"$798,000",19/05/2022,"$800,000"
901,Apartment/Condominium,,807 sqft,Yes,"$1,236",R2839535,,Residential,2023,,"3607 - 1182 Westwood St, Coquitlam, BC",2,2,1,04/01/2024,"$998,000",-,-
902,Single Family Residence,"$9,602",5762 sqft,Yes,$555,R2676574,,Residential,2019,,"824 Regent St, Coquitlam, BC",7,9,8,11/04/2022,"$3,199,000",18/05/2022,"$3,050,000"
903,Single Family Residence,"$5,478",3204 sqft,Yes,$514,R2687925,,Residential,1976,,"991 Ogden St, Coquitlam, BC",3,3,8,10/05/2022,"$1,650,000",17/05/2022,"$1,735,000"
904,Apartment/Condominium,"$3,253",1009 sqft,Yes,$890,R2654001,,Residential,2017,,"1609 - 520 Como Lake Ave, Coquitlam, BC",2,3,1,14/02/2022,"$899,000",23/05/2022,"$880,000"
905,Apartment/Condominium,"$2,708",961 sqft,Yes,$758,R2689202,,Residential,2013,,"406 - 1128 Kensal Pl, Coquitlam, BC",2,2,1,15/05/2022,"$728,800",23/05/2022,"$760,000"
906,Apartment/Condominium,"$2,075",1014 sqft,Yes,$788,R2841279,,Residential,2007,,"411 - 2951 Silver Springs Blvd, Coquitlam, BC",2,2,1,11/01/2024,"$799,900",29/03/2024,"$795,000"
907,Apartment/Condominium,"$2,442",576 sqft,Yes,"$1,128",R2690743,,Residential,2016,,"3802 - 1188 Pinetree Way, Coquitlam, BC",1,1,1,17/05/2022,"$649,900",23/05/2022,"$660,000"
908,Single Family Residence,"$4,383",3028 sqft,Yes,$517,R2689972,,Residential,1974,,"2785 Daybreak Ave, Coquitlam, BC",3,5,4,16/05/2022,"$1,568,000",23/05/2022,"$1,650,000"
909,Apartment/Condominium,"$2,905",1017 sqft,Yes,$785,R2690659,,Residential,2016,,"201 - 3093 Windsor Gate, Coquitlam, BC",2,2,2,18/05/2022,"$799,000",23/05/2022,"$799,000"
910,Apartment/Condominium,"$2,196",605 sqft,Yes,$909,R2686250,,Residential,2009,,"506 - 1185 The High St, Coquitlam, BC",1,1,1,10/05/2022,"$550,000",23/05/2022,"$548,000"
911,Single Family Residence,"$5,113",3643 sqft,Yes,$466,R2689171,,Residential,1992,,"1558 Wintergreen Pl, Coquitlam, BC",3,6,4,15/05/2022,"$1,700,000",23/05/2022,"$1,725,000"
912,Apartment/Condominium,"$2,275",890 sqft,Yes,$897,R2783741,,Residential,2013,,"3206 - 2955 Atlantic Ave, Coquitlam, BC",2,2,1,31/05/2023,"$799,000",03/07/2023,"$775,000"
913,Single Family Residence,"$4,939",2160 sqft,Yes,$960,R2691595,,Residential,1953,,"1010 Thomas Ave, Coquitlam, BC",2,4,5,23/05/2022,"$2,075,000",27/05/2022,"$2,000,000"
914,Single Family Residence,"$5,471",3040 sqft,Yes,$654,R2690719,,Residential,2000,,"2297 Gale Ave, Coquitlam, BC",3,5,6,17/05/2022,"$1,989,000",27/05/2022,"$1,929,000"
915,Apartment/Condominium,"$2,089",841 sqft,Yes,$713,R2687405,,Residential,1997,,"401 - 3176 Plateau Blvd, Coquitlam, BC",2,2,1,09/05/2022,"$599,900",28/05/2022,"$560,000"
916,Townhouse,"$2,823",1320 sqft,No,$643,R2692059,,Residential,1980,,"26 - 1141 Eagleridge Dr, Coquitlam, BC",1,3,2,23/05/2022,"$850,000",27/05/2022,"$852,500"
917,Apartment/Condominium,,558 sqft,Yes,"$1,197",R2673402,,Residential,2021,,"1703 - 450 Westview St, Coquitlam, BC",1,1,1,04/04/2022,"$668,000",28/05/2022,"$655,000"
918,Single Family Residence,"$5,595",2468 sqft,No,$810,R2677927,,Residential,1962,,"634 Dansey Ave, Coquitlam, BC",2,4,4,18/04/2022,"$1,999,999",27/05/2022,"$1,800,000"
919,Apartment/Condominium,"$2,300",630 sqft,Yes,$928,R2693408,,Residential,2017,,"710 - 711 Breslay St, Coquitlam, BC",1,1,1,25/05/2022,"$585,000",28/05/2022,"$575,000"
920,Apartment/Condominium,"$2,431",1235 sqft,Yes,$546,R2692412,,Residential,1995,,"134 - 3098 Guildford Way, Coquitlam, BC",2,2,2,24/05/2022,"$675,000",01/06/2022,"$725,000"
921,Single Family Residence,"$4,686",1847 sqft,Yes,$812,R2687650,,Residential,1958,,"342 Leroy St, Coquitlam, BC",2,4,4,10/05/2022,"$1,499,900",31/05/2022,"$1,485,000"
922,Single Family Residence,"$5,274",2252 sqft,Yes,$732,R2688062,,Residential,1956,,"709 Ivy Ave, Coquitlam, BC",2,5,6,10/05/2022,"$1,649,000",31/05/2022,"$1,540,000"
923,Apartment/Condominium,,900 sqft,Yes,"$1,055",R2676594,,Residential,2022,,"201 - 595 Austin Ave, Coquitlam, BC",2,2,1,11/04/2022,"$949,900",01/06/2022,"$949,900"
924,Single Family Residence,"$4,970",1700 sqft,Yes,$941,R2686167,,Residential,1973,,"691 Folsom St, Coquitlam, BC",2,3,8,08/05/2022,"$1,600,000",31/05/2022,"$1,555,000"
925,Apartment/Condominium,"$2,852",1025 sqft,Yes,$866,R2691832,,Residential,2017,,"114 - 607 Cottonwood Ave, Coquitlam, BC",2,2,2,23/05/2022,"$888,000",30/05/2022,"$888,000"
926,Apartment/Condominium,"$2,351",988 sqft,Yes,$657,R2691384,,Residential,1995,,"102 - 2970 Princess Cres, Coquitlam, BC",2,2,1,22/05/2022,"$650,000",31/05/2022,"$635,000"
927,Townhouse,"$2,391",968 sqft,No,$619,R2693093,,Residential,1976,,"999 Howie Ave, Coquitlam, BC",1,2,1,23/05/2022,"$599,900",31/05/2022,"$625,000"
928,Apartment/Condominium,"$3,455",1025 sqft,Yes,$974,R2880055,,Residential,2017,,"2702 - 602 Como Lake Ave, Coquitlam, BC",2,2,2,05/05/2024,"$998,900",-,Not Sold Yet
929,Apartment/Condominium,,807 sqft,Yes,"$1,237",R2839211,,Residential,2023,,"3707 - 1182 Westwood St, Coquitlam, BC",2,2,1,03/01/2024,"$998,888",-,-
930,Single Family Residence,"$3,451",2262 sqft,No,$574,R2693044,,Residential,2006,,"336 - 3000 Riverbend Dr, Coquitlam, BC",3,5,3,25/05/2022,"$1,300,000",05/06/2022,"$1,250,000"
931,Single Family Residence,"$5,026",2414 sqft,No,$693,R2692582,,Residential,1957,,"1331 Summit Dr, Coquitlam, BC",2,4,6,24/05/2022,"$1,675,000",05/06/2022,"$1,600,000"
932,Single Family Residence,"$8,645",2302 sqft,No,"$1,251",R2633459,,Residential,1976,,"703 Delestre Ave, Coquitlam, BC",2,4,2,14/11/2021,"$2,880,000",05/06/2022,"$2,690,000"
933,Apartment/Condominium,"$2,105",562 sqft,Yes,$978,R2694538,,Residential,2009,,"2208 - 2980 Atlantic Ave, Coquitlam, BC",1,1,1,30/05/2022,"$549,800",05/06/2022,"$551,500"
934,Single Family Residence,"$5,418",4373 sqft,Yes,$500,R2694746,,Residential,1992,,"2905 Hedgestone Crt, Coquitlam, BC",4,5,4,30/05/2022,"$2,188,800",05/06/2022,"$2,000,000"
935,Single Family Residence,"$4,738",2513 sqft,Yes,$636,R2781251,,Residential,1963,,"319 Leroy St, Coquitlam, BC",1,4,6,24/05/2023,"$1,599,900",29/05/2023,"$1,585,000"
936,Apartment/Condominium,"$2,655",878 sqft,Yes,$830,R2686296,,Residential,2017,,"302 - 607 Cottonwood Ave, Coquitlam, BC",2,2,1,08/05/2022,"$729,000",09/06/2022,"$715,000"
937,Single Family Residence,"$5,164",2410 sqft,Yes,$663,R2688969,,Residential,1965,,"2090 Edgewood Ave, Coquitlam, BC",3,4,0,15/05/2022,"$1,598,000",08/06/2022,"$1,400,000"
938,Apartment/Condominium,"$1,598",650 sqft,Yes,$576,R2697683,,Residential,1969,,"117 - 1000 King Albert Ave, Coquitlam, BC",1,1,1,05/06/2022,"$375,000",08/06/2022,"$385,000"
939,Apartment/Condominium,"$2,480",1249 sqft,Yes,$572,R2697107,,Residential,1998,,"133 - 3098 Guildford Way, Coquitlam, BC",2,2,1,05/06/2022,"$715,000",08/06/2022,"$715,000"
940,Apartment/Condominium,"$1,938",876 sqft,Yes,$650,R2691638,,Residential,1990,,"104 - 98 Laval St, Coquitlam, BC",1,2,1,23/05/2022,"$569,880",08/06/2022,"$585,000"
941,Apartment/Condominium,"$2,677",1375 sqft,Yes,$573,R2685573,,Residential,1997,,"205 - 1196 Pipeline Rd, Coquitlam, BC",2,3,2,05/05/2022,"$789,000",08/06/2022,"$782,000"
942,Apartment/Condominium,"$2,738",986 sqft,Yes,$799,R2695977,,Residential,2011,,"305 - 1153 Kensal Pl, Coquitlam, BC",2,2,1,02/06/2022,"$788,000",08/06/2022,"$760,000"
943,Apartment/Condominium,"$2,639",1018 sqft,Yes,$716,R2689124,,Residential,2007,,"309 - 2959 Silver Springs Blvd, Coquitlam, BC",2,2,2,15/05/2022,"$729,900",07/06/2022,"$719,000"
944,Apartment/Condominium,"$2,261",912 sqft,Yes,$794,R2698297,,Residential,1999,,"107 - 1438 Parkway Blvd, Coquitlam, BC",2,2,1,06/06/2022,"$725,000",14/06/2022,"$718,000"
945,Apartment/Condominium,,1487 sqft,Yes,"$1,526",R2677257,,Residential,2024,,"4503 - 720 Farrow St, Coquitlam, BC",2,3,2,07/04/2022,"$2,269,900",14/06/2022,"$2,095,800"
946,Single Family Residence,,2584 sqft,Yes,$811,R2697255,,Residential,2022,,"101 - 824 Edgar Ave, Coquitlam, BC",3,3,2,06/06/2022,"$2,098,000",14/06/2022,"$1,973,333"
947,Apartment/Condominium,"$3,227",964 sqft,Yes,$903,R2679558,,Residential,2019,,"707 - 657 Whiting Way, Coquitlam, BC",2,2,1,20/04/2022,"$871,000",14/06/2022,"$850,000"
948,Apartment/Condominium,"$2,279",871 sqft,Yes,$746,R2696616,,Residential,1997,,"401 - 1185 Pacific St, Coquitlam, BC",2,2,1,01/06/2022,"$649,900",14/06/2022,"$637,000"
949,Apartment/Condominium,"$2,075",619 sqft,Yes,$848,R2696239,,Residential,2013,,"218 - 608 Como Lake Ave, Coquitlam, BC",1,1,1,02/06/2022,"$525,000",13/06/2022,"$535,000"
950,Townhouse,"$1,066",1066 sqft,Yes,$844,R2693275,,Residential,2022,,"204 - 708 Lea Ave, Coquitlam, BC",1,2,1,25/05/2022,"$899,900",14/06/2022,"$875,000"
951,Apartment/Condominium,"$2,249",575 sqft,Yes,"$1,026",R2696668,,Residential,2020,,"510 - 657 Whiting Way, Coquitlam, BC",1,1,1,02/06/2022,"$590,000",14/06/2022,"$555,000"
952,Single Family Residence,"$4,394",2309 sqft,Yes,$757,R2693156,,Residential,1966,,"1905 Regan Ave, Coquitlam, BC",2,5,6,24/05/2022,"$1,750,000",19/06/2022,"$1,670,000"
953,Apartment/Condominium,"$2,628",985 sqft,Yes,$648,R2688048,,Residential,2014,,"110 - 202 Lebleu St, Coquitlam, BC",2,2,1,10/05/2022,"$639,000",19/06/2022,"$620,000"
954,Apartment/Condominium,"$2,393",575 sqft,Yes,"$1,041",R2698649,,Residential,2020,,"1710 - 652 Whiting Way, Coquitlam, BC",1,1,1,09/06/2022,"$599,000",19/06/2022,"$650,000"
955,Apartment/Condominium,"$2,492",723 sqft,Yes,$691,R2699999,,Residential,2007,,"302 - 2979 Glen Dr, Coquitlam, BC",1,1,1,09/06/2022,"$499,900",20/06/2022,"$570,000"
956,Apartment/Condominium,,1105 sqft,Yes,"$1,266",R2670777,,Residential,2024,,"807 - 720 Farrow St, Coquitlam, BC",2,2,1,24/03/2022,"$1,399,900",19/06/2022,"$1,399,900"
957,Apartment/Condominium,"$2,939",868 sqft,Yes,$805,R2700129,,Residential,2009,,"2701 - 2978 Glen Dr, Coquitlam, BC",2,2,1,12/06/2022,"$699,000",20/06/2022,"$685,000"
958,Apartment/Condominium,"$2,014",836 sqft,Yes,$763,R2697752,,Residential,2014,,"101 - 958 Ridgeway Ave, Coquitlam, BC",1,1,1,07/06/2022,"$638,000",19/06/2022,"$623,000"
959,Apartment/Condominium,"$2,958",835 sqft,Yes,$957,R2695640,,Residential,2017,,"1403 - 602 Como Lake Ave, Coquitlam, BC",2,2,1,01/06/2022,"$799,900",20/06/2022,"$728,000"
960,Single Family Residence,"$5,527",3085 sqft,Yes,$583,R2703318,,Residential,2002,,"3388 Plateau Blvd, Coquitlam, BC",3,5,5,21/06/2022,"$1,800,000",26/06/2022,"$1,800,000"
961,Single Family Residence,"$4,125",1845 sqft,No,$775,R2698321,,Residential,1980,,"2955 Berkeley Pl, Coquitlam, BC",3,4,6,08/06/2022,"$1,430,888",26/06/2022,"$1,350,000"
962,Single Family Residence,"$6,568",4483 sqft,No,$479,R2701835,,Residential,1996,,"1669 Mallard Crt, Coquitlam, BC",3,7,4,19/06/2022,"$2,150,000",26/06/2022,"$2,100,000"
963,Apartment/Condominium,"$1,700",698 sqft,Yes,$881,R2898285,,Residential,2012,,"218 - 1150 Kensal Pl, Coquitlam, BC",1,1,2,23/06/2024,"$614,995",26/06/2024,"$615,000"
964,Single Family Residence,"$5,831",3659 sqft,Yes,$543,R2697852,,Residential,2012,,"3368 Princeton Ave, Coquitlam, BC",4,6,5,06/06/2022,"$1,990,000",26/06/2022,"$1,860,000"
965,Single Family Residence,"$5,990",3460 sqft,Yes,$433,R2701925,,Residential,1992,,"2637 Sandstone Cres, Coquitlam, BC",2,5,6,19/06/2022,"$1,499,000",26/06/2022,"$1,505,000"
966,Townhouse,"$2,347",882 sqft,No,$725,R2702282,,Residential,1987,,"16 - 2736 Atlin Pl, Coquitlam, BC",1,2,1,20/06/2022,"$639,900",26/06/2022,"$655,200"
967,Single Family Residence,"$4,125",2118 sqft,Yes,$749,R2690297,,Residential,1973,,"3097 Mariner Way, Coquitlam, BC",3,4,5,17/05/2022,"$1,588,000",25/06/2022,"$1,450,000"
968,Townhouse,"$2,909",1225 sqft,Yes,$685,R2697715,,Residential,2011,,"108 - 3010 Riverbend Dr, Coquitlam, BC",2,2,2,06/06/2022,"$839,900",29/06/2022,"$825,000"
969,Apartment/Condominium,"$2,196",550 sqft,Yes,$978,R2703292,,Residential,2019,,"301 - 530 Whiting Way, Coquitlam, BC",1,1,2,21/06/2022,"$538,000",29/06/2022,"$577,500"
970,Apartment/Condominium,"$2,151",794 sqft,Yes,$724,R2699804,,Residential,2009,,"310 - 3082 Dayanee Springs Blvd, Coquitlam, BC",1,1,1,13/06/2022,"$575,000",29/06/2022,"$570,000"
971,Single Family Residence,"$4,535",3628 sqft,No,$358,R2705196,,Residential,1977,,"1037 Buoy Dr, Coquitlam, BC",3,6,2,28/06/2022,"$1,299,000",29/06/2022,"$1,360,000"
972,Apartment/Condominium,"$2,336",633 sqft,Yes,$946,R2702646,,Residential,2012,,"3202 - 2968 Glen Dr, Coquitlam, BC",1,1,1,20/06/2022,"$599,000",29/06/2022,"$585,000"
973,Single Family Residence,"$5,720",2148 sqft,Yes,$914,R2701162,,Residential,1969,,"1119 Milford Ave, Coquitlam, BC",3,5,8,16/06/2022,"$1,965,000",28/06/2022,"$1,910,000"
974,Apartment/Condominium,"$1,753",529 sqft,Yes,$943,R2704357,,Residential,2010,,"401 - 2957 Glen Dr, Coquitlam, BC",1,1,1,26/06/2022,"$499,000",29/06/2022,"$497,000"
975,Single Family Residence,"$4,422",1502 sqft,Yes,"$1,131",R2700510,,Residential,1951,,"319 Dunlop St, Coquitlam, BC",1,4,6,12/06/2022,"$1,700,000",29/06/2022,"$1,580,000"
976,Townhouse,"$3,735",1496 sqft,No,$835,R2696599,,Residential,2019,,"12 - 3500 Promenade Burke Village, Coquitlam, BC",2,4,2,05/06/2022,"$1,250,000",05/07/2022,"$1,225,000"
977,Apartment/Condominium,"$2,871",896 sqft,Yes,$891,R2692292,,Residential,2013,,"2106 - 2955 Atlantic Ave, Coquitlam, BC",2,2,1,20/05/2022,"$799,000",05/07/2022,"$775,000"
978,Single Family Residence,"$5,516",3105 sqft,Yes,$640,R2704489,,Residential,1971,,"873 Cornell Ave, Coquitlam, BC",3,4,4,27/06/2022,"$1,988,000",05/07/2022,"$1,875,000"
979,Apartment/Condominium,"$2,575",1196 sqft,Yes,$517,R2704293,,Residential,1991,,"801 - 738 Farrow St, Coquitlam, BC",2,2,1,26/06/2022,"$619,000",04/07/2022,"$632,000"
980,Single Family Residence,"$4,951",2612 sqft,Yes,$648,R2705007,,Residential,1970,,"1419 Haversley Ave, Coquitlam, BC",3,4,2,27/06/2022,"$1,695,000",05/07/2022,"$1,695,000"
981,Apartment/Condominium,,1090 sqft,Yes,"$1,009",R2683735,,Residential,2023,,"2901 - 1182 Westwood St, Coquitlam, BC",2,3,1,01/05/2022,"$1,099,900",05/07/2022,"$1,099,900"
982,Townhouse,"$4,576",2516 sqft,Yes,$631,R2704455,,Residential,2015,,"106 - 3451 Promenade Burke Village, Coquitlam, BC",2,3,2,27/06/2022,"$1,588,000",04/07/2022,"$1,530,000"
983,Apartment/Condominium,,941 sqft,Yes,$911,R2689316,,Residential,2022,,"303 - 750 Dogwood St, Coquitlam, BC",2,3,2,14/05/2022,"$858,000",05/07/2022,"$833,000"
984,Apartment/Condominium,"$1,638",989 sqft,Yes,$565,R2707592,,Residential,1986,,"320 - 932 Robinson St, Coquitlam, BC",2,2,1,06/07/2022,"$559,000",11/07/2022,"$580,000"
985,Townhouse,"$3,587",1676 sqft,Yes,$714,R2701715,,Residential,2017,,"110 - 3525 Chandler St, Coquitlam, BC",3,3,2,19/06/2022,"$1,198,000",10/07/2022,"$1,122,000"
