,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
553,Apartment/Condominium,"$2,407",756 sqft,Yes,$899,R2716775,,Residential,2019,,"702 - 988 Quayside Dr, New Westminster, BC",1,2,1,14/08/2022,"$680,000",28/08/2022,"$665,000"
554,Apartment/Condominium,"$1,966",680 sqft,Yes,$830,R2718131,,Residential,2005,,"411 - 10 Renaissance Sq, New Westminster, BC",1,1,1,21/08/2022,"$565,000",27/08/2022,"$558,000"
555,Townhouse,,1574 sqft,Yes,$889,R2721516,,Residential,2022,,"156 - 488 Furness St, New Westminster, BC",3,3,2,25/08/2022,"$1,399,900",25/08/2022,"$1,399,900"
556,Single Family Residence,"$6,632",2390 sqft,Yes,$836,R2712721,,Residential,2014,,"119 Durham St, New Westminster, BC",3,4,2,26/07/2022,"$1,999,000",27/08/2022,"$2,030,000"
557,Apartment/Condominium,"$1,836",661 sqft,Yes,$800,R2718007,,Residential,2012,,"407 - 240 Francis Way, New Westminster, BC",1,1,1,21/08/2022,"$529,000",25/08/2022,"$515,000"
558,Single Family Residence,"$6,490",2824 sqft,Yes,$885,R2703257,,Residential,2017,,"221 9 Th Ave, New Westminster, BC",3,3,6,22/06/2022,"$2,500,000",27/08/2022,"$2,400,000"
559,Single Family Residence,"$4,523",1559 sqft,Yes,$849,R2716630,,Residential,1948,,"928 Chilliwack St, New Westminster, BC",2,5,3,14/08/2022,"$1,325,000",27/08/2022,"$1,295,000"
560,Townhouse,,1440 sqft,Yes,$799,R2723518,,Residential,2023,,"55 - 488 Furness St, New Westminster, BC",3,4,2,08/09/2022,"$1,150,900",08/09/2022,"$1,150,900"
561,Apartment/Condominium,"$1,983",560 sqft,Yes,$946,R2721312,,Residential,2020,,"1206 - 258 Nelson's Crt, New Westminster, BC",1,1,1,04/09/2022,"$529,900",10/09/2022,"$541,000"
562,Apartment/Condominium,,551 sqft,Yes,$453,R2697837,,Residential,1969,,"301 - 910 5th Ave, New Westminster, BC",1,1,1,07/06/2022,"$249,900",11/09/2022,"$243,000"
563,Townhouse,,1240 sqft,Yes,$830,R2723563,,Residential,2023,,"56 - 488 Furness St, New Westminster, BC",2,3,2,08/09/2022,"$1,029,900",08/09/2022,"$1,029,900"
564,Apartment/Condominium,"$1,841",648 sqft,Yes,$771,R2712299,,Residential,2012,,"202 - 709 12 Th St, New Westminster, BC",1,1,1,25/07/2022,"$499,900",08/09/2022,"$475,000"
565,Townhouse,,1575 sqft,Yes,$825,R2712934,,Residential,2022,,"154 - 488 Furness St, New Westminster, BC",3,3,2,25/07/2022,"$1,299,900",10/09/2022,"$1,299,900"
566,Apartment/Condominium,"$2,465",758 sqft,Yes,$813,R2697159,,Residential,2019,,"502 - 218 Carnarvon St, New Westminster, BC",1,1,1,05/06/2022,"$617,000",09/09/2022,"$608,000"
567,Apartment/Condominium,"$1,360",652 sqft,No,$644,R2716496,,Residential,1975,,"302 - 815 4 Th Ave, New Westminster, BC",1,1,1,14/08/2022,"$420,000",09/09/2022,"$402,000"
568,Apartment/Condominium,"$2,299",805 sqft,Yes,$843,R2718934,,Residential,2014,,"410 - 500 Royal Ave, New Westminster, BC",2,2,1,24/08/2022,"$679,000",20/09/2022,"$650,000"
569,Apartment/Condominium,"$2,081",777 sqft,Yes,$759,R2723415,,Residential,2005,,"105 - 7 Rialto Crt, New Westminster, BC",1,1,1,12/09/2022,"$590,000",18/09/2022,"$585,000"
570,Apartment/Condominium,"$1,819",960 sqft,Yes,$588,R2723659,,Residential,1974,,"1601 - 740 Hamilton St, New Westminster, BC",1,2,1,12/09/2022,"$565,000",19/09/2022,"$555,000"
571,Single Family Residence,"$6,218",3002 sqft,No,$616,R2722653,,Residential,1985,,"461 Glenbrook Dr, New Westminster, BC",3,5,4,11/09/2022,"$1,850,000",20/09/2022,"$1,951,000"
572,Apartment/Condominium,"$1,703",922 sqft,Yes,$569,R2721983,,Residential,1976,,"705 - 620 7 Th Ave, New Westminster, BC",1,2,1,07/09/2022,"$525,000",18/09/2022,"$520,000"
573,Apartment/Condominium,"$2,016",836 sqft,Yes,$584,R2722723,,Residential,1995,,"402 - 624 Agnes St, New Westminster, BC",1,1,1,11/09/2022,"$489,000",19/09/2022,"$490,000"
574,Townhouse,"$2,915",1716 sqft,Yes,$472,R2723524,,Residential,1990,,"3 - 25 Richmond St, New Westminster, BC",2,3,2,13/09/2022,"$810,000",17/09/2022,"$800,000"
575,Apartment/Condominium,"$2,073",821 sqft,Yes,$694,R2723463,,Residential,2012,,"302 - 245 Brookes St, New Westminster, BC",2,2,1,13/09/2022,"$569,900",19/09/2022,"$585,000"
576,Apartment/Condominium,"$1,627",704 sqft,Yes,$651,R2719483,,Residential,2007,,"301 - 200 Keary St, New Westminster, BC",1,1,2,28/08/2022,"$459,000",01/10/2022,"$437,000"
577,Apartment/Condominium,"$2,655",1270 sqft,Yes,$578,R2727182,,Residential,1996,,"1005 - 739 Princess St, New Westminster, BC",2,2,1,27/09/2022,"$735,000",02/10/2022,"$710,000"
578,Apartment/Condominium,"$2,229",817 sqft,Yes,$734,R2727377,,Residential,2006,,"406 - 675 Park Cres, New Westminster, BC",1,1,2,27/09/2022,"$599,900",01/10/2022,"$605,000"
579,Apartment/Condominium,"$1,898",980 sqft,Yes,$611,R2727374,,Residential,1987,,"102 - 777 8 Th St, New Westminster, BC",1,2,1,27/09/2022,"$599,000",30/09/2022,"$597,000"
580,Apartment/Condominium,"$2,032",825 sqft,Yes,$664,R2727703,,Residential,2008,,"3402 - 240 Sherbrooke St, New Westminster, BC",1,1,1,27/09/2022,"$548,500",01/10/2022,"$542,500"
581,Apartment/Condominium,"$2,015",594 sqft,Yes,$956,R2722069,,Residential,2013,,"1207 - 608 Belmont St, New Westminster, BC",1,1,1,07/09/2022,"$568,000",01/10/2022,"$525,000"
582,Townhouse,"$3,299",1846 sqft,Yes,$622,R2726953,,Residential,1974,,"5 - 114 Park Row, New Westminster, BC",2,3,1,26/09/2022,"$1,150,000",02/10/2022,"$1,185,000"
583,Apartment/Condominium,"$1,912",628 sqft,Yes,$875,R2727015,,Residential,2014,,"501 - 125 Columbia St, New Westminster, BC",1,1,1,26/09/2022,"$549,999",01/10/2022,"$550,000"
584,Apartment/Condominium,"$1,573",696 sqft,Yes,$610,R2729678,,Residential,1998,,"311 - 210 11 Th St, New Westminster, BC",1,1,1,06/10/2022,"$425,000",12/10/2022,"$437,000"
585,Apartment/Condominium,"$1,174",706 sqft,Yes,$566,R2707286,,Residential,1975,,"M5 - 710 7 Th Ave, New Westminster, BC",1,1,1,06/07/2022,"$399,888",11/10/2022,"$380,000"
586,Apartment/Condominium,"$2,420",909 sqft,Yes,$660,R2728303,,Residential,2012,,"206 - 709 12 Th St, New Westminster, BC",2,2,2,02/10/2022,"$600,000",10/10/2022,"$609,000"
587,Apartment/Condominium,"$31,277",919 sqft,Yes,$446,R2876698,,Residential,1969,,"105 - 910 5 Th Ave, New Westminster, BC",1,2,1,24/04/2024,"$410,000",-,-
588,Single Family Residence,"$4,533",2326 sqft,Yes,$515,R2728079,,Residential,1911,,"1014 Nanaimo St, New Westminster, BC",2,4,1,02/10/2022,"$1,200,000",10/10/2022,"$1,320,000"
589,Apartment/Condominium,"$2,465",1195 sqft,No,$584,R2726461,,Residential,1994,,"904 - 728 Princess St, New Westminster, BC",2,2,1,25/09/2022,"$699,000",11/10/2022,"$694,000"
590,Apartment/Condominium,"$3,450",1069 sqft,Yes,$756,R2715172,,Residential,2002,,"508 - 549 Columbia St, New Westminster, BC",1,2,1,07/08/2022,"$809,000",12/10/2022,"$780,000"
591,Single Family Residence,"$3,962",1920 sqft,No,$624,R2722760,,Residential,1939,,"840 Kent St, New Westminster, BC",2,3,0,11/09/2022,"$1,199,900",11/10/2022,"$1,120,000"
592,Single Family Residence,"$5,861",3436 sqft,Yes,$509,R2699553,,Residential,1995,,"1225 Pretty Crt, New Westminster, BC",4,4,4,12/06/2022,"$1,750,000",23/10/2022,"$1,600,000"
593,Apartment/Condominium,"$1,689",736 sqft,Yes,$664,R2725496,,Residential,1996,,"503 - 221 11 Th St, New Westminster, BC",1,1,1,20/09/2022,"$489,000",22/10/2022,"$460,000"
594,Single Family Residence,"$4,185",1851 sqft,Yes,$729,R2729075,,Residential,2011,,"221 Jensen St, New Westminster, BC",2,3,2,04/10/2022,"$1,350,000",22/10/2022,"$1,308,000"
595,Apartment/Condominium,"$2,126",1128 sqft,Yes,$642,R2715085,,Residential,1992,,"606 - 69 Jamieson Crt, New Westminster, BC",2,2,1,07/08/2022,"$725,000",23/10/2022,"$710,000"
596,Single Family Residence,"$7,136",1811 sqft,Yes,"$1,004",R2732995,,Residential,1938,,"119 4 Th Ave, New Westminster, BC",2,5,2,19/10/2022,"$1,819,900",23/10/2022,"$1,870,000"
597,Single Family Residence,"$7,706",4059 sqft,Yes,$492,R2722807,,Residential,1911,,"715 4th St, New Westminster, BC",4,5,3,08/09/2022,"$1,999,900",23/10/2022,"$1,920,000"
598,Apartment/Condominium,"$1,796",950 sqft,Yes,$420,R2731731,,Residential,1974,,"108 - 515 11 Th St, New Westminster, BC",1,2,1,16/10/2022,"$399,000",23/10/2022,"$397,100"
599,Apartment/Condominium,"$2,162",664 sqft,Yes,$828,R2728121,,Residential,2009,,"1107 - 14 Begbie St, New Westminster, BC",1,1,1,02/10/2022,"$549,990",22/10/2022,"$535,000"
600,Apartment/Condominium,"$2,238",1362 sqft,Yes,$532,R2736117,,Residential,1988,,"105 - 1150 Quayside Dr, New Westminster, BC",2,2,1,02/11/2022,"$724,900",07/11/2022,"$675,000"
601,Single Family Residence,"$6,166",2602 sqft,Yes,$614,R2701021,,Residential,1967,,"331 Nootka St, New Westminster, BC",2,5,8,19/06/2022,"$1,600,000",08/11/2022,"$1,485,000"
602,Townhouse,"$2,736",1316 sqft,Yes,$645,R2723364,,Residential,2004,,"36 - 1010 Ewen Ave, New Westminster, BC",2,3,1,11/09/2022,"$850,000",06/11/2022,"$815,000"
603,Apartment/Condominium,"$2,073",770 sqft,Yes,$714,R2735002,,Residential,2003,,"203 - 38 7 Th Ave, New Westminster, BC",1,2,1,30/10/2022,"$550,000",07/11/2022,"$520,000"
604,Apartment/Condominium,"$3,379",1353 sqft,Yes,$665,R2733288,,Residential,2016,,"416 - 262 Salter St, New Westminster, BC",3,3,2,19/10/2022,"$899,900",07/11/2022,"$869,999"
605,Apartment/Condominium,"$2,385",1102 sqft,Yes,$579,R2734301,,Residential,1996,,"606 - 739 Princess St, New Westminster, BC",2,2,1,25/10/2022,"$639,000",06/11/2022,"$633,500"
606,Apartment/Condominium,"$1,734",981 sqft,Yes,$509,R2734872,,Residential,1998,,"208 - 83 Star Cres, New Westminster, BC",2,2,1,28/10/2022,"$499,900",08/11/2022,"$509,000"
607,Apartment/Condominium,"$2,550",844 sqft,Yes,$770,R2736737,,Residential,2005,,"605 - 10 Renaissance Sq, New Westminster, BC",1,2,1,06/11/2022,"$650,000",07/11/2022,"$649,500"
608,Townhouse,"$3,426",1237 sqft,No,$767,R2738627,,Residential,2021,,"16 - 1211 8 Th Ave, New Westminster, BC",2,3,1,14/11/2022,"$949,900",19/11/2022,"$935,000"
609,Apartment/Condominium,"$1,887",1058 sqft,Yes,$491,R2737054,,Residential,1976,,"1105 - 620 7 Th Ave, New Westminster, BC",2,2,1,07/11/2022,"$520,000",18/11/2022,"$500,000"
610,Apartment/Condominium,"$1,712",611 sqft,Yes,$621,R2717971,,Residential,1994,,"308 - 55 Blackberry Dr, New Westminster, BC",1,1,1,22/08/2022,"$379,999",19/11/2022,"$360,000"
611,Apartment/Condominium,"$1,966",805 sqft,Yes,$714,R2737345,,Residential,2008,,"1211 - 248 Sherbrooke St, New Westminster, BC",2,2,2,08/11/2022,"$575,000",20/11/2022,"$572,000"
612,Apartment/Condominium,"$1,282",617 sqft,Yes,$598,R2738833,,Residential,1969,,"203 - 610 3 Rd Ave, New Westminster, BC",1,1,1,15/11/2022,"$369,000",19/11/2022,"$367,000"
613,Apartment/Condominium,"$2,188",1231 sqft,Yes,$510,R2739086,,Residential,1983,,"618 - 615 Belmont St, New Westminster, BC",2,3,1,14/11/2022,"$629,000",20/11/2022,"$635,000"
614,Apartment/Condominium,"$1,796",502 sqft,Yes,$974,R2720731,,Residential,2017,,"309 - 809 4 Th Ave, New Westminster, BC",1,1,1,05/09/2022,"$489,000",19/11/2022,"$475,000"
615,Apartment/Condominium,"$2,915",980 sqft,Yes,$733,R2721716,,Residential,2019,,"503 - 218 Carnarvon St, New Westminster, BC",2,2,1,06/09/2022,"$719,000",19/11/2022,"$690,000"
616,Apartment/Condominium,"$2,197",1009 sqft,Yes,$624,R2738571,,Residential,1988,,"305 - 1250 Quayside Dr, New Westminster, BC",2,2,1,15/11/2022,"$629,900",29/11/2022,"$585,000"
617,Single Family Residence,"$3,560",1763 sqft,Yes,$709,R2732732,,Residential,1944,,"529 13 Th St, New Westminster, BC",2,3,3,18/10/2022,"$1,250,000",29/11/2022,"$1,150,000"
618,Apartment/Condominium,"$2,403",991 sqft,Yes,$745,R2736047,,Residential,1990,,"311 - 2 Renaissance Sq, New Westminster, BC",2,2,1,02/11/2022,"$739,000",30/11/2022,"$725,000"
619,Single Family Residence,"$5,429",3017 sqft,No,$529,R2739822,,Residential,2013,,"245 Lawrence St, New Westminster, BC",5,6,0,21/11/2022,"$1,599,000",02/12/2022,"$1,540,000"
620,Single Family Residence,"$5,340",2211 sqft,Yes,$780,R2739395,,Residential,1962,,"149 Harvey St, New Westminster, BC",3,3,2,20/11/2022,"$1,725,000",28/11/2022,"$1,800,000"
621,Apartment/Condominium,"$2,545",1225 sqft,Yes,$522,R2740172,,Residential,1992,,"324 - 3 Rialto Crt, New Westminster, BC",2,2,1,21/11/2022,"$639,900",02/12/2022,"$639,900"
622,Apartment/Condominium,"$2,469",899 sqft,Yes,$667,R2728195,,Residential,2007,,"1701 - 15 Royal Ave E, New Westminster, BC",2,2,1,02/10/2022,"$599,900",27/11/2022,"$590,000"
623,Apartment/Condominium,"$2,113",1049 sqft,Yes,$571,R2729201,,Residential,1992,,"326 - 3 Rialto Crt, New Westminster, BC",2,2,1,04/10/2022,"$599,800",30/11/2022,"$625,000"
624,Single Family Residence,"$4,806",1935 sqft,Yes,$620,R2739688,,Residential,1945,,"1038 7 Th Ave, New Westminster, BC",2,3,1,21/11/2022,"$1,199,900",11/12/2022,"$1,155,000"
625,Apartment/Condominium,"$1,663",950 sqft,Yes,$536,R2739415,,Residential,1975,,"208 - 1040 4 Th Ave, New Westminster, BC",1,2,1,20/11/2022,"$510,000",12/12/2022,"$500,000"
626,Apartment/Condominium,"$35,314",940 sqft,Yes,$296,R2739394,,Residential,1969,,"210 - 910 5 Th Ave, New Westminster, BC",1,2,1,20/11/2022,"$279,000",15/12/2022,"$280,000"
627,Apartment/Condominium,"$2,826",1108 sqft,Yes,$654,R2740303,,Residential,2010,,"905 - 14 Begbie St, New Westminster, BC",2,2,1,24/11/2022,"$724,900",15/12/2022,"$693,900"
628,Apartment/Condominium,"$1,404",462 sqft,Yes,$930,R2741888,,Residential,1998,,"605 - 680 Clarkson St, New Westminster, BC",1,1,1,06/12/2022,"$430,000",11/12/2022,"$420,000"
629,Apartment/Condominium,"$2,162",830 sqft,Yes,$753,R2730921,,Residential,1993,,"1403 - 55 10 Th St, New Westminster, BC",2,2,2,11/10/2022,"$625,000",11/12/2022,"$600,000"
630,Apartment/Condominium,"$2,215",912 sqft,Yes,$718,R2736033,,Residential,2007,,"410 - 315 Knox St, New Westminster, BC",2,2,2,02/11/2022,"$654,900",10/12/2022,"$643,500"
631,Apartment/Condominium,"$2,315",735 sqft,Yes,$836,R2740719,,Residential,2013,,"1009 - 608 Belmont St, New Westminster, BC",1,1,1,27/11/2022,"$614,500",11/12/2022,"$610,000"
632,Townhouse,"$3,626",1340 sqft,Yes,$764,R2736532,,Residential,2020,,"1018 Auckland St, New Westminster, BC",2,3,2,06/11/2022,"$1,025,000",14/01/2023,"$995,000"
633,Single Family Residence,"$3,077",1268 sqft,No,$779,R2718333,,Residential,1901,,"806 Ewen Ave, New Westminster, BC",2,5,2,22/08/2022,"$988,888",14/01/2023,"$975,000"
634,Townhouse,"$3,365",1330 sqft,Yes,$727,R2741027,,Residential,2020,,"39 - 430 Duncan St, New Westminster, BC",2,3,2,29/11/2022,"$968,000",13/01/2023,"$920,000"
635,Apartment/Condominium,"$3,191",1016 sqft,Yes,$679,R2711333,,Residential,2020,,"402 - 610 Brantford St, New Westminster, BC",2,3,1,20/07/2022,"$689,900",11/01/2023,"$695,000"
636,Apartment/Condominium,,577 sqft,Yes,$901,R2687479,,Residential,2022,,"302 - 232 6 Th St, New Westminster, BC",1,1,1,09/05/2022,"$519,999",15/01/2023,"$500,000"
637,Apartment/Condominium,"$1,602",861 sqft,Yes,$551,R2744013,,Residential,1973,,"304 - 425 Ash St, New Westminster, BC",1,2,0,02/01/2023,"$475,000",08/01/2023,"$472,500"
638,Apartment/Condominium,"$2,122",745 sqft,Yes,$805,R2740418,,Residential,2013,,"306 - 85 8 Th Ave, New Westminster, BC",1,2,1,27/11/2022,"$599,900",14/01/2023,"$575,000"
639,Apartment/Condominium,"$1,658",951 sqft,Yes,$615,R2745241,,Residential,1999,,"116 - 83 Star Cres, New Westminster, BC",2,2,1,09/01/2023,"$585,000",15/01/2023,"$560,560"
640,Single Family Residence,"$4,979",1571 sqft,No,$795,R2818756,,Residential,1912,,"225 Osborne Ave, New Westminster, BC",2,4,2,24/09/2023,"$1,249,000",27/09/2023,"$1,212,500"
641,Apartment/Condominium,"$1,791",702 sqft,Yes,$697,R2747973,,Residential,1995,,"307 - 624 Agnes St, New Westminster, BC",1,1,1,23/01/2023,"$489,900",25/01/2023,"$495,000"
642,Apartment/Condominium,"$2,429",813 sqft,Yes,$762,R2746593,,Residential,2007,,"1006 - 814 Royal Ave, New Westminster, BC",2,2,1,15/01/2023,"$619,900",24/01/2023,"$603,500"
643,Apartment/Condominium,"$1,654",762 sqft,Yes,$636,R2748648,,Residential,1983,,"116 - 812 Milton St, New Westminster, BC",1,1,1,25/01/2023,"$485,000",25/01/2023,"$484,500"
644,Apartment/Condominium,"$3,842",1228 sqft,Yes,$812,R2716534,,Residential,2017,,"1804 - 210 Salter St, New Westminster, BC",2,2,2,14/08/2022,"$998,000",25/01/2023,"$980,000"
645,Apartment/Condominium,"$2,995",1137 sqft,Yes,$693,R2746605,,Residential,1997,,"1601 - 10 Laguna Crt, New Westminster, BC",2,2,2,16/01/2023,"$788,800",25/01/2023,"$737,500"
646,Apartment/Condominium,"$1,836",665 sqft,Yes,$796,R2745080,,Residential,2008,,"408 - 290 Francis Way, New Westminster, BC",1,1,1,09/01/2023,"$529,900",28/01/2023,"$520,000"
647,Apartment/Condominium,"$3,031",1284 sqft,Yes,$661,R2723538,,Residential,1986,,"205 - 12 K De K Crt, New Westminster, BC",2,3,1,13/09/2022,"$849,900",26/01/2023,"$817,500"
648,Apartment/Condominium,"$1,970",555 sqft,Yes,$989,R2727625,,Residential,2019,,"607 - 988 Quayside Dr, New Westminster, BC",1,1,1,28/09/2022,"$549,000",05/02/2023,"$520,000"
649,Townhouse,"$3,775",1515 sqft,Yes,$660,R2748510,,Residential,2020,,"34 - 430 Duncan St, New Westminster, BC",2,3,0,23/01/2023,"$999,900",08/02/2023,"$970,000"
650,Townhouse,"$3,572",1545 sqft,Yes,$731,R2747040,,Residential,2021,,"86 - 488 Furness St, New Westminster, BC",3,4,2,17/01/2023,"$1,129,900",05/02/2023,"$1,090,000"
651,Single Family Residence,"$5,108",1967 sqft,Yes,$711,R2743419,,Residential,1944,,"2130 London St, New Westminster, BC",3,4,4,28/12/2022,"$1,399,000",06/02/2023,"$1,340,000"
652,Single Family Residence,"$4,754",2564 sqft,Yes,$565,R2750953,,Residential,1946,,"132 Carroll St, New Westminster, BC",1,5,3,05/02/2023,"$1,450,000",06/02/2023,"$1,380,000"
653,Apartment/Condominium,"$2,835",1248 sqft,Yes,$576,R2750851,,Residential,1996,,"1405 - 739 Princess St, New Westminster, BC",2,2,1,02/02/2023,"$719,900",05/02/2023,"$715,000"
654,Apartment/Condominium,"$2,536",812 sqft,Yes,$769,R2744519,,Residential,2009,,"3506 - 898 Carnarvon St, New Westminster, BC",2,2,1,10/01/2023,"$624,900",07/02/2023,"$615,000"
655,Apartment/Condominium,"$1,983",604 sqft,Yes,$892,R2748366,,Residential,2009,,"1803 - 14 Begbie St, New Westminster, BC",1,1,1,24/01/2023,"$539,000",06/02/2023,"$520,000"
656,Single Family Residence,"$4,639",2894 sqft,Yes,$552,R2751781,,Residential,1936,,"503 Amess St, New Westminster, BC",3,6,0,07/02/2023,"$1,599,000",18/02/2023,"$1,600,000"
657,Apartment/Condominium,"$2,020",525 sqft,Yes,"$1,018",R2752417,,Residential,2019,,"2310 - 908 Quayside Dr, New Westminster, BC",1,1,1,12/02/2023,"$534,900",16/02/2023,"$525,000"
658,Apartment/Condominium,"$1,585",890 sqft,Yes,$561,R2752805,,Residential,1974,,"302 - 515 11 Th St, New Westminster, BC",1,2,1,13/02/2023,"$499,900",19/02/2023,"$478,000"
659,Apartment/Condominium,"$1,286",567 sqft,Yes,$649,R2751182,,Residential,1977,,"215 - 707 8 Th St, New Westminster, BC",1,1,1,05/02/2023,"$368,000",18/02/2023,"$346,000"
660,Apartment/Condominium,"$2,148",606 sqft,Yes,$866,R2751917,,Residential,2020,,"322 - 300 Salter St, New Westminster, BC",1,1,1,08/02/2023,"$525,000",15/02/2023,"$513,000"
661,Apartment/Condominium,"$1,988",630 sqft,Yes,$872,R2751247,,Residential,2010,,"3007 - 888 Carnarvon St, New Westminster, BC",1,1,1,05/02/2023,"$549,900",18/02/2023,"$556,000"
662,Apartment/Condominium,"$2,398",1327 sqft,Yes,$564,R2742142,,Residential,1988,,"412 - 1150 Quayside Dr, New Westminster, BC",2,2,1,07/12/2022,"$749,000",16/02/2023,"$721,000"
663,Apartment/Condominium,"$1,938",940 sqft,Yes,$632,R2747386,,Residential,1982,,"106 - 812 Milton St, New Westminster, BC",1,2,1,16/01/2023,"$595,000",17/02/2023,"$580,000"
664,Apartment/Condominium,"$2,311",784 sqft,Yes,$828,R2754012,,Residential,2013,,"1002 - 258 6 Th St, New Westminster, BC",1,2,1,20/02/2023,"$649,900",26/02/2023,"$665,000"
665,Apartment/Condominium,"$1,741",888 sqft,Yes,$613,R2754465,,Residential,1982,,"112 - 230 Mowat St, New Westminster, BC",1,2,1,20/02/2023,"$545,000",26/02/2023,"$540,000"
666,Apartment/Condominium,"$2,360",1285 sqft,Yes,$520,R2754813,,Residential,1989,,"107B - 1210 Quayside Dr, New Westminster, BC",2,2,1,27/02/2023,"$669,000",28/02/2023,"$669,000"
667,Apartment/Condominium,"$1,252",674 sqft,Yes,$593,R2749479,,Residential,1975,,"301 - 466 8 Th Ave E, New Westminster, BC",1,1,1,30/01/2023,"$399,900",01/03/2023,"$395,000"
668,Apartment/Condominium,"$2,331",805 sqft,Yes,$781,R2754271,,Residential,2009,,"1906 - 888 Carnarvon St, New Westminster, BC",2,2,1,19/02/2023,"$628,888",27/02/2023,"$625,800"
669,Single Family Residence,"$6,247",2214 sqft,Yes,$609,R2755127,,Residential,1950,,"454 Buchanan Ave, New Westminster, BC",1,3,8,22/02/2023,"$1,348,800",26/02/2023,"$1,341,000"
670,Apartment/Condominium,"$2,655",1004 sqft,Yes,$736,R2754123,,Residential,2005,,"401 - 7 Rialto Crt, New Westminster, BC",2,2,1,20/02/2023,"$739,000",27/02/2023,"$739,000"
671,Single Family Residence,"$4,610",2393 sqft,No,$626,R2753990,,Residential,1944,,"207 6 Th Ave, New Westminster, BC",1,5,1,20/02/2023,"$1,499,000",26/02/2023,"$1,501,000"
672,Townhouse,,1464 sqft,Yes,$715,R2746425,,Residential,2023,,"1 - 629 S Dyke Rd, New Westminster, BC",2,3,2,15/01/2023,"$1,048,000",09/03/2023,"$1,047,500"
673,Apartment/Condominium,"$1,236",633 sqft,Yes,$576,R2758466,,Residential,1973,,"212 - 331 Knox St, New Westminster, BC",1,1,1,08/03/2023,"$365,000",10/03/2023,"$365,000"
674,Apartment/Condominium,"$1,505",595 sqft,Yes,$772,R2752290,,Residential,1977,,"105 - 530 9 Th St, New Westminster, BC",1,1,1,08/02/2023,"$459,900",11/03/2023,"$450,000"
675,Apartment/Condominium,"$1,316",566 sqft,Yes,$706,R2755471,,Residential,1978,,"314 - 715 Royal Ave, New Westminster, BC",1,1,1,26/02/2023,"$399,900",08/03/2023,"$395,000"
676,Apartment/Condominium,"$1,552",574 sqft,Yes,$783,R2757339,,Residential,1993,,"407 - 55 10 Th St, New Westminster, BC",1,1,1,05/03/2023,"$450,000",10/03/2023,"$452,000"
677,Apartment/Condominium,,601 sqft,Yes,$981,R2752774,,Residential,2023,,"1302 - 813 Carnarvon St, New Westminster, BC",1,1,1,13/02/2023,"$589,900",08/03/2023,"$586,000"
678,Apartment/Condominium,"$1,677",942 sqft,Yes,$635,R2757953,,Residential,1998,,"114 - 83 Star Cres, New Westminster, BC",2,2,1,06/03/2023,"$599,000",11/03/2023,"$610,000"
679,Apartment/Condominium,"$1,535",607 sqft,Yes,$754,R2757619,,Residential,2004,,"113 - 808 Sangster Pl, New Westminster, BC",1,1,1,05/03/2023,"$458,000",09/03/2023,"$468,000"
680,Apartment/Condominium,"$2,380",869 sqft,Yes,$690,R2757746,,Residential,2008,,"503 - 1 Renaissance Sq, New Westminster, BC",2,2,1,05/03/2023,"$599,900",18/03/2023,"$585,000"
681,Apartment/Condominium,"$2,081",853 sqft,Yes,$656,R2757406,,Residential,1999,,"15 - 240 10 Th St, New Westminster, BC",1,1,1,05/03/2023,"$560,000",15/03/2023,"$585,000"
682,Single Family Residence,"$5,536",3211 sqft,No,$560,R2752950,,Residential,1959,,"832 York St, New Westminster, BC",2,5,4,13/02/2023,"$1,799,000",16/03/2023,"$1,799,000"
683,Single Family Residence,"$5,935",3110 sqft,Yes,$530,R2759520,,Residential,2013,,"325a Fenton St, New Westminster, BC",4,6,5,13/03/2023,"$1,649,900",18/03/2023,"$1,602,600"
684,Apartment/Condominium,"$2,141",941 sqft,Yes,$742,R2759414,,Residential,1999,,"106 - 202 Mowat St, New Westminster, BC",2,2,2,12/03/2023,"$699,000",16/03/2023,"$690,000"
685,Apartment/Condominium,"$2,703",1352 sqft,Yes,$553,R2759312,,Residential,1992,,"1405 - 1235 Quayside Dr, New Westminster, BC",2,2,2,12/03/2023,"$749,000",16/03/2023,"$760,000"
686,Single Family Residence,"$5,410",2303 sqft,No,$599,R2760547,,Residential,1931,,"517 Garfield St, New Westminster, BC",3,5,2,15/03/2023,"$1,380,000",17/03/2023,"$1,457,000"
687,Apartment/Condominium,"$3,224",1019 sqft,Yes,$784,R2758054,,Residential,2020,,"212 - 1012 Auckland St, New Westminster, BC",2,3,2,07/03/2023,"$799,800",18/03/2023,"$850,000"
688,Apartment/Condominium,"$4,613",1222 sqft,Yes,"$1,226",R2712751,,Residential,2019,,"2703 - 988 Quayside Dr, New Westminster, BC",2,3,2,26/07/2022,"$1,499,000",24/03/2023,"$1,353,000"
689,Apartment/Condominium,"$2,394",870 sqft,Yes,$746,R2751524,,Residential,2013,,"321 - 85 8 Th Ave E, New Westminster, BC",2,2,2,07/02/2023,"$649,800",25/03/2023,"$645,000"
690,Single Family Residence,"$6,057",1866 sqft,Yes,"$1,071",R2714405,,Residential,1958,,"236 Jardine St, New Westminster, BC",1,3,0,28/07/2022,"$1,999,500",25/03/2023,"$1,765,000"
