,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
1186,Townhouse,"$1,493",1544 sqft,Yes,$313,R2745282,,Residential,1988,,"38 - 2475 Emerson St, Abbotsford, BC",2,2,2,10/01/2023,"$484,700",14/01/2023,"$475,000"
1187,Apartment/Condominium,$910,qtf 60s9,Yes,$250,R2741681,,Residential,1982,,"333 - 2279 Mccallum Rd, Abbotsford, BC",1,2,1,04/12/2022,"$240,000",15/01/2023,"$223,000"
1188,Single Family Residence,"$4,272",1535 sqft,No,$566,R2744301,,Residential,1972,,"32428 Lilac Cres, Abbotsford, BC",1,3,7,08/01/2023,"$869,900",14/01/2023,"$880,000"
1189,Apartment/Condominium,"$1,778",1293 sqft,Yes,$399,R2744523,,Residential,2005,,"211 - 33485 S Fraser Way, Abbotsford, BC",2,2,2,06/01/2023,"$517,000",15/01/2023,"$495,000"
1190,Apartment/Condominium,"$1,893",1216 sqft,Yes,$393,R2736332,,Residential,1995,,"806 - 33065 Mill Lake Rd, Abbotsford, BC",2,2,1,02/11/2022,"$478,000",15/01/2023,"$478,000"
1191,Apartment/Condominium,"$1,293",1164 sqft,Yes,$309,R2745614,,Residential,1990,,"307 - 33090 George Ferguson Way, Abbotsford, BC",2,2,1,10/01/2023,"$359,900",18/01/2023,"$350,000"
1192,Apartment/Condominium,"$1,893",1236 sqft,Yes,$372,R2742939,,Residential,1995,,"705 - 33065 Mill Lake Rd, Abbotsford, BC",2,2,1,18/12/2022,"$459,900",19/01/2023,"$439,000"
1193,Apartment/Condominium,"$1,616",826 sqft,Yes,$556,R2742719,,Residential,2014,,"410 - 2238 Whatcom Rd, Abbotsford, BC",1,1,1,11/01/2023,"$459,900",19/01/2023,"$450,000"
1194,Single Family Residence,"$6,110",3616 sqft,Yes,$366,R2738011,,Residential,1997,,"2393 Orchard Pl, Abbotsford, BC",3,4,6,13/11/2022,"$1,325,000",19/01/2023,"$1,250,000"
1195,Townhouse,"$2,909",2868 sqft,Yes,$215,R2747253,,Residential,1996,,"18 - 3354 Horn St, Abbotsford, BC",3,3,2,18/01/2023,"$619,000",19/01/2023,"$627,500"
1196,Apartment/Condominium,$856,678 sqft,Yes,$464,R2746920,,Residential,1987,,"407 - 2684 Mccallum Rd, Abbotsford, BC",1,1,1,16/01/2023,"$315,000",19/01/2023,"$312,000"
1197,Apartment/Condominium,"$2,398",1240 sqft,Yes,$500,R2743898,,Residential,2018,,"308 - 33540 Mayfair Ave, Abbotsford, BC",2,3,2,01/01/2023,"$620,000",18/01/2023,"$605,000"
1198,Townhouse,"$2,312",1745 sqft,Yes,$320,R2715983,,Residential,1989,,"57 - 1450 Mccallum Rd, Abbotsford, BC",2,2,1,09/08/2022,"$559,900",19/01/2023,"$550,000"
1199,Apartment/Condominium,"$1,507,349",807 sqft,Yes,$520,R2743539,,Residential,2007,,"321 - 2515 Park Dr, Abbotsford, BC",2,2,2,29/12/2022,"$419,900",26/01/2023,"$415,000"
1200,Single Family Residence,"$4,449",2043 sqft,Yes,$503,R2736023,,Residential,1983,,"3635 Nanaimo Cres, Abbotsford, BC",3,5,0,01/11/2022,"$1,029,000",26/01/2023,"$960,000"
1201,Apartment/Condominium,$945,916 sqft,No,$196,R2737876,,Residential,1974,,"114 - 2211 Clearbrook Rd, Abbotsford, BC",1,2,0,13/11/2022,"$179,900",26/01/2023,"$250,000"
1202,Single Family Residence,"$4,671",1677 sqft,Yes,$775,R2865021,,Residential,1969,,"2380 Farrant Cres, Abbotsford, BC",3,4,6,26/03/2024,"$1,299,999",-,Not Sold Yet
1203,Townhouse,"$3,289",3309 sqft,Yes,$244,R2857320,,Residential,1994,,"1 - 31445 Upper Maclure Rd, Abbotsford, BC",3,3,4,10/03/2024,"$809,999",27/03/2024,"$815,000"
1204,Single Family Residence,"$5,142",3165 sqft,Yes,$401,R2747829,,Residential,2003,,"34154 Summerhill Pl, Abbotsford, BC",3,5,4,22/01/2023,"$1,270,000",26/01/2023,"$1,311,000"
1205,Single Family Residence,"$4,190",2428 sqft,No,$403,R2748308,,Residential,1970,,"32325 Seal Way, Abbotsford, BC",2,5,5,25/01/2023,"$979,999",26/01/2023,"$975,000"
1206,Apartment/Condominium,$824,1030 sqft,No,$281,R2743963,,Residential,1979,,"102 - 32089 Old Yale Rd, Abbotsford, BC",1,2,1,03/01/2023,"$289,999",26/01/2023,"$284,000"
1207,Apartment/Condominium,"$1,325",938 sqft,Yes,$426,R2749368,,Residential,1994,,"105 - 2526 Lakeview Cres, Abbotsford, BC",2,2,1,29/01/2023,"$399,900",31/01/2023,"$397,500"
1208,Apartment/Condominium,"$1,272",913 sqft,Yes,$361,R2879179,,Residential,1973,,"205 - 32175 Old Yale Rd, Abbotsford, BC",1,2,1,06/05/2024,"$329,900",-,Not Sold Yet
1209,Townhouse,"$1,146",652 sqft,No,$529,R2747544,,Residential,1980,,"1414 - 34909 Old Yale Rd, Abbotsford, BC",1,1,1,22/01/2023,"$345,000",01/02/2023,"$345,000"
1210,Apartment/Condominium,"$1,250",970 sqft,Yes,$402,R2748178,,Residential,1990,,"104 - 2780 Ware St, Abbotsford, BC",2,2,1,23/01/2023,"$389,999",31/01/2023,"$389,000"
1211,Single Family Residence,"$4,397",1015 sqft,No,$886,R2745315,,Residential,1941,,"2742 Maple St, Abbotsford, BC",1,3,4,10/01/2023,"$899,999",31/01/2023,"$825,000"
1212,,"$2,491",-,No,,R2859943,,Land,,,"1883 Shore Cres, Abbotsford, BC",0,0,0,18/03/2024,"$749,000",-,Not Sold Yet
1213,Duplex,"$4,300",3900 sqft,No,$320,R2744438,,Residential Income,1970,,"2067 Ware St, Abbotsford, BC",4,8,0,05/01/2023,"$1,249,000",30/01/2023,"$1,250,000"
1214,Single Family Residence,"$4,297",2293 sqft,Yes,$413,R2749393,,Residential,1979,,"2932 Mccord Crt, Abbotsford, BC",2,3,6,30/01/2023,"$949,000",01/02/2023,"$975,000"
1215,Apartment/Condominium,"$1,914",702 sqft,Yes,$668,R2748370,,Residential,2017,,"405 - 2860 Trethewey St, Abbotsford, BC",1,1,2,24/01/2023,"$469,500",06/02/2023,"$452,000"
1216,Apartment/Condominium,$955,802 sqft,Yes,$386,R2742738,,Residential,1982,,"410 - 2684 Mccallum Rd, Abbotsford, BC",1,1,1,13/12/2022,"$309,900",06/02/2023,"$302,000"
1217,Apartment/Condominium,"$1,148",1161 sqft,Yes,$232,R2745185,,Residential,1992,,"107 - 2410 Emerson St, Abbotsford, BC",2,2,1,08/01/2023,"$269,900",06/02/2023,"$210,000"
1218,Apartment/Condominium,"$1,246",932 sqft,Yes,$375,R2733188,,Residential,1990,,"207 - 2780 Ware St, Abbotsford, BC",1,2,1,23/10/2022,"$349,900",05/02/2023,"$352,000"
1219,Single Family Residence,"$4,734",2189 sqft,Yes,$479,R2750333,,Residential,1989,,"30899 Osprey Dr E, Abbotsford, BC",3,4,6,02/02/2023,"$1,050,000",04/02/2023,"$1,046,000"
1220,Single Family Residence,"$4,472",1941 sqft,Yes,$509,R2746761,,Residential,1976,,"32596 Pandora Ave, Abbotsford, BC",2,4,7,17/01/2023,"$988,800",05/02/2023,"$930,000"
1221,Single Family Residence,"$5,300",2893 sqft,Yes,$380,R2750355,,Residential,1969,,"2475 Magnolia Cres, Abbotsford, BC",2,4,8,01/02/2023,"$1,099,900",05/02/2023,"$1,125,000"
1222,Townhouse,"$2,166",1238 sqft,Yes,$508,R2748053,,Residential,2011,,"13 - 31125 Westridge Pl, Abbotsford, BC",2,2,2,22/01/2023,"$629,000",05/02/2023,"$608,500"
1223,Single Family Residence,"$6,022",3888 sqft,Yes,$334,R2749032,,Residential,1995,,"2058 Essex Dr, Abbotsford, BC",4,3,5,29/01/2023,"$1,300,000",10/02/2023,"$1,265,000"
1224,Apartment/Condominium,"$1,400",955 sqft,Yes,$444,R2740392,,Residential,1994,,"106 - 33688 King Rd, Abbotsford, BC",2,2,1,24/11/2022,"$424,900",08/02/2023,"$403,750"
1225,Single Family Residence,"$5,044",2513 sqft,Yes,$493,R2745549,,Residential,2007,,"34483 Marcliffe Pl, Abbotsford, BC",3,5,0,15/01/2023,"$1,239,778",10/02/2023,"$1,194,000"
1226,Townhouse,"$3,426",2349 sqft,Yes,$383,R2744808,,Residential,2021,,"4 - 35810 Mckee Rd, Abbotsford, BC",3,4,2,09/01/2023,"$899,900",09/02/2023,"$850,000"
1227,Apartment/Condominium,"$1,258",673 sqft,Yes,$542,R2747438,,Residential,2009,,"220 - 2233 Mckenzie Rd, Abbotsford, BC",1,1,2,19/01/2023,"$365,000",09/02/2023,"$350,000"
1228,Townhouse,"$1,045",1014 sqft,No,$348,R2727922,,Residential,1983,,"61 - 32959 George Ferguson Way, Abbotsford, BC",1,2,1,29/09/2022,"$352,900",10/02/2023,"$345,000"
1229,Apartment/Condominium,"$1,334",1075 sqft,Yes,$385,R2750383,,Residential,1994,,"212 - 31831 Peardonville Rd, Abbotsford, BC",2,2,1,05/02/2023,"$414,900",10/02/2023,"$405,000"
1230,Apartment/Condominium,"$1,484",1282 sqft,Yes,$327,R2734558,,Residential,1990,,"214 - 2451 Gladwin Rd, Abbotsford, BC",2,2,1,25/10/2022,"$419,900",09/02/2023,"$417,000"
1231,Single Family Residence,"$4,282",2400 sqft,Yes,$425,R2751931,,Residential,1966,,"32034 Joyce Ave, Abbotsford, BC",2,6,3,09/02/2023,"$1,020,000",13/02/2023,"$976,000"
1232,Townhouse,"$2,177",1657 sqft,Yes,$353,R2752312,,Residential,1992,,"24 - 3293 Firhill Dr, Abbotsford, BC",2,2,4,09/02/2023,"$585,000",14/02/2023,"$590,000"
1233,Apartment/Condominium,"$1,306",947 sqft,Yes,$422,R2747851,,Residential,1994,,"310 - 2960 Trethewey St, Abbotsford, BC",2,2,1,23/01/2023,"$399,700",13/02/2023,"$390,000"
1234,Apartment/Condominium,"$1,397",1047 sqft,Yes,$420,R2752294,,Residential,1996,,"308 - 3172 Gladwin Rd, Abbotsford, BC",2,2,1,09/02/2023,"$439,900",14/02/2023,"$432,500"
1235,Single Family Residence,"$7,705",4165 sqft,Yes,$528,R2744598,,Residential,1989,,"29403 Simpson Rd, Abbotsford, BC",3,4,10,05/01/2023,"$2,200,000",14/02/2023,"$2,000,000"
1236,Townhouse,"$1,426",1166 sqft,No,$308,R2752804,,Residential,1987,,"30 - 32691 Garibaldi Dr, Abbotsford, BC",1,1,1,13/02/2023,"$359,900",14/02/2023,"$359,550"
1237,Apartment/Condominium,"$1,160",1251 sqft,Yes,$279,R2752602,,Residential,1986,,"307 - 32669 George Ferguson Way, Abbotsford, BC",2,2,1,12/02/2023,"$349,900",13/02/2023,"$355,000"
1238,Single Family Residence,"$3,932",1177 sqft,No,$722,R2747873,,Residential,1974,,"33190 Hawthorne Ave, Abbotsford, BC",1,2,3,22/01/2023,"$849,900",14/02/2023,"$840,000"
1239,Apartment/Condominium,"$1,361",895 sqft,Yes,$452,R2753059,,Residential,1989,,"330 - 2700 Mccallum Rd, Abbotsford, BC",1,2,3,14/02/2023,"$405,000",18/02/2023,"$390,000"
1240,Apartment/Condominium,"$1,668",1180 sqft,Yes,$419,R2752766,,Residential,2005,,"414 - 33485 S Fraser Way, Abbotsford, BC",2,2,2,12/02/2023,"$495,000",18/02/2023,"$490,000"
1241,Townhouse,"$2,740",1501 sqft,Yes,$466,R2753079,,Residential,2021,,"15 - 27640 Lantern Ave, Abbotsford, BC",2,4,2,14/02/2023,"$699,999",19/02/2023,"$716,000"
1242,Apartment/Condominium,"$1,285",686 sqft,Yes,$524,R2743530,,Residential,2009,,"306 - 2233 Mckenzie Rd, Abbotsford, BC",1,1,1,01/01/2023,"$359,999",17/02/2023,"$355,000"
1243,Single Family Residence,"$4,378",3428 sqft,Yes,$379,R2740780,,Residential,1991,,"31094 Upper Maclure Rd, Abbotsford, BC",3,3,6,27/11/2022,"$1,299,900",18/02/2023,"$1,200,000"
1244,Single Family Residence,"$6,425",4278 sqft,Yes,$338,R2751021,,Residential,1995,,"35846 Graystone Dr, Abbotsford, BC",4,8,9,06/02/2023,"$1,449,000",18/02/2023,"$1,414,000"
1245,Apartment/Condominium,,782 sqft,No,$786,R2752838,,Residential,2026,,"612 - 30494 Cardinal Ave, Abbotsford, BC",2,3,2,13/02/2023,"$614,900",18/02/2023,"$614,900"
1246,Apartment/Condominium,$762,926 sqft,No,$399,R2857957,,Residential,1975,,"427 - 1909 Salton Rd, Abbotsford, BC",1,2,2,11/03/2024,"$369,999",-,-
1247,Single Family Residence,"$2,358",2484 sqft,Yes,$422,R2751380,,Residential,2022,,"30 - 4217 Old Clayburn Rd, Abbotsford, BC",3,5,4,07/02/2023,"$1,049,900",22/02/2023,"$1,005,000"
1248,Apartment/Condominium,"$1,255",1000 sqft,Yes,$425,R2753515,,Residential,1995,,"403 - 32120 Mount Waddington Ave, Abbotsford, BC",2,2,1,14/02/2023,"$425,000",22/02/2023,"$420,000"
1249,Apartment/Condominium,"$1,355",654 sqft,Yes,$611,R2752605,,Residential,2012,,"119 - 3192 Gladwin Rd, Abbotsford, BC",1,1,2,11/02/2023,"$399,900",22/02/2023,"$395,000"
1250,Townhouse,"$2,999",1668 sqft,Yes,$508,R2753161,,Residential,2021,,"30 - 1502 Mccallum Rd, Abbotsford, BC",2,3,4,15/02/2023,"$848,500",22/02/2023,"$840,000"
1251,Single Family Residence,"$5,704",3101 sqft,Yes,$411,R2752510,,Residential,1998,,"3911 Paradise Pl, Abbotsford, BC",3,5,6,12/02/2023,"$1,275,000",22/02/2023,"$1,240,000"
1252,Apartment/Condominium,"$1,229",1073 sqft,Yes,$260,R2753659,,Residential,1990,,"206 - 2450 Church St, Abbotsford, BC",2,2,1,16/02/2023,"$279,000",22/02/2023,"$278,000"
1253,Apartment/Condominium,,694 sqft,Yes,$690,R2744528,,Residential,2023,,"48 - 1419 Mccallum Rd, Abbotsford, BC",2,2,2,07/01/2023,"$479,000",22/02/2023,"$468,000"
1254,Single Family Residence,"$5,445",4074 sqft,Yes,$306,R2750711,,Residential,1981,,"3441 Mckinley Dr, Abbotsford, BC",4,6,10,03/02/2023,"$1,250,000",21/02/2023,"$1,185,000"
1255,Townhouse,,1409 sqft,Yes,$489,R2746710,,Residential,2022,,"8 - 1419 Mccallum Rd, Abbotsford, BC",2,3,2,16/01/2023,"$689,700",26/02/2023,"$689,700"
1256,Apartment/Condominium,$933,950 sqft,Yes,$284,R2750543,,Residential,1990,,"105 - 33535 King Rd, Abbotsford, BC",2,2,2,09/02/2023,"$269,900",27/02/2023,"$260,000"
1257,Single Family Residence,"$1,233",2937 sqft,Yes,$715,R2753034,,Residential,1978,,"28991 Townshipline Rd, Abbotsford, BC",2,4,3,13/02/2023,"$2,100,000",27/02/2023,"$2,050,000"
1258,Manufactured On Land,"$2,724",1236 sqft,No,$485,R2755142,,Residential,1980,,"33837 Gilmour Dr, Abbotsford, BC",2,3,1,26/02/2023,"$599,900",27/02/2023,"$580,000"
1259,Single Family Residence,,1932 sqft,Yes,$569,R2752903,,Residential,1991,,"2664 Mitchell St, Abbotsford, BC",3,5,0,12/02/2023,"$1,100,000",27/02/2023,"$930,000"
1260,Single Family Residence,"$7,924",6029 sqft,Yes,$414,R2753645,,Residential,2013,,"2324 Grant St, Abbotsford, BC",7,8,8,16/02/2023,"$2,499,999",27/02/2023,"$2,300,000"
1261,Apartment/Condominium,"$1,845",937 sqft,Yes,$544,R2819215,,Residential,2007,,"110 - 2990 Boulder St, Abbotsford, BC",2,2,1,26/09/2023,"$509,900",21/10/2023,"$485,000"
1262,Single Family Residence,"$6,070",2866 sqft,Yes,$436,R2755146,,Residential,1990,,"34836 Cassiar Crt, Abbotsford, BC",2,4,4,23/02/2023,"$1,250,000",27/02/2023,"$1,254,600"
1263,Townhouse,"$1,940",1245 sqft,Yes,$514,R2753915,,Residential,2020,,"168 - 30930 Westridge Pl, Abbotsford, BC",2,2,2,17/02/2023,"$639,999",04/03/2023,"$641,000"
1264,Apartment/Condominium,"$1,777",1246 sqft,Yes,$336,R2755295,,Residential,1998,,"205 - 33065 Mill Lake Rd, Abbotsford, BC",2,2,1,26/02/2023,"$419,900",03/03/2023,"$425,000"
1265,Apartment/Condominium,"$1,476",1061 sqft,Yes,$372,R2756027,,Residential,1994,,"218 - 2750 Fairlane St, Abbotsford, BC",2,2,1,27/02/2023,"$395,000",03/03/2023,"$388,000"
1266,Apartment/Condominium,"$1,314",921 sqft,Yes,$428,R2755025,,Residential,1993,,"306 - 2960 Trethewey St, Abbotsford, BC",2,2,1,22/02/2023,"$395,000",04/03/2023,"$395,000"
1267,Single Family Residence,"$4,754",2812 sqft,No,$426,R2753930,,Residential,1974,,"34131 Spruce St, Abbotsford, BC",2,4,0,19/02/2023,"$1,199,000",03/03/2023,"$1,021,000"
1268,Townhouse,"$3,438",2218 sqft,Yes,$405,R2754202,,Residential,1984,,"2 - 33000 Mill Lake Rd, Abbotsford, BC",2,3,2,22/02/2023,"$899,900",03/03/2023,"$800,000"
1269,Single Family Residence,"$4,638",2354 sqft,Yes,$505,R2728838,,Residential,1990,,"2970 Sidoni Ave, Abbotsford, BC",3,5,0,02/10/2022,"$1,188,888",04/03/2023,"$1,070,000"
1270,Single Family Residence,"$4,534",1390 sqft,Yes,$718,R2756024,,Residential,1980,,"31524 Monte Vista Cres, Abbotsford, BC",1,3,3,27/02/2023,"$999,000",03/03/2023,"$955,000"
1271,Townhouse,"$3,531",2877 sqft,Yes,$330,R2756965,,Residential,1996,,"25 - 35931 Empress Dr, Abbotsford, BC",3,3,6,01/03/2023,"$949,900",07/03/2023,"$940,000"
1272,Apartment/Condominium,"$1,527",1075 sqft,Yes,$445,R2802628,,Residential,1994,,"444 - 2750 Fairlane St, Abbotsford, BC",2,2,1,27/07/2023,"$478,800",11/08/2023,"$455,000"
1273,Single Family Residence,"$6,975",4392 sqft,Yes,$432,R2755262,,Residential,2020,,"2698 Platform Cres, Abbotsford, BC",6,9,6,22/02/2023,"$1,899,000",07/03/2023,"$1,792,000"
1274,Single Family Residence,,2722 sqft,Yes,$404,R2757478,,Residential,1981,,"3744 Balsam Cres, Abbotsford, BC",3,5,4,03/03/2023,"$1,099,900",07/03/2023,"$1,045,000"
1275,Apartment/Condominium,"$1,135",1304 sqft,Yes,$305,R2749402,,Residential,1988,,"110 - 32145 Old Yale Rd, Abbotsford, BC",2,2,1,29/01/2023,"$398,000",07/03/2023,"$380,000"
1276,Apartment/Condominium,"$1,916",1286 sqft,Yes,$434,R2753065,,Residential,2007,,"205 - 32729 Garibaldi Dr, Abbotsford, BC",2,2,2,13/02/2023,"$559,000",07/03/2023,"$549,000"
1277,Single Family Residence,"$4,980",1724 sqft,Yes,$635,R2746832,,Residential,1992,,"3583 Picton St, Abbotsford, BC",2,3,6,18/01/2023,"$1,095,000",07/03/2023,"$1,057,000"
1278,Apartment/Condominium,"$1,534",1200 sqft,Yes,$370,R2748655,,Residential,1994,,"306 - 2963 Nelson Pl, Abbotsford, BC",2,2,1,24/01/2023,"$445,000",06/03/2023,"$430,000"
1279,Apartment/Condominium,"$1,806",1166 sqft,Yes,$514,R2755210,,Residential,1990,,"1204 - 3150 Gladwin Rd, Abbotsford, BC",2,2,2,27/02/2023,"$599,900",11/03/2023,"$580,000"
1280,Single Family Residence,"$4,929",3566 sqft,Yes,$378,R2758836,,Residential,2002,,"35332 Firdale Ave, Abbotsford, BC",3,5,5,12/03/2023,"$1,349,900",12/03/2023,"$1,342,500"
1281,Single Family Residence,"$4,591",2781 sqft,Yes,$431,R2757916,,Residential,1989,,"32308 Slocan Pl, Abbotsford, BC",2,5,5,06/03/2023,"$1,199,900",12/03/2023,"$1,195,000"
1282,Apartment/Condominium,"$1,421",1286 sqft,Yes,$341,R2757776,,Residential,1990,,"109 - 2451 Gladwin Rd, Abbotsford, BC",2,2,1,05/03/2023,"$439,000",11/03/2023,"$424,000"
1283,Single Family Residence,"$4,003",2113 sqft,Yes,$538,R2758831,,Residential,1976,,"34535 Merlin Dr, Abbotsford, BC",3,5,7,09/03/2023,"$1,138,000",11/03/2023,"$1,075,000"
1284,Single Family Residence,"$4,309",2688 sqft,Yes,$435,R2893261,,Residential,1981,,"35387 Delair Rd, Abbotsford, BC",3,5,6,11/06/2024,"$1,170,000",-,Not Sold Yet
1285,Apartment/Condominium,"$2,101",1001 sqft,Yes,$579,R2750686,,Residential,2021,,"231 - 31158 Westridge Pl, Abbotsford, BC",2,2,1,06/02/2023,"$579,888",11/03/2023,"$557,500"
1286,Apartment/Condominium,$839,1000 sqft,Yes,$265,R2757304,,Residential,1981,,"106 - 32070 Peardonville Rd, Abbotsford, BC",1,2,1,02/03/2023,"$265,000",11/03/2023,"$260,000"
1287,Townhouse,"$2,805",2587 sqft,Yes,$314,R2758824,,Residential,1997,,"13 - 2525 Yale Crt, Abbotsford, BC",3,3,4,07/03/2023,"$814,900",14/03/2023,"$809,000"
1288,Single Family Residence,"$4,237",2982 sqft,Yes,$335,R2743709,,Residential,1984,,"2319 Woodstock Dr, Abbotsford, BC",2,5,6,02/01/2023,"$999,900",14/03/2023,"$935,000"
1289,Single Family Residence,"$4,683",3668 sqft,Yes,$395,R2757980,,Residential,2008,,"23 - 3800 Golf Course Dr, Abbotsford, BC",3,4,4,06/03/2023,"$1,449,000",14/03/2023,"$1,450,000"
1290,Manufactured Home,$820,1351 sqft,No,$155,R2758601,,Residential,1975,,"40 - 31313 Livingstone Ave, Abbotsford, BC",2,3,2,12/03/2023,"$209,900",14/03/2023,"$200,000"
1291,Apartment/Condominium,"$1,293",689 sqft,Yes,$535,R2759214,,Residential,2010,,"411 - 1975 Mccallum Rd, Abbotsford, BC",1,1,1,12/03/2023,"$369,000",14/03/2023,"$364,000"
1292,Townhouse,"$1,331",961 sqft,No,$426,R2758164,,Residential,1989,,"1005 - 1750 Mckenzie Rd, Abbotsford, BC",1,2,1,06/03/2023,"$409,800",14/03/2023,"$405,000"
1293,Single Family Residence,"$4,263",1988 sqft,Yes,$477,R2758162,,Residential,1980,,"3146 Babich St, Abbotsford, BC",2,4,0,07/03/2023,"$949,000",14/03/2023,"$965,000"
1294,Single Family Residence,"$4,565",2827 sqft,Yes,$353,R2758374,,Residential,1988,,"32701 Haida Dr, Abbotsford, BC",3,4,5,08/03/2023,"$999,000",14/03/2023,"$1,052,000"
1295,Apartment/Condominium,"$1,281",701 sqft,Yes,$527,R2759361,,Residential,2009,,"311 - 1975 Mccallum Rd, Abbotsford, BC",1,1,1,13/03/2023,"$369,900",17/03/2023,"$369,900"
1296,Townhouse,"$1,140",1173 sqft,No,$298,R2756085,,Residential,1988,,"6 - 2901 Trafalgar St, Abbotsford, BC",2,2,2,01/03/2023,"$349,900",17/03/2023,"$345,000"
1297,Apartment/Condominium,,974 sqft,No,$667,R2752834,,Residential,2026,,"110 - 30494 Cardinal Ave, Abbotsford, BC",2,3,2,13/02/2023,"$649,900",18/03/2023,"$649,900"
1298,Apartment/Condominium,$884,953 sqft,Yes,$256,R2758847,,Residential,1977,,"205 - 32033 Old Yale Rd, Abbotsford, BC",1,2,1,08/03/2023,"$244,900",18/03/2023,"$241,900"
1299,Single Family Residence,"$5,277",3450 sqft,Yes,$370,R2759538,,Residential,1972,,"2291 Rainier St, Abbotsford, BC",3,4,5,10/03/2023,"$1,277,000",17/03/2023,"$1,225,000"
1300,Townhouse,"$3,056",2810 sqft,Yes,$306,R2755553,,Residential,1993,,"103 - 4001 Old Clayburn Rd, Abbotsford, BC",2,3,2,01/03/2023,"$859,900",18/03/2023,"$848,500"
1301,Townhouse,"$2,390",2026 sqft,Yes,$310,R2746561,,Residential,1989,,"57 - 3115 Trafalgar St, Abbotsford, BC",2,3,1,17/01/2023,"$629,999",17/03/2023,"$610,000"
1302,Single Family Residence,"$5,600",3268 sqft,Yes,$458,R2755407,,Residential,1986,,"3715 Robson Dr, Abbotsford, BC",3,6,6,26/02/2023,"$1,499,000",18/03/2023,"$1,390,000"
1303,Apartment/Condominium,"$1,801",1137 sqft,Yes,$474,R2760681,,Residential,2007,,"105 - 33338 Mayfair Ave, Abbotsford, BC",2,2,1,19/03/2023,"$539,900",19/03/2023,"$539,900"
1304,Apartment/Condominium,$800,800 sqft,Yes,$306,R2756678,,Residential,1980,,"105 - 32055 Old Yale Rd, Abbotsford, BC",1,1,0,27/02/2023,"$245,000",19/03/2023,"$240,000"
1305,Single Family Residence,"$5,462",3286 sqft,Yes,$334,R2748210,,Residential,1979,,"2958 Aurora Pl, Abbotsford, BC",3,5,1,24/01/2023,"$1,100,000",20/03/2023,"$1,090,000"
1306,Apartment/Condominium,"$1,465",644 sqft,Yes,$644,R2754623,,Residential,2017,,"109 - 2860 Trethewey St, Abbotsford, BC",1,1,2,20/02/2023,"$415,058",19/03/2023,"$400,000"
1307,Single Family Residence,"$5,439",3578 sqft,Yes,$335,R2759512,,Residential,2001,,"35711 St Andrews Crt, Abbotsford, BC",3,6,6,14/03/2023,"$1,199,000",20/03/2023,"$1,199,000"
1308,Townhouse,"$2,174",1477 sqft,No,$406,R2740354,,Residential,1971,,"14 - 2241 Mccallum Rd, Abbotsford, BC",2,4,0,22/11/2022,"$600,000",19/03/2023,"$585,000"
1309,Apartment/Condominium,"$1,608",628 sqft,Yes,$660,R2756333,,Residential,2020,,"608 - 32828 Landeau Pl, Abbotsford, BC",1,1,2,28/02/2023,"$414,900",20/03/2023,"$410,000"
1310,Single Family Residence,"$3,976",1960 sqft,Yes,$497,R2759742,,Residential,1983,,"3670 Nanaimo Cres, Abbotsford, BC",2,4,4,13/03/2023,"$975,000",19/03/2023,"$990,000"
1311,Manufactured On Land,"$3,171",1296 sqft,No,$609,R2761037,,Residential,1976,,"31522 Monarch Crt, Abbotsford, BC",2,3,3,19/03/2023,"$789,999",23/03/2023,"$789,999"
1312,Single Family Residence,"$4,960",2619 sqft,Yes,$475,R2751537,,Residential,2002,,"35115 Laburnum Ave, Abbotsford, BC",3,5,0,07/02/2023,"$1,245,000",22/03/2023,"$1,200,000"
1313,Apartment/Condominium,"$1,281",1025 sqft,Yes,$389,R2758968,,Residential,1990,,"306 - 2567 Victoria St, Abbotsford, BC",2,2,2,12/03/2023,"$399,000",22/03/2023,"$403,000"
1314,Single Family Residence,"$5,017",2941 sqft,Yes,$407,R2754725,,Residential,2006,,"3950 Kaleigh Crt, Abbotsford, BC",3,4,4,21/02/2023,"$1,199,000",22/03/2023,"$1,150,000"
1315,Single Family Residence,"$5,228",4284 sqft,Yes,$302,R2744947,,Residential,1995,,"31405 Ridgeview Dr, Abbotsford, BC",3,4,4,08/01/2023,"$1,298,000",22/03/2023,"$1,310,000"
1316,Single Family Residence,"$4,035",2018 sqft,Yes,$421,R2760344,,Residential,1978,,"34388 Russet Pl, Abbotsford, BC",2,3,3,15/03/2023,"$850,000",23/03/2023,"$838,000"
1317,Single Family Residence,"$3,801",2601 sqft,Yes,$445,R2758085,,Residential,2011,,"2326 Mckenzie Rd, Abbotsford, BC",3,5,4,08/03/2023,"$1,160,000",22/03/2023,"$1,100,000"
1318,Townhouse,,1297 sqft,Yes,$531,R2757049,,Residential,2022,,"702 - 2267 Mckenzie Rd, Abbotsford, BC",2,3,2,02/03/2023,"$689,900",22/03/2023,"$657,047"
1319,Townhouse,"$2,332",1536 sqft,Yes,$442,R2756143,,Residential,2012,,"22 - 2950 Lefeuvre Rd, Abbotsford, BC",2,2,1,25/02/2023,"$679,000",26/03/2023,"$640,000"
1320,Single Family Residence,"$3,916",3355 sqft,Yes,$295,R2761652,,Residential,1977,,"34639 Immel St, Abbotsford, BC",3,5,6,21/03/2023,"$989,900",26/03/2023,"$990,000"
