,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
393,Apartment/Condominium,"$1,945",1184 sqft,Yes,$581,R2606375,,Residential,2005,,"601 - 9380 University Cres, Burnaby, BC",2,3,2,02/08/2021,"$689,000",19/09/2021,"$675,000"
394,Apartment/Condominium,"$2,435",890 sqft,Yes,"$1,009",R2617975,,Residential,2014,,"1902 - 6658 Dow Ave, Burnaby, BC",2,2,1,13/09/2021,"$898,800",19/09/2021,"$870,000"
395,Townhouse,"$3,090",1690 sqft,Yes,$673,R2606684,,Residential,2012,,"906 - 8485 New Haven Close, Burnaby, BC",3,4,2,02/08/2021,"$1,138,000",19/09/2021,"$1,109,250"
396,Apartment/Condominium,,779 sqft,Yes,"$1,129",R2617387,,Residential,2024,,"2507 - 2425 Alpha Ave, Burnaby, BC",2,2,1,10/09/2021,"$879,900",19/09/2021,"$879,900"
397,Apartment/Condominium,"$1,628",818 sqft,Yes,$702,R2617679,,Residential,1980,,"106 - 1945 Woodway Pl, Burnaby, BC",1,2,1,12/09/2021,"$575,000",19/09/2021,"$571,000"
398,Apartment/Condominium,"$1,202",760 sqft,Yes,$578,R2605878,,Residential,1978,,"108 - 1955 Woodway Pl, Burnaby, BC",1,1,1,28/07/2021,"$439,900",19/09/2021,"$432,000"
399,Apartment/Condominium,"$1,850",815 sqft,Yes,$782,R2616949,,Residential,2008,,"1901 - 7088 Salisbury Ave, Burnaby, BC",2,2,2,06/09/2021,"$638,000",20/09/2021,"$651,000"
400,Single Family Residence,"$4,393",3434 sqft,Yes,$543,R2577702,,Residential,1983,,"9386 Sullivan St, Burnaby, BC",3,5,6,06/05/2021,"$1,868,000",20/09/2021,"$1,820,000"
401,Single Family Residence,"$5,137",3966 sqft,Yes,$579,R2609272,,Residential,2015,,"7759 Wedgewood St, Burnaby, BC",6,8,0,10/08/2021,"$2,299,000",20/09/2021,"$2,240,000"
402,Apartment/Condominium,"$1,692",601 sqft,Yes,$996,R2606367,,Residential,2020,,"308 - 6288 Cassie Ave, Burnaby, BC",1,1,1,02/08/2021,"$599,000",20/09/2021,"$595,000"
403,Single Family Residence,"$4,511",3122 sqft,No,$416,R2617427,,Residential,1950,,"8386 Gilley Ave, Burnaby, BC",1,3,0,12/09/2021,"$1,300,000",20/09/2021,"$1,408,000"
404,Single Family Residence,"$4,267",1786 sqft,No,$727,R2617304,,Residential,1960,,"142 Ellesmere Ave, Burnaby, BC",1,3,2,12/09/2021,"$1,299,000",20/09/2021,"$1,325,000"
405,Apartment/Condominium,"$1,581",1353 sqft,Yes,$464,R2791867,,Residential,1975,,"1001 - 2020 Bellwood Ave, Burnaby, BC",1,2,1,21/06/2023,"$629,000",01/07/2023,"$624,000"
406,Multi Family,"$3,612",1946 sqft,Yes,$770,R2618040,,Residential,2005,,"6695 Union St, Burnaby, BC",3,4,2,14/09/2021,"$1,499,900",20/09/2021,"$1,570,000"
407,Apartment/Condominium,"$1,809",1169 sqft,Yes,$529,R2618171,,Residential,1986,,"503 - 6282 Kathleen Ave, Burnaby, BC",2,2,1,12/09/2021,"$619,000",21/09/2021,"$605,000"
408,Single Family Residence,"$4,562",2055 sqft,Yes,$826,R2633098,,Residential,1972,,"9150 Wilberforce St, Burnaby, BC",1,3,2,14/11/2021,"$1,699,000",23/12/2021,"$1,680,000"
409,Apartment/Condominium,"$1,330",907 sqft,Yes,$539,R2618254,,Residential,1982,,"407 - 9890 Manchester Dr, Burnaby, BC",1,2,1,14/09/2021,"$489,000",21/09/2021,"$476,000"
410,Apartment/Condominium,"$2,559",919 sqft,Yes,$870,R2617717,,Residential,2017,,"2709 - 4485 Skyline Dr, Burnaby, BC",2,2,1,12/09/2021,"$799,900",21/09/2021,"$850,000"
411,Townhouse,"$2,761",2244 sqft,No,$556,R2884579,,Residential,1984,,"8151 Forest Grove Dr, Burnaby, BC",3,5,2,19/05/2024,"$1,249,900",27/05/2024,"$1,275,000"
412,Apartment/Condominium,"$2,336",756 sqft,Yes,"$1,097",R2619225,,Residential,2017,,"2010 - 6538 Nelson Ave, Burnaby, BC",2,2,1,19/09/2021,"$830,000",21/09/2021,"$828,000"
413,Apartment/Condominium,"$3,220",1347 sqft,Yes,$919,R2604896,,Residential,2011,,"3101 - 2133 Douglas Rd, Burnaby, BC",2,3,2,25/07/2021,"$1,238,000",21/09/2021,"$1,160,000"
414,Apartment/Condominium,"$2,930",1819 sqft,Yes,$549,R2616941,,Residential,1984,,"PH2 - 2041 Bellwood Ave, Burnaby, BC",2,2,2,12/09/2021,"$999,900",21/09/2021,"$940,000"
415,Apartment/Condominium,"$2,222",1158 sqft,Yes,$777,R2828906,,Residential,2008,,"203 - 7088 Salisbury Ave, Burnaby, BC",2,2,1,30/10/2023,"$899,900",-,-
416,Apartment/Condominium,"$2,729",916 sqft,Yes,$948,R2617443,,Residential,2020,,"1701 - 4465 Juneau St, Burnaby, BC",2,2,1,12/09/2021,"$868,800",23/09/2021,"$880,000"
417,Apartment/Condominium,"$1,506",520 sqft,Yes,$961,R2618078,,Residential,2015,,"601 - 6333 Silver Ave, Burnaby, BC",1,1,0,14/09/2021,"$499,888",23/09/2021,"$500,000"
418,Apartment/Condominium,"$2,693",922 sqft,Yes,"$1,007",R2615369,,Residential,2018,,"2007 - 6638 Dunblane Ave, Burnaby, BC",2,2,1,06/09/2021,"$929,000",23/09/2021,"$915,000"
419,Apartment/Condominium,,638 sqft,Yes,$846,R2613596,,Residential,2021,,"404 - 6968 Royal Oak Ave, Burnaby, BC",1,1,1,30/08/2021,"$539,900",23/09/2021,"$539,900"
420,Apartment/Condominium,"$1,900",964 sqft,Yes,$777,R2616202,,Residential,2011,,"503 - 2133 Douglas Rd, Burnaby, BC",2,2,1,08/09/2021,"$749,900",23/09/2021,"$710,000"
421,Townhouse,"$2,129",925 sqft,Yes,$863,R2747343,,Residential,2018,,"5483 Lougheed Highway, Burnaby, BC",2,2,1,19/01/2023,"$799,000",12/02/2023,"$780,000"
422,Apartment/Condominium,"$2,045",829 sqft,Yes,$998,R2824897,,Residential,2019,,"411 - 1728 Gilmore Ave, Burnaby, BC",2,2,1,15/10/2023,"$828,000",25/10/2023,"$820,000"
423,Apartment/Condominium,"$1,348",736 sqft,Yes,$719,R2619927,,Residential,1993,,"208 - 6742 Station Hill Crt, Burnaby, BC",1,1,2,20/09/2021,"$529,900",26/09/2021,"$515,000"
424,Apartment/Condominium,"$1,352",485 sqft,Yes,$989,R2619977,,Residential,2020,,"PH56 - 5355 Lane St, Burnaby, BC",1,1,1,20/09/2021,"$479,900",26/09/2021,"$482,500"
425,Apartment/Condominium,"$1,807",605 sqft,Yes,$991,R2619369,,Residential,2018,,"2209 - 4670 Assembly Way, Burnaby, BC",1,1,1,19/09/2021,"$599,900",26/09/2021,"$688,000"
426,Apartment/Condominium,"$1,308",743 sqft,Yes,$577,R2619266,,Residential,1992,,"307 - 6820 Rumble St, Burnaby, BC",1,1,1,19/09/2021,"$429,000",26/09/2021,"$418,000"
427,Apartment/Condominium,"$1,460",618 sqft,Yes,$789,R2619752,,Residential,2015,,"104 - 7727 Royal Oak Ave, Burnaby, BC",1,1,1,19/09/2021,"$488,000",26/09/2021,"$506,000"
428,Townhouse,"$2,563",2371 sqft,No,$354,R2585125,,Residential,1984,,"8226 Forest Grove Dr, Burnaby, BC",2,3,2,25/05/2021,"$840,000",26/09/2021,"$895,000"
429,Apartment/Condominium,"$1,295",588 sqft,No,$763,R2619815,,Residential,2009,,"306 - 7225 Acorn Ave, Burnaby, BC",1,1,1,20/09/2021,"$449,000",26/09/2021,"$462,888"
430,Apartment/Condominium,"$2,127",1086 sqft,Yes,$735,R2654622,,Residential,2005,,"405 - 7138 Collier St, Burnaby, BC",2,2,1,17/02/2022,"$799,000",21/02/2022,"$838,000"
431,Apartment/Condominium,"$2,108",680 sqft,Yes,"$1,101",R2618142,,Residential,2020,,"2107 - 1955 Alpha Way, Burnaby, BC",1,2,1,14/09/2021,"$749,000",27/09/2021,"$738,000"
432,Single Family Residence,"$3,980",2104 sqft,No,$616,R2619144,,Residential,1955,,"7515 Wright St, Burnaby, BC",2,3,1,19/09/2021,"$1,298,000",27/09/2021,"$1,501,000"
433,Apartment/Condominium,"$1,333",780 sqft,Yes,$703,R2865539,,Residential,1994,,"106 - 3183 Esmond Ave, Burnaby, BC",1,1,1,31/03/2024,"$549,000",15/04/2024,"$544,500"
434,Single Family Residence,"$4,444",2491 sqft,No,$641,R2614771,,Residential,1958,,"4714 Parker St, Burnaby, BC",2,4,4,06/09/2021,"$1,599,000",27/09/2021,"$1,620,000"
435,Townhouse,"$1,847",1100 sqft,No,$653,R2614869,,Residential,2011,,"205 - 7908 Graham Ave, Burnaby, BC",2,2,2,04/09/2021,"$719,000",27/09/2021,"$704,000"
436,Townhouse,"$2,196",1307 sqft,Yes,$687,R2768762,,Residential,1997,,"128 - 6588 Southoaks Cres, Burnaby, BC",1,3,2,16/04/2023,"$899,000",26/04/2023,"$880,000"
437,Apartment/Condominium,"$1,229",797 sqft,Yes,$575,R2621017,,Residential,1980,,"402 - 1955 Woodway Pl, Burnaby, BC",1,2,1,26/09/2021,"$458,800",27/09/2021,"$458,000"
438,Apartment/Condominium,,843 sqft,Yes,"$1,174",R2599784,,Residential,2020,,"906 - 6700 Dunblane Ave, Burnaby, BC",2,2,1,05/07/2021,"$989,900",27/09/2021,"$935,000"
439,Apartment/Condominium,"$1,832",1223 sqft,Yes,$627,R2600770,,Residential,1986,,"704 - 6282 Kathleen Ave, Burnaby, BC",2,2,1,11/07/2021,"$768,000",29/09/2021,"$710,000"
440,Multi Family,"$3,745",1990 sqft,Yes,$642,R2621883,,Residential,2008,,"8125 10th Ave, Burnaby, BC",3,5,4,27/09/2021,"$1,278,000",29/09/2021,"$1,385,000"
441,Apartment/Condominium,"$1,855",616 sqft,Yes,"$1,053",R2620180,,Residential,2020,,"1808 - 1955 Alpha Way, Burnaby, BC",1,1,1,21/09/2021,"$649,000",29/09/2021,"$682,500"
442,Townhouse,"$2,114",971 sqft,Yes,$761,R2618437,,Residential,2009,,"211 - 5211 Irmin St, Burnaby, BC",2,2,2,13/09/2021,"$739,900",29/09/2021,"$710,000"
443,Apartment/Condominium,"$2,374",831 sqft,Yes,"$1,016",R2619939,,Residential,2019,,"1403 - 5051 Imperial St, Burnaby, BC",2,2,1,20/09/2021,"$845,000",29/09/2021,"$850,000"
444,Apartment/Condominium,"$2,230",900 sqft,Yes,$844,R2549242,,Residential,2020,,"261 - 5355 Lane St, Burnaby, BC",2,3,2,08/03/2021,"$759,900",29/09/2021,"$759,900"
445,Apartment/Condominium,"$1,710",866 sqft,Yes,$657,R2617656,,Residential,2007,,"403 - 9098 Halston Crt, Burnaby, BC",2,2,1,12/09/2021,"$569,000",29/09/2021,"$569,000"
446,Single Family Residence,"$8,448",4791 sqft,Yes,$601,R2621865,,Residential,2006,,"3129 Roycroft Crt, Burnaby, BC",4,5,6,27/09/2021,"$2,880,000",29/09/2021,"$2,950,000"
447,Apartment/Condominium,"$2,026",850 sqft,Yes,$856,R2572698,,Residential,2009,,"2403 - 7328 Arcola St, Burnaby, BC",2,2,2,25/04/2021,"$728,000",02/10/2021,"$710,000"
448,Apartment/Condominium,"$2,311",764 sqft,Yes,"$1,073",R2613612,,Residential,2017,,"2502 - 5883 Barker Ave, Burnaby, BC",2,2,1,30/08/2021,"$820,000",02/10/2021,"$810,000"
449,Apartment/Condominium,"$1,568",728 sqft,Yes,$821,R2618744,,Residential,2007,,"709 - 7088 18th Ave, Burnaby, BC",1,1,1,15/09/2021,"$598,000",02/10/2021,"$582,000"
450,Single Family Residence,"$6,453",3634 sqft,Yes,$687,R2564851,,Residential,2004,,"3961 William St, Burnaby, BC",4,7,6,11/04/2021,"$2,498,000",02/10/2021,"$2,430,000"
451,Apartment/Condominium,"$1,955",970 sqft,Yes,$670,R2615911,,Residential,2017,,"210 - 9168 Slopes Mews, Burnaby, BC",2,2,2,05/09/2021,"$649,900",02/10/2021,"$640,000"
452,Apartment/Condominium,"$2,275",881 sqft,Yes,$827,R2621737,,Residential,2008,,"1906 - 4808 Hazel St, Burnaby, BC",2,2,1,27/09/2021,"$729,000",02/10/2021,"$755,000"
453,Apartment/Condominium,"$1,609",605 sqft,Yes,$938,R2615555,,Residential,2008,,"1203 - 4808 Hazel St, Burnaby, BC",1,1,1,06/09/2021,"$568,000",01/10/2021,"$548,000"
454,Single Family Residence,"$8,126",4728 sqft,Yes,$676,R2588231,,Residential,2017,,"6622 Parkdale Dr, Burnaby, BC",5,8,6,01/06/2021,"$3,199,000",02/10/2021,"$2,940,000"
455,Multi Family,,2000 sqft,Yes,$944,R2762651,,Residential,2023,,"7967 19th Ave, Burnaby, BC",3,4,7,26/03/2023,"$1,888,000",09/05/2023,"$1,851,000"
456,Single Family Residence,"$4,813",2649 sqft,Yes,$566,R2620573,,Residential,1993,,"7578 14th Ave, Burnaby, BC",4,5,4,22/09/2021,"$1,499,999",03/10/2021,"$1,650,000"
457,Apartment/Condominium,"$1,559",896 sqft,Yes,$636,R2621725,,Residential,1993,,"304 - 6742 Station Hill Crt, Burnaby, BC",2,2,1,27/09/2021,"$570,000",03/10/2021,"$580,000"
458,Single Family Residence,"$4,651",2824 sqft,Yes,$540,R2621558,,Residential,1994,,"8991 Yarrow Pl, Burnaby, BC",2,6,2,27/09/2021,"$1,525,000",03/10/2021,"$1,620,000"
459,Apartment/Condominium,"$2,067",955 sqft,Yes,$731,R2621179,,Residential,2009,,"2205 - 9868 Cameron St, Burnaby, BC",2,2,0,26/09/2021,"$699,000",03/10/2021,"$702,500"
460,Townhouse,"$1,832",1025 sqft,Yes,$699,R2612244,,Residential,2010,,"56 - 7428 14 Th Ave, Burnaby, BC",2,2,1,24/08/2021,"$716,600",03/10/2021,"$710,000"
461,Single Family Residence,"$4,360",q23fst2 3,Yes,$688,R2621419,,Residential,1987,,"6725 Salisbury Ave, Burnaby, BC",3,5,6,26/09/2021,"$1,599,000",03/10/2021,"$1,553,680"
462,Apartment/Condominium,"$1,646",554 sqft,Yes,"$1,146",R2621804,,Residential,2014,,"1806 - 6461 Telford Ave, Burnaby, BC",1,1,1,27/09/2021,"$635,000",03/10/2021,"$645,000"
463,Apartment/Condominium,"$2,279",805 sqft,Yes,"$1,012",R2623879,,Residential,2020,,"3008 - 7388 Kingsway, Burnaby, BC",2,2,1,04/10/2021,"$815,000",04/10/2021,"$810,000"
464,Apartment/Condominium,"$2,065",829 sqft,Yes,$819,R2622939,,Residential,2011,,"2905 - 6688 Arcola St, Burnaby, BC",2,2,1,03/10/2021,"$679,000",04/10/2021,"$700,000"
465,Apartment/Condominium,"$1,388",714 sqft,Yes,$700,R2621300,,Residential,1998,,"605 - 4505 Hazel St, Burnaby, BC",1,1,1,26/09/2021,"$499,900",04/10/2021,"$541,800"
466,Single Family Residence,"$4,732",2270 sqft,No,$743,R2618637,,Residential,1955,,"3782 Dubois St, Burnaby, BC",2,5,4,15/09/2021,"$1,688,000",04/10/2021,"$1,600,000"
467,Townhouse,"$2,001",1018 sqft,Yes,$687,R2621688,,Residential,2003,,"35 - 7488 Southwynde Ave, Burnaby, BC",1,2,2,27/09/2021,"$699,900",04/10/2021,"$728,000"
468,Apartment/Condominium,"$1,544",620 sqft,Yes,$967,R2621885,,Residential,2012,,"1902 - 2200 Douglas Rd, Burnaby, BC",1,1,1,27/09/2021,"$599,900",04/10/2021,"$610,000"
469,Single Family Residence,"$5,263",2233 sqft,Yes,$895,R2621271,,Residential,1953,,"6826 Bryant St, Burnaby, BC",3,5,4,26/09/2021,"$1,999,950",04/10/2021,"$2,050,000"
470,Apartment/Condominium,,577 sqft,Yes,"$1,169",R2602248,,Residential,2021,,"403 - 5333 Goring St, Burnaby, BC",1,1,1,14/07/2021,"$675,000",04/10/2021,"$655,000"
471,Apartment/Condominium,"$1,694",1024 sqft,Yes,$584,R2619180,,Residential,2006,,"307 - 9262 University Cres, Burnaby, BC",2,2,1,19/09/2021,"$598,800",06/10/2021,"$588,800"
472,Single Family Residence,"$5,593",2347 sqft,No,$766,R2622069,,Residential,1957,,"3745 Warren St, Burnaby, BC",2,5,5,28/09/2021,"$1,799,000",07/10/2021,"$1,840,000"
473,Apartment/Condominium,"$1,607",980 sqft,Yes,$573,R2624513,,Residential,1994,,"212 - 7139 18th Ave, Burnaby, BC",2,2,1,05/10/2021,"$562,000",06/10/2021,"$535,000"
474,Townhouse,"$2,573",1171 sqft,Yes,$938,R2879733,,Residential,2008,,"4818 Hazel St, Burnaby, BC",2,2,2,02/05/2024,"$1,099,000",-,Not Sold Yet
475,Apartment/Condominium,"$1,500",0-499 sqft,Yes,"$1,149",R2623863,,Residential,2017,,"309 - 6538 Nelson Ave, Burnaby, BC",1,1,1,05/10/2021,"$573,800",06/10/2021,"$567,900"
476,Apartment/Condominium,"$1,521",900 sqft,Yes,$572,R2615328,,Residential,1983,,"701 - 3760 Albert St, Burnaby, BC",1,2,1,06/09/2021,"$514,900",06/10/2021,"$500,000"
477,Apartment/Condominium,"$1,426",626 sqft,Yes,$830,R2617588,,Residential,2015,,"122 - 7058 14th Ave, Burnaby, BC",1,1,1,12/09/2021,"$519,800",06/10/2021,"$512,800"
478,Apartment/Condominium,"$1,225",874 sqft,Yes,$486,R2622857,,Residential,1981,,"504 - 9541 Erickson Dr, Burnaby, BC",1,2,1,03/10/2021,"$424,900",06/10/2021,"$455,000"
479,Single Family Residence,"$5,387",3061 sqft,No,$561,R2623649,,Residential,1968,,"5343 Meadedale Dr, Burnaby, BC",2,4,2,04/10/2021,"$1,719,000",09/10/2021,"$1,770,000"
480,Apartment/Condominium,,977 sqft,Yes,"$1,376",R2614415,,Residential,2025,,"3808 - 5987 Wilson Ave, Burnaby, BC",2,2,1,31/08/2021,"$1,344,900",09/10/2021,"$1,344,900"
481,Townhouse,"$2,013",883 sqft,Yes,$825,R2609758,,Residential,2013,,"204 - 7168 Stride Ave, Burnaby, BC",2,2,2,15/08/2021,"$729,000",09/10/2021,"$717,000"
482,Townhouse,"$1,728",1405 sqft,Yes,$447,R2618764,,Residential,1973,,"5 - 7355 Montecito Dr, Burnaby, BC",2,3,1,15/09/2021,"$629,000",09/10/2021,"$625,000"
483,Apartment/Condominium,"$1,150",673 sqft,Yes,$631,R2623422,,Residential,1976,,"2102 - 3755 Bartlett Crt, Burnaby, BC",1,1,1,04/10/2021,"$425,000",09/10/2021,"$422,000"
484,Apartment/Condominium,"$1,716",735 sqft,Yes,$881,R2623078,,Residential,2012,,"206 - 5655 Inman Ave, Burnaby, BC",2,2,1,03/10/2021,"$648,000",09/10/2021,"$640,000"
485,Townhouse,"$1,712",976 sqft,Yes,$635,R2623505,,Residential,2000,,"102 - 7038 21st Ave, Burnaby, BC",2,2,2,04/10/2021,"$619,800",09/10/2021,"$635,000"
486,Apartment/Condominium,"$2,339",938 sqft,Yes,$925,R2619512,,Residential,2013,,"1007 - 2077 Rosser Ave, Burnaby, BC",2,2,1,20/09/2021,"$868,000",09/10/2021,"$852,000"
487,Apartment/Condominium,"$2,039",840 sqft,Yes,$785,R2622891,,Residential,2011,,"1703 - 6688 Arcola St, Burnaby, BC",2,2,1,03/10/2021,"$660,000",11/10/2021,"$670,000"
488,Single Family Residence,"$5,406",2221 sqft,Yes,$895,R2612870,,Residential,2007,,"4465 Frances St, Burnaby, BC",4,6,2,26/08/2021,"$1,990,000",11/10/2021,"$1,920,000"
489,Apartment/Condominium,"$1,207",701 sqft,Yes,$623,R2622720,,Residential,1983,,"G06 - 1690 Augusta Ave, Burnaby, BC",1,1,1,29/09/2021,"$436,900",11/10/2021,"$436,900"
490,Apartment/Condominium,"$1,541",531 sqft,Yes,$941,R2621808,,Residential,2020,,"804 - 1955 Alpha Way, Burnaby, BC",1,1,1,27/09/2021,"$499,999",11/10/2021,"$640,500"
491,Single Family Residence,"$4,448",2362 sqft,Yes,$761,R2614979,,Residential,1950,,"2361 Duthie Ave, Burnaby, BC",2,4,6,06/09/2021,"$1,799,000",11/10/2021,"$1,750,000"
492,Apartment/Condominium,$995,585 sqft,Yes,"$1,177",R2604523,,Residential,2021,,"605 - 5333 Goring St, Burnaby, BC",1,1,0,21/07/2021,"$689,000",11/10/2021,"$670,000"
493,Townhouse,"$1,611",883 sqft,Yes,$699,R2619133,,Residential,1999,,"14 - 7077 Edmonds St, Burnaby, BC",1,2,2,19/09/2021,"$618,000",11/10/2021,"$617,500"
494,Townhouse,"$2,804",1494 sqft,Yes,$635,R2623770,,Residential,2000,,"7381 Magnolia Terr, Burnaby, BC",2,3,2,05/10/2021,"$949,000",11/10/2021,"$980,000"
495,Apartment/Condominium,"$1,101",735 sqft,Yes,$610,R2624927,,Residential,1977,,"314 - 7055 Wilma St, Burnaby, BC",1,1,1,11/10/2021,"$448,800",12/10/2021,"$485,000"
496,Apartment/Condominium,"$2,863",1252 sqft,Yes,$733,R2623416,,Residential,2005,,"1906 - 4333 Central Blvd, Burnaby, BC",2,3,1,04/10/2021,"$918,000",12/10/2021,"$911,000"
497,Single Family Residence,"$4,891",1499 sqft,Yes,"$1,133",R2623306,,Residential,1948,,"1441 Rosser Ave, Burnaby, BC",1,4,0,03/10/2021,"$1,699,000",12/10/2021,"$1,699,000"
498,Apartment/Condominium,"$1,321",741 sqft,Yes,$673,R2843202,,Residential,1992,,"102 - 6860 Rumble St, Burnaby, BC",1,1,1,21/01/2024,"$499,000",29/01/2024,"$499,999"
499,Single Family Residence,"$6,020",4049 sqft,Yes,$886,R2623415,,Residential,2021,,"4042 Yale St, Burnaby, BC",5,6,4,04/10/2021,"$3,588,000",12/10/2021,"$3,588,000"
500,Single Family Residence,"$5,627",3838 sqft,Yes,$572,R2625022,,Residential,1971,,"7189 Cardinal Crt, Burnaby, BC",5,5,5,11/10/2021,"$2,199,000",12/10/2021,"$2,300,000"
501,Apartment/Condominium,"$2,819",906 sqft,Yes,"$1,047",R2621329,,Residential,2020,,"2104 - 6383 Mckay Ave, Burnaby, BC",2,3,2,26/09/2021,"$949,000",12/10/2021,"$918,888"
502,Apartment/Condominium,"$1,900",632 sqft,Yes,$947,R2623252,,Residential,2020,,"1310 - 1888 Gilmore Ave, Burnaby, BC",1,1,1,30/09/2021,"$599,000",12/10/2021,"$660,000"
503,Townhouse,"$2,072",1496 sqft,Yes,$400,R2623220,,Residential,1985,,"T2301 - 3980 Carrigan Crt, Burnaby, BC",2,3,1,03/10/2021,"$599,000",13/10/2021,"$675,000"
504,Apartment/Condominium,"$2,212",1216 sqft,Yes,$615,R2619181,,Residential,1991,,"304 - 5568 Barker Ave, Burnaby, BC",2,2,2,19/09/2021,"$749,000",13/10/2021,"$725,000"
505,Apartment/Condominium,"$1,496",675 sqft,Yes,"$1,016",R2614237,,Residential,2020,,"403 - 2351 Beta Ave, Burnaby, BC",1,1,1,01/09/2021,"$685,900",13/10/2021,"$685,900"
506,Apartment/Condominium,"$1,794",971 sqft,Yes,$678,R2622920,,Residential,2009,,"202 - 9868 Cameron St, Burnaby, BC",2,2,1,03/10/2021,"$659,000",13/10/2021,"$645,000"
507,Apartment/Condominium,"$1,980",1281 sqft,Yes,$487,R2615342,,Residential,1985,,"1507 - 3980 Carrigan Crt, Burnaby, BC",2,2,1,06/09/2021,"$624,800",13/10/2021,"$615,000"
508,Single Family Residence,"$3,659",872 sqft,No,"$1,545",R2618995,,Residential,1937,,"7230 Boundary Rd, Burnaby, BC",1,2,4,16/09/2021,"$1,348,000",14/10/2021,"$1,260,000"
509,Apartment/Condominium,"$1,074",669 sqft,Yes,$545,R2624067,,Residential,1980,,"408 - 9857 Manchester Dr, Burnaby, BC",1,1,1,06/10/2021,"$365,000",13/10/2021,"$355,000"
510,Apartment/Condominium,"$1,816",608 sqft,Yes,"$1,032",R2625336,,Residential,2018,,"2205 - 4670 Assembly Way, Burnaby, BC",1,1,1,12/10/2021,"$628,000",13/10/2021,"$692,000"
511,Apartment/Condominium,"$1,320",638 sqft,Yes,$733,R2617390,,Residential,2017,,"214 - 9877 University Cres, Burnaby, BC",1,1,1,12/09/2021,"$468,000",16/10/2021,"$465,800"
512,Single Family Residence,"$6,616",2416 sqft,Yes,$901,R2618565,,Residential,2018,,"14 Ellesmere Ave N, Burnaby, BC",4,4,3,14/09/2021,"$2,178,000",16/10/2021,"$2,065,000"
513,Apartment/Condominium,"$1,797",765 sqft,Yes,$888,R2624997,,Residential,2016,,"406 - 6875 Dunblane Ave, Burnaby, BC",2,2,2,11/10/2021,"$679,999",16/10/2021,"$675,000"
514,Single Family Residence,"$4,290",2324 sqft,No,$661,R2621504,,Residential,1962,,"4818 Dundas St, Burnaby, BC",3,5,2,26/09/2021,"$1,538,000",16/10/2021,"$1,508,000"
515,Apartment/Condominium,"$1,734",832 sqft,Yes,$779,R2625486,,Residential,2001,,"906 - 4398 Buchanan St, Burnaby, BC",1,2,1,12/10/2021,"$648,800",16/10/2021,"$650,000"
516,Apartment/Condominium,"$1,972",955 sqft,Yes,$720,R2621594,,Residential,2009,,"1510 - 9868 Cameron St, Burnaby, BC",2,2,1,27/09/2021,"$688,000",16/10/2021,"$680,000"
517,Apartment/Condominium,"$1,902",816 sqft,Yes,$765,R2623487,,Residential,2007,,"2402 - 2225 Holdom Ave, Burnaby, BC",1,1,1,01/10/2021,"$624,999",16/10/2021,"$615,000"
518,Apartment/Condominium,"$1,368",767 sqft,Yes,$586,R2594242,,Residential,1994,,"407 - 3738 Norfolk St, Burnaby, BC",1,1,1,17/06/2021,"$449,900",16/10/2021,"$445,000"
519,Townhouse,"$2,788",1152 sqft,Yes,$927,R2780734,,Residential,2021,,"6 - 6288 Beresford St, Burnaby, BC",2,3,1,22/05/2023,"$1,069,000",29/05/2023,"$1,090,000"
520,Apartment/Condominium,"$1,509",912 sqft,Yes,$570,R2584824,,Residential,1991,,"510 - 4825 Hazel St, Burnaby, BC",1,1,1,19/05/2021,"$520,000",17/10/2021,"$520,000"
521,Apartment/Condominium,,775 sqft,Yes,$966,R2624069,,Residential,2020,,"808 - 6383 Mckay Ave, Burnaby, BC",2,2,1,06/10/2021,"$748,800",17/10/2021,"$787,000"
522,Single Family Residence,"$5,608",4207 sqft,Yes,$415,R2624678,,Residential,1980,,"4525 Smith Ave, Burnaby, BC",4,6,2,11/10/2021,"$1,749,000",17/10/2021,"$2,005,000"
523,Apartment/Condominium,"$2,333",809 sqft,Yes,"$1,048",R2624204,,Residential,2019,,"802 - 5051 Imperial St, Burnaby, BC",2,2,1,03/10/2021,"$848,000",17/10/2021,"$845,000"
524,Apartment/Condominium,"$1,839",585 sqft,Yes,"$1,023",R2624616,,Residential,2018,,"3811 - 6098 Station St, Burnaby, BC",1,1,1,10/10/2021,"$599,000",17/10/2021,"$695,000"
525,Apartment/Condominium,"$2,248",945 sqft,Yes,$939,R2622812,,Residential,2021,,"203 - 4477 Hastings St, Burnaby, BC",2,2,1,02/10/2021,"$888,000",17/10/2021,"$869,000"
526,Apartment/Condominium,"$2,278",890 sqft,Yes,"$1,043",R2565995,,Residential,2014,,"1102 - 6658 Dow Ave, Burnaby, BC",2,2,1,13/04/2021,"$929,000",17/10/2021,"$855,000"
527,Apartment/Condominium,"$1,988",831 sqft,Yes,$767,R2624806,,Residential,2008,,"1908 - 4888 Brentwood Dr, Burnaby, BC",2,2,2,11/10/2021,"$638,000",18/10/2021,"$690,000"
528,Townhouse,"$1,948",1245 sqft,Yes,$642,R2879431,,Residential,1972,,"7324 Coronado Dr, Burnaby, BC",1,3,1,05/05/2024,"$799,900",-,Not Sold Yet
