,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
891,Apartment/Condominium,"$1,573",753 sqft,Yes,$767,R2642769,,Residential,1997,,"125 - 5800 Andrews Rd, Richmond, BC",1,1,1,12/01/2022,"$578,000",17/01/2022,"$620,000"
892,Apartment/Condominium,"$1,020",804 sqft,Yes,$497,R2641869,,Residential,1978,,"311 - 11240 Daniels Rd, Richmond, BC",1,1,0,09/01/2022,"$399,999",17/01/2022,"$450,000"
893,Apartment/Condominium,"$2,227",987 sqft,Yes,$658,R2642322,,Residential,2008,,"712 - 9171 Ferndale Rd, Richmond, BC",2,2,1,10/01/2022,"$650,000",17/01/2022,"$682,000"
894,Townhouse,"$3,205",1959 sqft,Yes,$713,R2641945,,Residential,1996,,"15 - 8693 No 3 Rd, Richmond, BC",3,4,2,09/01/2022,"$1,398,000",17/01/2022,"$1,470,000"
895,Apartment/Condominium,"$1,666",1015 sqft,Yes,$541,R2643607,,Residential,1992,,"113 - 8600 Jones Rd, Richmond, BC",2,2,2,16/01/2022,"$550,000",17/01/2022,"$605,000"
896,Apartment/Condominium,"$1,761",816 sqft,Yes,$721,R2641722,,Residential,2003,,"202 - 6331 Buswell St, Richmond, BC",2,2,1,09/01/2022,"$589,000",18/01/2022,"$615,000"
897,Single Family Residence,"$8,648",3602 sqft,Yes,$787,R2621691,,Residential,2008,,"7460 Ludlow Pl, Richmond, BC",5,5,6,27/09/2021,"$2,838,000",18/01/2022,"$2,680,000"
898,Apartment/Condominium,,527 sqft,Yes,"$1,216",R2642905,,Residential,2021,,"902 - 8160 Mcmyn Way, Richmond, BC",1,1,1,09/01/2022,"$640,900",18/01/2022,"$640,000"
899,Apartment/Condominium,"$1,516",678 sqft,Yes,$744,R2643560,,Residential,2000,,"512 - 7080 St. Albans Rd, Richmond, BC",1,1,1,16/01/2022,"$505,000",18/01/2022,"$510,000"
900,Apartment/Condominium,"$1,985",1590 sqft,Yes,$495,R2832128,,Residential,1973,,"1707 - 6651 Minoru Blvd, Richmond, BC",2,3,2,12/11/2023,"$788,000",18/11/2023,"$765,000"
901,Apartment/Condominium,"$2,014",995 sqft,Yes,$753,R2642510,,Residential,2019,,"206 - 10177 River Dr, Richmond, BC",2,2,2,11/01/2022,"$750,000",18/01/2022,"$740,000"
902,Townhouse,"$2,914",1300 sqft,No,$975,R2640213,,Residential,2018,,"4 - 9560 Alexandra Rd, Richmond, BC",2,3,0,28/12/2021,"$1,268,000",18/01/2022,"$1,251,500"
903,Townhouse,"$2,127",1322 sqft,No,$680,R2641779,,Residential,1976,,"44 - 3851 Blundell Rd, Richmond, BC",1,3,2,09/01/2022,"$899,800",18/01/2022,"$900,000"
904,Townhouse,"$2,480",1154 sqft,Yes,$935,R2642320,,Residential,2009,,"27 - 7393 Turnill St, Richmond, BC",2,4,1,09/01/2022,"$1,080,000",21/01/2022,"$1,055,000"
905,Apartment/Condominium,"$2,305",967 sqft,Yes,$825,R2643163,,Residential,2016,,"326 - 9366 Tomicki Ave, Richmond, BC",2,2,1,16/01/2022,"$798,000",22/01/2022,"$798,000"
906,Townhouse,"$3,438",1431 sqft,Yes,$925,R2641105,,Residential,2021,,"15 - 10233 River Dr, Richmond, BC",2,3,2,04/01/2022,"$1,325,000",21/01/2022,"$1,290,000"
907,Apartment/Condominium,"$1,685",518 sqft,Yes,"$1,156",R2641120,,Residential,2018,,"1123 - 8988 Patterson Rd, Richmond, BC",1,1,1,04/01/2022,"$599,000",21/01/2022,"$595,000"
908,Apartment/Condominium,"$1,951",890 sqft,Yes,$804,R2641448,,Residential,2005,,"603 - 6233 Katsura St, Richmond, BC",2,2,1,06/01/2022,"$715,800",21/01/2022,"$725,000"
909,Single Family Residence,"$4,334",2467 sqft,Yes,$809,R2643831,,Residential,1987,,"7751 Shackleton Dr, Richmond, BC",2,4,0,16/01/2022,"$1,998,000",21/01/2022,"$1,998,000"
910,Apartment/Condominium,"$2,172",860 sqft,Yes,$952,R2641078,,Residential,2020,,"402 - 9551 Alexandra Rd, Richmond, BC",2,2,1,04/01/2022,"$819,000",21/01/2022,"$810,000"
911,Townhouse,"$2,656",1522 sqft,Yes,$689,R2640774,,Residential,2005,,"119 - 4280 Moncton St, Richmond, BC",3,2,2,03/01/2022,"$1,049,900",21/01/2022,"$1,020,000"
912,Apartment/Condominium,"$1,604",720 sqft,Yes,$901,R2639766,,Residential,2008,,"608 - 8280 Lansdowne Rd, Richmond, BC",2,2,1,19/12/2021,"$649,000",23/01/2022,"$638,000"
913,Apartment/Condominium,"$1,760",1212 sqft,Yes,$551,R2643583,,Residential,1987,,"309 - 7540 Minoru Blvd, Richmond, BC",2,2,1,16/01/2022,"$668,900",23/01/2022,"$688,000"
914,Single Family Residence,"$7,422",3656 sqft,Yes,$738,R2855077,,Residential,1994,,"5171 Woodwards Rd, Richmond, BC",3,6,2,03/03/2024,"$2,699,000",19/03/2024,"$2,688,000"
915,Townhouse,"$2,580",1415 sqft,Yes,$706,R2643463,,Residential,2009,,"2 - 9071 Williams Rd, Richmond, BC",2,3,2,16/01/2022,"$999,000",23/01/2022,"$1,268,000"
916,Townhouse,"$2,501",1687 sqft,Yes,$532,R2643506,,Residential,1995,,"10 - 8711 Jones Rd, Richmond, BC",2,4,2,16/01/2022,"$899,000",23/01/2022,"$1,080,000"
917,Apartment/Condominium,"$2,273",812 sqft,Yes,$983,R2643237,,Residential,2013,,"808 - 5177 Brighouse Way, Richmond, BC",1,1,1,16/01/2022,"$799,000",23/01/2022,"$787,000"
918,Apartment/Condominium,"$3,307",1696 sqft,No,$729,R2643988,,Residential,2011,,"23 - 9533 Tomicki Ave, Richmond, BC",3,4,2,16/01/2022,"$1,238,000",23/01/2022,"$1,285,000"
919,Single Family Residence,"$5,015",2211 sqft,Yes,$850,R2643030,,Residential,2002,,"9159 Pauleshin Cres, Richmond, BC",3,4,2,13/01/2022,"$1,880,000",23/01/2022,"$2,010,000"
920,Apartment/Condominium,"$2,372",1170 sqft,Yes,$716,R2644068,,Residential,2009,,"308 - 6077 London Rd, Richmond, BC",2,2,2,17/01/2022,"$838,000",24/01/2022,"$850,000"
921,Apartment/Condominium,"$2,239",798 sqft,Yes,$938,R2638601,,Residential,2014,,"1508 - 6971 Elmbridge Way, Richmond, BC",2,2,1,08/12/2021,"$749,000",24/01/2022,"$718,000"
922,Apartment/Condominium,"$1,030",657 sqft,Yes,$590,R2644946,,Residential,1982,,"310 - 8451 Westminster Highway, Richmond, BC",1,1,1,20/01/2022,"$388,000",25/01/2022,"$411,000"
923,Apartment/Condominium,"$2,907",1031 sqft,Yes,"$1,007",R2642539,,Residential,2016,,"1609 - 6288 No. 3 Rd, Richmond, BC",2,2,1,11/01/2022,"$1,038,800",25/01/2022,"$993,000"
924,Apartment/Condominium,"$1,712",533 sqft,Yes,"$1,163",R2644353,,Residential,2017,,"1030 - 8988 Patterson Rd, Richmond, BC",1,1,1,17/01/2022,"$619,900",24/01/2022,"$625,000"
925,Townhouse,"$2,613",1768 sqft,Yes,$564,R2644226,,Residential,1990,,"9 - 7380 Minoru Blvd, Richmond, BC",2,4,3,18/01/2022,"$998,000",24/01/2022,"$1,120,000"
926,Apartment/Condominium,"$2,108",872 sqft,Yes,$686,R2643610,,Residential,2003,,"1605 - 7831 Westminster Highway, Richmond, BC",2,2,2,16/01/2022,"$599,000",24/01/2022,"$699,000"
927,Apartment/Condominium,"$2,539",862 sqft,Yes,$916,R2643746,,Residential,2016,,"1807 - 8833 Hazelbridge Way, Richmond, BC",2,2,1,16/01/2022,"$790,000",24/01/2022,"$870,000"
928,Single Family Residence,"$5,041",3016 sqft,Yes,$825,R2572498,,Residential,2019,,"8860 Citadel Cres, Richmond, BC",5,6,4,26/04/2021,"$2,490,000",27/01/2022,"$2,550,000"
929,Apartment/Condominium,"$1,702",662 sqft,Yes,$929,R2641262,,Residential,2017,,"301 - 5619 Cedarbridge Way, Richmond, BC",1,1,1,04/01/2022,"$615,000",26/01/2022,"$605,000"
930,Apartment/Condominium,"$2,469",913 sqft,Yes,$973,R2641866,,Residential,2015,,"1601 - 7888 Ackroyd Rd, Richmond, BC",2,2,2,09/01/2022,"$888,888",26/01/2022,"$930,000"
931,Single Family Residence,"$6,569",3309 sqft,Yes,$785,R2642585,,Residential,2019,,"4760 Windjammer Dr, Richmond, BC",4,5,4,11/01/2022,"$2,598,000",26/01/2022,"$2,550,000"
932,Apartment/Condominium,"$2,442",878 sqft,Yes,$865,R2644644,,Residential,2017,,"1205 - 7488 Lansdowne Rd, Richmond, BC",2,2,1,19/01/2022,"$759,900",26/01/2022,"$885,000"
933,Townhouse,"$1,608",967 sqft,No,$578,R2645727,,Residential,1979,,"8810 Citation Dr, Richmond, BC",1,2,1,24/01/2022,"$559,000",26/01/2022,"$556,000"
934,Townhouse,"$1,990",1405 sqft,Yes,$681,R2645310,,Residential,2000,,"19 - 22788 Norton Crt, Richmond, BC",2,3,1,23/01/2022,"$958,000",26/01/2022,"$955,000"
935,Single Family Residence,"$4,529",2496 sqft,No,$753,R2745106,,Residential,1967,,"11431 Seacrest Rd, Richmond, BC",2,6,3,09/01/2023,"$1,880,000",12/04/2023,"$1,800,000"
936,Single Family Residence,"$4,457",2883 sqft,Yes,$554,R2644948,,Residential,1996,,"12642 Jack Bell Dr, Richmond, BC",4,6,4,20/01/2022,"$1,599,900",30/01/2022,"$1,810,000"
937,Apartment/Condominium,,527 sqft,Yes,"$1,210",R2642904,,Residential,2021,,"802 - 8160 Mcmyn Way, Richmond, BC",1,1,1,09/01/2022,"$637,900",29/01/2022,"$637,900"
938,Apartment/Condominium,,527 sqft,Yes,"$1,221",R2642903,,Residential,2021,,"1002 - 8160 Mcmyn Way, Richmond, BC",1,1,1,09/01/2022,"$643,900",30/01/2022,"$643,900"
939,Apartment/Condominium,,861 sqft,Yes,$870,R2647016,,Residential,2024,,"114 - 23200 Gilley Rd, Richmond, BC",2,2,2,27/01/2022,"$749,900",30/01/2022,"$749,900"
940,Apartment/Condominium,"$3,769",1254 sqft,Yes,$940,R2643973,,Residential,2015,,"1701 - 7888 Ackroyd Rd, Richmond, BC",2,2,2,17/01/2022,"$1,180,000",29/01/2022,"$1,175,000"
941,Single Family Residence,"$4,417",1650 sqft,Yes,$978,R2638126,,Residential,1967,,"7120 Williams Rd, Richmond, BC",2,2,3,07/12/2021,"$1,615,000",29/01/2022,"$1,561,540"
942,Apartment/Condominium,,527 sqft,Yes,"$1,227",R2642898,,Residential,2021,,"1102 - 8160 Mcmyn Way, Richmond, BC",1,1,1,09/01/2022,"$646,900",30/01/2022,"$646,900"
943,Townhouse,"$4,218",1963 sqft,Yes,$768,R2641599,,Residential,2016,,"4 - 10388 No. 2 Rd, Richmond, BC",4,4,2,09/01/2022,"$1,508,000",29/01/2022,"$1,585,000"
944,Townhouse,"$3,233",1600 sqft,Yes,$686,R2645894,,Residential,2007,,"18 - 9551 Ferndale Rd, Richmond, BC",3,4,0,20/01/2022,"$1,098,000",31/01/2022,"$1,390,000"
945,Apartment/Condominium,"$2,160",998 sqft,Yes,$800,R2645629,,Residential,2001,,"232 - 5700 Andrews Rd, Richmond, BC",2,2,1,24/01/2022,"$799,000",31/01/2022,"$770,000"
946,Townhouse,"$2,425",1333 sqft,Yes,$673,R2645392,,Residential,2005,,"24 - 7333 Turnill St, Richmond, BC",2,3,1,23/01/2022,"$898,000",31/01/2022,"$1,150,088"
947,Apartment/Condominium,"$1,986",766 sqft,Yes,$781,R2645400,,Residential,2019,,"237 - 9551 Alexandra Rd, Richmond, BC",1,2,1,23/01/2022,"$599,000",31/01/2022,"$710,000"
948,Single Family Residence,"$5,561",3377 sqft,Yes,"$1,030",R2770833,,Residential,2023,,"5231 Chetwynd Ave, Richmond, BC",5,5,5,23/04/2023,"$3,480,000",12/05/2023,"$3,250,000"
949,Single Family Residence,"$4,919",1940 sqft,Yes,"$1,025",R2644419,,Residential,2007,,"11971 7th Ave, Richmond, BC",3,3,4,17/01/2022,"$1,988,800",31/01/2022,"$1,930,000"
950,Apartment/Condominium,"$2,348",872 sqft,Yes,$788,R2645483,,Residential,2017,,"A606 - 8333 Sweet Ave, Richmond, BC",2,2,1,23/01/2022,"$688,000",31/01/2022,"$889,000"
951,Apartment/Condominium,"$2,405",877 sqft,Yes,$911,R2644595,,Residential,2018,,"613 - 5599 Cooney Rd, Richmond, BC",2,2,1,19/01/2022,"$799,000",31/01/2022,"$820,000"
952,Apartment/Condominium,"$3,136",1114 sqft,Yes,$807,R2623188,,Residential,2019,,"203 - 3755 Chatham St, Richmond, BC",2,2,2,03/10/2021,"$899,800",02/02/2022,"$911,000"
953,Single Family Residence,"$4,039",2319 sqft,No,$689,R2644915,,Residential,1960,,"10180 Shell Rd, Richmond, BC",2,6,6,19/01/2022,"$1,598,000",01/02/2022,"$1,619,000"
954,Apartment/Condominium,"$3,136",1114 sqft,Yes,$807,R2623182,,Residential,2019,,"202 - 3755 Chatham St, Richmond, BC",2,2,2,03/10/2021,"$899,800",02/02/2022,"$899,800"
955,Townhouse,"$2,289",1442 sqft,No,$623,R2646346,,Residential,1999,,"22 - 3711 Robson Crt, Richmond, BC",3,3,2,25/01/2022,"$899,000",01/02/2022,"$920,000"
956,Apartment/Condominium,"$1,078",738 sqft,Yes,$582,R2645391,,Residential,1982,,"114 - 8591 Westminster Highway, Richmond, BC",1,1,1,22/01/2022,"$430,000",01/02/2022,"$435,000"
957,Apartment/Condominium,,529 sqft,Yes,"$1,200",R2642894,,Residential,2021,,"701 - 8160 Mcmyn Way, Richmond, BC",1,1,1,09/01/2022,"$634,900",02/02/2022,"$634,900"
958,Single Family Residence,"$7,849",3385 sqft,Yes,"$1,009",R2617414,,Residential,2015,,"9920 Bates Rd, Richmond, BC",5,5,7,12/09/2021,"$3,418,000",01/02/2022,"$3,250,000"
959,Apartment/Condominium,"$2,964",1067 sqft,Yes,$925,R2648734,,Residential,2018,,"1003 - 5599 Cooney Rd, Richmond, BC",2,3,1,01/02/2022,"$988,000",01/02/2022,"$950,000"
960,Single Family Residence,"$4,058",2484 sqft,Yes,$805,R2621095,,Residential,1966,,"11451 Bird Rd, Richmond, BC",1,3,2,23/09/2021,"$2,000,000",04/02/2022,"$2,000,000"
961,Townhouse,"$2,255",1366 sqft,No,$731,R2641228,,Residential,1988,,"6 - 6840 Lynas Lane, Richmond, BC",2,3,2,04/01/2022,"$999,900",05/02/2022,"$1,000,000"
962,Townhouse,,1446 sqft,Yes,$959,R2620705,,Residential,2020,,"37 - 10233 River Dr, Richmond, BC",2,3,2,20/09/2021,"$1,388,000",05/02/2022,"$1,300,000"
963,Townhouse,"$2,050",1200 sqft,Yes,$665,R2643036,,Residential,1982,,"9 - 8320 Cook Rd, Richmond, BC",1,2,2,13/01/2022,"$799,000",05/02/2022,"$794,500"
964,Apartment/Condominium,"$3,687",1108 sqft,Yes,"$1,168",R2641494,,Residential,2020,,"1805 - 8800 Hazelbridge Way, Richmond, BC",2,3,1,06/01/2022,"$1,295,000",05/02/2022,"$1,230,000"
965,Single Family Residence,"$3,899",2117 sqft,Yes,"$1,198",R2634092,,Residential,2021,,"3140 Georgia St, Richmond, BC",3,3,4,17/11/2021,"$2,538,000",05/02/2022,"$2,425,000"
966,Apartment/Condominium,"$1,481",597 sqft,Yes,$984,R2646917,,Residential,2010,,"1005 - 3111 Corvette Way, Richmond, BC",1,1,1,27/01/2022,"$588,000",05/02/2022,"$575,000"
967,Apartment/Condominium,"$1,271",846 sqft,Yes,$576,R2647295,,Residential,1980,,"315 - 8900 Citation Dr, Richmond, BC",1,2,1,30/01/2022,"$488,000",05/02/2022,"$488,000"
968,Apartment/Condominium,,549 sqft,Yes,"$1,092",R2649988,,Residential,2024,,"408 - 23200 Gilley Rd, Richmond, BC",1,1,2,03/02/2022,"$599,900",06/02/2022,"$599,900"
969,Apartment/Condominium,"$1,928",699 sqft,Yes,"$1,001",R2645132,,Residential,2020,,"406 - 6900 Pearson Way, Richmond, BC",1,1,1,23/01/2022,"$699,900",06/02/2022,"$738,000"
970,Apartment/Condominium,$995,793 sqft,Yes,$501,R2647379,,Residential,1971,,"103 - 6611 Minoru Blvd, Richmond, BC",1,1,1,30/01/2022,"$398,000",06/02/2022,"$425,000"
971,Apartment/Condominium,"$1,300",960 sqft,Yes,$510,R2647219,,Residential,1981,,"208 - 8700 Ackroyd Rd, Richmond, BC",1,2,1,30/01/2022,"$489,900",06/02/2022,"$504,000"
972,Townhouse,"$3,033",1608 sqft,Yes,$652,R2647991,,Residential,2006,,"29 - 9308 Keefer Ave, Richmond, BC",2,3,1,31/01/2022,"$1,050,000",06/02/2022,"$1,222,000"
973,Single Family Residence,"$4,513",2158 sqft,Yes,$805,R2647884,,Residential,2001,,"11848 Dunford Rd, Richmond, BC",2,4,4,31/01/2022,"$1,738,800",06/02/2022,"$2,105,000"
974,Single Family Residence,"$5,757",3160 sqft,Yes,$660,R2649060,,Residential,1982,,"4420 Stonecrop Ave, Richmond, BC",3,4,4,02/02/2022,"$2,088,000",06/02/2022,"$2,180,000"
975,Apartment/Condominium,"$2,038",926 sqft,Yes,$755,R2643371,,Residential,2018,,"209 - 10780 No. 5 Rd, Richmond, BC",2,2,1,16/01/2022,"$699,900",06/02/2022,"$731,000"
976,Townhouse,"$2,066",1233 sqft,No,$648,R2648518,,Residential,1978,,"53 - 4700 Francis Rd, Richmond, BC",1,3,2,01/02/2022,"$799,800",07/02/2022,"$945,000"
977,Apartment/Condominium,"$1,560",658 sqft,Yes,$756,R2647471,,Residential,2003,,"710 - 7831 Westminster Highway, Richmond, BC",1,1,1,30/01/2022,"$498,000",07/02/2022,"$541,000"
978,Townhouse,"$2,446",1259 sqft,Yes,$555,R2646109,,Residential,1997,,"8260 Saba Rd, Richmond, BC",2,4,2,25/01/2022,"$699,000",07/02/2022,"$902,000"
979,Single Family Residence,"$3,772",1283 sqft,No,"$1,160",R2647855,,Residential,1971,,"10420 Mortfield Rd, Richmond, BC",1,3,0,31/01/2022,"$1,488,888",07/02/2022,"$1,570,000"
980,Townhouse,"$3,268",3701 sqft,Yes,$540,R2816115,,Residential,1991,,"55 - 5380 Smith Dr, Richmond, BC",3,4,8,12/09/2023,"$1,999,000",-,-
981,Apartment/Condominium,"$1,631",692 sqft,Yes,$895,R2647624,,Residential,2007,,"603 - 6068 No. 3 Rd, Richmond, BC",1,1,1,30/01/2022,"$620,000",07/02/2022,"$619,000"
982,Apartment/Condominium,"$1,542",717 sqft,Yes,$694,R2649889,,Residential,2014,,"223 - 10880 No. 5 Rd, Richmond, BC",1,2,2,06/02/2022,"$498,000",07/02/2022,"$555,000"
983,Townhouse,"$1,822",1394 sqft,No,$537,R2647909,,Residential,1971,,"74 - 10200 4th Ave, Richmond, BC",2,3,2,31/01/2022,"$749,000",07/02/2022,"$818,000"
984,Single Family Residence,"$8,515",3668 sqft,Yes,$921,R2649759,,Residential,2011,,"10180 Thirlmere Dr, Richmond, BC",5,5,6,06/02/2022,"$3,380,000",09/02/2022,"$3,200,000"
985,Apartment/Condominium,"$1,746",780 sqft,Yes,$779,R2649446,,Residential,2011,,"207 - 9500 Odlin Rd, Richmond, BC",1,2,1,03/02/2022,"$608,000",09/02/2022,"$648,000"
986,Apartment/Condominium,"$1,597",1255 sqft,Yes,$420,R2640928,,Residential,1973,,"210 - 6651 Minoru Blvd, Richmond, BC",2,2,1,04/01/2022,"$528,000",08/02/2022,"$506,000"
987,Apartment/Condominium,"$2,440",1356 sqft,Yes,$618,R2649840,,Residential,1992,,"1202 - 7500 Granville Ave, Richmond, BC",2,2,1,06/02/2022,"$838,800",09/02/2022,"$820,000"
988,Apartment/Condominium,"$3,253",1050 sqft,Yes,"$1,133",R2748012,,Residential,2017,,"1903 - 3233 Ketcheson Rd, Richmond, BC",2,3,1,22/01/2023,"$1,190,000",-,-
989,Single Family Residence,"$7,389",4351 sqft,Yes,$687,R2649255,,Residential,2013,,"11428 Kestrel Dr, Richmond, BC",4,5,6,03/02/2022,"$2,990,000",08/02/2022,"$2,840,000"
990,Single Family Residence,"$3,218",2295 sqft,Yes,$735,R2649430,,Residential,1944,,"671 Catalina Cres, Richmond, BC",3,4,2,03/02/2022,"$1,688,000",09/02/2022,"$1,940,000"
991,Apartment/Condominium,"$2,419",1080 sqft,Yes,$730,R2647375,,Residential,2015,,"606 - 5399 Cedarbridge Way, Richmond, BC",2,2,2,30/01/2022,"$788,888",08/02/2022,"$888,888"
992,Single Family Residence,"$8,268",4100 sqft,Yes,$824,R2651318,,Residential,2012,,"8771 Pigott Rd, Richmond, BC",5,5,3,08/02/2022,"$3,380,000",11/02/2022,"$3,188,000"
993,Townhouse,"$2,143",1495 sqft,No,$560,R2650988,,Residential,1994,,"37 - 22000 Sharpe Ave, Richmond, BC",2,4,2,08/02/2022,"$838,000",11/02/2022,"$845,000"
994,Apartment/Condominium,"$2,523",1058 sqft,Yes,$867,R2623117,,Residential,2008,,"701 - 7371 Westminster Highway, Richmond, BC",2,3,2,30/09/2021,"$918,000",11/02/2022,"$890,000"
995,Single Family Residence,"$4,130",3345 sqft,No,$529,R2647046,,Residential,1960,,"6251 Azure Rd, Richmond, BC",2,8,5,27/01/2022,"$1,770,000",11/02/2022,"$1,700,000"
996,Apartment/Condominium,"$1,607",1236 sqft,Yes,$419,R2635733,,Residential,1973,,"303 - 6651 Minoru Blvd, Richmond, BC",2,2,1,24/11/2021,"$519,000",11/02/2022,"$493,800"
997,Single Family Residence,"$5,771",3314 sqft,Yes,$904,R2644918,,Residential,2022,,"5071 Calder Crt, Richmond, BC",5,5,4,19/01/2022,"$2,999,000",11/02/2022,"$2,838,098"
998,Single Family Residence,"$4,157",2525 sqft,No,$704,R2643721,,Residential,1958,,"10540 Ainsworth Cres, Richmond, BC",3,6,4,17/01/2022,"$1,780,000",11/02/2022,"$1,750,000"
999,Apartment/Condominium,"$1,912",1057 sqft,Yes,$661,R2647439,,Residential,1995,,"603 - 7995 Westminster Highway, Richmond, BC",2,2,1,27/01/2022,"$699,000",11/02/2022,"$680,000"
1000,Apartment/Condominium,"$2,200",947 sqft,Yes,$843,R2649016,,Residential,2008,,"110 - 9373 Hemlock Dr, Richmond, BC",2,2,1,02/02/2022,"$799,000",13/02/2022,"$896,000"
1001,Apartment/Condominium,"$2,238",872 sqft,Yes,$801,R2647980,,Residential,2007,,"1201 - 5088 Kwantlen St, Richmond, BC",2,2,1,31/01/2022,"$699,000",13/02/2022,"$780,000"
1002,Single Family Residence,"$7,319",2363 sqft,No,$901,R2638474,,Residential,9999,,"7460 Railway Ave, Richmond, BC",2,2,6,09/12/2021,"$2,130,000",13/02/2022,"$2,160,000"
1003,Apartment/Condominium,"$1,763",804 sqft,Yes,$745,R2650281,,Residential,2011,,"120 - 9500 Odlin Rd, Richmond, BC",2,2,1,06/02/2022,"$599,000",13/02/2022,"$720,000"
1004,Apartment/Condominium,"$1,997",891 sqft,Yes,$784,R2651055,,Residential,2012,,"334 - 6828 Eckersley Rd, Richmond, BC",2,2,1,07/02/2022,"$699,000",13/02/2022,"$760,000"
1005,Apartment/Condominium,"$1,238",702 sqft,Yes,$709,R2626004,,Residential,1997,,"101 - 7380 Elmbridge Way, Richmond, BC",1,1,2,11/10/2021,"$498,000",13/02/2022,"$500,000"
1006,Townhouse,"$18,692",3688 sqft,Yes,$916,R2609034,,Residential,2013,,"101 - 5131 Brighouse Way, Richmond, BC",3,4,3,10/08/2021,"$3,380,000",13/02/2022,"$3,330,000"
1007,Apartment/Condominium,"$1,271",879 sqft,Yes,$568,R2649562,,Residential,1982,,"223 - 8460 Lansdowne Rd, Richmond, BC",1,2,1,04/02/2022,"$499,900",13/02/2022,"$525,000"
1008,Single Family Residence,"$4,902",2822 sqft,Yes,$672,R2650064,,Residential,1987,,"5555 Lackner Cres, Richmond, BC",2,4,2,05/02/2022,"$1,898,000",14/02/2022,"$2,100,000"
1009,Apartment/Condominium,"$2,028",858 sqft,Yes,$814,R2650681,,Residential,2010,,"503 - 8033 Saba Rd, Richmond, BC",2,2,1,07/02/2022,"$699,000",14/02/2022,"$749,000"
1010,Apartment/Condominium,"$3,354",1198 sqft,Yes,"$1,000",R2644373,,Residential,2020,,"1307 - 6900 Pearson Way, Richmond, BC",2,3,2,18/01/2022,"$1,198,000",14/02/2022,"$1,195,000"
1011,Apartment/Condominium,,670 sqft,No,$895,R2650569,,Residential,2020,,"805 - 5508 Hollybridge Way, Richmond, BC",1,1,1,07/02/2022,"$599,900",14/02/2022,"$698,000"
1012,Single Family Residence,"$6,239",2539 sqft,Yes,$905,R2650195,,Residential,2016,,"4546 Garry St, Richmond, BC",4,5,4,06/02/2022,"$2,299,000",14/02/2022,"$2,680,000"
1013,Townhouse,"$2,379",1098 sqft,No,$763,R2650967,,Residential,2009,,"307 - 6077 London Rd, Richmond, BC",2,2,2,08/02/2022,"$838,000",14/02/2022,"$858,000"
1014,Single Family Residence,"$3,265",1872 sqft,No,$848,R2650831,,Residential,1978,,"11191 Kingsbridge Dr, Richmond, BC",3,5,2,06/02/2022,"$1,589,000",14/02/2022,"$1,740,000"
1015,Townhouse,,1567 sqft,Yes,"$1,001",R2653181,,Residential,2023,,"10 - 7580 No 1 Rd, Richmond, BC",3,4,2,14/02/2022,"$1,569,000",14/02/2022,"$1,575,000"
1016,Apartment/Condominium,"$1,221",979 sqft,Yes,$592,R2651036,,Residential,1981,,"103 - 8760 Blundell Rd, Richmond, BC",2,2,1,07/02/2022,"$579,900",15/02/2022,"$559,479"
1017,Apartment/Condominium,"$3,365",1192 sqft,Yes,$964,R2644318,,Residential,2013,,"611 - 5199 Brighouse Way, Richmond, BC",2,2,2,18/01/2022,"$1,150,000",15/02/2022,"$1,117,200"
1018,Single Family Residence,"$3,495",3066 sqft,Yes,$586,R2649733,,Residential,1971,,"11520 Seabay Rd, Richmond, BC",2,5,6,06/02/2022,"$1,799,000",15/02/2022,"$1,900,000"
1019,Apartment/Condominium,"$1,524",938 sqft,Yes,$549,R2650303,,Residential,1983,,"210 - 7431 Blundell Rd, Richmond, BC",2,2,1,03/02/2022,"$515,000",15/02/2022,"$560,000"
1020,Apartment/Condominium,"$1,841",1271 sqft,Yes,$562,R2653950,,Residential,1992,,"202 - 8700 Jones Rd, Richmond, BC",2,2,1,15/02/2022,"$715,000",15/02/2022,"$693,000"
1021,Townhouse,"$3,063",1521 sqft,Yes,$788,R2651058,,Residential,2016,,"4 - 4160 Garry St, Richmond, BC",2,3,1,08/02/2022,"$1,198,800",15/02/2022,"$1,530,000"
1022,Townhouse,"$2,717",1543 sqft,No,$647,R2651332,,Residential,1988,,"7 - 5311 Lackner Cres, Richmond, BC",2,3,2,07/02/2022,"$999,000",15/02/2022,"$1,260,000"
1023,Apartment/Condominium,"$2,713",1071 sqft,Yes,$980,R2895354,,Residential,2019,,"205 - 3755 Chatham St, Richmond, BC",2,2,1,16/06/2024,"$1,050,000",-,Not Sold Yet
1024,Single Family Residence,"$5,086",1030 sqft,No,"$2,124",R2837478,,Residential,1958,,"5671 Blundell Rd, Richmond, BC",2,3,2,12/12/2023,"$2,188,000",-,Not Sold Yet
1025,Apartment/Condominium,,570 sqft,Yes,"$1,191",R2647453,,Residential,2021,,"903 - 8160 Mcmyn Way, Richmond, BC",1,1,1,30/01/2022,"$679,000",18/02/2022,"$667,500"
1026,Townhouse,"$3,022",1330 sqft,Yes,$751,R2732829,,Residential,2015,,"16 - 6331 No 4 Rd, Richmond, BC",2,4,4,18/10/2022,"$999,000",27/10/2022,"$1,158,000"
