,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
761,Single Family Residence,"$3,516",1550 sqft,No,$741,R2610293,,Residential,1958,,"8754 144 St, Surrey, BC",2,4,0,16/08/2021,"$1,149,000",20/08/2021,"$1,145,000"
762,Single Family Residence,"$5,388",1238 sqft,No,"$2,260",R2696368,,Residential,9999,,"11050 132 Street Divers, Surrey, BC",1,4,3,02/06/2022,"$2,799,000",-,-
763,Apartment/Condominium,"$1,659",470 sqft,Yes,$861,R2610142,,Residential,2018,,"508 - 13308 Central Ave, Surrey, BC",1,1,1,16/08/2021,"$405,000",20/08/2021,"$385,000"
764,Single Family Residence,"$6,607",3801 sqft,Yes,$565,R2609591,,Residential,2020,,"16053 8a Ave, Surrey, BC",4,6,4,12/08/2021,"$2,149,000",20/08/2021,"$2,129,000"
765,Townhouse,"$2,439",1440 sqft,No,$409,R2609294,,Residential,1979,,"104 - 9473 Prince Charles Blvd, Surrey, BC",1,3,1,11/08/2021,"$589,000",20/08/2021,"$573,000"
766,Townhouse,"$2,879",1943 sqft,Yes,$385,R2604698,,Residential,2005,,"58 - 12040 68 Ave, Surrey, BC",3,3,2,25/07/2021,"$749,800",20/08/2021,"$745,000"
767,Single Family Residence,"$5,616",4218 sqft,Yes,$614,R2609245,,Residential,1981,,"17336 101 Ave, Surrey, BC",4,5,12,10/08/2021,"$2,590,900",20/08/2021,"$2,500,000"
768,Single Family Residence,"$3,746",2160 sqft,Yes,$694,R2638921,,Residential,1967,,"10964 Swan Cres, Surrey, BC",3,5,5,12/12/2021,"$1,499,999",19/12/2021,"$1,695,000"
769,Single Family Residence,"$3,578",2612 sqft,No,$550,R2610835,,Residential,1964,,"14965 Swallow Dr, Surrey, BC",3,6,4,18/08/2021,"$1,439,000",21/08/2021,"$1,450,000"
770,Single Family Residence,"$7,274",5200 sqft,Yes,$670,R2588573,,Residential,1990,,"13877 32 Ave, Surrey, BC",4,5,10,01/06/2021,"$3,488,000",21/08/2021,"$3,050,000"
771,Single Family Residence,"$4,213",2710 sqft,Yes,$505,R2596823,,Residential,1967,,"14540 110 Ave, Surrey, BC",2,5,7,27/06/2021,"$1,370,000",21/08/2021,"$1,375,000"
772,Townhouse,"$3,195",1425 sqft,Yes,$561,R2873122,,Residential,2011,,"84 - 14356 63a Ave, Surrey, BC",2,3,2,22/04/2024,"$799,900",28/04/2024,"$833,000"
773,Townhouse,"$2,272",1619 sqft,No,$431,R2611039,,Residential,2017,,"30 - 13670 62 Ave, Surrey, BC",3,4,2,17/08/2021,"$699,000",21/08/2021,"$783,000"
774,Townhouse,"$2,822",1432 sqft,Yes,$530,R2610463,,Residential,2019,,"30 - 5945 176a St, Surrey, BC",2,4,2,17/08/2021,"$760,000",21/08/2021,"$780,500"
775,Single Family Residence,"$4,048",2111 sqft,Yes,$473,R2831838,,Residential,2010,,"7340 192 St, Surrey, BC",3,4,2,08/11/2023,"$999,900",07/12/2023,"$1,191,000"
776,Townhouse,,1597 sqft,Yes,$469,R2605326,,Residential,2022,,"31 - 18850 72 A Ave, Surrey, BC",2,4,2,27/07/2021,"$749,900",22/08/2021,"$749,900"
777,Single Family Residence,"$5,069",2439 sqft,Yes,$737,R2662504,,Residential,2014,,"5929 148 St, Surrey, BC",3,5,5,08/03/2022,"$1,799,000",-,-
778,Apartment/Condominium,"$1,367",786 sqft,Yes,$507,R2586155,,Residential,1997,,"408 - 12155 75a Ave, Surrey, BC",1,1,1,24/05/2021,"$399,000",22/08/2021,"$390,000"
779,Manufactured Home,$273,760 sqft,No,$210,R2609635,,Residential,1973,,"25 - 1840 160 St, Surrey, BC",1,2,0,12/08/2021,"$159,900",22/08/2021,"$140,000"
780,Single Family Residence,"$4,632",2116 sqft,Yes,$708,R2607015,,Residential,1988,,"7583 150a St, Surrey, BC",2,3,5,03/08/2021,"$1,499,900",22/08/2021,"$1,475,000"
781,Apartment/Condominium,"$1,924",1045 sqft,Yes,$467,R2610186,,Residential,1997,,"214 - 12088 66 Ave, Surrey, BC",2,2,1,16/08/2021,"$489,000",22/08/2021,"$499,900"
782,Apartment/Condominium,"$1,958",761 sqft,Yes,$629,R2609725,,Residential,2010,,"353 - 6758 188 St, Surrey, BC",2,2,1,15/08/2021,"$479,000",22/08/2021,"$470,000"
783,Single Family Residence,"$3,656",2200 sqft,No,$590,R2610166,,Residential,1961,,"13809 Harper Rd, Surrey, BC",2,6,6,16/08/2021,"$1,300,000",22/08/2021,"$1,288,888"
784,Single Family Residence,"$4,582",1900 sqft,Yes,$629,R2610571,,Residential,1979,,"9179 125a St, Surrey, BC",2,4,2,16/08/2021,"$1,195,888",23/08/2021,"$1,275,000"
785,Single Family Residence,"$4,543",2667 sqft,Yes,$524,R2609704,,Residential,1981,,"9681 132 St, Surrey, BC",3,5,8,15/08/2021,"$1,398,000",22/08/2021,"$1,480,000"
786,Single Family Residence,"$4,576",2773 sqft,Yes,$522,R2602804,,Residential,2000,,"3668 155 St, Surrey, BC",3,5,4,18/07/2021,"$1,450,000",23/08/2021,"$1,446,000"
787,Townhouse,"$2,232",1302 sqft,Yes,$551,R2590825,,Residential,2011,,"71 - 15405 31 Ave, Surrey, BC",2,3,2,08/06/2021,"$718,000",22/08/2021,"$720,000"
788,Single Family Residence,"$4,144",1668 sqft,Yes,$778,R2609729,,Residential,1985,,"15455 19 Ave, Surrey, BC",2,3,4,15/08/2021,"$1,298,000",22/08/2021,"$1,325,000"
789,Single Family Residence,"$5,456",3339 sqft,Yes,$434,R2609902,,Residential,2001,,"17861 68 Ave, Surrey, BC",3,6,5,15/08/2021,"$1,450,000",22/08/2021,"$1,535,000"
790,Single Family Residence,"$4,492",3599 sqft,Yes,$388,R2610583,,Residential,1991,,"8460 166 St, Surrey, BC",3,5,4,17/08/2021,"$1,399,900",23/08/2021,"$1,550,000"
791,Townhouse,"$2,744",1884 sqft,Yes,$398,R2610316,,Residential,2017,,"26 - 5867 129 St, Surrey, BC",3,4,0,15/08/2021,"$749,888",23/08/2021,"$863,000"
792,Apartment/Condominium,"$1,187",300 sqft,Yes,$863,R2609999,,Residential,2015,,"304 - 13678 Grosvenor Rd, Surrey, BC",1,0,1,15/08/2021,"$259,000",23/08/2021,"$266,000"
793,Single Family Residence,"$5,430",3032 sqft,Yes,$494,R2570640,,Residential,1992,,"15649 107a Ave, Surrey, BC",3,5,6,19/04/2021,"$1,499,000",23/08/2021,"$1,450,000"
794,Single Family Residence,"$7,889",4724 sqft,Yes,$550,R2609630,,Residential,2021,,"3188 167 St, Surrey, BC",4,5,6,12/08/2021,"$2,599,000",23/08/2021,"$2,475,238"
795,Townhouse,"$2,892",1640 sqft,Yes,$536,R2868413,,Residential,1992,,"13 - 15273 24 Ave, Surrey, BC",2,3,2,07/04/2024,"$880,000",22/04/2024,"$855,000"
796,Apartment/Condominium,"$1,750",780 sqft,Yes,$673,R2826689,,Residential,1993,,"309 - 9626 148 St, Surrey, BC",1,1,1,22/10/2023,"$525,000",-,-
797,Single Family Residence,"$4,981",2900 sqft,Yes,$447,R2610605,,Residential,1982,,"5913 183a St, Surrey, BC",3,5,5,17/08/2021,"$1,298,000",23/08/2021,"$1,520,000"
798,Townhouse,"$2,160",1278 sqft,No,$469,R2609287,,Residential,1978,,"69 - 13880 74 Ave, Surrey, BC",1,3,0,15/08/2021,"$600,000",23/08/2021,"$637,500"
799,Single Family Residence,"$3,961",2071 sqft,Yes,$724,R2603491,,Residential,1983,,"1124 161 St, Surrey, BC",3,3,6,19/07/2021,"$1,499,999",23/08/2021,"$1,500,000"
800,Single Family Residence,"$5,783",3800 sqft,Yes,$368,R2592131,,Residential,2006,,"7747 146a St, Surrey, BC",6,8,4,13/06/2021,"$1,398,800",24/08/2021,"$1,420,000"
801,Single Family Residence,"$4,872",1540 sqft,Yes,$941,R2608529,,Residential,1985,,"1861 129a St, Surrey, BC",2,3,4,09/08/2021,"$1,450,000",24/08/2021,"$1,439,900"
802,Single Family Residence,"$4,888",2421 sqft,Yes,$508,R2607277,,Residential,2005,,"15148 62 Ave, Surrey, BC",3,4,3,02/08/2021,"$1,229,900",24/08/2021,"$1,240,000"
803,Single Family Residence,"$4,869",3778 sqft,Yes,$357,R2611446,,Residential,1987,,"15456 99 A Ave, Surrey, BC",4,6,6,22/08/2021,"$1,349,900",24/08/2021,"$1,451,000"
804,Single Family Residence,"$5,751",3798 sqft,Yes,$491,R2611309,,Residential,2003,,"3353 157 A St, Surrey, BC",3,3,2,22/08/2021,"$1,868,000",24/08/2021,"$1,820,000"
805,Single Family Residence,"$8,820",3665 sqft,Yes,$845,R2827383,,Residential,1971,,"13563 28 Ave, Surrey, BC",3,3,8,22/10/2023,"$3,098,000",-,-
806,Townhouse,"$2,035",1445 sqft,No,$462,R2609101,,Residential,1987,,"26 - 7560 138 St, Surrey, BC",2,3,2,11/08/2021,"$669,000",24/08/2021,"$700,000"
807,Townhouse,"$2,810",2009 sqft,No,$408,R2609664,,Residential,2007,,"16 - 19330 69 Ave, Surrey, BC",2,3,2,15/08/2021,"$819,900",24/08/2021,"$821,900"
808,Apartment/Condominium,"$1,528",566 sqft,Yes,$618,R2608765,,Residential,2009,,"204 - 13733 107a Ave, Surrey, BC",1,1,1,09/08/2021,"$349,900",25/08/2021,"$349,900"
809,Single Family Residence,"$6,542",3635 sqft,Yes,$467,R2608438,,Residential,2004,,"6536 123a St, Surrey, BC",6,8,6,09/08/2021,"$1,699,000",25/08/2021,"$1,741,000"
810,Townhouse,"$3,728",2089 sqft,Yes,$592,R2732268,,Residential,2018,,"236 - 2218 Oak Meadows Dr, Surrey, BC",3,4,2,17/10/2022,"$1,238,000",16/01/2023,"$1,210,000"
811,Apartment/Condominium,"$1,474",479 sqft,Yes,$686,R2612366,,Residential,2014,,"204 - 13228 Old Yale Rd, Surrey, BC",1,1,0,22/08/2021,"$329,000",25/08/2021,"$348,888"
812,Single Family Residence,"$5,623",3648 sqft,Yes,$465,R2607920,,Residential,2001,,"5836 167 St, Surrey, BC",3,6,6,08/08/2021,"$1,699,000",25/08/2021,"$1,640,000"
813,Apartment/Condominium,"$1,872",760 sqft,Yes,$631,R2604047,,Residential,2009,,"2102 - 13399 104 Ave, Surrey, BC",1,2,1,20/07/2021,"$479,900",25/08/2021,"$479,300"
814,Single Family Residence,"$7,871",4128 sqft,Yes,$581,R2801910,,Residential,2021,,"2211 154 St, Surrey, BC",6,7,0,25/07/2023,"$2,399,888",-,-
815,Townhouse,,1598 sqft,Yes,$469,R2605334,,Residential,2022,,"34 - 18850 72 A Ave, Surrey, BC",2,4,2,27/07/2021,"$749,900",25/08/2021,"$749,900"
816,Single Family Residence,"$5,223",3600 sqft,Yes,$430,R2588531,,Residential,1997,,"12207 102a Ave, Surrey, BC",4,6,6,02/06/2021,"$1,549,900",26/08/2021,"$1,550,000"
817,Townhouse,"$2,872",1396 sqft,Yes,$544,R2606291,,Residential,2013,,"67 - 9989 Barnston Dr E, Surrey, BC",2,3,2,02/08/2021,"$760,000",26/08/2021,"$745,000"
818,Townhouse,"$2,739",1427 sqft,Yes,$489,R2607950,,Residential,2005,,"35 - 12730 66 Ave, Surrey, BC",2,3,0,08/08/2021,"$699,000",26/08/2021,"$680,000"
819,Apartment/Condominium,"$1,636",652 sqft,Yes,$550,R2611368,,Residential,1995,,"409 - 10533 University Dr, Surrey, BC",1,1,1,22/08/2021,"$359,000",26/08/2021,"$359,000"
820,Apartment/Condominium,"$1,808",494 sqft,Yes,$989,R2893683,,Residential,2021,,"812 - 13615 Fraser Highway, Surrey, BC",1,1,1,10/06/2024,"$489,000",-,Not Sold Yet
821,Apartment/Condominium,"$2,394",920 sqft,Yes,$541,R2603770,,Residential,2013,,"3602 - 13325 102 A Ave, Surrey, BC",2,2,2,20/07/2021,"$498,000",26/08/2021,"$500,000"
822,Single Family Residence,"$4,520",3404 sqft,Yes,$602,R2640450,,Residential,1992,,"8296 153b St, Surrey, BC",4,8,4,02/01/2022,"$2,050,000",-,-
823,Townhouse,"$3,488",2160 sqft,Yes,$594,R2612675,,Residential,1987,,"3 - 12963 17 Ave, Surrey, BC",2,3,2,25/08/2021,"$1,285,000",26/08/2021,"$1,250,000"
824,Apartment/Condominium,"$2,167",968 sqft,Yes,$645,R2609656,,Residential,2012,,"402 - 15428 31 Ave, Surrey, BC",2,2,2,15/08/2021,"$625,000",28/08/2021,"$612,500"
825,Apartment/Condominium,"$2,391",982 sqft,Yes,$651,R2821758,,Residential,2014,,"105 - 13925 Fraser Highway, Surrey, BC",2,2,2,05/10/2023,"$639,800",-,-
826,Townhouse,"$2,561",1402 sqft,Yes,$506,R2601825,,Residential,2014,,"65 - 6945 185 St, Surrey, BC",2,3,2,12/07/2021,"$710,000",28/08/2021,"$700,000"
827,Apartment/Condominium,"$2,174",1221 sqft,Yes,$364,R2611900,,Residential,1997,,"404 - 13860 70 Ave, Surrey, BC",2,2,1,22/08/2021,"$444,900",28/08/2021,"$450,000"
828,Apartment/Condominium,"$1,841",712 sqft,Yes,$617,R2611762,,Residential,2019,,"505 - 10581 140 St, Surrey, BC",1,1,1,24/08/2021,"$439,900",28/08/2021,"$445,000"
829,Single Family Residence,"$3,321",2290 sqft,No,$502,R2580498,,Residential,1960,,"11491 Currie Dr, Surrey, BC",2,6,6,12/05/2021,"$1,150,000",28/08/2021,"$1,195,000"
830,Apartment/Condominium,,443 sqft,Yes,$959,R2603021,,Residential,2021,,"1707 - 13655 Fraser Highway, Surrey, BC",1,1,1,18/07/2021,"$425,000",28/08/2021,"$425,000"
831,Apartment/Condominium,"$1,896",588 sqft,Yes,$884,R2602001,,Residential,2019,,"3602 - 13438 Central Ave, Surrey, BC",2,2,1,11/07/2021,"$519,900",28/08/2021,"$498,000"
832,Single Family Residence,"$4,105",1560 sqft,No,$735,R2890851,,Residential,1980,,"12258 82 Ave, Surrey, BC",1,4,2,03/06/2024,"$1,148,000",16/06/2024,"$1,100,000"
833,Townhouse,"$2,713",4 t49sfq1,Yes,$575,R2610339,,Residential,2018,,"1105 - 16433 Watson Dr, Surrey, BC",2,3,2,17/08/2021,"$859,785",29/08/2021,"$850,000"
834,Townhouse,"$2,969",2057 sqft,Yes,$534,R2607318,,Residential,2017,,"26 - 15717 Mountain View Dr, Surrey, BC",3,3,4,04/08/2021,"$1,099,000",29/08/2021,"$1,055,000"
835,Townhouse,"$2,746",1213 sqft,Yes,$576,R2611883,,Residential,2008,,"84 - 15833 26 Ave, Surrey, BC",1,3,2,24/08/2021,"$699,800",29/08/2021,"$750,000"
836,Single Family Residence,,1943 sqft,Yes,$770,R2782629,,Residential,1981,,"12958 65a Ave, Surrey, BC",3,5,4,28/05/2023,"$1,497,000",-,-
837,Apartment/Condominium,"$1,521",986 sqft,Yes,$471,R2604467,,Residential,1995,,"307 - 10675 138a St, Surrey, BC",2,2,1,22/07/2021,"$465,000",29/08/2021,"$452,000"
838,Single Family Residence,"$4,209",2225 sqft,Yes,$583,R2612080,,Residential,1990,,"8883 159a St, Surrey, BC",2,4,8,26/08/2021,"$1,298,000",29/08/2021,"$1,395,000"
839,Townhouse,"$3,170",1804 sqft,Yes,$471,R2611673,,Residential,1987,,"107 - 12044 Boundary Dr S, Surrey, BC",2,3,4,22/08/2021,"$849,900",29/08/2021,"$900,000"
840,Townhouse,"$3,090",2229 sqft,Yes,$394,R2611899,,Residential,2008,,"41 - 2689 Parkway Dr, Surrey, BC",2,3,2,24/08/2021,"$879,800",29/08/2021,"$903,000"
841,Apartment/Condominium,"$1,776",751 sqft,Yes,$612,R2610937,,Residential,2009,,"312 - 10822 City Pky, Surrey, BC",2,2,1,18/08/2021,"$459,900",29/08/2021,"$467,000"
842,Townhouse,"$2,897",1489 sqft,Yes,$536,R2612349,,Residential,2013,,"18 - 6945 185 St, Surrey, BC",2,3,2,24/08/2021,"$799,000",29/08/2021,"$775,000"
843,Single Family Residence,"$1,972",1323 sqft,No,$377,R2607405,,Residential,1988,,"19 - 8078 King George Blvd, Surrey, BC",2,2,1,04/08/2021,"$499,000",29/08/2021,"$501,000"
844,Single Family Residence,"$3,794",1114 sqft,No,$986,R2611596,,Residential,1973,,"6241 175a St, Surrey, BC",1,3,4,22/08/2021,"$1,099,000",29/08/2021,"$1,235,000"
845,Townhouse,"$2,911",1509 sqft,Yes,$555,R2612702,,Residential,2012,,"70 - 16222 23a Ave, Surrey, BC",3,4,2,26/08/2021,"$838,000",29/08/2021,"$848,000"
846,Single Family Residence,"$6,430",3995 sqft,Yes,$450,R2714038,,Residential,1991,,"11813 98 Ave, Surrey, BC",6,9,0,27/07/2022,"$1,799,900",11/08/2022,"$1,765,000"
847,Townhouse,,1166 sqft,No,$210,R2604246,,Residential,1981,,"202 - 7144 133 B St, Surrey, BC",1,2,2,25/07/2021,"$245,000",29/08/2021,"$225,000"
848,Apartment/Condominium,"$1,660",584 sqft,No,$684,R2881041,,Residential,2008,,"104 - 13710 102 Ave, Surrey, BC",1,1,1,07/05/2024,"$399,800",16/05/2024,"$395,000"
849,Townhouse,"$2,692",1325 sqft,Yes,$539,R2612292,,Residential,2007,,"14 - 15518 103a Ave, Surrey, BC",2,3,2,24/08/2021,"$715,000",30/08/2021,"$711,000"
850,Single Family Residence,"$4,735",3458 sqft,Yes,$459,R2611722,,Residential,2006,,"6921 179 St, Surrey, BC",3,6,4,25/08/2021,"$1,590,000",30/08/2021,"$1,640,000"
851,Apartment/Condominium,"$2,411",1043 sqft,Yes,$651,R2904563,,Residential,2006,,"201 - 1787 154 St, Surrey, BC",2,2,2,09/07/2024,"$679,000",-,Not Sold Yet
852,Single Family Residence,"$3,472",675 sqft,No,"$1,331",R2612701,,Residential,1930,,"14070 114a Ave, Surrey, BC",1,1,3,26/08/2021,"$899,000",30/08/2021,"$1,100,000"
853,Single Family Residence,"$4,651",1931 sqft,Yes,$712,R2884289,,Residential,2011,,"12861 59 Ave, Surrey, BC",3,5,4,16/05/2024,"$1,375,000",-,Not Sold Yet
854,Single Family Residence,,3950 sqft,Yes,$386,R2612355,,Residential,1996,,"16876 83 Ave, Surrey, BC",3,7,4,23/08/2021,"$1,525,000",30/08/2021,"$1,640,000"
855,Townhouse,"$2,905",1351 sqft,Yes,$695,R2892045,,Residential,2019,,"65 - 16678 25 Ave, Surrey, BC",2,3,2,09/06/2024,"$939,900",-,Not Sold Yet
856,Single Family Residence,"$6,896",5666 sqft,Yes,$351,R2572852,,Residential,2002,,"13409 Waterford Pl, Surrey, BC",6,10,8,28/04/2021,"$1,989,000",31/08/2021,"$1,985,000"
857,Single Family Residence,"$4,615",2844 sqft,Yes,$502,R2612605,,Residential,1986,,"14075 20 Ave, Surrey, BC",3,4,4,25/08/2021,"$1,428,000",31/08/2021,"$1,428,000"
858,Apartment/Condominium,"$3,558",1971 sqft,Yes,$582,R2589410,,Residential,1993,,"205 - 1725 128 St, Surrey, BC",2,1,2,08/06/2021,"$1,149,000",31/08/2021,"$1,100,000"
859,Apartment/Condominium,"$1,668",484 sqft,Yes,$698,R2611321,,Residential,2010,,"1307 - 10777 University Dr, Surrey, BC",1,1,1,18/08/2021,"$338,000",31/08/2021,"$345,000"
860,Single Family Residence,"$3,542",2280 sqft,Yes,$438,R2611418,,Residential,1997,,"14886 58 Ave, Surrey, BC",2,3,1,22/08/2021,"$999,900",31/08/2021,"$999,999"
861,Townhouse,"$3,023",2339 sqft,Yes,$392,R2612044,,Residential,1997,,"42 - 15959 82 Ave, Surrey, BC",3,4,2,22/08/2021,"$918,000",31/08/2021,"$988,888"
862,Apartment/Condominium,"$1,703",790 sqft,Yes,$631,R2593196,,Residential,2006,,"420 - 15385 101a Ave, Surrey, BC",1,2,1,14/06/2021,"$499,000",31/08/2021,"$488,000"
863,Apartment/Condominium,"$1,986",940 sqft,Yes,$530,R2612348,,Residential,2007,,"103 - 10092 148 St, Surrey, BC",2,2,2,24/08/2021,"$499,000",31/08/2021,"$495,000"
864,Townhouse,"$2,554",1454 sqft,Yes,$503,R2595203,,Residential,2012,,"41 - 7121 192 St, Surrey, BC",2,3,2,20/06/2021,"$732,000",31/08/2021,"$761,500"
865,Single Family Residence,"$3,806",1926 sqft,No,$649,R2613677,,Residential,1977,,"13813 92a Ave, Surrey, BC",2,4,6,31/08/2021,"$1,250,000",01/09/2021,"$1,322,888"
866,Single Family Residence,"$4,916",3463 sqft,Yes,$513,R2610986,,Residential,1998,,"5853 123a St, Surrey, BC",4,5,6,22/08/2021,"$1,779,000",31/08/2021,"$1,750,000"
867,Apartment/Condominium,"$1,931",832 sqft,Yes,$556,R2612847,,Residential,2009,,"437 - 13733 107a Ave, Surrey, BC",2,2,0,26/08/2021,"$463,000",01/09/2021,"$452,000"
868,Single Family Residence,"$4,916",1418 sqft,No,"$1,198",R2609281,,Residential,1966,,"9114 156 St, Surrey, BC",1,3,0,11/08/2021,"$1,699,999",01/09/2021,"$1,600,000"
869,Apartment/Condominium,"$1,852",500 sqft,Yes,$856,R2602102,,Residential,2016,,"3211 - 13398 104 Ave, Surrey, BC",1,1,1,14/07/2021,"$428,000",31/08/2021,"$420,000"
870,Townhouse,"$2,859",1566 sqft,Yes,$510,R2613079,,Residential,2013,,"41 - 14888 62 Ave, Surrey, BC",2,3,2,31/08/2021,"$798,888",01/09/2021,"$788,000"
871,Manufactured Home,$877,1019 sqft,No,$322,R2855627,,Residential,1976,,"18 - 8220 King George Blvd, Surrey, BC",1,2,2,04/03/2024,"$329,000",14/05/2024,"$319,000"
872,Single Family Residence,"$5,729",3475 sqft,Yes,$431,R2613053,,Residential,2010,,"12973 58b Ave, Surrey, BC",6,7,5,29/08/2021,"$1,498,800",01/09/2021,"$1,540,000"
873,Single Family Residence,"$7,059",3510 sqft,Yes,$569,R2613966,,Residential,2017,,"12699 25 Ave, Surrey, BC",4,5,4,31/08/2021,"$1,998,000",01/09/2021,"$2,060,000"
874,Single Family Residence,,4472 sqft,Yes,$422,R2613587,,Residential,1976,,"12970 56 Ave, Surrey, BC",3,5,0,29/08/2021,"$1,889,000",01/09/2021,"$1,851,000"
875,Single Family Residence,"$7,187",4057 sqft,Yes,$586,R2612846,,Residential,2003,,"3762 159a St, Surrey, BC",3,6,7,26/08/2021,"$2,380,000",01/09/2021,"$2,280,000"
876,Apartment/Condominium,"$1,279",618 sqft,Yes,$525,R2612526,,Residential,1987,,"311 - 13965 16 Ave, Surrey, BC",1,1,1,26/08/2021,"$324,900",01/09/2021,"$318,000"
877,Single Family Residence,"$4,512",3076 sqft,Yes,$454,R2758087,,Residential,2004,,"19 - 15288 36 Ave, Surrey, BC",3,4,4,07/03/2023,"$1,399,000",26/04/2023,"$1,300,000"
878,Manufactured Home,$182,720 sqft,No,$180,R2580835,,Residential,1972,,"47 - 1840 160 St, Surrey, BC",1,2,2,16/05/2021,"$129,900",01/09/2021,"$120,000"
879,Single Family Residence,"$6,714",4044 sqft,Yes,$482,R2609185,,Residential,2005,,"11 - 3300 157a St, Surrey, BC",3,4,4,11/08/2021,"$1,950,000",01/09/2021,"$1,860,000"
880,Single Family Residence,"$8,266",6679 sqft,Yes,$359,R2902807,,Residential,2012,,"9695 134 St, Surrey, BC",7,8,0,03/07/2024,"$2,399,000",-,Not Sold Yet
881,Single Family Residence,"$4,455",2795 sqft,Yes,$536,R2612408,,Residential,1987,,"16348 78a Ave, Surrey, BC",2,3,6,25/08/2021,"$1,499,900",02/09/2021,"$1,565,000"
882,Apartment/Condominium,"$2,107",942 sqft,Yes,$583,R2872440,,Residential,1995,,"1906 - 10899 University Dr, Surrey, BC",2,2,1,15/04/2024,"$549,500",-,Not Sold Yet
883,Townhouse,"$2,010",1107 sqft,Yes,$677,R2605793,,Residential,2018,,"14 - 15938 27 Ave, Surrey, BC",2,2,0,26/07/2021,"$750,000",02/09/2021,"$700,000"
884,Single Family Residence,"$5,114",2216 sqft,Yes,$703,R2612414,,Residential,1980,,"1649 133a St, Surrey, BC",2,4,7,26/08/2021,"$1,560,000",02/09/2021,"$1,550,000"
885,Townhouse,,1553 sqft,Yes,$553,R2615573,,Residential,2021,,"3 - 15950 Alder Pl, Surrey, BC",2,3,2,01/09/2021,"$859,900",02/09/2021,"$859,900"
886,Single Family Residence,"$5,928",2396 sqft,Yes,$917,R2614209,,Residential,1990,,"14229 31a Ave, Surrey, BC",2,3,6,01/09/2021,"$2,198,000",02/09/2021,"$2,200,000"
887,Single Family Residence,"$4,639",2397 sqft,Yes,$771,R2611396,,Residential,1986,,"14051 65 Ave, Surrey, BC",3,4,8,22/08/2021,"$1,849,900",02/09/2021,"$1,790,000"
888,Single Family Residence,"$4,560",2043 sqft,Yes,$880,R2612137,,Residential,1979,,"2014 Ocean Cliff Pl, Surrey, BC",3,4,6,23/08/2021,"$1,798,000",04/09/2021,"$1,765,000"
889,Townhouse,"$2,955",1540 sqft,Yes,$549,R2614100,,Residential,2019,,"1 - 12073 62 Ave, Surrey, BC",2,3,2,31/08/2021,"$846,800",03/09/2021,"$850,000"
890,Single Family Residence,"$8,074",4488 sqft,Yes,$757,R2607451,,Residential,2013,,"2608 Cedar Dr, Surrey, BC",3,4,10,04/08/2021,"$3,398,000",03/09/2021,"$3,200,000"
891,Single Family Residence,"$3,241",1874 sqft,No,$569,R2613963,,Residential,1956,,"12638 113 Ave, Surrey, BC",3,6,6,31/08/2021,"$1,068,000",03/09/2021,"$1,060,000"
892,Townhouse,"$2,404",1927 sqft,Yes,$274,R2613398,,Residential,1989,,"123 - 6841 138 St, Surrey, BC",2,2,2,30/08/2021,"$529,000",04/09/2021,"$535,000"
893,Single Family Residence,"$3,982",2047 sqft,Yes,$585,R2612989,,Residential,1972,,"9161 Prince Charles Blvd, Surrey, BC",2,4,3,29/08/2021,"$1,198,000",04/09/2021,"$1,325,000"
894,Apartment/Condominium,"$1,747",450 sqft,Yes,$928,R2611465,,Residential,2016,,"2911 - 13750 100 Ave, Surrey, BC",1,1,1,22/08/2021,"$418,000",03/09/2021,"$415,000"
895,Apartment/Condominium,"$2,122",1122 sqft,Yes,$418,R2611823,,Residential,1993,,"D201 - 9838 Whalley Blvd, Surrey, BC",2,2,1,23/08/2021,"$469,800",03/09/2021,"$465,000"
896,Single Family Residence,"$4,946",2315 sqft,No,$561,R2613986,,Residential,1980,,"8624 Tulsy Cres, Surrey, BC",3,6,8,31/08/2021,"$1,299,000",05/09/2021,"$1,400,000"
897,Townhouse,"$1,816",1197 sqft,Yes,$416,R2614033,,Residential,1995,,"605 - 10082 132 St, Surrey, BC",2,2,2,01/09/2021,"$499,000",05/09/2021,"$551,000"
898,Apartment/Condominium,"$1,893",1018 sqft,Yes,$427,R2605822,,Residential,1994,,"206 - 2229 152 St, Surrey, BC",2,2,1,29/07/2021,"$435,000",05/09/2021,"$435,000"
899,Single Family Residence,"$3,589",2472 sqft,No,$404,R2614359,,Residential,1960,,"11326 Loughren Dr, Surrey, BC",1,4,0,31/08/2021,"$999,333",05/09/2021,"$1,211,000"
900,Townhouse,"$2,364",1417 sqft,Yes,$494,R2614091,,Residential,2004,,"21 - 12738 66 Ave, Surrey, BC",2,3,2,31/08/2021,"$699,999",05/09/2021,"$731,000"
901,Apartment/Condominium,"$1,992",1050 sqft,Yes,$538,R2823997,,Residential,1995,,"1603 - 14820 104 Ave, Surrey, BC",2,2,1,12/10/2023,"$565,000",03/01/2024,"$550,100"
902,Townhouse,"$1,644",1491 sqft,Yes,$375,R2616348,,Residential,1997,,"10 - 9977 138 St, Surrey, BC",2,2,2,03/09/2021,"$559,900",05/09/2021,"$559,900"
903,Townhouse,"$2,658",1567 sqft,Yes,$574,R2611645,,Residential,2018,,"94 - 15268 28 Ave, Surrey, BC",3,4,2,22/08/2021,"$899,900",05/09/2021,"$894,900"
