,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
585,Single Family Residence,"$2,810",1828 sqft,Yes,$492,R2713898,,Residential,1989,,"5490 Pennant Bay, Delta, BC",2,2,4,30/07/2022,"$899,900",20/08/2022,"$899,000"
586,Single Family Residence,"$3,660",2415 sqft,No,$542,R2716117,,Residential,1970,,"4732 46 Ave, Delta, BC",2,4,4,10/08/2022,"$1,309,000",20/08/2022,"$1,270,000"
587,Single Family Residence,"$3,773",2306 sqft,Yes,$606,R2717701,,Residential,1976,,"11686 86 Ave, Delta, BC",3,5,4,18/08/2022,"$1,399,000",21/08/2022,"$1,350,000"
588,Single Family Residence,"$4,646",2405 sqft,Yes,$561,R2717502,,Residential,1967,,"6594 Albion Way, Delta, BC",1,4,6,16/08/2022,"$1,350,000",20/08/2022,"$1,450,000"
589,Single Family Residence,"$4,866",1906 sqft,Yes,$733,R2717637,,Residential,1976,,"6862 Ryall Cres, Delta, BC",2,3,6,18/08/2022,"$1,399,000",21/08/2022,"$1,370,000"
590,Single Family Residence,"$3,550",3548 sqft,Yes,$757,R2691236,,Residential,2022,,"5486 52 Ave, Delta, BC",4,5,4,19/05/2022,"$2,688,000",19/08/2022,"$2,455,000"
591,Single Family Residence,"$4,799",2205 sqft,Yes,$634,R2779288,,Residential,1970,,"7273 111a St, Delta, BC",2,5,5,17/05/2023,"$1,399,000",05/06/2023,"$1,600,000"
592,Townhouse,,1683 sqft,Yes,$534,R2717975,,Residential,2022,,"53 - 11556 72a Ave, Delta, BC",3,4,2,18/08/2022,"$899,999",30/08/2022,"$925,000"
593,Townhouse,"$2,351",1275 sqft,Yes,$587,R2718967,,Residential,1981,,"206 - 4815 48 Ave, Delta, BC",1,2,1,22/08/2022,"$749,000",29/08/2022,"$730,000"
594,Apartment/Condominium,"$1,568",576 sqft,Yes,$953,R2716750,,Residential,2017,,"1803 - 11967 80 Ave, Delta, BC",1,2,1,14/08/2022,"$549,000",29/08/2022,"$530,000"
595,Single Family Residence,"$4,239",3527 sqft,Yes,$402,R2716152,,Residential,1969,,"11038 Fuller Cres S, Delta, BC",3,4,6,14/08/2022,"$1,419,000",30/08/2022,"$1,350,000"
596,Single Family Residence,"$2,653",1333 sqft,Yes,$673,R2717608,,Residential,1989,,"5379 Regatta Way, Delta, BC",2,2,2,16/08/2022,"$898,000",31/08/2022,"$890,000"
597,Single Family Residence,"$4,474",3250 sqft,Yes,$500,R2715915,,Residential,1988,,"11104 Upper Canyon Rd, Delta, BC",2,4,6,08/08/2022,"$1,625,000",29/08/2022,"$1,555,000"
598,Single Family Residence,"$3,665",1940 sqft,Yes,$721,R2717540,,Residential,1970,,"11289 89 Ave, Delta, BC",2,4,3,16/08/2022,"$1,399,000",02/09/2022,"$1,305,000"
599,Single Family Residence,"$3,706",2342 sqft,No,$554,R2716610,,Residential,1969,,"9252 119 St, Delta, BC",3,6,3,15/08/2022,"$1,299,000",14/09/2022,"$1,275,000"
600,Single Family Residence,"$4,396",2441 sqft,Yes,$736,R2791061,,Residential,1978,,"11117 Prospect Dr, Delta, BC",3,4,6,21/06/2023,"$1,799,000",-,-
601,Townhouse,"$2,715",1842 sqft,Yes,$488,R2712001,,Residential,1988,,"4 - 6300 Cottonwood St, Delta, BC",2,3,2,24/07/2022,"$899,000",13/09/2022,"$870,000"
602,Single Family Residence,"$5,870",1925 sqft,No,$870,R2702059,,Residential,1926,,"5043 47 Ave, Delta, BC",1,3,4,21/06/2022,"$1,675,000",13/09/2022,"$1,600,000"
603,Single Family Residence,"$4,379",2368 sqft,Yes,$675,R2825520,,Residential,1968,,"5640 Abbey Dr, Delta, BC",3,4,8,15/10/2023,"$1,599,000",21/10/2023,"$1,610,000"
604,Single Family Residence,"$4,150",2457 sqft,Yes,$447,R2723345,,Residential,1968,,"5066 Massey Dr, Delta, BC",1,3,8,12/09/2022,"$1,099,000",14/09/2022,"$1,160,000"
605,Single Family Residence,"$3,664",1330 sqft,Yes,$819,R2723394,,Residential,1971,,"11552 76 Ave, Delta, BC",1,3,4,11/09/2022,"$1,089,900",13/09/2022,"$1,050,000"
606,Single Family Residence,"$4,030",2899 sqft,Yes,$482,R2719863,,Residential,1980,,"1408 55 St, Delta, BC",3,4,0,30/08/2022,"$1,399,000",13/09/2022,"$1,300,000"
607,Townhouse,"$2,683",1833 sqft,Yes,$436,R2725641,,Residential,1987,,"1 - 4965 47 Ave, Delta, BC",2,2,2,20/09/2022,"$799,900",25/09/2022,"$799,900"
608,Townhouse,"$2,663",1425 sqft,No,$623,R2724549,,Residential,2008,,"47 - 8385 Delsom Way, Delta, BC",2,3,2,18/09/2022,"$889,000",24/09/2022,"$870,000"
609,Townhouse,"$3,246",1670 sqft,Yes,$568,R2725744,,Residential,1997,,"32 - 1700 56 St, Delta, BC",2,3,2,21/09/2022,"$950,000",24/09/2022,"$935,000"
610,Single Family Residence,"$3,822",1908 sqft,Yes,$733,R2722358,,Residential,1969,,"4982 57 A St, Delta, BC",2,4,4,08/09/2022,"$1,399,000",23/09/2022,"$1,380,000"
611,Apartment/Condominium,"$1,158",479 sqft,No,$810,R2725841,,Residential,2011,,"104 - 4808 Linden Dr, Delta, BC",1,1,1,19/09/2022,"$388,000",26/09/2022,"$388,000"
612,Townhouse,"$3,034",1425 sqft,Yes,$651,R2716391,,Residential,2019,,"4913 47 A Ave, Delta, BC",2,3,2,10/08/2022,"$929,000",25/09/2022,"$912,500"
613,Single Family Residence,"$4,126",2015 sqft,Yes,$794,R2718880,,Residential,1961,,"163 51a St, Delta, BC",3,4,4,24/08/2022,"$1,600,000",26/09/2022,"$1,549,000"
614,Townhouse,"$2,154",1316 sqft,No,$474,R2725867,,Residential,1979,,"44 - 6712 Baker Rd, Delta, BC",1,3,1,22/09/2022,"$625,000",24/09/2022,"$620,000"
615,Single Family Residence,"$4,243",2998 sqft,Yes,$513,R2850709,,Residential,1979,,"9214 Barnes Rd, Delta, BC",3,5,6,20/02/2024,"$1,538,800",08/03/2024,"$1,500,000"
616,Single Family Residence,"$4,787",2527 sqft,Yes,$593,R2725278,,Residential,1989,,"411 Seashell Dr, Delta, BC",2,4,4,19/09/2022,"$1,499,000",10/10/2022,"$1,390,000"
617,Townhouse,"$3,385",2022 sqft,Yes,$543,R2726668,,Residential,2020,,"4 - 11528 84a Ave, Delta, BC",3,3,4,25/09/2022,"$1,098,000",09/10/2022,"$1,035,000"
618,Single Family Residence,"$3,813",1897 sqft,Yes,$645,R2727524,,Residential,1973,,"7412 Crawford Dr, Delta, BC",3,3,6,27/09/2022,"$1,225,000",09/10/2022,"$1,197,000"
619,Single Family Residence,"$4,208",2065 sqft,Yes,$725,R2722637,,Residential,1965,,"5311 10 A Ave, Delta, BC",3,4,3,11/09/2022,"$1,499,000",10/10/2022,"$1,457,500"
620,Single Family Residence,"$3,411",2226 sqft,Yes,$718,R2718797,,Residential,2022,,"5200 Lynn Pl, Delta, BC",3,4,4,23/08/2022,"$1,599,000",10/10/2022,"$1,523,809"
621,Single Family Residence,"$3,522",2716 sqft,No,$404,R2727627,,Residential,1974,,"9104 Norum Rd, Delta, BC",3,4,6,02/10/2022,"$1,099,000",10/10/2022,"$1,065,000"
622,Multi Family,"$2,581",2532 sqft,Yes,$414,R2730059,,Residential,1992,,"294 56 St, Delta, BC",3,5,2,10/10/2022,"$1,049,000",10/10/2022,"$1,035,000"
623,Single Family Residence,"$3,920",1700 sqft,Yes,$822,R2727574,,Residential,1976,,"5645 51 Ave, Delta, BC",2,3,0,27/09/2022,"$1,398,000",17/10/2022,"$1,365,000"
624,Townhouse,"$1,977",1278 sqft,No,$618,R2725540,,Residential,1998,,"17 - 4787 57 St, Delta, BC",3,3,2,20/09/2022,"$789,900",17/10/2022,"$758,000"
625,Apartment/Condominium,"$2,073",1739 sqft,Yes,$448,R2723016,,Residential,1990,,"304 - 6866 Nicholson Rd, Delta, BC",2,2,2,12/09/2022,"$779,999",18/10/2022,"$600,000"
626,Apartment/Condominium,"$3,074",1236 sqft,Yes,$654,R2730882,,Residential,2015,,"410 - 1166 54a St, Delta, BC",2,2,2,11/10/2022,"$809,000",18/10/2022,"$800,000"
627,Single Family Residence,"$4,231",2027 sqft,Yes,$739,R2722552,,Residential,1969,,"4892 43 Ave, Delta, BC",3,4,3,11/09/2022,"$1,499,000",17/10/2022,"$1,420,000"
628,Apartment/Condominium,"$3,215",1510 sqft,Yes,$660,R2720238,,Residential,1990,,"102 - 4743 River Rd W, Delta, BC",2,2,2,31/08/2022,"$998,000",17/10/2022,"$880,000"
629,Apartment/Condominium,"$1,451",634 sqft,Yes,$804,R2731353,,Residential,2019,,"419 - 9015 120 St, Delta, BC",1,1,1,13/10/2022,"$509,900",18/10/2022,"$490,000"
630,Apartment/Condominium,"$1,575",1191 sqft,Yes,$418,R2731654,,Residential,1986,,"407 - 11881 88 Ave, Delta, BC",1,2,1,16/10/2022,"$499,000",18/10/2022,"$489,000"
631,Townhouse,"$2,895",1847 sqft,Yes,$473,R2735678,,Residential,2018,,"2 - 11188 72 Ave, Delta, BC",3,4,2,02/11/2022,"$875,000",05/11/2022,"$854,000"
632,Single Family Residence,"$4,366",2629 sqft,Yes,$595,R2735955,,Residential,1963,,"1027 Walalee Dr, Delta, BC",3,4,6,31/10/2022,"$1,565,800",05/11/2022,"$1,575,000"
633,Single Family Residence,"$4,219",2749 sqft,Yes,$545,R2715710,,Residential,1979,,"5254 Bentley Crt, Delta, BC",3,4,8,09/08/2022,"$1,499,000",05/11/2022,"$1,399,000"
634,Apartment/Condominium,"$1,697",1260 sqft,Yes,$535,R2733787,,Residential,1989,,"901 - 11910 80 Ave, Delta, BC",2,2,1,23/10/2022,"$675,000",03/11/2022,"$635,000"
635,Single Family Residence,"$5,839",4762 sqft,Yes,$516,R2638689,,Residential,1959,,"4873 13 Ave, Delta, BC",3,5,6,12/12/2021,"$2,458,000",04/11/2022,"$2,100,000"
636,Single Family Residence,"$4,468",2215 sqft,No,$631,R2715706,,Residential,1927,,"1734 Duncan Dr, Delta, BC",3,5,2,07/08/2022,"$1,399,000",02/11/2022,"$1,240,000"
637,Single Family Residence,"$4,422",2054 sqft,No,$632,R2724013,,Residential,1978,,"5264 Walnut Pl, Delta, BC",3,3,8,14/09/2022,"$1,299,000",03/11/2022,"$1,290,000"
638,Single Family Residence,"$4,855",2350 sqft,Yes,$650,R2733640,,Residential,1980,,"5706 Timbervalley Rd, Delta, BC",3,3,4,23/10/2022,"$1,529,000",03/11/2022,"$1,450,000"
639,Single Family Residence,"$5,082",2454 sqft,Yes,$557,R2732665,,Residential,1980,,"24 Sherwood Pl, Delta, BC",2,4,4,18/10/2022,"$1,368,000",13/11/2022,"$1,347,500"
640,Single Family Residence,"$6,882",3281 sqft,Yes,$697,R2737395,,Residential,2019,,"4915 Cedar Cres, Delta, BC",3,5,4,07/11/2022,"$2,288,000",13/11/2022,"$2,275,000"
641,Single Family Residence,"$7,014",3418 sqft,Yes,$629,R2722080,,Residential,1978,,"5786 Goldenrod Cres, Delta, BC",3,5,4,06/09/2022,"$2,150,000",18/11/2022,"$1,975,000"
642,Townhouse,"$2,504",1388 sqft,No,$503,R2738306,,Residential,1991,,"1 - 6250 48 A Ave, Delta, BC",2,2,2,14/11/2022,"$699,000",16/11/2022,"$715,000"
643,Single Family Residence,"$4,416",2795 sqft,Yes,$491,R2738725,,Residential,1979,,"9209 Barnes Rd, Delta, BC",3,4,8,15/11/2022,"$1,375,000",16/11/2022,"$1,275,000"
644,Apartment/Condominium,$833,702 sqft,No,$440,R2737615,,Residential,1972,,"358B - 8635 120 St, Delta, BC",1,1,1,09/11/2022,"$309,000",13/11/2022,"$306,000"
645,Single Family Residence,"$3,063",2172 sqft,Yes,$777,R2728996,,Residential,2021,,"6435 Hammermill Ave, Delta, BC",3,4,4,02/10/2022,"$1,688,000",18/11/2022,"$1,610,000"
646,Single Family Residence,"$4,334",2476 sqft,Yes,$595,R2711646,,Residential,1981,,"5445 Candlewyck Wynd, Delta, BC",2,4,6,20/07/2022,"$1,475,000",16/11/2022,"$1,370,000"
647,Single Family Residence,"$5,074",2282 sqft,Yes,"$1,095",R2731608,,Residential,1968,,"5327 Upland Dr, Delta, BC",3,3,10,18/10/2022,"$2,500,000",27/11/2022,"$2,350,000"
648,Single Family Residence,"$5,414",3740 sqft,Yes,$501,R2684783,,Residential,2018,,"8388 110 St, Delta, BC",6,8,4,05/05/2022,"$1,875,000",29/11/2022,"$1,850,000"
649,Apartment/Condominium,"$2,497",1243 sqft,Yes,$562,R2715862,,Residential,1994,,"103 - 1300 Hunter Rd, Delta, BC",2,2,1,08/08/2022,"$699,000",03/12/2022,"$665,000"
650,Single Family Residence,"$3,521",2174 sqft,No,$546,R2731659,,Residential,1949,,"9012 Fircrest Dr, Delta, BC",2,4,4,15/10/2022,"$1,188,000",30/11/2022,"$1,100,000"
651,Single Family Residence,"$5,371",2511 sqft,Yes,$537,R2738662,,Residential,1979,,"5671 Sherwood Blvd, Delta, BC",2,4,0,15/11/2022,"$1,349,000",27/11/2022,"$1,385,000"
652,Apartment/Condominium,"$1,457",997 sqft,Yes,$436,R2724427,,Residential,1990,,"904 - 11920 80 Ave, Delta, BC",1,1,1,18/09/2022,"$435,000",02/12/2022,"$448,000"
653,Single Family Residence,"$4,536",2214 sqft,No,$541,R2729077,,Residential,1963,,"5743 17a Ave, Delta, BC",2,3,2,04/10/2022,"$1,199,000",01/12/2022,"$1,100,000"
654,Single Family Residence,"$4,635",2860 sqft,Yes,$541,R2738560,,Residential,1995,,"10925 Brandy Dr, Delta, BC",4,6,6,15/11/2022,"$1,549,000",29/11/2022,"$1,447,500"
655,Apartment/Condominium,"$2,365",1296 sqft,Yes,$555,R2721555,,Residential,2003,,"108 - 1175 55 St, Delta, BC",2,2,2,05/09/2022,"$720,000",15/12/2022,"$700,000"
656,Single Family Residence,"$4,658",2730 sqft,No,$641,R2736147,,Residential,1974,,"7481 113 St, Delta, BC",2,6,4,01/11/2022,"$1,750,000",12/12/2022,"$1,680,000"
657,Single Family Residence,"$4,925",2975 sqft,Yes,$466,R2742556,,Residential,1991,,"6276 Brodie Pl, Delta, BC",3,5,6,12/12/2022,"$1,388,000",13/12/2022,"$1,329,000"
658,Townhouse,"$2,203",1337 sqft,No,$486,R2741900,,Residential,1982,,"16 - 6712 Baker Rd, Delta, BC",1,3,2,07/12/2022,"$649,900",14/12/2022,"$645,000"
659,Single Family Residence,"$7,382",3582 sqft,No,$836,R2724191,,Residential,1965,,"52 Tsawwassen Beach Rd, Delta, BC",2,3,2,15/09/2022,"$2,998,000",12/12/2022,"$2,800,000"
660,Apartment/Condominium,,641 sqft,Yes,$778,R2732698,,Residential,2021,,"A-414 - 6950 Nicholson Rd, Delta, BC",1,1,1,18/10/2022,"$499,000",13/12/2022,"$485,000"
661,Apartment/Condominium,"$2,708",1202 sqft,Yes,$665,R2898705,,Residential,2020,,"508 - 11501 84 Ave, Delta, BC",2,2,1,25/06/2024,"$799,900",-,Not Sold Yet
662,Single Family Residence,"$4,626",1794 sqft,Yes,$773,R2736554,,Residential,1981,,"11629 Lyon Rd, Delta, BC",2,3,2,06/11/2022,"$1,388,000",16/12/2022,"$1,289,000"
663,Apartment/Condominium,"$3,484",1229 sqft,Yes,$991,R2731976,,Residential,2018,,"601 - 5011 Springs Blvd, Delta, BC",2,2,2,16/10/2022,"$1,218,000",06/01/2023,"$1,140,000"
664,Townhouse,"$2,690",1452 sqft,Yes,$653,R2869593,,Residential,2023,,"5 - 11556 72a Ave, Delta, BC",2,4,2,10/04/2024,"$949,000",07/05/2024,"$950,000"
665,Single Family Residence,"$4,971",2462 sqft,Yes,$633,R2744291,,Residential,1969,,"253 52 A St, Delta, BC",2,5,5,04/01/2023,"$1,560,000",06/01/2023,"$1,450,000"
666,Single Family Residence,"$3,631",2528 sqft,No,$504,R2741842,,Residential,1969,,"8655 112 St, Delta, BC",2,5,4,05/12/2022,"$1,275,000",05/01/2023,"$1,220,000"
667,Townhouse,"$2,955",1914 sqft,Yes,$443,R2732448,,Residential,1994,,"5 - 4788 57 St, Delta, BC",2,4,2,17/10/2022,"$849,000",06/01/2023,"$818,888"
668,Single Family Residence,"$4,819",2689 sqft,Yes,$557,R2735641,,Residential,1981,,"11479 Lyon Rd, Delta, BC",3,6,6,01/11/2022,"$1,499,800",07/01/2023,"$1,450,000"
669,Apartment/Condominium,"$4,113",1615 sqft,Yes,$857,R2743858,,Residential,2014,,"405 - 5055 Springs Blvd, Delta, BC",2,2,3,02/01/2023,"$1,385,000",09/01/2023,"$1,395,000"
670,Apartment/Condominium,"$1,720",995 sqft,Yes,$638,R2743900,,Residential,2006,,"106 - 1375 View Cres, Delta, BC",2,2,2,03/01/2023,"$634,995",09/01/2023,"$624,500"
671,Single Family Residence,"$4,772",1903 sqft,Yes,$719,R2744083,,Residential,1977,,"11425 Commonwealth Cres, Delta, BC",2,3,4,03/01/2023,"$1,370,000",17/01/2023,"$1,320,000"
672,Single Family Residence,"$4,415",2583 sqft,Yes,$522,R2741731,,Residential,2011,,"11150 Larson Rd, Delta, BC",3,5,4,06/12/2022,"$1,350,000",19/01/2023,"$1,350,000"
673,Townhouse,"$2,389",1390 sqft,Yes,$665,R2715698,,Residential,2011,,"51 - 10489 Delsom Cres, Delta, BC",2,3,3,08/08/2022,"$925,000",17/01/2023,"$890,000"
674,Single Family Residence,"$5,064",3017 sqft,Yes,$480,R2850734,,Residential,1975,,"6636 Ryall Cres, Delta, BC",2,4,6,18/02/2024,"$1,450,000",26/03/2024,"$1,400,000"
675,Single Family Residence,"$4,261",2304 sqft,No,$542,R2746527,,Residential,1969,,"11338 72a Ave, Delta, BC",2,3,4,15/01/2023,"$1,250,000",20/01/2023,"$1,200,000"
676,Single Family Residence,"$4,363",1968 sqft,Yes,$761,R2746241,,Residential,1968,,"5883 Grove Ave, Delta, BC",2,3,5,15/01/2023,"$1,499,000",20/01/2023,"$1,499,000"
677,Apartment/Condominium,"$1,698",1036 sqft,Yes,$578,R2745916,,Residential,1997,,"309 - 4745 54 A St, Delta, BC",2,2,1,12/01/2023,"$599,000",16/01/2023,"$590,000"
678,Townhouse,,1904 sqft,Yes,$592,R2746851,,Residential,2023,,"86 - 5311 Admiral Way, Delta, BC",3,4,2,15/01/2023,"$1,128,000",17/01/2023,"$1,128,000"
679,Single Family Residence,"$4,679",2620 sqft,No,$458,R2749047,,Residential,1965,,"880 Gale Dr, Delta, BC",2,4,5,29/01/2023,"$1,200,000",30/01/2023,"$1,200,000"
680,Townhouse,"$1,989",1436 sqft,No,$416,R2747576,,Residential,1979,,"7744 119a St, Delta, BC",1,4,2,22/01/2023,"$598,000",29/01/2023,"$740,000"
681,Townhouse,"$2,895",1800 sqft,Yes,$471,R2748125,,Residential,1993,,"8 - 5671 Ladner Trunk Rd, Delta, BC",2,4,2,23/01/2023,"$848,000",29/01/2023,"$875,000"
682,Single Family Residence,"$4,266",4061 sqft,Yes,$443,R2733518,,Residential,1989,,"10563 Harrogate Dr, Delta, BC",3,5,6,24/10/2022,"$1,799,880",28/01/2023,"$1,650,000"
683,Apartment/Condominium,"$2,293",1602 sqft,Yes,$480,R2748853,,Residential,1984,,"505 - 1350 View Cres, Delta, BC",2,2,2,26/01/2023,"$769,000",29/01/2023,"$797,500"
684,Townhouse,,1904 sqft,Yes,$608,R2750021,,Residential,2023,,"85 - 5311 Admiral Way, Delta, BC",3,4,2,29/01/2023,"$1,158,000",30/01/2023,"$1,158,000"
685,Apartment/Condominium,"$1,532",1138 sqft,Yes,$579,R2743239,,Residential,1992,,"302 - 1118 55 St, Delta, BC",2,2,1,20/12/2022,"$659,900",28/01/2023,"$640,000"
686,Single Family Residence,"$3,822",2446 sqft,Yes,$531,R2745269,,Residential,1973,,"10550 Santa Monica Dr, Delta, BC",2,5,3,10/01/2023,"$1,299,000",29/01/2023,"$1,270,000"
687,Single Family Residence,"$5,004",2738 sqft,Yes,$507,R2750561,,Residential,1994,,"4442 Arthur Dr, Delta, BC",2,4,2,02/02/2023,"$1,390,000",07/02/2023,"$1,310,000"
688,Townhouse,"$2,236",1531 sqft,Yes,$521,R2750829,,Residential,1978,,"4822 Turnbuckle Wynd, Delta, BC",2,3,2,05/02/2023,"$798,000",07/02/2023,"$765,000"
689,Townhouse,,1947 sqft,Yes,$610,R2752036,,Residential,2023,,"93 - 5311 Admiral Way, Delta, BC",3,4,2,06/02/2023,"$1,188,000",07/02/2023,"$1,188,000"
690,Single Family Residence,"$4,687",2488 sqft,Yes,$602,R2748715,,Residential,1969,,"325 54 St, Delta, BC",2,5,8,24/01/2023,"$1,498,000",08/02/2023,"$1,425,000"
691,Townhouse,,1904 sqft,Yes,$623,R2752039,,Residential,2023,,"92 - 5311 Admiral Way, Delta, BC",3,4,2,07/02/2023,"$1,188,000",08/02/2023,"$1,188,000"
692,Single Family Residence,"$4,645",2425 sqft,No,$552,R2742241,,Residential,1971,,"7298 York Cres, Delta, BC",2,4,5,08/12/2022,"$1,338,880",08/02/2023,"$1,265,000"
693,Single Family Residence,,2874 sqft,No,$469,R2743851,,Residential,1968,,"11790 84 A Ave, Delta, BC",2,5,1,02/01/2023,"$1,348,000",08/02/2023,"$1,300,024"
694,Single Family Residence,"$4,265",3783 sqft,Yes,$395,R2722793,,Residential,1972,,"1115 Shaman Cres, Delta, BC",3,5,4,11/09/2022,"$1,498,000",07/02/2023,"$1,480,000"
695,Apartment/Condominium,"$1,984",1281 sqft,Yes,$583,R2753749,,Residential,1986,,"10 - 4925 Elliott St, Delta, BC",1,3,1,16/02/2023,"$747,000",17/02/2023,"$750,000"
696,Single Family Residence,"$2,787",1465 sqft,Yes,$610,R2751062,,Residential,1989,,"5524 Spinnaker Bay, Delta, BC",2,2,2,05/02/2023,"$894,900",14/02/2023,"$998,000"
697,Apartment/Condominium,"$1,314",686 sqft,Yes,$711,R2747681,,Residential,2019,,"210 - 9015 120 St, Delta, BC",1,1,1,22/01/2023,"$488,000",15/02/2023,"$485,000"
698,Single Family Residence,"$5,361",2145 sqft,Yes,$694,R2746833,,Residential,1963,,"5321 Upland Dr, Delta, BC",2,3,6,17/01/2023,"$1,489,000",14/02/2023,"$1,450,000"
699,Single Family Residence,"$4,410",1780 sqft,Yes,$723,R2749331,,Residential,1980,,"6010 Sunwood Dr, Delta, BC",2,3,3,29/01/2023,"$1,288,000",14/02/2023,"$1,215,000"
700,Townhouse,,1596 sqft,No,$425,R2735515,,Residential,1973,,"202 - 11650 96 Ave, Delta, BC",1,3,1,31/10/2022,"$679,000",15/02/2023,"$655,000"
701,Single Family Residence,"$5,915",3211 sqft,Yes,$525,R2735158,,Residential,2006,,"7895 119a St, Delta, BC",5,5,8,31/10/2022,"$1,688,000",16/02/2023,"$1,580,000"
702,Apartment/Condominium,"$2,656",1051 sqft,Yes,$784,R2749841,,Residential,2021,,"315 - 5535 Admiral Way, Delta, BC",2,2,2,31/01/2023,"$825,000",14/02/2023,"$805,000"
703,Apartment/Condominium,"$1,459",770 sqft,Yes,$649,R2744584,,Residential,1994,,"301 - 5556 14 Ave, Delta, BC",1,1,1,08/01/2023,"$500,000",22/02/2023,"$499,000"
704,Single Family Residence,"$3,813",1608 sqft,No,$658,R2754934,,Residential,1981,,"4821 47 Ave, Delta, BC",2,3,3,22/02/2023,"$1,059,000",25/02/2023,"$1,050,000"
705,Townhouse,"$2,253",1494 sqft,Yes,$485,R2741047,,Residential,1979,,"4876 Turnbuckle Wynd, Delta, BC",2,3,2,30/11/2022,"$725,000",23/02/2023,"$705,000"
706,Single Family Residence,"$3,665",2050 sqft,No,$584,R2752621,,Residential,1981,,"4719 48 B St, Delta, BC",2,4,3,12/02/2023,"$1,199,000",22/02/2023,"$1,150,000"
707,Single Family Residence,"$4,538",2560 sqft,Yes,$526,R2745120,,Residential,1994,,"6733 London Dr, Delta, BC",3,3,4,09/01/2023,"$1,349,000",24/02/2023,"$1,280,000"
708,Single Family Residence,"$3,527",2000 sqft,Yes,$595,R2751780,,Residential,1947,,"11200 92a Ave, Delta, BC",2,4,2,07/02/2023,"$1,190,000",25/02/2023,"$1,120,000"
709,Multi Family,"$3,450",2260 sqft,No,$552,R2849984,,Residential,1968,,"625 Gilchrist Dr, Delta, BC",4,5,2,13/02/2024,"$1,249,000",03/03/2024,"$1,233,000"
710,Apartment/Condominium,"$1,664",870 sqft,Yes,$658,R2750539,,Residential,2019,,"320 - 9015 120 St, Delta, BC",1,1,1,05/02/2023,"$572,900",24/02/2023,"$550,000"
711,Townhouse,"$2,885",1608 sqft,Yes,$615,R2748280,,Residential,2017,,"4903 47a Ave, Delta, BC",2,3,2,24/01/2023,"$989,898",05/03/2023,"$970,000"
712,Single Family Residence,"$5,540",2035 sqft,Yes,$810,R2753912,,Residential,1972,,"451 Milsom Wynd, Delta, BC",2,3,4,18/02/2023,"$1,649,000",05/03/2023,"$1,600,000"
713,Townhouse,"$4,628",2118 sqft,Yes,$721,R2752503,,Residential,1998,,"25 - 5900 Ferry Rd, Delta, BC",2,4,3,12/02/2023,"$1,528,000",05/03/2023,"$1,475,000"
714,Townhouse,"$3,298",2132 sqft,Yes,$492,R2755310,,Residential,2010,,"91 - 8355 Delsom Way, Delta, BC",3,4,2,28/02/2023,"$1,050,000",05/03/2023,"$1,086,000"
715,Single Family Residence,"$4,618",1534 sqft,No,$650,R2757297,,Residential,1960,,"4916 11 A Ave, Delta, BC",1,3,2,05/03/2023,"$998,000",05/03/2023,"$1,050,000"
716,Single Family Residence,"$4,249",2362 sqft,Yes,$550,R2754929,,Residential,1971,,"11294 87 Ave, Delta, BC",2,4,2,26/02/2023,"$1,299,999",06/03/2023,"$1,271,000"
717,Single Family Residence,"$4,100",3967 sqft,Yes,$592,R2754550,,Residential,2023,,"5462 52 Ave, Delta, BC",4,5,4,21/02/2023,"$2,349,888",06/03/2023,"$2,290,550"
718,Townhouse,"$1,935",1613 sqft,No,$371,R2755699,,Residential,1972,,"9 - 11735 89a Ave, Delta, BC",1,3,1,26/02/2023,"$600,000",05/03/2023,"$625,000"
719,Single Family Residence,"$5,003",5390 sqft,Yes,$315,R2904883,,Residential,1970,,"4523 King Edward Pl, Delta, BC",4,5,4,10/07/2024,"$1,699,000",-,Not Sold Yet
720,Single Family Residence,"$4,168",2064 sqft,No,$605,R2746123,,Residential,1965,,"1620 53 A St, Delta, BC",2,4,3,15/01/2023,"$1,250,000",13/03/2023,"$1,240,000"
721,Single Family Residence,"$4,668",2629 sqft,No,$527,R2754367,,Residential,1965,,"1140 English Bluff Rd, Delta, BC",2,5,6,19/02/2023,"$1,388,000",12/03/2023,"$1,390,109"
722,Apartment/Condominium,"$1,937",810 sqft,Yes,$827,R2752534,,Residential,2017,,"2609 - 11967 80 Ave, Delta, BC",2,2,2,12/02/2023,"$669,900",13/03/2023,"$669,900"
723,Multi Family,"$2,946",1800 sqft,No,$486,R2757230,,Residential,1972,,"8184 116 St, Delta, BC",2,4,8,05/03/2023,"$875,000",14/03/2023,"$962,000"
724,Townhouse,,1516 sqft,Yes,$651,R2760161,,Residential,2022,,"14 - 11556 72a Ave, Delta, BC",2,4,2,13/03/2023,"$988,000",14/03/2023,"$950,000"
725,Single Family Residence,"$3,488",1921 sqft,No,$624,R2787710,,Residential,1972,,"8282 Nechako Dr, Delta, BC",2,4,3,11/06/2023,"$1,198,800",18/06/2023,"$1,250,000"
726,Single Family Residence,"$4,084",2341 sqft,Yes,$704,R2755883,,Residential,1972,,"7424 Minster Dr W, Delta, BC",2,4,9,28/02/2023,"$1,649,900",12/03/2023,"$1,628,000"
