,beds,baths,sqFt,parking,taxes,age,lat,lon,daysOnMarket,priceToTaxRatio,listingYear,listingMonth,distanceToCenter,distanceToSchool,propertyType,streetAddress,nearestSchool,postalCode,neighborhood,soldPricePredicted
1425,1,1,735.0,1,2219.0,19.0,49.2002191,-122.92618770373667,254,247.81433077963047,2024,4,2777.701948088372,362.0062845633013,Condo,7 Rialto Crt,St. Thomas More Collegiate, V3M 1R2,Quayside,555524.9731261763
1426,2,2,1207.0,2,3684.0,7.0,49.1791472,-122.9554474,248,263.0293159609121,2024,4,1130.2801537181297,242.74902600810375,Condo,210 Salter St,Pitt Meadows Secondary, V3M 6E7,Queensborough,967896.7860738037
1427,2,2,1378.0,2,3346.0,25.0,49.2189552,-122.927614,248,276.4494919306635,2024,4,6816.917522120298,2094.284905763504,Condo,612 6Th St,Pacific Academy, V3N 3N4,Glenbrooke North,927762.6037228701
1428,2,2,1207.0,1,3765.0,7.0,49.1791472,-122.9554474,254,259.7609561752988,2024,4,1167.348654510084,415.7367835257503,Condo,210 Salter St,Highland Park Elementary, V3M 6E7,Queensborough,978103.1347378675
1429,1,1,630.0,0,2040.0,17.0,49.2040327,-122.90941778390678,274,269.6078431372549,2024,4,1603.7093234496492,461.7463961624008,Condo,610 Victoria St,Edith McDermott Elementary, V3M 0B9,Downtown,547422.2553505522
1430,5,2,1956.0,0,4877.0,83.0,49.2189552,-122.927614,275,530.6540906294854,2024,4,1801.9662169534763,935.0780008119796,SingleFamily,907 6Th St,Pitt Meadows Secondary, V3N 3N4,Glenbrooke North,2627722.6666663014
1431,2,1,1203.0,1,2984.0,47.0,49.1836258,-122.9387887,275,268.0630026809652,2024,4,1305.299102931108,495.5635189859804,SingleFamily,800 S Dyke Rd,Pitt Meadows Secondary, V3M 6S9,Queensborough,794548.5362483782
1432,5,2,3313.0,6,6607.0,64.0,49.18329205,-122.94261374074364,274,421.9766913879219,2024,4,1842.1691026713447,789.7604893063008,SingleFamily,126 Sprice St,Edith McDermott Elementary, V3M 5B8,Queensborough,2756039.7999565103
1433,5,4,1756.0,0,4257.0,74.0,49.188967,-122.9402088,273,305.1444679351656,2024,4,794.1612109896118,239.0208606045296,SingleFamily,803 Ewen Ave,Highland Park Elementary, V3M 5B8,Queensborough,1303514.4991333948
1434,6,3,2720.0,4,3551.0,75.0,49.1971806,-122.9523627,272,901.1546043368064,2024,4,388.93603230814375,479.9945416895595,SingleFamily,2141 Marine Way,Highland Park Elementary, V3M 6R8,Connaught Heights,2979397.8814722355
1435,3,3,1760.0,3,4617.0,74.0,49.1971806,-122.9523627,297,832.7918561836691,2024,3,623.906695816424,0.0,SingleFamily,2129 Marine Way,Pitt Meadows Elementary, V3M 6R8,Connaught Heights,3542044.1260359036
1436,4,2,2400.0,3,4562.0,64.0,49.1971806,-122.9523627,297,1529.6448925909688,2024,3,1841.5071615061868,793.932653533959,SingleFamily,2119 Marine Way,Edith McDermott Elementary, V3M 6R8,Connaught Heights,4501847.345272082
1437,4,2,1780.0,0,4637.0,73.0,49.1971806,-122.9523627,297,903.5421608798792,2024,3,794.1612109896118,239.0208606045296,SingleFamily,2121 Marine Way,Highland Park Elementary, V3M 6R8,Connaught Heights,3674257.9379412495
1438,3,1,2577.0,0,6804.0,114.0,49.1971806,-122.9523627,297,808.3480305702528,2024,3,623.906695816424,0.0,SingleFamily,2005 Marine Way,Pitt Meadows Elementary, V3M 6R8,Connaught Heights,4900704.257555789
1439,8,2,1840.0,3,4643.0,94.0,49.1971806,-122.9523627,297,787.8957570536292,2024,3,158.47745890606052,520.4698705321817,SingleFamily,2125 Marine Way,Pitt Meadows Elementary, V3M 6R8,Connaught Heights,3616984.441919586
1440,1,1,738.0,1,2444.0,14.0,49.2152155,-122.90204593921442,394,284.77905073649754,2023,12,623.906695816424,0.0,Condo,280 Ross Dr,Pitt Meadows Elementary, V3L 1B1,McBride Sapperton,693573.7154618142
1441,3,2,1856.0,2,3377.0,1.0,49.1873552,-122.933291,401,518.2114302635475,2023,11,1773.3975783614128,642.5263275053634,SingleFamily,1147 S Dyke Rd,Edith McDermott Elementary, V3M 6S9,Queensborough,1737253.9687249113
1442,5,2,1590.0,3,5834.0,88.0,49.2105279,-122.93589024389424,385,342.81796366129583,2023,12,201.56136264785937,457.6070899583572,SingleFamily,1218 Edinburgh St,Pitt Meadows Elementary, V3M 4K4,West End,1991503.3917983558
1443,4,1,2090.0,1,5506.0,93.0,49.210828,-122.93535480125232,385,363.24010170722846,2023,12,839.9763082212954,181.01321484674895,SingleFamily,1208 Edinburgh St,Davie Jones Elementary, V3M 2S7,West End,2007062.8891865653
1444,6,4,2496.0,4,4760.0,31.0,49.19043855,-122.93749981349744,408,291.77941176470586,2023,11,1865.8348040879896,980.190849068716,SingleFamily,605 Ewen Ave,Edith McDermott Elementary, V3M 5B8,Queensborough,1401018.0673273567
1445,4,3,2440.0,2,5851.0,89.0,49.2105892,-122.93574787490546,385,341.8219107844813,2023,12,1865.8348040879896,980.190849068716,SingleFamily,1216 Edinburgh St,Edith McDermott Elementary, V3M 4K4,West End,2006601.3219485555
1446,3,2,2599.0,4,4763.0,31.0,49.2115797,-122.6812356,177,256.1200923787529,2024,7,666.1349168254343,239.02692598058084,MultiFamily,12347 194b St,Davie Jones Elementary, V3Y 1G1,General Pitt Meadows District,1212170.3885076232
1447,2,1,957.0,2,2345.0,29.0,49.2225085,-122.7514286,171,251.5987206823028,2024,7,1841.5071615061868,793.932653533959,Condo,19131 Ford Rd,Edith McDermott Elementary, V3Y 1Z1,General Pitt Meadows District,588657.8712077619
1448,5,3,2366.0,6,6117.0,35.0,49.229664,-122.6994426,176,228.87019780938368,2024,7,258.8407510239753,757.578991161657,SingleFamily,18867 124a Ave,Highland Park Elementary, V3Y 2B0,General Pitt Meadows District,1404366.6251652644
1449,2,2,1960.0,4,5263.0,24.0,49.2272109,-122.6761444,171,270.7581227436823,2024,7,1936.6454853469324,864.9512418509947,SingleFamily,19639 Meadow Gardens Way,Edith McDermott Elementary, V3Y 2W1,General Pitt Meadows District,1423734.9617653366
1450,5,2,3454.0,4,5805.0,23.0,49.2107043,-122.6748484,176,275.60723514211884,2024,7,557.5229473930257,483.1448097957245,SingleFamily,19646 Joyner Pl,Pitt Meadows Secondary, V3Y 2S3,General Pitt Meadows District,1592816.1047264894
1451,3,2,1370.0,2,5055.0,1.0,49.2059796,-122.6814881,171,177.8437190900099,2024,7,1841.5071615061868,793.932653533959,Townhouse,19451 Sutton Ave,Edith McDermott Elementary, V3Y 0B9,General Pitt Meadows District,881186.4854668005
1452,4,3,1915.0,4,4814.0,26.0,49.2173996,-122.673659,183,246.11549646863315,2024,7,348.40925252835007,279.46289737427225,SingleFamily,19797 Brighton Pl,Pitt Meadows Elementary, V3Y 2W1,General Pitt Meadows District,1178332.7506742545
1453,2,2,1067.0,2,3010.0,29.0,49.2297325,-122.6953415,184,224.25249169435216,2024,7,4321.356524499054,379.86148194266,Townhouse,19034 Mcmyn Rd,James Thompson Elementary, V3Y 2B0,General Pitt Meadows District,670434.3065793186
1454,2,2,940.0,2,3102.0,10.0,49.2197887,-122.6935942,184,219.18117343649257,2024,7,158.601607803999,466.2002710022634,Condo,12655 190a St,Ark Elementary Montessori Reggio School, V3Y 1J5,General Pitt Meadows District,684988.4331353215
1455,1,1,642.0,1,2978.0,16.0,49.2310176,-122.6895213,184,159.43586299529886,2024,7,3329.256891243913,98.93547364415558,Condo,11950 Harris Rd,J.N. Burnett Secondary, V3Y 2B0,General Pitt Meadows District,482658.6486700025
1456,3,2,1161.0,2,3358.0,4.0,49.2171996,-122.673677,184,248.659916617034,2024,7,3587.904382822859,638.5012614527208,Townhouse,19696 Hammond Rd,J.N. Burnett Secondary, V3Y 2W1,General Pitt Meadows District,834028.0483440153
1457,3,2,1303.0,3,3201.0,30.0,49.2297325,-122.6953415,184,221.49328334895344,2024,7,5904.39441417316,269.90467575805616,Townhouse,19034 Mcmyn Rd,Lord Byng Elementary, V3Y 2B0,General Pitt Meadows District,705495.4376776408
1458,2,2,997.0,1,3194.0,14.0,49.2310176,-122.6895213,183,216.0300563556669,2024,7,1553.574414989822,797.1533250145674,Condo,12069 Harris Rd,Pythagoras Academy, V3Y 2B0,General Pitt Meadows District,689309.2873727902
1459,1,1,952.0,1,2315.0,34.0,49.2223963,-122.6890432,204,222.41900647948165,2024,6,3464.396259010471,1426.1673527893242,Condo,19236 Ford Rd,Westwind Elementary, V3Y 2E9,General Pitt Meadows District,519665.72591670894
1460,1,1,661.0,1,2295.0,16.0,49.2310176,-122.6895213,205,213.0718954248366,2024,6,6176.632714165248,258.9996464164126,Condo,11950 Harris Rd,Kathleen McNeely Elementary, V3Y 2B0,General Pitt Meadows District,488244.5384699652
1461,4,2,2157.0,6,5218.0,34.0,49.2217607,-122.6741924,205,268.2805672671521,2024,6,2511.2701663555195,370.59957565356,SingleFamily,12004 Chestnut Cres,General Currie Elementary, V3Y 2W1,General Pitt Meadows District,1385702.2727862266
1462,2,2,1067.0,1,2778.0,29.0,49.2237903,-122.6908249,199,215.6227501799856,2024,6,5132.030861551947,271.7336605514232,Condo,12464 191b St,Daniel Woodward Elementary, V3Y 2B6,General Pitt Meadows District,600364.0356756676
1463,3,2,1560.0,2,3652.0,33.0,49.2188296,-122.6826435,205,217.68893756845563,2024,6,3988.4541854124086,915.0490756357312,Townhouse,19160 119 Ave,Matthew McNair Secondary, V3Y 1G1,General Pitt Meadows District,796749.4063369831
1464,4,2,3158.0,6,5158.0,48.0,49.2114226,-122.6741142,203,325.70763861962,2024,6,2646.016311508263,0.0,SingleFamily,19837 Wildwood Cres S,General Currie Elementary, V3Y 2S3,General Pitt Meadows District,1685047.9103053987
1465,4,2,2413.0,6,5204.0,39.0,49.2114226,-122.6741142,203,263.23981552651804,2024,6,5908.009276535438,546.8048212943529,SingleFamily,19727 Wildwood Cres S,James Gilmore Elementary, V3Y 2S3,General Pitt Meadows District,1362282.8365762907
1466,5,3,3128.0,5,6093.0,34.0,49.2238978,-122.6843957,245,286.2957492204169,2024,5,2733.982440241087,540.1217451507925,SingleFamily,18816 121b Ave,Archibald Blair Elementary, V3Y 2E9,General Pitt Meadows District,1732351.002278373
1467,6,3,3805.0,4,5869.0,12.0,49.2171996,-122.673677,233,293.06525813596863,2024,5,1678.9908356320589,634.6660807324675,SingleFamily,19500 Hammond Rd,Pythagoras Academy, V3Y 2W1,General Pitt Meadows District,1741108.1716275562
1468,4,3,2470.0,2,4864.0,18.0,49.217136,-122.6914472,246,277.34375,2024,4,1569.4734814070555,415.091943546308,SingleFamily,11823 191a St,William Bridge Elementary, V3Y 1J5,General Pitt Meadows District,1360861.5357502408
1469,3,2,2734.0,4,5078.0,26.0,49.2178426,-122.6727818,239,177.03820401732966,2024,5,18576.62471966889,763.0849224124919,SingleFamily,19772 Sunset Lane,Hamilton Elementary, V3Y 2W1,General Pitt Meadows District,884214.6036781085
1470,3,2,2484.0,4,5699.0,19.0,49.2128713,-122.6874272,239,254.07966309878927,2024,5,1457.5830581770422,313.2830142036211,SingleFamily,19259 Fieldstone Walk,John T Errington Elementary, V3Y 1G1,Fieldstone Walk,1453932.5972901867
1471,6,4,2702.0,5,8199.0,51.0,49.2171996,-122.673677,234,216.47761922185632,2024,5,1822.708998953023,235.7925033129903,MultiFamily,19438 Hammond Rd,Steveston-London Secondary, V3Y 2W1,General Pitt Meadows District,1761351.9482216735
1472,5,3,3483.0,6,7342.0,15.0,49.2263648,-122.6894789,234,228.54807954235903,2024,5,8056.9925791040305,1946.3928922594196,SingleFamily,11632 Harris Rd,Neilson Grove Elementary, V3Y 2B6,General Pitt Meadows District,1713870.745097374
1473,3,1,1216.0,3,3323.0,46.0,49.1620231,-123.1778566,171,391.2127595546193,2024,7,747.1666737122555,748.6679415594422,SingleFamily,4291 Cabot Dr,Richmond Secondary, V7C,Seafair,1316267.234276239
1474,2,1,925.0,1,1796.0,38.0,49.1680446,-123.1402933,171,411.4699331848552,2024,7,3979.684703489281,387.56528193125456,Townhouse,7400 Minoru Blvd,St Joseph the Worker, V6Y,City Centre,744390.7857403285
1475,3,2,958.0,1,2218.0,27.0,49.1620152,-123.1689091,171,360.23444544634805,2024,7,1761.142722213313,487.3706694883876,Townhouse,7088 Lynnwood Dr,Henry Anderson Elementary, V7C,Blundell,804516.9608004809
1476,5,4,3277.0,4,8632.0,21.0,49.1733707,-123.171136,171,370.5746061167748,2024,7,4677.736989435796,312.4791693421681,SingleFamily,5700 Vermilyea Crt,Robert A. McMath Secondary, V7B 1W4,Thompson,3192576.385936384
1477,4,3,2045.0,6,4424.0,0.0,49.1258179,-123.1872426,171,533.001808318264,2024,7,2436.2473586449314,518.4922588732775,SingleFamily,11560 4th Ave,R. C. Talmey Elementary, V7E 3J1,Steveston,2339606.9155960376
1478,1,1,633.0,1,1566.0,13.0,49.190336900000005,-123.13378665909494,171,382.5031928480204,2024,7,620.9135891993209,399.9402322747681,Condo,3111 Corvette Way,Maple Hill School, V6X,City Centre,597278.3234145321
1479,2,2,1203.0,2,2515.0,20.0,49.1164585,-123.1537951,171,357.455268389662,2024,7,620.9135891993209,399.9402322747681,Townhouse,6300 London Rd,Maple Hill School, V7E 3R3,Steveston,894131.589659054
1480,4,2,1510.0,2,2774.0,30.0,49.1782581,-123.0838907,171,360.4542177361211,2024,7,4660.413080658851,332.2766912462965,Townhouse,12411 Jack Bell Dr,Canada Star Secondary School, V6V 2V9,East Cambie,1004867.7153264133
1481,5,2,2408.0,4,5940.0,41.0,49.1541653,-123.1175536,171,392.25589225589226,2024,7,478.51691670569033,222.9837752297084,SingleFamily,9611 Mcburney Dr,Ark Elementary Montessori Reggio School, V6Y,Broadmoor,2348268.366043241
1482,3,2,1682.0,2,3234.0,31.0,49.1334228,-123.0966514,171,336.4254792826221,2024,7,1039.4096678110022,116.82174763845414,Townhouse,8171 Steveston Highway,St Paul School, V7A 1N0,Shellmont,1094459.0113359273
1483,3,2,1553.0,2,3371.0,41.0,49.1463506,-123.1049719,171,414.7137347967962,2024,7,5132.030861551947,271.7336605514232,SingleFamily,10871 Altona Pl,Daniel Woodward Elementary, V7A 3V1,Shellmont,1405270.85723131
1484,4,2,1506.0,1,2320.0,33.0,49.1591585,-123.1156389,171,374.5689655172414,2024,7,2450.6757436877697,502.6592378191714,Townhouse,8300 General Currie Rd,Tomsett Elementary, V6Y,City Centre,856300.460026745
1485,6,0,2768.0,6,6662.0,52.0,49.1556548,-123.1918658,171,433.80366256379466,2024,7,1048.564594425519,669.8992892813726,SingleFamily,10731 Blundell Rd,Samuel Brighouse Elementary, V7C 1V0,Seafair,2857546.807003568
1486,1,1,625.0,1,1391.0,28.0,49.1725835,-123.16345179664444,171,359.3817397555715,2024,7,2495.3949229475656,0.0,Condo,5900 Dover Cres,R. C. Talmey Elementary, V7C 5R4,Thompson,503716.62500140944
1487,3,2,1478.0,2,3263.0,14.0,49.1739958,-123.1245167,174,336.80661967514555,2024,7,693.6960592444682,787.4171740670612,Townhouse,7840 Garden City Rd,Richmond Secondary, V6X 0M5,City Centre,1099101.139120673
1488,5,4,3410.0,4,6452.0,31.0,49.1436019,-123.1327473,174,367.0179789212647,2024,7,3423.5363268512906,512.7947307412783,SingleFamily,8731 Saunders Rd,Westwind Elementary, V7A 2A5,Broadmoor,2347915.6754135494
1489,5,2,2201.0,3,4220.0,30.0,49.1760751,-122.9720923,174,378.90995260663504,2024,7,2511.43385775158,713.7053599458396,SingleFamily,22600 Rathburn Dr,Archibald Blair Elementary, V6V 2K8,Hamilton,1588680.1930209992
1490,5,5,3531.0,7,8103.0,21.0,49.1427117,-123.1394385,174,405.775638652351,2024,7,921.0512675578088,314.030454999639,SingleFamily,9900 Greenlees Rd,Maple Hill School, V7A 1G3,Broadmoor,3279799.1110018226
1491,4,2,1924.0,1,4141.0,46.0,49.141676,-123.1481215,174,345.0857280850036,2024,7,2733.982440241087,540.1217451507925,SingleFamily,9811 Gilbert Cres,Archibald Blair Elementary, V7E 1K5,Blundell,1424704.4396304137
1492,3,2,1306.0,2,3859.0,2.0,49.1407237,-123.0680194,174,334.283493132936,2024,7,1958.8011742431368,541.4513232528924,Townhouse,9680 Williams Rd,Pythagoras Academy, V6W 1K4,General Richmond District,1283838.505429194
1493,2,2,871.0,1,1944.0,17.0,49.17306255,-123.14481994943776,175,385.8024691358025,2024,7,3979.80498903712,150.25549529144934,Condo,7535 Alderbridge Way,Robert J Tait Elementary, V6X,City Centre,751466.2915982248
1494,1,1,769.0,1,1534.0,35.0,49.1477565,-123.1733382,176,344.8500651890482,2024,7,1610.5818496007428,671.9828692396726,Condo,7600 Francis Rd,Pythagoras Academy, V7E 1J7,Seafair,535911.5258601091
1495,3,2,1087.0,2,3207.0,9.0,49.166421,-123.1232396,176,342.6878702837543,2024,7,3846.120696192124,711.4315778975155,Condo,9099 Cook Rd,Matthew McNair Secondary, V6Y,City Centre,1121252.904687807
1496,3,2,1615.0,2,4147.0,8.0,49.1293039,-123.175844,176,361.4661200868097,2024,7,1610.5818496007428,671.9828692396726,Townhouse,4160 Garry St,Pythagoras Academy, V7E 6N8,Steveston,1496859.350832122
1497,2,2,838.0,1,1938.0,13.0,49.1803246,-123.1184755,176,386.9969040247678,2024,7,8056.9925791040305,1946.3928922594196,Condo,9399 Tomicki Ave,Neilson Grove Elementary, V6X,West Cambie,746328.7168941123
1498,1,1,569.0,1,1.0,0.0,49.1693657,-123.1336896,176,728000.0,2024,7,3979.80498903712,150.25549529144934,Condo,6655 Buswell St,Robert J Tait Elementary, V6Y,City Centre,675357.0632907299
1499,2,2,1093.0,1,2477.0,12.0,49.1693657,-123.1336896,176,436.0113039967703,2024,7,237.44117525363365,425.9208096632357,Condo,6733 Buswell St,Ark Elementary Montessori Reggio School, V6Y,City Centre,1072833.9801025267
1500,4,2,2069.0,3,4746.0,64.0,49.1807456,-123.0978757,176,400.10282343025705,2024,7,2086.607370379836,603.0149343217051,SingleFamily,4271 Dallyn Rd,R. C. Talmey Elementary, V6X,East Cambie,1875533.3759383168
1501,2,1,547.0,1,2001.0,2.0,49.1666941,-123.1347739,177,334.3328335832084,2024,7,1462.062040826985,460.785461419973,Condo,8133 Cook Rd,Pythagoras Academy, V6Y,City Centre,685107.4134868616
1502,5,5,3605.0,6,8475.0,12.0,49.1546229,-123.132449,177,387.9646017699115,2024,7,5347.857362060317,760.1988808089852,SingleFamily,8151 Lucerne Rd,Canada Star Secondary School, V6Y,Broadmoor,3289587.398336245
1503,4,3,1807.0,2,4680.0,2.0,49.1334228,-123.0966514,177,392.7350427350427,2024,7,2164.9632792793723,562.0741560417631,Townhouse,5651 Steveston Highway,R. C. Talmey Elementary, V7A 1N0,Shellmont,1848452.2597325959
1504,3,2,1124.0,1,2785.0,5.0,49.179276900000005,-123.11814052309865,177,370.84380610412927,2024,7,4612.470511555449,177.76099413242778,Condo,9551 Alexandra Rd,Canada Star Secondary School, V6X,West Cambie,1032871.4452938291
1505,2,2,920.0,1,2523.0,4.0,49.175572,-123.1471578,177,368.1331747919144,2024,7,3794.713577917627,330.2315962867775,Condo,6900 Pearson Way,Westwind Elementary, V7C,City Centre,924887.6056802059
1506,3,2,1324.0,2,3083.0,31.0,49.1883748,-123.1200234,177,375.60817385663313,2024,7,931.6401054984764,289.8480172461565,Townhouse,10080 Kilby Dr,William Cook Elementary, V6X,West Cambie,1156602.2123184714
1507,2,2,957.0,2,2541.0,7.0,49.1741464,-123.1437955,177,348.28807556080284,2024,7,1514.0916599449674,707.2021623943028,Condo,7688 Alderbridge Way,Pythagoras Academy, V6X,City Centre,887598.907371087
1508,4,2,1951.0,3,4850.0,48.0,49.125793,-123.160244,177,350.10309278350513,2024,7,447.2451000366934,288.9673958251237,SingleFamily,11520 Pintail Dr,Ark Elementary Montessori Reggio School, V7E 6M9,Steveston,1712219.7642378693
1509,3,2,1288.0,2,3245.0,29.0,49.17304535,-123.16139341148542,178,439.13713405238826,2024,7,1872.547012425148,662.0765369135739,Condo,5880 Dover Cres,Samuel Brighouse Elementary, V7C 5P5,Thompson,1420992.4785149454
1510,2,2,841.0,1,2151.0,12.0,49.16356355,-123.13097125,178,371.4551371455137,2024,7,3197.4647621621043,290.7123972570388,Condo,8333 Anderson Rd,Jessie Wowk Elementary, V6Y,City Centre,804282.1287660875
1511,1,1,690.0,1,1678.0,29.0,49.1725835,-123.16345179664444,178,328.96305125148984,2024,7,1202.7764995816426,284.579270535242,Condo,5900 Dover Cres,Pythagoras Academy, V7C 5R4,Thompson,541653.3965963068
1512,1,1,571.0,1,1732.0,4.0,49.1898145,-123.12681195351546,178,363.1639722863741,2024,7,821.019062487026,700.5403824841308,Condo,3300 Ketcheson Rd,Samuel Brighouse Elementary, V6X 1R9,City Centre,626179.019755219
1513,3,2,1234.0,2,2631.0,6.0,49.1977197,-123.10756,178,375.5226149752946,2024,7,956.4186171185916,472.4127068469501,Condo,10177 River Dr,Samuel Brighouse Elementary, V6X,Bridgeport,973478.6042599266
1514,2,2,984.0,1,3001.0,3.0,49.1900881,-123.1322887,178,355.84805064978343,2024,7,1514.0916599449674,707.2021623943028,Condo,8160 Mcmyn Way,Pythagoras Academy, V6X,City Centre,1073443.8793436263
1515,4,2,2778.0,0,4229.0,39.0,49.1446597,-123.1066489,178,446.91416410498937,2024,7,2929.807630326479,367.1809511340976,SingleFamily,10600 Athabasca Dr,Jessie Wowk Elementary, V7A 3V1,Shellmont,1899001.104334263
1516,2,2,1073.0,0,3193.0,3.0,49.1900881,-123.1322887,178,356.3733166301284,2024,7,4085.915198376425,939.3146900834878,Condo,8160 Mcmyn Way,Daniel Woodward Elementary, V6X,City Centre,1112395.6496147367
1517,4,2,1777.0,2,4951.0,4.0,49.1407237,-123.0680194,178,361.5431226014946,2024,7,3202.9712778523626,534.3267363716286,MultiFamily,5666 Williams Rd,Jessie Wowk Elementary, V6W 1K4,General Richmond District,1784293.6131640023
1518,2,2,766.0,1,1580.0,10.0,49.1977197,-123.10756,178,420.8854430379747,2024,7,1514.0916599449674,707.2021623943028,Condo,10033 River Dr,Pythagoras Academy, V6X,Bridgeport,657709.7603102307
1519,2,2,888.0,1,1889.0,21.0,49.1705269,-123.1387041,178,396.9825304393859,2024,7,1872.547012425148,662.0765369135739,Condo,7831 Westminster Highway,Samuel Brighouse Elementary, V6X,City Centre,748629.7031106749
1520,3,2,1335.0,2,3490.0,7.0,49.1788395,-123.121528,178,372.4925501432665,2024,7,2646.016311508263,0.0,Townhouse,9680 Alexandra Rd,General Currie Elementary, V6X 0N1,West Cambie,1296395.3280263178
1521,2,2,960.0,2,2855.0,7.0,49.1864834,-123.1316128,178,339.05429071803854,2024,7,1454.4824271099797,317.39090013904496,Condo,8333 Sweet Ave,Samuel Brighouse Elementary, V6X,City Centre,960017.1341748271
1522,4,3,2414.0,4,5157.0,8.0,49.1861177,-123.0921698,178,348.84622842738025,2024,7,1262.117919585556,360.1200128948737,SingleFamily,3491 Scratchley Cres,William Cook Elementary, V6X 1L0,East Cambie,1806194.1468237606
1523,2,1,730.0,2,2024.0,9.0,49.1792511,-123.12085967928148,178,345.84930830039525,2024,7,934.6350810271604,737.2991390012827,Condo,9311 Alexandra Rd,Samuel Brighouse Elementary, V6X 0N1,West Cambie,699494.3225706217
1524,1,1,798.0,1,1195.0,46.0,49.188661,-123.0993729,178,434.3096234309624,2024,7,3943.9268934959578,322.43232928985816,Condo,11240 Daniels Rd,Robert J Tait Elementary, V6X 1T2,East Cambie,515446.7620602978
1525,3,1,1041.0,4,6291.0,70.0,49.1250598,-123.1645051,178,794.7703067874742,2024,7,3120.2686328728214,173.21822565362714,SingleFamily,5191 Moncton St,Donald E McKay Elementary, V7E 6M9,Steveston,4224859.359295727
1526,1,1,580.0,0,1480.0,14.0,49.16568395,-123.1307166,178,337.1621621621622,2024,7,1906.9126690083592,382.3806420978177,Condo,6611 Eckersley Rd,Henry Anderson Elementary, V6Y,City Centre,502432.8722168088
1527,3,3,1082.0,0,3565.0,2.0,49.189201,-123.1332575,178,373.8849929873773,2024,7,2180.0493690890626,523.0861192308626,Condo,8155 Capstan Way,R. C. Talmey Elementary, V6X,City Centre,1330638.9954127332
1528,2,2,875.0,1,2125.0,14.0,49.1689882,-123.135258,178,376.0,2024,7,1529.619819124082,518.6295382191311,Condo,8033 Saba Rd,Pythagoras Academy, V6Y,City Centre,807260.8094131649
1529,2,2,1201.0,1,3251.0,11.0,49.172597,-123.1556039,178,365.42602276222703,2024,7,3265.521851066316,108.12810040802604,Condo,5199 Brighouse Way,James McKinney Elementary, V7C,City Centre,1180182.0195485484
1530,5,5,3430.0,2,5995.0,1.0,49.1468071,-123.1656998,182,600.1668056713928,2024,7,4215.853712797079,233.0473845173341,SingleFamily,5466 Maple Rd,James Thompson Elementary, V7C 3J4,Blundell,3582743.5972201265
1531,2,2,851.0,1,2401.0,6.0,49.1794744,-123.130825,182,353.60266555601834,2024,7,871.0647776328152,833.6677816764894,Condo,3333 Brown Rd,Sea Island Elementary, V6X 1C3,City Centre,857252.596528303
1532,2,2,822.0,1,1967.0,17.0,49.1732871,-123.1455172445884,182,360.9557702084393,2024,7,418.4455821506311,438.97875213781975,Condo,7555 Alderbridge Way,Ark Elementary Montessori Reggio School, V6X,City Centre,710573.692049162
1533,2,1,988.0,1,1615.0,42.0,49.1618638,-123.14726545,182,395.6656346749226,2024,7,603.5539974657961,647.5667577386307,Condo,7100 Gilbert Rd,Richmond Secondary, V7C 3W2,City Centre,631163.4363460738
1534,3,3,1193.0,2,2778.0,2.0,49.189201,-123.1332575,182,487.3650107991361,2024,7,4490.505981622136,131.33679920839182,Condo,8155 Capstan Way,James Thompson Elementary, V6X,City Centre,1361817.3439416378
1535,5,4,3041.0,4,6400.0,29.0,49.1493511,-123.1636624,182,379.375,2024,7,1914.9115558899528,282.7805214457244,SingleFamily,5511 Cantrell Rd,Steveston-London Secondary, V7C,Blundell,2438463.347994501
1536,3,2,1494.0,4,3730.0,40.0,49.1453672,-123.1042262,183,353.88739946380696,2024,7,1623.6860048503067,750.2705389394678,SingleFamily,10660 Alexis Crt,Pythagoras Academy, V7A 3V1,Shellmont,1324922.8414720132
1537,3,2,1748.0,4,5606.0,65.0,49.1506965,-123.1665239,183,292.18694256154123,2024,7,1511.3817782353628,370.8642293350756,SingleFamily,5251 Calderwood Cres,Samuel Brighouse Elementary, V7C,Blundell,1656472.0248666976
1538,1,1,601.0,1,2162.0,2.0,49.189201,-123.1332575,183,323.3117483811286,2024,7,2529.0101827150697,490.2782322382504,Condo,8155 Capstan Way,Archibald Blair Elementary, V6X,City Centre,702307.4548320964
1539,2,2,1631.0,2,3941.0,11.0,49.172597,-123.1556039,182,393.301192590713,2024,7,5239.501376070569,151.8348418615954,Condo,5177 Brighouse Way,Spul'u'kwuks Elementary, V7C,City Centre,1542509.2662929057
1540,3,2,1349.0,2,3824.0,7.0,49.1591585,-123.1156389,183,334.72803347280336,2024,7,5132.030861551947,271.7336605514232,Townhouse,8380 General Currie Rd,Daniel Woodward Elementary, V6Y,City Centre,1273666.2441575557
1541,5,4,2747.0,4,6531.0,30.0,49.1618918,-123.151893,183,306.231664369928,2024,7,2405.7750815802315,0.0,SingleFamily,6660 Livingstone Pl,Walter Lee Elementary, V7C,Blundell,2014916.8946278577
1542,1,1,727.0,1,1137.0,42.0,49.171306,-123.1280119114486,183,394.8988566402815,2024,7,4906.616241229453,314.4051004277127,Condo,8600 Ackroyd Rd,Canada Star Secondary School, V6X 3G1,City Centre,450243.5055043063
1543,2,2,904.0,1,2369.0,7.0,49.17530615,-123.14603525610391,184,391.7264668636556,2024,7,1459.3091091370686,347.4335530585301,Condo,5233 Gilbert Rd,Pythagoras Academy, V7C 0B3,City Centre,938594.9716713746
