mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2886918,2,2,"9401 Ebor Rd, Delta, BC, Canada",2561.0,4,7038.0,995.0,1968,SingleFamily,19/05/2024,2550000.0,49.1738788,-122.9146013,"9401, Ebor Road, Annieville, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2S2, Canada"
R2886883,4,2,"11120 River Rd, Delta, BC, Canada",1811.0,0,6028.0,1355.0,9999,SingleFamily,19/05/2024,2455000.0,49.1740736,-122.9155347,"11120, River Road, Annieville, Whalley, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2S2, Canada"
R2884645,6,6,"11382 80 Ave, Delta, BC, Canada",2918.0,8,4932.0,582.0,2020,SingleFamily,19/05/2024,1699900.0,49.1484357,-122.9182156,"80 Avenue, Sunstone, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 1R4, Canada"
R2884245,6,5,"5035 Walker Ave, Delta, BC, Canada",5390.0,6,7685.0,549.0,2019,SingleFamily,16/05/2024,2960000.0,49.0034946,-123.0839109,"Walker Avenue, Pebble Hill, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 2M8, Canada"
R2882000,3,2,"1623 Duncan Dr, Delta, BC, Canada",2496.0,2,6733.0,997.0,2018,SingleFamily,12/05/2024,2489000.0,49.0323052,-123.0567954,"1623, Duncan Drive, Beach Grove, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4L 1C7, Canada"
R2881302,3,2,"5355 Commodore Dr, Delta, BC, Canada",2077.0,4,4993.0,746.0,1994,SingleFamily,08/05/2024,1550000.0,49.1060926,-123.0756059,"5355, Commodore Drive, Marina Garden Estates, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 1S8, Canada"
R2882374,6,3,"5483 15b Ave, Delta, BC, Canada",5043.0,2,6934.0,574.0,2020,SingleFamily,12/05/2024,2899000.0,49.0309967,-123.0721644,"15B Avenue, The Highlands, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 2H7, Canada"
R2881120,3,2,"5278St Andrews Pl, Delta, BC, Canada",2461.0,4,4766.0,710.0,1993,SingleFamily,08/05/2024,1749000.0,,,
R2882233,3,1,"2975 53St, Delta, BC, Canada",2538.0,10,8870.0,2196.0,1961,SingleFamily,09/05/2024,5575000.0,,,
R2882953,2,1,"9525 Gunderson Rd, Delta, BC, Canada",1806.0,0,14651.0,2657.0,1940,SingleFamily,12/05/2024,4800000.0,49.1769493,-122.9142566,"Gunderson Road, Annieville, Whalley, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2S2, Canada"
R2881924,3,1,"5115 7b Ave, Delta, BC, Canada",1948.0,6,5253.0,846.0,1970,SingleFamily,12/05/2024,1649000.0,49.0172166,-123.0819628,"5115, 7B Avenue, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 2P3, Canada"
R2877716,3,2,"4227 River Rd W, Delta, BC, Canada",5233.0,10,6955.0,802.0,2012,SingleFamily,30/04/2024,4200000.0,49.0853809,-123.1068376,"4227, River Road West, Riverside, Delta, Metro Vancouver Regional District, British Columbia, V4K 1R9, Canada"
R2878358,5,2,"9293 Forest Pl, Delta, BC, Canada",2442.0,5,4774.0,552.0,1969,SingleFamily,01/05/2024,1349000.0,49.1719865,-122.8932376,"9293, Forest Place, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 7V4, Canada"
