mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2894289,3,3,"7533 Gilley Ave, Burnaby, BC, Canada",1076.0,2,2531.0,918.0,2013,Townhouse,09/06/2024,988000.0,49.2154956,-122.9724558,"7533, Gilley Avenue, Edmonds, Burnaby, Metro Vancouver Regional District, British Columbia, V5J 4V9, Canada"
R2893755,5,4,"5388 Rugby St, Burnaby, BC, Canada",6078.0,4,8680.0,559.0,1993,SingleFamily,09/06/2024,3399000.0,49.2382068,-122.9604152,"Rugby Street, Buckingham Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5E 3N1, Canada"
R2893287,2,2,"3913 Pender St, Burnaby, BC, Canada",1283.0,1,2276.0,713.0,1986,Townhouse,09/06/2024,915000.0,49.280362,-123.0177002,"3913, Pender Street, Burnaby Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 4R2, Canada"
R2892477,1,1,"5450 Empire Dr, Burnaby, BC, Canada",628.0,1,950.0,684.0,1976,Condo,09/06/2024,429999.0,49.28067735,-122.98482916167683,"Empire Place, 5450, Empire Drive, Capitol Hill, Burnaby, Metro Vancouver Regional District, British Columbia, V5B 1R1, Canada"
R2892158,1,1,"5311 Goring St, Burnaby, BC, Canada",588.0,1,1826.0,1153.0,2021,Condo,06/06/2024,678000.0,49.2629707,-122.9865169,"Goring Street, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 6C9, Canada"
R2892797,5,3,"4212 Dundas St, Burnaby, BC, Canada",2523.0,4,5878.0,772.0,1992,SingleFamily,06/06/2024,1948000.0,49.2844295,-123.010861,"4212, Dundas Street, Burnaby Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 4P5, Canada"
R2892007,2,2,"5280 Oakmount Cres, Burnaby, BC, Canada",1218.0,2,2254.0,656.0,1995,Condo,06/06/2024,799900.0,49.2333098,-122.9880547,"Oakmount Crescent, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2X5, Canada"
R2892086,2,2,"2311 Beta Ave, Burnaby, BC, Canada",751.0,1,2264.0,931.0,2020,Condo,06/06/2024,699888.0,49.2744334,-122.9974219,"Beta Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3V4, Canada"
R2893828,3,3,"2288 Alpha Ave, Burnaby, BC, Canada",1791.0,2,4228.0,781.0,2021,Townhouse,06/06/2024,1399900.0,49.263594850000004,-122.99991035,"2288, Alpha Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 5K7, Canada"
R2892324,3,3,"2351 Beta Ave, Burnaby, BC, Canada",1340.0,2,3343.0,895.0,2021,Townhouse,06/06/2024,1199900.0,49.2744334,-122.9974219,"Beta Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3V4, Canada"
